,diff_0,diff_1,diff_2,target
772,26.0,30.0,35.0,47.0
773,30.0,35.0,47.0,65.0
774,35.0,47.0,65.0,66.0
775,47.0,65.0,66.0,74.0
776,65.0,66.0,74.0,86.0
777,66.0,74.0,86.0,96.0
778,74.0,86.0,96.0,99.0
779,86.0,96.0,99.0,96.0
780,96.0,99.0,96.0,97.0
781,99.0,96.0,97.0,101.0
782,97.0,90.0,82.0,87.0
783,90.0,82.0,87.0,96.0
784,82.0,87.0,96.0,101.0
785,6.0,5.0,5.0,4.0
786,5.0,5.0,4.0,5.0
787,5.0,4.0,5.0,7.0
788,4.0,5.0,7.0,8.0
789,5.0,7.0,8.0,8.0
790,7.0,8.0,8.0,10.0
791,8.0,8.0,10.0,11.0
792,8.0,10.0,11.0,13.0
793,10.0,11.0,13.0,15.0
794,11.0,13.0,15.0,23.0
795,13.0,15.0,23.0,26.0
796,15.0,23.0,26.0,28.0
797,23.0,26.0,28.0,30.0
798,26.0,28.0,30.0,33.0
799,28.0,30.0,33.0,39.0
800,30.0,33.0,39.0,45.0
801,33.0,39.0,45.0,45.0
802,39.0,45.0,45.0,46.0
803,45.0,45.0,46.0,46.0
804,45.0,46.0,46.0,44.0
805,46.0,46.0,44.0,49.0
806,46.0,44.0,49.0,101.0
807,61.0,59.0,36.0,19.0
808,59.0,36.0,19.0,17.0
809,36.0,19.0,17.0,11.0
810,19.0,17.0,11.0,9.0
811,17.0,11.0,9.0,9.0
812,11.0,9.0,9.0,8.0
813,9.0,9.0,8.0,5.0
814,9.0,8.0,5.0,11.0
815,8.0,5.0,11.0,11.0
816,5.0,11.0,11.0,13.0
817,11.0,11.0,13.0,14.0
818,11.0,13.0,14.0,15.0
819,13.0,14.0,15.0,17.0
820,14.0,15.0,17.0,22.0
821,15.0,17.0,22.0,29.0
822,17.0,22.0,29.0,37.0
823,22.0,29.0,37.0,46.0
824,29.0,37.0,46.0,101.0
825,89.0,74.0,75.0,56.0
826,74.0,75.0,56.0,52.0
827,75.0,56.0,52.0,44.0
828,56.0,52.0,44.0,57.0
829,52.0,44.0,57.0,40.0
830,44.0,57.0,40.0,36.0
831,57.0,40.0,36.0,27.0
832,40.0,36.0,27.0,25.0
833,36.0,27.0,25.0,24.0
834,27.0,25.0,24.0,26.0
835,25.0,24.0,26.0,25.0
836,24.0,26.0,25.0,27.0
837,26.0,25.0,27.0,29.0
838,25.0,27.0,29.0,35.0
839,27.0,29.0,35.0,34.0
840,29.0,35.0,34.0,32.0
841,35.0,34.0,32.0,34.0
842,34.0,32.0,34.0,36.0
843,32.0,34.0,36.0,34.0
844,34.0,36.0,34.0,36.0
845,36.0,34.0,36.0,43.0
846,34.0,36.0,43.0,101.0
847,93.0,71.0,62.0,67.0
848,71.0,62.0,67.0,46.0
849,62.0,67.0,46.0,44.0
850,67.0,46.0,44.0,40.0
851,46.0,44.0,40.0,29.0
852,44.0,40.0,29.0,25.0
853,40.0,29.0,25.0,21.0
854,29.0,25.0,21.0,18.0
855,25.0,21.0,18.0,18.0
856,21.0,18.0,18.0,18.0
857,97.0,81.0,76.0,64.0
858,81.0,76.0,64.0,65.0
859,76.0,64.0,65.0,61.0
860,64.0,65.0,61.0,54.0
861,65.0,61.0,54.0,45.0
862,61.0,54.0,45.0,43.0
863,54.0,45.0,43.0,51.0
864,45.0,43.0,51.0,51.0
865,43.0,51.0,51.0,46.0
866,51.0,51.0,46.0,49.0
867,51.0,46.0,49.0,50.0
868,46.0,49.0,50.0,46.0
869,49.0,50.0,46.0,48.0
870,50.0,46.0,48.0,48.0
871,46.0,48.0,48.0,52.0
872,48.0,48.0,52.0,56.0
873,48.0,52.0,56.0,62.0
874,52.0,56.0,62.0,101.0
875,94.0,87.0,71.0,63.0
876,87.0,71.0,63.0,43.0
877,71.0,63.0,43.0,35.0
878,63.0,43.0,35.0,33.0
879,43.0,35.0,33.0,30.0
880,35.0,33.0,30.0,31.0
881,33.0,30.0,31.0,29.0
882,30.0,31.0,29.0,29.0
883,31.0,29.0,29.0,34.0
884,29.0,29.0,34.0,34.0
885,29.0,34.0,34.0,33.0
886,34.0,34.0,33.0,35.0
887,34.0,33.0,35.0,37.0
888,33.0,35.0,37.0,37.0
889,35.0,37.0,37.0,24.0
890,37.0,37.0,24.0,27.0
891,37.0,24.0,27.0,32.0
892,24.0,27.0,32.0,41.0
893,27.0,32.0,41.0,101.0
894,82.0,76.0,76.0,66.0
895,76.0,76.0,66.0,62.0
896,76.0,66.0,62.0,62.0
897,66.0,62.0,62.0,83.0
898,62.0,62.0,83.0,82.0
899,62.0,83.0,82.0,81.0
900,83.0,82.0,81.0,97.0
901,82.0,81.0,97.0,98.0
902,81.0,97.0,98.0,95.0
903,97.0,98.0,95.0,100.0
904,98.0,95.0,100.0,101.0
905,50.0,67.0,68.0,60.0
906,67.0,68.0,60.0,49.0
907,68.0,60.0,49.0,41.0
908,60.0,49.0,41.0,41.0
909,49.0,41.0,41.0,36.0
910,41.0,41.0,36.0,33.0
911,41.0,36.0,33.0,31.0
912,36.0,33.0,31.0,33.0
913,33.0,31.0,33.0,42.0
914,31.0,33.0,42.0,69.0
915,33.0,42.0,69.0,88.0
916,42.0,69.0,88.0,101.0
917,55.0,37.0,26.0,26.0
918,37.0,26.0,26.0,25.0
919,26.0,26.0,25.0,26.0
920,26.0,25.0,26.0,24.0
921,25.0,26.0,24.0,27.0
922,26.0,24.0,27.0,27.0
923,24.0,27.0,27.0,29.0
924,27.0,27.0,29.0,28.0
925,27.0,29.0,28.0,26.0
926,29.0,28.0,26.0,22.0
927,28.0,26.0,22.0,31.0
928,26.0,22.0,31.0,43.0
929,22.0,31.0,43.0,51.0
930,31.0,43.0,51.0,48.0
931,43.0,51.0,48.0,40.0
932,51.0,48.0,40.0,58.0
933,48.0,40.0,58.0,60.0
934,40.0,58.0,60.0,101.0
935,21.0,15.0,10.0,5.0
936,15.0,10.0,5.0,5.0
937,10.0,5.0,5.0,4.0
938,5.0,5.0,4.0,2.0
939,5.0,4.0,2.0,2.0
940,4.0,2.0,2.0,1.0
941,2.0,2.0,1.0,1.0
942,2.0,1.0,1.0,1.0
943,1.0,1.0,1.0,1.0
944,1.0,1.0,1.0,3.0
945,1.0,1.0,3.0,5.0
946,1.0,3.0,5.0,5.0
947,3.0,5.0,5.0,11.0
948,5.0,5.0,11.0,16.0
949,5.0,11.0,16.0,22.0
950,11.0,16.0,22.0,35.0
951,16.0,22.0,35.0,38.0
952,22.0,35.0,38.0,49.0
953,35.0,38.0,49.0,101.0
954,64.0,26.0,33.0,34.0
955,26.0,33.0,34.0,32.0
956,33.0,34.0,32.0,24.0
957,34.0,32.0,24.0,20.0
958,32.0,24.0,20.0,21.0
959,24.0,20.0,21.0,25.0
960,20.0,21.0,25.0,26.0
961,21.0,25.0,26.0,23.0
962,25.0,26.0,23.0,24.0
963,26.0,23.0,24.0,26.0
964,23.0,24.0,26.0,32.0
965,24.0,26.0,32.0,41.0
966,26.0,32.0,41.0,49.0
967,32.0,41.0,49.0,55.0
968,41.0,49.0,55.0,65.0
969,49.0,55.0,65.0,101.0
970,11.0,17.0,14.0,14.0
971,17.0,14.0,14.0,12.0
972,14.0,14.0,12.0,13.0
973,14.0,12.0,13.0,17.0
974,12.0,13.0,17.0,12.0
975,13.0,17.0,12.0,15.0
976,17.0,12.0,15.0,16.0
977,12.0,15.0,16.0,21.0
978,15.0,16.0,21.0,18.0
979,16.0,21.0,18.0,20.0
980,21.0,18.0,20.0,14.0
981,18.0,20.0,14.0,22.0
982,20.0,14.0,22.0,23.0
983,14.0,22.0,23.0,29.0
984,22.0,23.0,29.0,37.0
985,23.0,29.0,37.0,42.0
986,29.0,37.0,42.0,47.0
987,37.0,42.0,47.0,48.0
988,42.0,47.0,48.0,50.0
989,47.0,48.0,50.0,101.0
990,97.0,91.0,86.0,86.0
991,91.0,86.0,86.0,85.0
992,86.0,86.0,85.0,90.0
993,86.0,85.0,90.0,96.0
994,85.0,90.0,96.0,101.0
995,99.0,99.0,90.0,86.0
996,99.0,90.0,86.0,82.0
997,90.0,86.0,82.0,82.0
998,86.0,82.0,82.0,82.0
999,82.0,82.0,82.0,82.0
1000,82.0,82.0,82.0,81.0
1001,82.0,82.0,81.0,80.0
1002,82.0,81.0,80.0,78.0
1003,81.0,80.0,78.0,78.0
1004,80.0,78.0,78.0,81.0
1005,78.0,78.0,81.0,87.0
1006,78.0,81.0,87.0,91.0
1007,81.0,87.0,91.0,101.0
1008,83.0,80.0,76.0,68.0
1009,80.0,76.0,68.0,22.0
1010,76.0,68.0,22.0,17.0
1011,68.0,22.0,17.0,10.0
1012,22.0,17.0,10.0,10.0
1013,17.0,10.0,10.0,12.0
1014,10.0,10.0,12.0,14.0
1015,10.0,12.0,14.0,16.0
1016,12.0,14.0,16.0,24.0
1017,14.0,16.0,24.0,35.0
1018,16.0,24.0,35.0,45.0
1019,24.0,35.0,45.0,53.0
1020,35.0,45.0,53.0,58.0
1021,45.0,53.0,58.0,64.0
1022,53.0,58.0,64.0,69.0
1023,58.0,64.0,69.0,84.0
1024,64.0,69.0,84.0,87.0
1025,69.0,84.0,87.0,101.0
1026,84.0,69.0,65.0,57.0
1027,69.0,65.0,57.0,55.0
1028,65.0,57.0,55.0,58.0
1029,57.0,55.0,58.0,61.0
1030,55.0,58.0,61.0,57.0
1031,58.0,61.0,57.0,61.0
1032,61.0,57.0,61.0,67.0
1033,57.0,61.0,67.0,57.0
1034,61.0,67.0,57.0,55.0
1035,67.0,57.0,55.0,55.0
1036,57.0,55.0,55.0,61.0
1037,55.0,55.0,61.0,63.0
1038,55.0,61.0,63.0,74.0
1039,61.0,63.0,74.0,75.0
1040,63.0,74.0,75.0,75.0
1041,74.0,75.0,75.0,101.0
1042,97.0,97.0,89.0,89.0
1043,97.0,89.0,89.0,94.0
1044,89.0,89.0,94.0,90.0
1045,89.0,94.0,90.0,99.0
1046,94.0,90.0,99.0,97.0
1047,90.0,99.0,97.0,98.0
1048,99.0,97.0,98.0,101.0
1049,1.0,5.0,8.0,8.0
1050,5.0,8.0,8.0,8.0
1051,8.0,8.0,8.0,6.0
1052,8.0,8.0,6.0,9.0
1053,8.0,6.0,9.0,10.0
1054,6.0,9.0,10.0,9.0
1055,9.0,10.0,9.0,9.0
1056,10.0,9.0,9.0,10.0
1057,9.0,9.0,10.0,13.0
1058,9.0,10.0,13.0,16.0
1059,10.0,13.0,16.0,15.0
1060,13.0,16.0,15.0,24.0
1061,16.0,15.0,24.0,35.0
1062,15.0,24.0,35.0,39.0
1063,24.0,35.0,39.0,53.0
1064,35.0,39.0,53.0,63.0
1065,39.0,53.0,63.0,72.0
1066,53.0,63.0,72.0,101.0
1067,95.0,87.0,73.0,68.0
1068,87.0,73.0,68.0,62.0
1069,73.0,68.0,62.0,52.0
1070,68.0,62.0,52.0,54.0
1071,62.0,52.0,54.0,63.0
1072,52.0,54.0,63.0,55.0
1073,54.0,63.0,55.0,63.0
1074,63.0,55.0,63.0,63.0
1075,55.0,63.0,63.0,59.0
1076,63.0,63.0,59.0,66.0
1077,63.0,59.0,66.0,74.0
1078,59.0,66.0,74.0,84.0
1079,66.0,74.0,84.0,101.0
1080,71.0,67.0,62.0,56.0
1081,67.0,62.0,56.0,53.0
1082,62.0,56.0,53.0,53.0
1083,56.0,53.0,53.0,46.0
1084,53.0,53.0,46.0,40.0
1085,53.0,46.0,40.0,37.0
1086,46.0,40.0,37.0,37.0
1087,40.0,37.0,37.0,46.0
1088,37.0,37.0,46.0,51.0
1089,37.0,46.0,51.0,54.0
1090,46.0,51.0,54.0,56.0
1091,51.0,54.0,56.0,62.0
1092,54.0,56.0,62.0,65.0
1093,56.0,62.0,65.0,83.0
1094,62.0,65.0,83.0,86.0
1095,65.0,83.0,86.0,93.0
1096,83.0,86.0,93.0,100.0
1097,86.0,93.0,100.0,101.0
1098,71.0,63.0,55.0,50.0
1099,63.0,55.0,50.0,49.0
1100,55.0,50.0,49.0,47.0
1101,50.0,49.0,47.0,45.0
1102,49.0,47.0,45.0,42.0
1103,47.0,45.0,42.0,44.0
1104,45.0,42.0,44.0,39.0
1105,42.0,44.0,39.0,40.0
1106,44.0,39.0,40.0,45.0
1107,39.0,40.0,45.0,52.0
1108,40.0,45.0,52.0,55.0
1109,45.0,52.0,55.0,62.0
1110,52.0,55.0,62.0,66.0
1111,55.0,62.0,66.0,73.0
1112,62.0,66.0,73.0,84.0
1113,66.0,73.0,84.0,89.0
1114,73.0,84.0,89.0,89.0
1115,84.0,89.0,89.0,101.0
1116,95.0,90.0,87.0,88.0
1117,90.0,87.0,88.0,80.0
1118,87.0,88.0,80.0,76.0
1119,88.0,80.0,76.0,68.0
1120,80.0,76.0,68.0,79.0
1121,76.0,68.0,79.0,76.0
1122,68.0,79.0,76.0,92.0
1123,79.0,76.0,92.0,96.0
1124,76.0,92.0,96.0,97.0
1125,92.0,96.0,97.0,93.0
1126,96.0,97.0,93.0,98.0
1127,97.0,93.0,98.0,101.0
1128,94.0,71.0,46.0,36.0
1129,71.0,46.0,36.0,29.0
1130,46.0,36.0,29.0,21.0
1131,36.0,29.0,21.0,16.0
1132,29.0,21.0,16.0,11.0
1133,21.0,16.0,11.0,10.0
1134,16.0,11.0,10.0,9.0
1135,11.0,10.0,9.0,7.0
1136,10.0,9.0,7.0,5.0
1137,9.0,7.0,5.0,10.0
1138,7.0,5.0,10.0,21.0
1139,5.0,10.0,21.0,29.0
1140,10.0,21.0,29.0,43.0
1141,21.0,29.0,43.0,53.0
1142,29.0,43.0,53.0,71.0
1143,43.0,53.0,71.0,83.0
1144,53.0,71.0,83.0,101.0
1145,90.0,86.0,87.0,81.0
1146,86.0,87.0,81.0,81.0
1147,87.0,81.0,81.0,96.0
1148,81.0,81.0,96.0,101.0
1149,41.0,40.0,37.0,37.0
1150,40.0,37.0,37.0,49.0
1151,37.0,37.0,49.0,54.0
1152,37.0,49.0,54.0,71.0
1153,49.0,54.0,71.0,80.0
1154,54.0,71.0,80.0,88.0
1155,71.0,80.0,88.0,96.0
1156,80.0,88.0,96.0,101.0
1157,92.0,91.0,81.0,72.0
1158,91.0,81.0,72.0,68.0
1159,81.0,72.0,68.0,60.0
1160,72.0,68.0,60.0,60.0
1161,68.0,60.0,60.0,54.0
1162,60.0,60.0,54.0,51.0
1163,60.0,54.0,51.0,48.0
1164,54.0,51.0,48.0,101.0
1165,75.0,68.0,65.0,61.0
1166,68.0,65.0,61.0,60.0
1167,65.0,61.0,60.0,61.0
1168,61.0,60.0,61.0,57.0
1169,60.0,61.0,57.0,59.0
1170,61.0,57.0,59.0,54.0
1171,57.0,59.0,54.0,57.0
1172,59.0,54.0,57.0,59.0
1173,54.0,57.0,59.0,66.0
1174,57.0,59.0,66.0,83.0
1175,59.0,66.0,83.0,90.0
1176,66.0,83.0,90.0,92.0
1177,83.0,90.0,92.0,96.0
1178,90.0,92.0,96.0,101.0
1179,94.0,81.0,74.0,72.0
1180,81.0,74.0,72.0,64.0
1181,74.0,72.0,64.0,65.0
1182,72.0,64.0,65.0,63.0
1183,64.0,65.0,63.0,57.0
1184,65.0,63.0,57.0,52.0
1185,63.0,57.0,52.0,58.0
1186,57.0,52.0,58.0,58.0
1187,52.0,58.0,58.0,77.0
1188,58.0,58.0,77.0,77.0
1189,58.0,77.0,77.0,91.0
1190,77.0,77.0,91.0,101.0
1191,68.0,3.0,3.0,7.0
1192,3.0,3.0,7.0,6.0
1193,3.0,7.0,6.0,4.0
1194,7.0,6.0,4.0,6.0
1195,6.0,4.0,6.0,7.0
1196,4.0,6.0,7.0,7.0
1197,6.0,7.0,7.0,8.0
1198,7.0,7.0,8.0,10.0
1199,7.0,8.0,10.0,10.0
1200,8.0,10.0,10.0,15.0
1201,10.0,10.0,15.0,22.0
1202,10.0,15.0,22.0,28.0
1203,15.0,22.0,28.0,31.0
1204,22.0,28.0,31.0,44.0
1205,28.0,31.0,44.0,54.0
1206,31.0,44.0,54.0,60.0
1207,44.0,54.0,60.0,69.0
1208,54.0,60.0,69.0,101.0
1209,2.0,1.0,2.0,2.0
1210,1.0,2.0,2.0,4.0
1211,2.0,2.0,4.0,4.0
1212,2.0,4.0,4.0,4.0
1213,4.0,4.0,4.0,4.0
1214,4.0,4.0,4.0,7.0
1215,4.0,4.0,7.0,8.0
1216,4.0,7.0,8.0,11.0
1217,7.0,8.0,11.0,15.0
1218,8.0,11.0,15.0,19.0
1219,11.0,15.0,19.0,24.0
1220,15.0,19.0,24.0,25.0
1221,19.0,24.0,25.0,24.0
1222,24.0,25.0,24.0,28.0
1223,25.0,24.0,28.0,35.0
1224,24.0,28.0,35.0,39.0
1225,28.0,35.0,39.0,44.0
1226,35.0,39.0,44.0,101.0
1227,47.0,41.0,27.0,21.0
1228,41.0,27.0,21.0,23.0
1229,27.0,21.0,23.0,28.0
1230,21.0,23.0,28.0,33.0
1231,23.0,28.0,33.0,48.0
1232,28.0,33.0,48.0,69.0
1233,33.0,48.0,69.0,87.0
1234,48.0,69.0,87.0,95.0
1235,69.0,87.0,95.0,94.0
1236,87.0,95.0,94.0,101.0
1237,75.0,86.0,99.0,86.0
1238,86.0,99.0,86.0,83.0
1239,99.0,86.0,83.0,79.0
1240,86.0,83.0,79.0,84.0
1241,83.0,79.0,84.0,81.0
1242,79.0,84.0,81.0,79.0
1243,84.0,81.0,79.0,83.0
1244,81.0,79.0,83.0,86.0
1245,79.0,83.0,86.0,98.0
1246,83.0,86.0,98.0,101.0
1247,84.0,68.0,62.0,56.0
1248,68.0,62.0,56.0,101.0
1249,61.0,58.0,52.0,43.0
1250,58.0,52.0,43.0,41.0
1251,52.0,43.0,41.0,39.0
1252,43.0,41.0,39.0,39.0
1253,41.0,39.0,39.0,41.0
1254,39.0,39.0,41.0,49.0
1255,39.0,41.0,49.0,49.0
1256,41.0,49.0,49.0,53.0
1257,49.0,49.0,53.0,64.0
1258,49.0,53.0,64.0,71.0
1259,53.0,64.0,71.0,67.0
1260,64.0,71.0,67.0,70.0
1261,71.0,67.0,70.0,91.0
1262,67.0,70.0,91.0,101.0
1263,83.0,79.0,71.0,63.0
1264,79.0,71.0,63.0,55.0
1265,71.0,63.0,55.0,49.0
1266,63.0,55.0,49.0,43.0
1267,55.0,49.0,43.0,29.0
1268,49.0,43.0,29.0,24.0
1269,43.0,29.0,24.0,24.0
1270,29.0,24.0,24.0,24.0
1271,24.0,24.0,24.0,29.0
1272,24.0,24.0,29.0,33.0
1273,24.0,29.0,33.0,42.0
1274,29.0,33.0,42.0,53.0
1275,33.0,42.0,53.0,59.0
1276,42.0,53.0,59.0,69.0
1277,53.0,59.0,69.0,77.0
1278,59.0,69.0,77.0,85.0
1279,69.0,77.0,85.0,100.0
1280,77.0,85.0,100.0,101.0
1281,62.0,30.0,25.0,20.0
1282,30.0,25.0,20.0,14.0
1283,25.0,20.0,14.0,11.0
1284,20.0,14.0,11.0,12.0
1285,14.0,11.0,12.0,15.0
1286,11.0,12.0,15.0,11.0
1287,12.0,15.0,11.0,11.0
1288,15.0,11.0,11.0,10.0
1289,11.0,11.0,10.0,10.0
1290,11.0,10.0,10.0,13.0
1291,10.0,10.0,13.0,16.0
1292,10.0,13.0,16.0,22.0
1293,13.0,16.0,22.0,29.0
1294,16.0,22.0,29.0,40.0
1295,22.0,29.0,40.0,55.0
1296,29.0,40.0,55.0,76.0
1297,40.0,55.0,76.0,83.0
1298,55.0,76.0,83.0,101.0
1299,94.0,73.0,66.0,56.0
1300,73.0,66.0,56.0,48.0
1301,66.0,56.0,48.0,40.0
1302,56.0,48.0,40.0,37.0
1303,48.0,40.0,37.0,34.0
1304,40.0,37.0,34.0,37.0
1305,37.0,34.0,37.0,36.0
1306,34.0,37.0,36.0,33.0
1307,37.0,36.0,33.0,40.0
1308,36.0,33.0,40.0,51.0
1309,33.0,40.0,51.0,59.0
1310,40.0,51.0,59.0,71.0
1311,51.0,59.0,71.0,77.0
1312,59.0,71.0,77.0,83.0
1313,71.0,77.0,83.0,85.0
1314,77.0,83.0,85.0,93.0
1315,83.0,85.0,93.0,90.0
1316,85.0,93.0,90.0,101.0
1317,90.0,80.0,80.0,72.0
1318,80.0,80.0,72.0,73.0
1319,80.0,72.0,73.0,72.0
1320,72.0,73.0,72.0,76.0
1321,73.0,72.0,76.0,75.0
1322,72.0,76.0,75.0,83.0
1323,76.0,75.0,83.0,89.0
1324,75.0,83.0,89.0,99.0
1325,83.0,89.0,99.0,97.0
1326,89.0,99.0,97.0,98.0
1327,99.0,97.0,98.0,101.0
1328,98.0,92.0,83.0,71.0
1329,92.0,83.0,71.0,54.0
1330,83.0,71.0,54.0,52.0
1331,71.0,54.0,52.0,34.0
1332,54.0,52.0,34.0,32.0
1333,52.0,34.0,32.0,31.0
1334,34.0,32.0,31.0,30.0
1335,32.0,31.0,30.0,26.0
1336,31.0,30.0,26.0,30.0
1337,30.0,26.0,30.0,28.0
1338,26.0,30.0,28.0,24.0
1339,30.0,28.0,24.0,20.0
1340,28.0,24.0,20.0,21.0
1341,24.0,20.0,21.0,24.0
1342,20.0,21.0,24.0,24.0
1343,21.0,24.0,24.0,28.0
1344,24.0,24.0,28.0,44.0
1345,24.0,28.0,44.0,101.0
1346,78.0,68.0,68.0,68.0
1347,68.0,68.0,68.0,81.0
1348,68.0,68.0,81.0,94.0
1349,68.0,81.0,94.0,101.0
1350,9.0,11.0,17.0,12.0
1351,11.0,17.0,12.0,11.0
1352,17.0,12.0,11.0,14.0
1353,12.0,11.0,14.0,17.0
1354,11.0,14.0,17.0,18.0
1355,14.0,17.0,18.0,16.0
1356,17.0,18.0,16.0,20.0
1357,18.0,16.0,20.0,28.0
1358,16.0,20.0,28.0,24.0
1359,20.0,28.0,24.0,21.0
1360,28.0,24.0,21.0,28.0
1361,24.0,21.0,28.0,30.0
1362,21.0,28.0,30.0,32.0
1363,28.0,30.0,32.0,32.0
1364,30.0,32.0,32.0,33.0
1365,32.0,32.0,33.0,34.0
1366,32.0,33.0,34.0,35.0
1367,33.0,34.0,35.0,44.0
1368,34.0,35.0,44.0,101.0
1369,94.0,94.0,89.0,79.0
1370,94.0,89.0,79.0,79.0
1371,89.0,79.0,79.0,72.0
1372,79.0,79.0,72.0,71.0
1373,79.0,72.0,71.0,70.0
1374,72.0,71.0,70.0,63.0
1375,71.0,70.0,63.0,56.0
1376,70.0,63.0,56.0,55.0
1377,63.0,56.0,55.0,55.0
1378,56.0,55.0,55.0,55.0
1379,55.0,55.0,55.0,55.0
1380,55.0,55.0,55.0,55.0
1381,55.0,55.0,55.0,52.0
1382,55.0,55.0,52.0,51.0
1383,55.0,52.0,51.0,49.0
1384,52.0,51.0,49.0,49.0
1385,51.0,49.0,49.0,48.0
1386,49.0,49.0,48.0,45.0
1387,49.0,48.0,45.0,49.0
1388,48.0,45.0,49.0,101.0
1389,34.0,19.0,18.0,18.0
1390,19.0,18.0,18.0,16.0
1391,18.0,18.0,16.0,17.0
1392,18.0,16.0,17.0,13.0
1393,16.0,17.0,13.0,8.0
1394,17.0,13.0,8.0,7.0
1395,13.0,8.0,7.0,8.0
1396,8.0,7.0,8.0,8.0
1397,7.0,8.0,8.0,7.0
1398,8.0,8.0,7.0,6.0
1399,8.0,7.0,6.0,5.0
1400,7.0,6.0,5.0,5.0
1401,6.0,5.0,5.0,4.0
1402,5.0,5.0,4.0,6.0
1403,5.0,4.0,6.0,8.0
1404,4.0,6.0,8.0,9.0
1405,6.0,8.0,9.0,7.0
1406,8.0,9.0,7.0,8.0
1407,9.0,7.0,8.0,9.0
1408,7.0,8.0,9.0,11.0
1409,8.0,9.0,11.0,11.0
1410,9.0,11.0,11.0,11.0
1411,11.0,11.0,11.0,14.0
1412,11.0,11.0,14.0,12.0
1413,11.0,14.0,12.0,18.0
1414,14.0,12.0,18.0,18.0
1415,12.0,18.0,18.0,20.0
1416,18.0,18.0,20.0,28.0
1417,18.0,20.0,28.0,31.0
1418,20.0,28.0,31.0,31.0
1419,28.0,31.0,31.0,34.0
1420,31.0,31.0,34.0,30.0
1421,31.0,34.0,30.0,35.0
1422,34.0,30.0,35.0,39.0
1423,30.0,35.0,39.0,40.0
1424,35.0,39.0,40.0,39.0
1425,39.0,40.0,39.0,40.0
1426,61.0,50.0,35.0,35.0
1427,50.0,35.0,35.0,27.0
1428,35.0,35.0,27.0,30.0
1429,35.0,27.0,30.0,23.0
1430,27.0,30.0,23.0,20.0
1431,30.0,23.0,20.0,16.0
1432,23.0,20.0,16.0,14.0
1433,20.0,16.0,14.0,13.0
1434,16.0,14.0,13.0,12.0
1435,14.0,13.0,12.0,10.0
1436,13.0,12.0,10.0,13.0
1437,12.0,10.0,13.0,15.0
1438,10.0,13.0,15.0,19.0
1439,13.0,15.0,19.0,21.0
1440,15.0,19.0,21.0,32.0
1441,19.0,21.0,32.0,42.0
1442,21.0,32.0,42.0,54.0
1443,32.0,42.0,54.0,101.0
1444,98.0,98.0,100.0,100.0
1445,98.0,100.0,100.0,101.0
1446,84.0,70.0,10.0,16.0
1447,70.0,10.0,16.0,10.0
1448,10.0,16.0,10.0,9.0
1449,16.0,10.0,9.0,13.0
1450,10.0,9.0,13.0,18.0
1451,9.0,13.0,18.0,24.0
1452,13.0,18.0,24.0,33.0
1453,18.0,24.0,33.0,45.0
1454,24.0,33.0,45.0,61.0
1455,33.0,45.0,61.0,81.0
1456,45.0,61.0,81.0,83.0
1457,61.0,81.0,83.0,94.0
1458,81.0,83.0,94.0,101.0
1459,96.0,57.0,43.0,35.0
1460,57.0,43.0,35.0,20.0
1461,43.0,35.0,20.0,12.0
1462,35.0,20.0,12.0,9.0
1463,20.0,12.0,9.0,5.0
1464,12.0,9.0,5.0,3.0
1465,9.0,5.0,3.0,2.0
1466,5.0,3.0,2.0,2.0
1467,98.0,57.0,44.0,101.0
1468,38.0,29.0,23.0,19.0
1469,29.0,23.0,19.0,15.0
1470,23.0,19.0,15.0,13.0
1471,19.0,15.0,13.0,10.0
1472,15.0,13.0,10.0,8.0
1473,13.0,10.0,8.0,8.0
1474,10.0,8.0,8.0,8.0
1475,8.0,8.0,8.0,7.0
1476,8.0,8.0,7.0,11.0
1477,8.0,7.0,11.0,13.0
1478,7.0,11.0,13.0,20.0
1479,11.0,13.0,20.0,23.0
1480,13.0,20.0,23.0,27.0
1481,20.0,23.0,27.0,33.0
1482,23.0,27.0,33.0,36.0
1483,27.0,33.0,36.0,39.0
1484,33.0,36.0,39.0,47.0
1485,36.0,39.0,47.0,101.0
1486,18.0,13.0,20.0,24.0
1487,13.0,20.0,24.0,25.0
1488,20.0,24.0,25.0,24.0
1489,24.0,25.0,24.0,20.0
1490,25.0,24.0,20.0,18.0
1491,24.0,20.0,18.0,19.0
1492,20.0,18.0,19.0,22.0
1493,18.0,19.0,22.0,20.0
1494,19.0,22.0,20.0,23.0
1495,22.0,20.0,23.0,25.0
1496,20.0,23.0,25.0,31.0
1497,23.0,25.0,31.0,35.0
1498,25.0,31.0,35.0,36.0
1499,31.0,35.0,36.0,42.0
1500,35.0,36.0,42.0,44.0
1501,36.0,42.0,44.0,49.0
1502,42.0,44.0,49.0,51.0
1503,44.0,49.0,51.0,101.0
1504,77.0,57.0,57.0,35.0
1505,57.0,57.0,35.0,22.0
1506,57.0,35.0,22.0,14.0
1507,35.0,22.0,14.0,10.0
1508,22.0,14.0,10.0,10.0
1509,14.0,10.0,10.0,8.0
1510,10.0,10.0,8.0,8.0
1511,10.0,8.0,8.0,12.0
1512,8.0,8.0,12.0,16.0
1513,8.0,12.0,16.0,17.0
1514,12.0,16.0,17.0,16.0
1515,16.0,17.0,16.0,18.0
1516,17.0,16.0,18.0,20.0
1517,16.0,18.0,20.0,30.0
1518,18.0,20.0,30.0,36.0
