,diff_0,diff_1,target
397,39.0,35.0,34.0
398,35.0,34.0,43.0
399,34.0,43.0,53.0
400,43.0,53.0,50.0
401,53.0,50.0,47.0
402,50.0,47.0,101.0
403,74.0,42.0,24.0
404,42.0,24.0,16.0
405,24.0,16.0,13.0
406,16.0,13.0,9.0
407,13.0,9.0,6.0
408,9.0,6.0,5.0
409,6.0,5.0,3.0
410,5.0,3.0,3.0
411,3.0,3.0,2.0
412,3.0,2.0,2.0
413,2.0,2.0,2.0
414,2.0,2.0,2.0
415,2.0,2.0,2.0
416,2.0,2.0,2.0
417,2.0,2.0,2.0
418,2.0,2.0,4.0
419,2.0,4.0,5.0
420,4.0,5.0,6.0
421,5.0,6.0,7.0
422,6.0,7.0,9.0
423,7.0,9.0,11.0
424,9.0,11.0,11.0
425,11.0,11.0,11.0
426,11.0,11.0,19.0
427,11.0,19.0,21.0
428,19.0,21.0,25.0
429,21.0,25.0,30.0
430,25.0,30.0,34.0
431,30.0,34.0,32.0
432,34.0,32.0,34.0
433,32.0,34.0,32.0
434,34.0,32.0,36.0
435,32.0,36.0,42.0
436,36.0,42.0,44.0
437,42.0,44.0,43.0
438,44.0,43.0,44.0
439,43.0,44.0,50.0
440,44.0,50.0,101.0
441,93.0,90.0,86.0
442,90.0,86.0,87.0
443,86.0,87.0,100.0
444,87.0,100.0,101.0
445,68.0,35.0,19.0
446,35.0,19.0,16.0
447,19.0,16.0,10.0
448,16.0,10.0,7.0
449,10.0,7.0,6.0
450,7.0,6.0,5.0
451,6.0,5.0,5.0
452,5.0,5.0,7.0
453,5.0,7.0,7.0
454,7.0,7.0,9.0
455,7.0,9.0,14.0
456,9.0,14.0,23.0
457,14.0,23.0,29.0
458,23.0,29.0,39.0
459,29.0,39.0,42.0
460,39.0,42.0,45.0
461,42.0,45.0,46.0
462,45.0,46.0,50.0
463,46.0,50.0,50.0
464,50.0,50.0,101.0
465,97.0,83.0,81.0
466,83.0,81.0,93.0
467,81.0,93.0,91.0
468,93.0,91.0,98.0
469,91.0,98.0,91.0
470,98.0,91.0,100.0
471,91.0,100.0,101.0
472,92.0,75.0,75.0
473,75.0,75.0,79.0
474,75.0,79.0,77.0
475,79.0,77.0,77.0
476,77.0,77.0,73.0
477,77.0,73.0,71.0
478,73.0,71.0,73.0
479,71.0,73.0,76.0
480,73.0,76.0,81.0
481,76.0,81.0,86.0
482,81.0,86.0,87.0
483,86.0,87.0,93.0
484,87.0,93.0,101.0
485,70.0,61.0,55.0
486,61.0,55.0,52.0
487,55.0,52.0,46.0
488,52.0,46.0,45.0
489,46.0,45.0,34.0
490,45.0,34.0,36.0
491,34.0,36.0,36.0
492,36.0,36.0,35.0
493,36.0,35.0,35.0
494,35.0,35.0,35.0
495,35.0,35.0,35.0
496,35.0,35.0,33.0
497,35.0,33.0,28.0
498,33.0,28.0,31.0
499,28.0,31.0,32.0
500,31.0,32.0,35.0
501,32.0,35.0,37.0
502,35.0,37.0,41.0
503,37.0,41.0,47.0
504,41.0,47.0,49.0
505,47.0,49.0,101.0
506,89.0,79.0,67.0
507,79.0,67.0,57.0
508,67.0,57.0,47.0
509,57.0,47.0,43.0
510,47.0,43.0,36.0
511,43.0,36.0,35.0
512,36.0,35.0,36.0
513,35.0,36.0,36.0
514,36.0,36.0,32.0
515,36.0,32.0,28.0
516,32.0,28.0,28.0
517,28.0,28.0,25.0
518,28.0,25.0,21.0
519,25.0,21.0,18.0
520,21.0,18.0,18.0
521,18.0,18.0,14.0
522,18.0,14.0,13.0
523,14.0,13.0,11.0
524,13.0,11.0,11.0
525,11.0,11.0,12.0
526,11.0,12.0,12.0
527,12.0,12.0,12.0
528,12.0,12.0,13.0
529,12.0,13.0,15.0
530,13.0,15.0,15.0
531,15.0,15.0,15.0
532,15.0,15.0,15.0
533,15.0,15.0,16.0
534,15.0,16.0,19.0
535,16.0,19.0,21.0
536,19.0,21.0,26.0
537,21.0,26.0,22.0
538,26.0,22.0,26.0
539,22.0,26.0,29.0
540,26.0,29.0,29.0
541,29.0,29.0,33.0
542,29.0,33.0,34.0
543,33.0,34.0,38.0
544,34.0,38.0,46.0
545,38.0,46.0,44.0
546,46.0,44.0,48.0
547,44.0,48.0,47.0
548,48.0,47.0,50.0
549,47.0,50.0,101.0
550,70.0,66.0,59.0
551,66.0,59.0,85.0
552,59.0,85.0,101.0
553,91.0,85.0,85.0
554,85.0,85.0,66.0
555,85.0,66.0,59.0
556,66.0,59.0,55.0
557,59.0,55.0,54.0
558,55.0,54.0,41.0
559,54.0,41.0,44.0
560,41.0,44.0,29.0
561,44.0,29.0,36.0
562,29.0,36.0,27.0
563,36.0,27.0,43.0
564,27.0,43.0,59.0
565,43.0,59.0,67.0
566,59.0,67.0,78.0
567,67.0,78.0,101.0
568,69.0,58.0,52.0
569,58.0,52.0,42.0
570,52.0,42.0,34.0
571,42.0,34.0,31.0
572,34.0,31.0,28.0
573,31.0,28.0,28.0
574,28.0,28.0,23.0
575,28.0,23.0,23.0
576,23.0,23.0,23.0
577,23.0,23.0,23.0
578,23.0,23.0,28.0
579,23.0,28.0,26.0
580,28.0,26.0,27.0
581,26.0,27.0,25.0
582,27.0,25.0,33.0
583,25.0,33.0,38.0
584,33.0,38.0,41.0
585,38.0,41.0,46.0
586,41.0,46.0,101.0
587,73.0,81.0,100.0
588,81.0,100.0,101.0
589,20.0,18.0,16.0
590,18.0,16.0,16.0
591,16.0,16.0,13.0
592,16.0,13.0,13.0
593,13.0,13.0,13.0
594,13.0,13.0,12.0
595,13.0,12.0,17.0
596,12.0,17.0,17.0
597,17.0,17.0,18.0
598,17.0,18.0,17.0
599,18.0,17.0,21.0
600,17.0,21.0,25.0
601,21.0,25.0,26.0
602,25.0,26.0,28.0
603,26.0,28.0,34.0
604,28.0,34.0,35.0
605,34.0,35.0,40.0
606,35.0,40.0,46.0
607,40.0,46.0,46.0
608,46.0,46.0,47.0
609,46.0,47.0,101.0
610,72.0,61.0,53.0
611,61.0,53.0,48.0
612,53.0,48.0,48.0
613,48.0,48.0,41.0
614,48.0,41.0,34.0
615,41.0,34.0,28.0
616,34.0,28.0,25.0
617,28.0,25.0,23.0
618,25.0,23.0,29.0
619,23.0,29.0,29.0
620,29.0,29.0,36.0
621,29.0,36.0,46.0
622,36.0,46.0,55.0
623,46.0,55.0,64.0
624,55.0,64.0,68.0
625,64.0,68.0,66.0
626,68.0,66.0,67.0
627,66.0,67.0,75.0
628,67.0,75.0,101.0
629,53.0,17.0,14.0
630,17.0,14.0,14.0
631,14.0,14.0,14.0
632,14.0,14.0,20.0
633,14.0,20.0,23.0
634,20.0,23.0,21.0
635,23.0,21.0,26.0
636,21.0,26.0,30.0
637,26.0,30.0,35.0
638,30.0,35.0,47.0
639,35.0,47.0,65.0
640,47.0,65.0,66.0
641,65.0,66.0,74.0
642,66.0,74.0,86.0
643,74.0,86.0,96.0
644,86.0,96.0,99.0
645,96.0,99.0,96.0
646,99.0,96.0,97.0
647,96.0,97.0,101.0
648,97.0,90.0,82.0
649,90.0,82.0,87.0
650,82.0,87.0,96.0
651,87.0,96.0,101.0
652,6.0,5.0,5.0
653,5.0,5.0,4.0
654,5.0,4.0,5.0
655,4.0,5.0,7.0
656,5.0,7.0,8.0
657,7.0,8.0,8.0
658,8.0,8.0,10.0
659,8.0,10.0,11.0
660,10.0,11.0,13.0
661,11.0,13.0,15.0
662,13.0,15.0,23.0
663,15.0,23.0,26.0
664,23.0,26.0,28.0
665,26.0,28.0,30.0
666,28.0,30.0,33.0
667,30.0,33.0,39.0
668,33.0,39.0,45.0
669,39.0,45.0,45.0
670,45.0,45.0,46.0
671,45.0,46.0,46.0
672,46.0,46.0,44.0
673,46.0,44.0,49.0
674,44.0,49.0,101.0
675,61.0,59.0,36.0
676,59.0,36.0,19.0
677,36.0,19.0,17.0
678,19.0,17.0,11.0
679,17.0,11.0,9.0
680,11.0,9.0,9.0
681,9.0,9.0,8.0
682,9.0,8.0,5.0
683,8.0,5.0,11.0
684,5.0,11.0,11.0
685,11.0,11.0,13.0
686,11.0,13.0,14.0
687,13.0,14.0,15.0
688,14.0,15.0,17.0
689,15.0,17.0,22.0
690,17.0,22.0,29.0
691,22.0,29.0,37.0
692,29.0,37.0,46.0
693,37.0,46.0,101.0
694,94.0,87.0,71.0
695,87.0,71.0,63.0
696,71.0,63.0,43.0
697,63.0,43.0,35.0
698,43.0,35.0,33.0
699,35.0,33.0,30.0
700,33.0,30.0,31.0
701,30.0,31.0,29.0
702,31.0,29.0,29.0
703,29.0,29.0,34.0
704,29.0,34.0,34.0
705,34.0,34.0,33.0
706,34.0,33.0,35.0
707,33.0,35.0,37.0
708,35.0,37.0,37.0
709,37.0,37.0,24.0
710,37.0,24.0,27.0
711,24.0,27.0,32.0
712,27.0,32.0,41.0
713,32.0,41.0,101.0
714,82.0,76.0,76.0
715,76.0,76.0,66.0
716,76.0,66.0,62.0
717,66.0,62.0,62.0
718,62.0,62.0,83.0
719,62.0,83.0,82.0
720,83.0,82.0,81.0
721,82.0,81.0,97.0
722,81.0,97.0,98.0
723,97.0,98.0,95.0
724,98.0,95.0,100.0
725,95.0,100.0,101.0
726,55.0,37.0,26.0
727,37.0,26.0,26.0
728,26.0,26.0,25.0
729,26.0,25.0,26.0
730,25.0,26.0,24.0
731,26.0,24.0,27.0
732,24.0,27.0,27.0
733,27.0,27.0,29.0
734,27.0,29.0,28.0
735,29.0,28.0,26.0
736,28.0,26.0,22.0
737,26.0,22.0,31.0
738,22.0,31.0,43.0
739,31.0,43.0,51.0
740,43.0,51.0,48.0
741,51.0,48.0,40.0
742,48.0,40.0,58.0
743,40.0,58.0,60.0
744,58.0,60.0,101.0
745,21.0,15.0,10.0
746,15.0,10.0,5.0
747,10.0,5.0,5.0
748,5.0,5.0,4.0
749,5.0,4.0,2.0
750,4.0,2.0,2.0
751,2.0,2.0,1.0
752,2.0,1.0,1.0
753,1.0,1.0,1.0
754,1.0,1.0,1.0
755,1.0,1.0,3.0
756,1.0,3.0,5.0
757,3.0,5.0,5.0
758,5.0,5.0,11.0
759,5.0,11.0,16.0
760,11.0,16.0,22.0
761,16.0,22.0,35.0
762,22.0,35.0,38.0
763,35.0,38.0,49.0
764,38.0,49.0,101.0
765,74.0,47.0,101.0
766,99.0,99.0,90.0
767,99.0,90.0,86.0
768,90.0,86.0,82.0
769,86.0,82.0,82.0
770,82.0,82.0,82.0
771,82.0,82.0,82.0
772,82.0,82.0,81.0
773,82.0,81.0,80.0
774,81.0,80.0,78.0
775,80.0,78.0,78.0
776,78.0,78.0,81.0
777,78.0,81.0,87.0
778,81.0,87.0,91.0
779,87.0,91.0,101.0
780,83.0,80.0,76.0
781,80.0,76.0,68.0
782,76.0,68.0,22.0
783,68.0,22.0,17.0
784,22.0,17.0,10.0
785,17.0,10.0,10.0
786,10.0,10.0,12.0
787,10.0,12.0,14.0
788,12.0,14.0,16.0
789,14.0,16.0,24.0
790,16.0,24.0,35.0
791,24.0,35.0,45.0
792,35.0,45.0,53.0
793,45.0,53.0,58.0
794,53.0,58.0,64.0
795,58.0,64.0,69.0
796,64.0,69.0,84.0
797,69.0,84.0,87.0
798,84.0,87.0,101.0
799,84.0,69.0,65.0
800,69.0,65.0,57.0
801,65.0,57.0,55.0
802,57.0,55.0,58.0
803,55.0,58.0,61.0
804,58.0,61.0,57.0
805,61.0,57.0,61.0
806,57.0,61.0,67.0
807,61.0,67.0,57.0
808,67.0,57.0,55.0
809,57.0,55.0,55.0
810,55.0,55.0,61.0
811,55.0,61.0,63.0
812,61.0,63.0,74.0
813,63.0,74.0,75.0
814,74.0,75.0,75.0
815,75.0,75.0,101.0
816,97.0,97.0,89.0
817,97.0,89.0,89.0
818,89.0,89.0,94.0
819,89.0,94.0,90.0
820,94.0,90.0,99.0
821,90.0,99.0,97.0
822,99.0,97.0,98.0
823,97.0,98.0,101.0
824,1.0,5.0,8.0
825,5.0,8.0,8.0
826,8.0,8.0,8.0
827,8.0,8.0,6.0
828,8.0,6.0,9.0
829,6.0,9.0,10.0
830,9.0,10.0,9.0
831,95.0,87.0,73.0
832,87.0,73.0,68.0
833,73.0,68.0,62.0
834,68.0,62.0,52.0
835,62.0,52.0,54.0
836,52.0,54.0,63.0
837,54.0,63.0,55.0
838,63.0,55.0,63.0
839,55.0,63.0,63.0
840,63.0,63.0,59.0
841,63.0,59.0,66.0
842,59.0,66.0,74.0
843,66.0,74.0,84.0
844,74.0,84.0,101.0
845,71.0,67.0,62.0
846,67.0,62.0,56.0
847,62.0,56.0,53.0
848,56.0,53.0,53.0
849,53.0,53.0,46.0
850,53.0,46.0,40.0
851,46.0,40.0,37.0
852,40.0,37.0,37.0
853,37.0,37.0,46.0
854,37.0,46.0,51.0
855,46.0,51.0,54.0
856,51.0,54.0,56.0
857,54.0,56.0,62.0
858,56.0,62.0,65.0
859,62.0,65.0,83.0
860,65.0,83.0,86.0
861,83.0,86.0,93.0
862,86.0,93.0,100.0
863,93.0,100.0,101.0
864,71.0,63.0,55.0
865,63.0,55.0,50.0
866,55.0,50.0,49.0
867,50.0,49.0,47.0
868,49.0,47.0,45.0
869,47.0,45.0,42.0
870,45.0,42.0,44.0
871,42.0,44.0,39.0
872,44.0,39.0,40.0
873,39.0,40.0,45.0
874,40.0,45.0,52.0
875,45.0,52.0,55.0
876,52.0,55.0,62.0
877,55.0,62.0,66.0
878,62.0,66.0,73.0
879,66.0,73.0,84.0
880,73.0,84.0,89.0
881,84.0,89.0,89.0
882,89.0,89.0,101.0
883,95.0,90.0,87.0
884,90.0,87.0,88.0
885,87.0,88.0,80.0
886,88.0,80.0,76.0
887,80.0,76.0,68.0
888,76.0,68.0,79.0
889,68.0,79.0,76.0
890,79.0,76.0,92.0
891,76.0,92.0,96.0
892,92.0,96.0,97.0
893,96.0,97.0,93.0
894,97.0,93.0,98.0
895,93.0,98.0,101.0
896,94.0,71.0,46.0
897,71.0,46.0,36.0
898,46.0,36.0,29.0
899,36.0,29.0,21.0
900,29.0,21.0,16.0
901,21.0,16.0,11.0
902,16.0,11.0,10.0
903,11.0,10.0,9.0
904,10.0,9.0,7.0
905,9.0,7.0,5.0
906,7.0,5.0,10.0
907,5.0,10.0,21.0
908,10.0,21.0,29.0
909,21.0,29.0,43.0
910,29.0,43.0,53.0
911,43.0,53.0,71.0
912,53.0,71.0,83.0
913,71.0,83.0,101.0
914,41.0,40.0,37.0
915,40.0,37.0,37.0
916,37.0,37.0,49.0
917,37.0,49.0,54.0
918,49.0,54.0,71.0
919,54.0,71.0,80.0
920,71.0,80.0,88.0
921,80.0,88.0,96.0
922,88.0,96.0,101.0
923,92.0,91.0,81.0
924,91.0,81.0,72.0
925,81.0,72.0,68.0
926,72.0,68.0,60.0
927,68.0,60.0,60.0
928,60.0,60.0,54.0
929,60.0,54.0,51.0
930,54.0,51.0,48.0
931,51.0,48.0,101.0
932,75.0,68.0,65.0
933,68.0,65.0,61.0
934,65.0,61.0,60.0
935,61.0,60.0,61.0
936,60.0,61.0,57.0
937,61.0,57.0,59.0
938,57.0,59.0,54.0
939,59.0,54.0,57.0
940,54.0,57.0,59.0
941,57.0,59.0,66.0
942,59.0,66.0,83.0
943,66.0,83.0,90.0
944,83.0,90.0,92.0
945,90.0,92.0,96.0
946,92.0,96.0,101.0
947,94.0,81.0,74.0
948,81.0,74.0,72.0
949,74.0,72.0,64.0
950,72.0,64.0,65.0
951,64.0,65.0,63.0
952,65.0,63.0,57.0
953,63.0,57.0,52.0
954,57.0,52.0,58.0
955,52.0,58.0,58.0
956,58.0,58.0,77.0
957,58.0,77.0,77.0
958,77.0,77.0,91.0
959,77.0,91.0,101.0
960,68.0,3.0,3.0
961,3.0,3.0,7.0
962,3.0,7.0,6.0
963,7.0,6.0,4.0
964,6.0,4.0,6.0
965,4.0,6.0,7.0
966,6.0,7.0,7.0
967,7.0,7.0,8.0
968,7.0,8.0,10.0
969,8.0,10.0,10.0
970,10.0,10.0,15.0
971,10.0,15.0,22.0
972,15.0,22.0,28.0
973,22.0,28.0,31.0
974,28.0,31.0,44.0
975,31.0,44.0,54.0
976,44.0,54.0,60.0
977,54.0,60.0,69.0
978,60.0,69.0,101.0
979,2.0,1.0,2.0
980,1.0,2.0,2.0
981,2.0,2.0,4.0
982,2.0,4.0,4.0
983,4.0,4.0,4.0
984,4.0,4.0,4.0
985,4.0,4.0,7.0
986,4.0,7.0,8.0
987,7.0,8.0,11.0
988,8.0,11.0,15.0
989,11.0,15.0,19.0
990,15.0,19.0,24.0
991,19.0,24.0,25.0
992,24.0,25.0,24.0
993,25.0,24.0,28.0
994,24.0,28.0,35.0
995,28.0,35.0,39.0
996,35.0,39.0,44.0
997,39.0,44.0,101.0
998,47.0,41.0,27.0
999,41.0,27.0,21.0
1000,27.0,21.0,23.0
1001,21.0,23.0,28.0
1002,23.0,28.0,33.0
1003,28.0,33.0,48.0
1004,33.0,48.0,69.0
1005,48.0,69.0,87.0
1006,69.0,87.0,95.0
1007,87.0,95.0,94.0
1008,95.0,94.0,101.0
1009,75.0,86.0,99.0
1010,86.0,99.0,86.0
1011,99.0,86.0,83.0
1012,86.0,83.0,79.0
1013,83.0,79.0,84.0
1014,79.0,84.0,81.0
1015,84.0,81.0,79.0
1016,81.0,79.0,83.0
1017,79.0,83.0,86.0
1018,83.0,86.0,98.0
1019,86.0,98.0,101.0
1020,84.0,68.0,62.0
1021,68.0,62.0,56.0
1022,62.0,56.0,101.0
1023,61.0,58.0,52.0
1024,58.0,52.0,43.0
1025,52.0,43.0,41.0
1026,43.0,41.0,39.0
1027,41.0,39.0,39.0
1028,39.0,39.0,41.0
1029,39.0,41.0,49.0
1030,41.0,49.0,49.0
1031,49.0,49.0,53.0
1032,49.0,53.0,64.0
1033,53.0,64.0,71.0
1034,64.0,71.0,67.0
1035,71.0,67.0,70.0
1036,67.0,70.0,91.0
1037,70.0,91.0,101.0
1038,83.0,79.0,71.0
1039,79.0,71.0,63.0
1040,71.0,63.0,55.0
1041,63.0,55.0,49.0
1042,55.0,49.0,43.0
1043,49.0,43.0,29.0
1044,43.0,29.0,24.0
1045,29.0,24.0,24.0
1046,24.0,24.0,24.0
1047,24.0,24.0,29.0
1048,24.0,29.0,33.0
1049,29.0,33.0,42.0
1050,33.0,42.0,53.0
1051,42.0,53.0,59.0
1052,53.0,59.0,69.0
1053,59.0,69.0,77.0
1054,69.0,77.0,85.0
1055,77.0,85.0,100.0
1056,85.0,100.0,101.0
1057,79.0,84.0,101.0
1058,90.0,80.0,80.0
1059,80.0,80.0,72.0
1060,80.0,72.0,73.0
1061,72.0,73.0,72.0
1062,73.0,72.0,76.0
1063,72.0,76.0,75.0
1064,76.0,75.0,83.0
1065,75.0,83.0,89.0
1066,83.0,89.0,99.0
1067,89.0,99.0,97.0
1068,99.0,97.0,98.0
1069,97.0,98.0,101.0
1070,98.0,98.0,101.0
1071,78.0,68.0,68.0
1072,68.0,68.0,68.0
1073,68.0,68.0,81.0
1074,68.0,81.0,94.0
1075,81.0,94.0,101.0
1076,95.0,100.0,101.0
1077,94.0,94.0,89.0
1078,94.0,89.0,79.0
1079,89.0,79.0,79.0
1080,79.0,79.0,72.0
1081,79.0,72.0,71.0
1082,72.0,71.0,70.0
1083,71.0,70.0,63.0
1084,70.0,63.0,56.0
1085,63.0,56.0,55.0
1086,56.0,55.0,55.0
1087,55.0,55.0,55.0
1088,55.0,55.0,55.0
1089,55.0,55.0,55.0
1090,55.0,55.0,52.0
1091,55.0,52.0,51.0
1092,52.0,51.0,49.0
1093,51.0,49.0,49.0
1094,49.0,49.0,48.0
1095,49.0,48.0,45.0
1096,48.0,45.0,49.0
1097,45.0,49.0,101.0
1098,61.0,50.0,35.0
1099,50.0,35.0,35.0
1100,35.0,35.0,27.0
1101,35.0,27.0,30.0
1102,27.0,30.0,23.0
1103,30.0,23.0,20.0
1104,23.0,20.0,16.0
1105,20.0,16.0,14.0
1106,16.0,14.0,13.0
1107,14.0,13.0,12.0
1108,13.0,12.0,10.0
1109,12.0,10.0,13.0
1110,10.0,13.0,15.0
1111,13.0,15.0,19.0
1112,15.0,19.0,21.0
1113,19.0,21.0,32.0
1114,21.0,32.0,42.0
1115,32.0,42.0,54.0
1116,42.0,54.0,101.0
1117,98.0,98.0,100.0
1118,98.0,100.0,100.0
1119,100.0,100.0,101.0
1120,84.0,70.0,10.0
1121,70.0,10.0,16.0
1122,10.0,16.0,10.0
1123,16.0,10.0,9.0
1124,10.0,9.0,13.0
1125,9.0,13.0,18.0
1126,13.0,18.0,24.0
1127,18.0,24.0,33.0
1128,24.0,33.0,45.0
1129,33.0,45.0,61.0
1130,45.0,61.0,81.0
1131,61.0,81.0,83.0
1132,81.0,83.0,94.0
1133,83.0,94.0,101.0
1134,98.0,57.0,44.0
1135,57.0,44.0,101.0
1136,38.0,29.0,23.0
1137,29.0,23.0,19.0
1138,23.0,19.0,15.0
1139,19.0,15.0,13.0
1140,15.0,13.0,10.0
1141,13.0,10.0,8.0
1142,10.0,8.0,8.0
1143,8.0,8.0,8.0
1144,8.0,8.0,7.0
1145,8.0,7.0,11.0
1146,7.0,11.0,13.0
1147,11.0,13.0,20.0
1148,13.0,20.0,23.0
1149,20.0,23.0,27.0
1150,23.0,27.0,33.0
1151,27.0,33.0,36.0
1152,33.0,36.0,39.0
1153,36.0,39.0,47.0
1154,39.0,47.0,101.0
1155,77.0,57.0,57.0
1156,57.0,57.0,35.0
1157,57.0,35.0,22.0
1158,35.0,22.0,14.0
1159,22.0,14.0,10.0
1160,14.0,10.0,10.0
1161,10.0,10.0,8.0
1162,10.0,8.0,8.0
1163,8.0,8.0,12.0
1164,8.0,12.0,16.0
1165,12.0,16.0,17.0
1166,16.0,17.0,16.0
1167,17.0,16.0,18.0
1168,16.0,18.0,20.0
1169,18.0,20.0,30.0
1170,20.0,30.0,36.0
1171,30.0,36.0,53.0
1172,36.0,53.0,58.0
1173,53.0,58.0,101.0
1174,95.0,94.0,101.0
1175,78.0,78.0,65.0
1176,78.0,65.0,62.0
1177,65.0,62.0,60.0
1178,62.0,60.0,55.0
1179,60.0,55.0,51.0
1180,55.0,51.0,49.0
1181,51.0,49.0,54.0
1182,49.0,54.0,60.0
1183,54.0,60.0,60.0
1184,60.0,60.0,77.0
1185,60.0,77.0,92.0
1186,77.0,92.0,95.0
1187,92.0,95.0,90.0
1188,95.0,90.0,93.0
1189,90.0,93.0,87.0
1190,93.0,87.0,95.0
1191,87.0,95.0,98.0
1192,95.0,98.0,99.0
1193,98.0,99.0,101.0
1194,98.0,98.0,84.0
1195,98.0,84.0,78.0
1196,84.0,78.0,81.0
1197,78.0,81.0,78.0
1198,81.0,78.0,74.0
1199,78.0,74.0,71.0
1200,74.0,71.0,101.0
1201,74.0,79.0,80.0
1202,79.0,80.0,95.0
1203,80.0,95.0,98.0
1204,95.0,98.0,101.0
1205,77.0,74.0,64.0
1206,74.0,64.0,61.0
1207,64.0,61.0,53.0
1208,61.0,53.0,48.0
1209,53.0,48.0,43.0
1210,48.0,43.0,38.0
1211,43.0,38.0,42.0
1212,38.0,42.0,38.0
1213,42.0,38.0,44.0
1214,38.0,44.0,49.0
1215,44.0,49.0,53.0
1216,49.0,53.0,61.0
1217,53.0,61.0,66.0
1218,61.0,66.0,68.0
1219,66.0,68.0,80.0
1220,68.0,80.0,85.0
1221,80.0,85.0,96.0
1222,85.0,96.0,101.0
1223,94.0,81.0,80.0
1224,81.0,80.0,72.0
1225,80.0,72.0,76.0
1226,72.0,76.0,80.0
1227,76.0,80.0,81.0
1228,80.0,81.0,85.0
1229,81.0,85.0,96.0
1230,85.0,96.0,101.0
1231,93.0,86.0,86.0
1232,86.0,86.0,91.0
1233,86.0,91.0,99.0
1234,91.0,99.0,101.0
1235,94.0,84.0,69.0
1236,84.0,69.0,66.0
1237,69.0,66.0,55.0
1238,66.0,55.0,43.0
1239,55.0,43.0,39.0
1240,43.0,39.0,30.0
1241,39.0,30.0,44.0
1242,30.0,44.0,57.0
1243,44.0,57.0,71.0
1244,57.0,71.0,87.0
1245,71.0,87.0,101.0
1246,89.0,86.0,78.0
1247,86.0,78.0,91.0
1248,78.0,91.0,101.0
1249,77.0,72.0,65.0
1250,72.0,65.0,61.0
1251,65.0,61.0,61.0
1252,61.0,61.0,59.0
1253,61.0,59.0,57.0
1254,59.0,57.0,63.0
1255,57.0,63.0,86.0
1256,63.0,86.0,94.0
1257,86.0,94.0,100.0
1258,94.0,100.0,101.0
1259,83.0,83.0,80.0
1260,83.0,80.0,84.0
1261,80.0,84.0,85.0
1262,84.0,85.0,95.0
1263,85.0,95.0,100.0
1264,95.0,100.0,101.0
1265,94.0,59.0,45.0
1266,59.0,45.0,101.0
1267,43.0,43.0,49.0
1268,43.0,49.0,51.0
1269,49.0,51.0,61.0
1270,51.0,61.0,71.0
1271,61.0,71.0,83.0
1272,71.0,83.0,94.0
1273,83.0,94.0,101.0
1274,95.0,85.0,24.0
1275,85.0,24.0,13.0
1276,24.0,13.0,8.0
1277,13.0,8.0,7.0
1278,8.0,7.0,8.0
1279,7.0,8.0,10.0
1280,8.0,10.0,8.0
1281,10.0,8.0,9.0
1282,8.0,9.0,10.0
1283,9.0,10.0,14.0
1284,10.0,14.0,16.0
1285,14.0,16.0,15.0
1286,16.0,15.0,25.0
1287,15.0,25.0,31.0
1288,25.0,31.0,43.0
1289,31.0,43.0,54.0
1290,43.0,54.0,61.0
1291,54.0,61.0,64.0
1292,61.0,64.0,101.0
1293,86.0,65.0,52.0
1294,65.0,52.0,45.0
1295,52.0,45.0,37.0
1296,45.0,37.0,35.0
1297,37.0,35.0,25.0
1298,35.0,25.0,21.0
1299,25.0,21.0,18.0
1300,21.0,18.0,20.0
1301,18.0,20.0,28.0
1302,20.0,28.0,43.0
1303,28.0,43.0,61.0
1304,43.0,61.0,67.0
1305,61.0,67.0,94.0
1306,67.0,94.0,101.0
1307,97.0,100.0,96.0
1308,100.0,96.0,88.0
1309,96.0,88.0,90.0
1310,88.0,90.0,94.0
1311,90.0,94.0,100.0
1312,94.0,100.0,101.0
1313,87.0,77.0,67.0
1314,77.0,67.0,61.0
1315,67.0,61.0,53.0
1316,61.0,53.0,53.0
1317,53.0,53.0,53.0
1318,53.0,53.0,50.0
1319,53.0,50.0,54.0
1320,50.0,54.0,54.0
1321,54.0,54.0,58.0
1322,54.0,58.0,64.0
1323,58.0,64.0,74.0
1324,64.0,74.0,82.0
1325,74.0,82.0,92.0
1326,82.0,92.0,81.0
1327,92.0,81.0,81.0
1328,81.0,81.0,81.0
1329,81.0,81.0,81.0
1330,81.0,81.0,78.0
1331,81.0,78.0,101.0
1332,93.0,75.0,92.0
1333,75.0,92.0,101.0
1334,91.0,75.0,67.0
1335,75.0,67.0,62.0
1336,67.0,62.0,55.0
1337,62.0,55.0,50.0
1338,55.0,50.0,49.0
1339,50.0,49.0,57.0
1340,49.0,57.0,62.0
1341,57.0,62.0,52.0
1342,62.0,52.0,59.0
1343,52.0,59.0,70.0
1344,59.0,70.0,68.0
1345,70.0,68.0,68.0
1346,68.0,68.0,73.0
1347,68.0,73.0,79.0
1348,73.0,79.0,80.0
1349,79.0,80.0,85.0
1350,80.0,85.0,93.0
1351,85.0,93.0,94.0
1352,93.0,94.0,101.0
1353,86.0,72.0,65.0
1354,72.0,65.0,63.0
1355,65.0,63.0,70.0
1356,63.0,70.0,68.0
1357,70.0,68.0,83.0
1358,68.0,83.0,92.0
1359,83.0,92.0,99.0
1360,92.0,99.0,101.0
1361,63.0,80.0,81.0
1362,80.0,81.0,87.0
1363,81.0,87.0,88.0
1364,87.0,88.0,88.0
1365,88.0,88.0,85.0
1366,88.0,85.0,85.0
1367,85.0,85.0,81.0
1368,85.0,81.0,82.0
