,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,target
4835,3.0,4.0,6.0,5.0,6.0,7.0,8.0,8.0,9.0
4836,4.0,6.0,5.0,6.0,7.0,8.0,8.0,9.0,11.0
4837,6.0,5.0,6.0,7.0,8.0,8.0,9.0,11.0,14.0
4838,5.0,6.0,7.0,8.0,8.0,9.0,11.0,14.0,14.0
4839,6.0,7.0,8.0,8.0,9.0,11.0,14.0,14.0,13.0
4840,7.0,8.0,8.0,9.0,11.0,14.0,14.0,13.0,13.0
4841,8.0,8.0,9.0,11.0,14.0,14.0,13.0,13.0,14.0
4842,8.0,9.0,11.0,14.0,14.0,13.0,13.0,14.0,17.0
4843,9.0,11.0,14.0,14.0,13.0,13.0,14.0,17.0,16.0
4844,11.0,14.0,14.0,13.0,13.0,14.0,17.0,16.0,13.0
4845,14.0,14.0,13.0,13.0,14.0,17.0,16.0,13.0,11.0
4846,14.0,13.0,13.0,14.0,17.0,16.0,13.0,11.0,18.0
4847,13.0,13.0,14.0,17.0,16.0,13.0,11.0,18.0,21.0
4848,13.0,14.0,17.0,16.0,13.0,11.0,18.0,21.0,25.0
4849,14.0,17.0,16.0,13.0,11.0,18.0,21.0,25.0,30.0
4850,17.0,16.0,13.0,11.0,18.0,21.0,25.0,30.0,37.0
4851,16.0,13.0,11.0,18.0,21.0,25.0,30.0,37.0,40.0
4852,13.0,11.0,18.0,21.0,25.0,30.0,37.0,40.0,37.0
4853,11.0,18.0,21.0,25.0,30.0,37.0,40.0,37.0,41.0
4854,18.0,21.0,25.0,30.0,37.0,40.0,37.0,41.0,41.0
4855,21.0,25.0,30.0,37.0,40.0,37.0,41.0,41.0,47.0
4856,25.0,30.0,37.0,40.0,37.0,41.0,41.0,47.0,46.0
4857,30.0,37.0,40.0,37.0,41.0,41.0,47.0,46.0,44.0
4858,37.0,40.0,37.0,41.0,41.0,47.0,46.0,44.0,43.0
4859,40.0,37.0,41.0,41.0,47.0,46.0,44.0,43.0,44.0
4860,37.0,41.0,41.0,47.0,46.0,44.0,43.0,44.0,48.0
4861,41.0,41.0,47.0,46.0,44.0,43.0,44.0,48.0,101.0
4862,28.0,8.0,8.0,3.0,2.0,1.0,1.0,1.0,2.0
4863,8.0,8.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0
4864,8.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
4865,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
4866,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
4867,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0
4868,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0
4869,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0
4870,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0
4871,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0
4872,1.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,7.0
4873,2.0,2.0,2.0,3.0,3.0,4.0,5.0,7.0,7.0
4874,2.0,2.0,3.0,3.0,4.0,5.0,7.0,7.0,10.0
4875,2.0,3.0,3.0,4.0,5.0,7.0,7.0,10.0,12.0
4876,3.0,3.0,4.0,5.0,7.0,7.0,10.0,12.0,14.0
4877,3.0,4.0,5.0,7.0,7.0,10.0,12.0,14.0,20.0
4878,4.0,5.0,7.0,7.0,10.0,12.0,14.0,20.0,23.0
4879,5.0,7.0,7.0,10.0,12.0,14.0,20.0,23.0,32.0
4880,7.0,7.0,10.0,12.0,14.0,20.0,23.0,32.0,37.0
4881,7.0,10.0,12.0,14.0,20.0,23.0,32.0,37.0,42.0
4882,10.0,12.0,14.0,20.0,23.0,32.0,37.0,42.0,47.0
4883,12.0,14.0,20.0,23.0,32.0,37.0,42.0,47.0,101.0
4884,49.0,87.0,82.0,70.0,27.0,38.0,29.0,12.0,9.0
4885,87.0,82.0,70.0,27.0,38.0,29.0,12.0,9.0,9.0
4886,82.0,70.0,27.0,38.0,29.0,12.0,9.0,9.0,7.0
4887,70.0,27.0,38.0,29.0,12.0,9.0,9.0,7.0,6.0
4888,27.0,38.0,29.0,12.0,9.0,9.0,7.0,6.0,6.0
4889,38.0,29.0,12.0,9.0,9.0,7.0,6.0,6.0,5.0
4890,29.0,12.0,9.0,9.0,7.0,6.0,6.0,5.0,4.0
4891,12.0,9.0,9.0,7.0,6.0,6.0,5.0,4.0,6.0
4892,9.0,9.0,7.0,6.0,6.0,5.0,4.0,6.0,3.0
4893,9.0,7.0,6.0,6.0,5.0,4.0,6.0,3.0,4.0
4894,7.0,6.0,6.0,5.0,4.0,6.0,3.0,4.0,4.0
4895,6.0,6.0,5.0,4.0,6.0,3.0,4.0,4.0,3.0
4896,6.0,5.0,4.0,6.0,3.0,4.0,4.0,3.0,3.0
4897,5.0,4.0,6.0,3.0,4.0,4.0,3.0,3.0,5.0
4898,4.0,6.0,3.0,4.0,4.0,3.0,3.0,5.0,6.0
4899,6.0,3.0,4.0,4.0,3.0,3.0,5.0,6.0,7.0
4900,3.0,4.0,4.0,3.0,3.0,5.0,6.0,7.0,8.0
4901,4.0,4.0,3.0,3.0,5.0,6.0,7.0,8.0,10.0
4902,4.0,3.0,3.0,5.0,6.0,7.0,8.0,10.0,16.0
4903,3.0,3.0,5.0,6.0,7.0,8.0,10.0,16.0,16.0
4904,3.0,5.0,6.0,7.0,8.0,10.0,16.0,16.0,18.0
4905,5.0,6.0,7.0,8.0,10.0,16.0,16.0,18.0,22.0
4906,6.0,7.0,8.0,10.0,16.0,16.0,18.0,22.0,26.0
4907,7.0,8.0,10.0,16.0,16.0,18.0,22.0,26.0,30.0
4908,8.0,10.0,16.0,16.0,18.0,22.0,26.0,30.0,32.0
4909,10.0,16.0,16.0,18.0,22.0,26.0,30.0,32.0,34.0
4910,16.0,16.0,18.0,22.0,26.0,30.0,32.0,34.0,33.0
4911,16.0,18.0,22.0,26.0,30.0,32.0,34.0,33.0,37.0
4912,18.0,22.0,26.0,30.0,32.0,34.0,33.0,37.0,37.0
4913,22.0,26.0,30.0,32.0,34.0,33.0,37.0,37.0,34.0
4914,26.0,30.0,32.0,34.0,33.0,37.0,37.0,34.0,36.0
4915,30.0,32.0,34.0,33.0,37.0,37.0,34.0,36.0,42.0
4916,32.0,34.0,33.0,37.0,37.0,34.0,36.0,42.0,44.0
4917,34.0,33.0,37.0,37.0,34.0,36.0,42.0,44.0,47.0
4918,33.0,37.0,37.0,34.0,36.0,42.0,44.0,47.0,48.0
4919,37.0,37.0,34.0,36.0,42.0,44.0,47.0,48.0,101.0
4920,87.0,80.0,76.0,68.0,64.0,69.0,61.0,55.0,54.0
4921,80.0,76.0,68.0,64.0,69.0,61.0,55.0,54.0,52.0
4922,76.0,68.0,64.0,69.0,61.0,55.0,54.0,52.0,50.0
4923,68.0,64.0,69.0,61.0,55.0,54.0,52.0,50.0,48.0
4924,64.0,69.0,61.0,55.0,54.0,52.0,50.0,48.0,48.0
4925,69.0,61.0,55.0,54.0,52.0,50.0,48.0,48.0,52.0
4926,61.0,55.0,54.0,52.0,50.0,48.0,48.0,52.0,51.0
4927,55.0,54.0,52.0,50.0,48.0,48.0,52.0,51.0,43.0
4928,54.0,52.0,50.0,48.0,48.0,52.0,51.0,43.0,48.0
4929,52.0,50.0,48.0,48.0,52.0,51.0,43.0,48.0,46.0
4930,50.0,48.0,48.0,52.0,51.0,43.0,48.0,46.0,45.0
4931,48.0,48.0,52.0,51.0,43.0,48.0,46.0,45.0,43.0
4932,48.0,52.0,51.0,43.0,48.0,46.0,45.0,43.0,43.0
4933,52.0,51.0,43.0,48.0,46.0,45.0,43.0,43.0,50.0
4934,51.0,43.0,48.0,46.0,45.0,43.0,43.0,50.0,48.0
4935,43.0,48.0,46.0,45.0,43.0,43.0,50.0,48.0,101.0
4936,30.0,33.0,33.0,31.0,26.0,15.0,18.0,22.0,23.0
4937,33.0,33.0,31.0,26.0,15.0,18.0,22.0,23.0,26.0
4938,33.0,31.0,26.0,15.0,18.0,22.0,23.0,26.0,35.0
4939,31.0,26.0,15.0,18.0,22.0,23.0,26.0,35.0,47.0
4940,26.0,15.0,18.0,22.0,23.0,26.0,35.0,47.0,58.0
4941,15.0,18.0,22.0,23.0,26.0,35.0,47.0,58.0,68.0
4942,18.0,22.0,23.0,26.0,35.0,47.0,58.0,68.0,81.0
4943,22.0,23.0,26.0,35.0,47.0,58.0,68.0,81.0,88.0
4944,23.0,26.0,35.0,47.0,58.0,68.0,81.0,88.0,99.0
4945,26.0,35.0,47.0,58.0,68.0,81.0,88.0,99.0,100.0
4946,35.0,47.0,58.0,68.0,81.0,88.0,99.0,100.0,101.0
4947,77.0,73.0,76.0,72.0,75.0,81.0,88.0,94.0,101.0
4948,92.0,90.0,88.0,86.0,82.0,82.0,77.0,74.0,72.0
4949,90.0,88.0,86.0,82.0,82.0,77.0,74.0,72.0,74.0
4950,88.0,86.0,82.0,82.0,77.0,74.0,72.0,74.0,80.0
4951,86.0,82.0,82.0,77.0,74.0,72.0,74.0,80.0,85.0
4952,82.0,82.0,77.0,74.0,72.0,74.0,80.0,85.0,85.0
4953,82.0,77.0,74.0,72.0,74.0,80.0,85.0,85.0,101.0
4954,66.0,90.0,95.0,94.0,92.0,85.0,83.0,86.0,87.0
4955,90.0,95.0,94.0,92.0,85.0,83.0,86.0,87.0,84.0
4956,95.0,94.0,92.0,85.0,83.0,86.0,87.0,84.0,83.0
4957,94.0,92.0,85.0,83.0,86.0,87.0,84.0,83.0,84.0
4958,92.0,85.0,83.0,86.0,87.0,84.0,83.0,84.0,83.0
4959,85.0,83.0,86.0,87.0,84.0,83.0,84.0,83.0,83.0
4960,83.0,86.0,87.0,84.0,83.0,84.0,83.0,83.0,87.0
4961,86.0,87.0,84.0,83.0,84.0,83.0,83.0,87.0,89.0
4962,87.0,84.0,83.0,84.0,83.0,83.0,87.0,89.0,76.0
4963,84.0,83.0,84.0,83.0,83.0,87.0,89.0,76.0,70.0
4964,83.0,84.0,83.0,83.0,87.0,89.0,76.0,70.0,76.0
4965,84.0,83.0,83.0,87.0,89.0,76.0,70.0,76.0,75.0
4966,83.0,83.0,87.0,89.0,76.0,70.0,76.0,75.0,73.0
4967,83.0,87.0,89.0,76.0,70.0,76.0,75.0,73.0,72.0
4968,87.0,89.0,76.0,70.0,76.0,75.0,73.0,72.0,68.0
4969,89.0,76.0,70.0,76.0,75.0,73.0,72.0,68.0,65.0
4970,76.0,70.0,76.0,75.0,73.0,72.0,68.0,65.0,56.0
4971,70.0,76.0,75.0,73.0,72.0,68.0,65.0,56.0,57.0
4972,76.0,75.0,73.0,72.0,68.0,65.0,56.0,57.0,58.0
4973,75.0,73.0,72.0,68.0,65.0,56.0,57.0,58.0,60.0
4974,73.0,72.0,68.0,65.0,56.0,57.0,58.0,60.0,58.0
4975,72.0,68.0,65.0,56.0,57.0,58.0,60.0,58.0,56.0
4976,68.0,65.0,56.0,57.0,58.0,60.0,58.0,56.0,101.0
4977,17.0,29.0,32.0,36.0,39.0,35.0,41.0,44.0,45.0
4978,29.0,32.0,36.0,39.0,35.0,41.0,44.0,45.0,49.0
4979,32.0,36.0,39.0,35.0,41.0,44.0,45.0,49.0,48.0
4980,36.0,39.0,35.0,41.0,44.0,45.0,49.0,48.0,47.0
4981,39.0,35.0,41.0,44.0,45.0,49.0,48.0,47.0,52.0
4982,35.0,41.0,44.0,45.0,49.0,48.0,47.0,52.0,47.0
4983,41.0,44.0,45.0,49.0,48.0,47.0,52.0,47.0,52.0
4984,44.0,45.0,49.0,48.0,47.0,52.0,47.0,52.0,51.0
4985,45.0,49.0,48.0,47.0,52.0,47.0,52.0,51.0,47.0
4986,49.0,48.0,47.0,52.0,47.0,52.0,51.0,47.0,41.0
4987,48.0,47.0,52.0,47.0,52.0,51.0,47.0,41.0,42.0
4988,47.0,52.0,47.0,52.0,51.0,47.0,41.0,42.0,36.0
4989,52.0,47.0,52.0,51.0,47.0,41.0,42.0,36.0,34.0
4990,47.0,52.0,51.0,47.0,41.0,42.0,36.0,34.0,33.0
4991,52.0,51.0,47.0,41.0,42.0,36.0,34.0,33.0,32.0
4992,51.0,47.0,41.0,42.0,36.0,34.0,33.0,32.0,30.0
4993,47.0,41.0,42.0,36.0,34.0,33.0,32.0,30.0,31.0
4994,41.0,42.0,36.0,34.0,33.0,32.0,30.0,31.0,33.0
4995,42.0,36.0,34.0,33.0,32.0,30.0,31.0,33.0,35.0
4996,36.0,34.0,33.0,32.0,30.0,31.0,33.0,35.0,33.0
4997,34.0,33.0,32.0,30.0,31.0,33.0,35.0,33.0,41.0
4998,33.0,32.0,30.0,31.0,33.0,35.0,33.0,41.0,44.0
4999,32.0,30.0,31.0,33.0,35.0,33.0,41.0,44.0,101.0
5000,1.0,2.0,5.0,4.0,3.0,3.0,8.0,12.0,14.0
5001,2.0,5.0,4.0,3.0,3.0,8.0,12.0,14.0,17.0
5002,5.0,4.0,3.0,3.0,8.0,12.0,14.0,17.0,18.0
5003,4.0,3.0,3.0,8.0,12.0,14.0,17.0,18.0,23.0
5004,3.0,3.0,8.0,12.0,14.0,17.0,18.0,23.0,28.0
5005,3.0,8.0,12.0,14.0,17.0,18.0,23.0,28.0,29.0
5006,8.0,12.0,14.0,17.0,18.0,23.0,28.0,29.0,36.0
5007,12.0,14.0,17.0,18.0,23.0,28.0,29.0,36.0,39.0
5008,14.0,17.0,18.0,23.0,28.0,29.0,36.0,39.0,47.0
5009,17.0,18.0,23.0,28.0,29.0,36.0,39.0,47.0,101.0
5010,58.0,79.0,90.0,97.0,71.0,66.0,68.0,70.0,68.0
5011,79.0,90.0,97.0,71.0,66.0,68.0,70.0,68.0,70.0
5012,90.0,97.0,71.0,66.0,68.0,70.0,68.0,70.0,81.0
5013,97.0,71.0,66.0,68.0,70.0,68.0,70.0,81.0,86.0
5014,71.0,66.0,68.0,70.0,68.0,70.0,81.0,86.0,101.0
5015,49.0,26.0,40.0,51.0,54.0,52.0,61.0,68.0,60.0
5016,26.0,40.0,51.0,54.0,52.0,61.0,68.0,60.0,67.0
5017,40.0,51.0,54.0,52.0,61.0,68.0,60.0,67.0,68.0
5018,51.0,54.0,52.0,61.0,68.0,60.0,67.0,68.0,67.0
5019,54.0,52.0,61.0,68.0,60.0,67.0,68.0,67.0,71.0
5020,52.0,61.0,68.0,60.0,67.0,68.0,67.0,71.0,78.0
5021,61.0,68.0,60.0,67.0,68.0,67.0,71.0,78.0,82.0
5022,68.0,60.0,67.0,68.0,67.0,71.0,78.0,82.0,86.0
5023,60.0,67.0,68.0,67.0,71.0,78.0,82.0,86.0,86.0
5024,67.0,68.0,67.0,71.0,78.0,82.0,86.0,86.0,83.0
5025,68.0,67.0,71.0,78.0,82.0,86.0,86.0,83.0,79.0
5026,67.0,71.0,78.0,82.0,86.0,86.0,83.0,79.0,82.0
5027,71.0,78.0,82.0,86.0,86.0,83.0,79.0,82.0,101.0
5028,94.0,91.0,91.0,85.0,88.0,86.0,84.0,88.0,90.0
5029,91.0,91.0,85.0,88.0,86.0,84.0,88.0,90.0,101.0
5030,25.0,28.0,27.0,27.0,35.0,34.0,38.0,38.0,46.0
5031,28.0,27.0,27.0,35.0,34.0,38.0,38.0,46.0,101.0
5032,91.0,82.0,73.0,67.0,67.0,66.0,58.0,64.0,59.0
5033,82.0,73.0,67.0,67.0,66.0,58.0,64.0,59.0,54.0
5034,73.0,67.0,67.0,66.0,58.0,64.0,59.0,54.0,46.0
5035,67.0,67.0,66.0,58.0,64.0,59.0,54.0,46.0,40.0
5036,67.0,66.0,58.0,64.0,59.0,54.0,46.0,40.0,39.0
5037,66.0,58.0,64.0,59.0,54.0,46.0,40.0,39.0,33.0
5038,58.0,64.0,59.0,54.0,46.0,40.0,39.0,33.0,29.0
5039,64.0,59.0,54.0,46.0,40.0,39.0,33.0,29.0,30.0
5040,59.0,54.0,46.0,40.0,39.0,33.0,29.0,30.0,33.0
5041,54.0,46.0,40.0,39.0,33.0,29.0,30.0,33.0,31.0
5042,46.0,40.0,39.0,33.0,29.0,30.0,33.0,31.0,41.0
5043,40.0,39.0,33.0,29.0,30.0,33.0,31.0,41.0,43.0
5044,39.0,33.0,29.0,30.0,33.0,31.0,41.0,43.0,101.0
5045,78.0,84.0,89.0,81.0,77.0,65.0,59.0,63.0,55.0
5046,84.0,89.0,81.0,77.0,65.0,59.0,63.0,55.0,50.0
5047,89.0,81.0,77.0,65.0,59.0,63.0,55.0,50.0,54.0
5048,81.0,77.0,65.0,59.0,63.0,55.0,50.0,54.0,50.0
5049,77.0,65.0,59.0,63.0,55.0,50.0,54.0,50.0,41.0
5050,65.0,59.0,63.0,55.0,50.0,54.0,50.0,41.0,44.0
5051,59.0,63.0,55.0,50.0,54.0,50.0,41.0,44.0,35.0
5052,63.0,55.0,50.0,54.0,50.0,41.0,44.0,35.0,29.0
5053,55.0,50.0,54.0,50.0,41.0,44.0,35.0,29.0,26.0
5054,50.0,54.0,50.0,41.0,44.0,35.0,29.0,26.0,31.0
5055,54.0,50.0,41.0,44.0,35.0,29.0,26.0,31.0,41.0
5056,50.0,41.0,44.0,35.0,29.0,26.0,31.0,41.0,52.0
5057,41.0,44.0,35.0,29.0,26.0,31.0,41.0,52.0,101.0
5058,29.0,14.0,52.0,61.0,54.0,61.0,54.0,42.0,42.0
5059,14.0,52.0,61.0,54.0,61.0,54.0,42.0,42.0,38.0
5060,52.0,61.0,54.0,61.0,54.0,42.0,42.0,38.0,35.0
5061,61.0,54.0,61.0,54.0,42.0,42.0,38.0,35.0,39.0
5062,54.0,61.0,54.0,42.0,42.0,38.0,35.0,39.0,39.0
5063,61.0,54.0,42.0,42.0,38.0,35.0,39.0,39.0,56.0
5064,54.0,42.0,42.0,38.0,35.0,39.0,39.0,56.0,52.0
5065,42.0,42.0,38.0,35.0,39.0,39.0,56.0,52.0,52.0
5066,42.0,38.0,35.0,39.0,39.0,56.0,52.0,52.0,71.0
5067,38.0,35.0,39.0,39.0,56.0,52.0,52.0,71.0,92.0
5068,35.0,39.0,39.0,56.0,52.0,52.0,71.0,92.0,101.0
5069,74.0,65.0,70.0,65.0,64.0,57.0,66.0,68.0,57.0
5070,65.0,70.0,65.0,64.0,57.0,66.0,68.0,57.0,42.0
5071,70.0,65.0,64.0,57.0,66.0,68.0,57.0,42.0,40.0
5072,65.0,64.0,57.0,66.0,68.0,57.0,42.0,40.0,32.0
5073,64.0,57.0,66.0,68.0,57.0,42.0,40.0,32.0,30.0
5074,57.0,66.0,68.0,57.0,42.0,40.0,32.0,30.0,24.0
5075,66.0,68.0,57.0,42.0,40.0,32.0,30.0,24.0,24.0
5076,68.0,57.0,42.0,40.0,32.0,30.0,24.0,24.0,21.0
5077,57.0,42.0,40.0,32.0,30.0,24.0,24.0,21.0,18.0
5078,42.0,40.0,32.0,30.0,24.0,24.0,21.0,18.0,20.0
5079,40.0,32.0,30.0,24.0,24.0,21.0,18.0,20.0,21.0
5080,32.0,30.0,24.0,24.0,21.0,18.0,20.0,21.0,19.0
5081,30.0,24.0,24.0,21.0,18.0,20.0,21.0,19.0,19.0
5082,24.0,24.0,21.0,18.0,20.0,21.0,19.0,19.0,17.0
5083,24.0,21.0,18.0,20.0,21.0,19.0,19.0,17.0,14.0
5084,21.0,18.0,20.0,21.0,19.0,19.0,17.0,14.0,11.0
5085,18.0,20.0,21.0,19.0,19.0,17.0,14.0,11.0,6.0
5086,20.0,21.0,19.0,19.0,17.0,14.0,11.0,6.0,8.0
5087,21.0,19.0,19.0,17.0,14.0,11.0,6.0,8.0,10.0
5088,19.0,19.0,17.0,14.0,11.0,6.0,8.0,10.0,11.0
5089,19.0,17.0,14.0,11.0,6.0,8.0,10.0,11.0,11.0
5090,17.0,14.0,11.0,6.0,8.0,10.0,11.0,11.0,13.0
5091,14.0,11.0,6.0,8.0,10.0,11.0,11.0,13.0,16.0
5092,11.0,6.0,8.0,10.0,11.0,11.0,13.0,16.0,16.0
5093,6.0,8.0,10.0,11.0,11.0,13.0,16.0,16.0,20.0
5094,8.0,10.0,11.0,11.0,13.0,16.0,16.0,20.0,26.0
5095,10.0,11.0,11.0,13.0,16.0,16.0,20.0,26.0,22.0
5096,11.0,11.0,13.0,16.0,16.0,20.0,26.0,22.0,24.0
5097,11.0,13.0,16.0,16.0,20.0,26.0,22.0,24.0,26.0
5098,13.0,16.0,16.0,20.0,26.0,22.0,24.0,26.0,33.0
5099,16.0,16.0,20.0,26.0,22.0,24.0,26.0,33.0,43.0
5100,16.0,20.0,26.0,22.0,24.0,26.0,33.0,43.0,101.0
5101,91.0,94.0,90.0,77.0,81.0,79.0,92.0,83.0,95.0
5102,94.0,90.0,77.0,81.0,79.0,92.0,83.0,95.0,101.0
5103,41.0,61.0,61.0,56.0,51.0,49.0,43.0,42.0,45.0
5104,61.0,61.0,56.0,51.0,49.0,43.0,42.0,45.0,45.0
5105,61.0,56.0,51.0,49.0,43.0,42.0,45.0,45.0,41.0
5106,56.0,51.0,49.0,43.0,42.0,45.0,45.0,41.0,32.0
5107,51.0,49.0,43.0,42.0,45.0,45.0,41.0,32.0,37.0
5108,49.0,43.0,42.0,45.0,45.0,41.0,32.0,37.0,37.0
5109,43.0,42.0,45.0,45.0,41.0,32.0,37.0,37.0,47.0
5110,42.0,45.0,45.0,41.0,32.0,37.0,37.0,47.0,55.0
5111,45.0,45.0,41.0,32.0,37.0,37.0,47.0,55.0,58.0
5112,45.0,41.0,32.0,37.0,37.0,47.0,55.0,58.0,101.0
5113,95.0,89.0,88.0,77.0,82.0,73.0,71.0,69.0,73.0
5114,89.0,88.0,77.0,82.0,73.0,71.0,69.0,73.0,73.0
5115,88.0,77.0,82.0,73.0,71.0,69.0,73.0,73.0,85.0
5116,77.0,82.0,73.0,71.0,69.0,73.0,73.0,85.0,100.0
5117,82.0,73.0,71.0,69.0,73.0,73.0,85.0,100.0,101.0
5118,82.0,90.0,73.0,63.0,56.0,47.0,44.0,51.0,49.0
5119,90.0,73.0,63.0,56.0,47.0,44.0,51.0,49.0,47.0
5120,73.0,63.0,56.0,47.0,44.0,51.0,49.0,47.0,44.0
5121,63.0,56.0,47.0,44.0,51.0,49.0,47.0,44.0,50.0
5122,56.0,47.0,44.0,51.0,49.0,47.0,44.0,50.0,56.0
5123,47.0,44.0,51.0,49.0,47.0,44.0,50.0,56.0,69.0
5124,44.0,51.0,49.0,47.0,44.0,50.0,56.0,69.0,76.0
5125,51.0,49.0,47.0,44.0,50.0,56.0,69.0,76.0,84.0
5126,49.0,47.0,44.0,50.0,56.0,69.0,76.0,84.0,90.0
5127,47.0,44.0,50.0,56.0,69.0,76.0,84.0,90.0,97.0
5128,44.0,50.0,56.0,69.0,76.0,84.0,90.0,97.0,101.0
5129,96.0,91.0,86.0,77.0,68.0,71.0,67.0,57.0,50.0
5130,91.0,86.0,77.0,68.0,71.0,67.0,57.0,50.0,46.0
5131,86.0,77.0,68.0,71.0,67.0,57.0,50.0,46.0,34.0
5132,77.0,68.0,71.0,67.0,57.0,50.0,46.0,34.0,30.0
5133,68.0,71.0,67.0,57.0,50.0,46.0,34.0,30.0,22.0
5134,71.0,67.0,57.0,50.0,46.0,34.0,30.0,22.0,20.0
5135,67.0,57.0,50.0,46.0,34.0,30.0,22.0,20.0,16.0
5136,57.0,50.0,46.0,34.0,30.0,22.0,20.0,16.0,15.0
5137,50.0,46.0,34.0,30.0,22.0,20.0,16.0,15.0,12.0
5138,46.0,34.0,30.0,22.0,20.0,16.0,15.0,12.0,12.0
5139,34.0,30.0,22.0,20.0,16.0,15.0,12.0,12.0,10.0
5140,30.0,22.0,20.0,16.0,15.0,12.0,12.0,10.0,12.0
5141,22.0,20.0,16.0,15.0,12.0,12.0,10.0,12.0,12.0
5142,20.0,16.0,15.0,12.0,12.0,10.0,12.0,12.0,12.0
5143,16.0,15.0,12.0,12.0,10.0,12.0,12.0,12.0,12.0
5144,15.0,12.0,12.0,10.0,12.0,12.0,12.0,12.0,17.0
5145,12.0,12.0,10.0,12.0,12.0,12.0,12.0,17.0,23.0
5146,12.0,10.0,12.0,12.0,12.0,12.0,17.0,23.0,14.0
5147,10.0,12.0,12.0,12.0,12.0,17.0,23.0,14.0,20.0
5148,12.0,12.0,12.0,12.0,17.0,23.0,14.0,20.0,25.0
5149,12.0,12.0,12.0,17.0,23.0,14.0,20.0,25.0,29.0
5150,12.0,12.0,17.0,23.0,14.0,20.0,25.0,29.0,31.0
5151,12.0,17.0,23.0,14.0,20.0,25.0,29.0,31.0,32.0
5152,17.0,23.0,14.0,20.0,25.0,29.0,31.0,32.0,36.0
5153,23.0,14.0,20.0,25.0,29.0,31.0,32.0,36.0,33.0
5154,14.0,20.0,25.0,29.0,31.0,32.0,36.0,33.0,34.0
5155,20.0,25.0,29.0,31.0,32.0,36.0,33.0,34.0,40.0
5156,25.0,29.0,31.0,32.0,36.0,33.0,34.0,40.0,40.0
5157,29.0,31.0,32.0,36.0,33.0,34.0,40.0,40.0,48.0
5158,31.0,32.0,36.0,33.0,34.0,40.0,40.0,48.0,49.0
5159,32.0,36.0,33.0,34.0,40.0,40.0,48.0,49.0,101.0
5160,98.0,86.0,76.0,78.0,71.0,60.0,53.0,48.0,51.0
5161,86.0,76.0,78.0,71.0,60.0,53.0,48.0,51.0,46.0
5162,76.0,78.0,71.0,60.0,53.0,48.0,51.0,46.0,44.0
5163,78.0,71.0,60.0,53.0,48.0,51.0,46.0,44.0,44.0
5164,71.0,60.0,53.0,48.0,51.0,46.0,44.0,44.0,39.0
5165,60.0,53.0,48.0,51.0,46.0,44.0,44.0,39.0,40.0
5166,53.0,48.0,51.0,46.0,44.0,44.0,39.0,40.0,44.0
5167,48.0,51.0,46.0,44.0,44.0,39.0,40.0,44.0,39.0
5168,51.0,46.0,44.0,44.0,39.0,40.0,44.0,39.0,43.0
5169,46.0,44.0,44.0,39.0,40.0,44.0,39.0,43.0,37.0
5170,44.0,44.0,39.0,40.0,44.0,39.0,43.0,37.0,36.0
5171,44.0,39.0,40.0,44.0,39.0,43.0,37.0,36.0,26.0
5172,39.0,40.0,44.0,39.0,43.0,37.0,36.0,26.0,30.0
5173,40.0,44.0,39.0,43.0,37.0,36.0,26.0,30.0,26.0
5174,44.0,39.0,43.0,37.0,36.0,26.0,30.0,26.0,29.0
5175,19.0,26.0,29.0,23.0,21.0,20.0,23.0,36.0,45.0
5176,26.0,29.0,23.0,21.0,20.0,23.0,36.0,45.0,60.0
5177,29.0,23.0,21.0,20.0,23.0,36.0,45.0,60.0,75.0
5178,23.0,21.0,20.0,23.0,36.0,45.0,60.0,75.0,87.0
5179,21.0,20.0,23.0,36.0,45.0,60.0,75.0,87.0,93.0
5180,20.0,23.0,36.0,45.0,60.0,75.0,87.0,93.0,101.0
5181,73.0,79.0,70.0,66.0,59.0,42.0,32.0,24.0,26.0
5182,79.0,70.0,66.0,59.0,42.0,32.0,24.0,26.0,22.0
5183,70.0,66.0,59.0,42.0,32.0,24.0,26.0,22.0,18.0
5184,66.0,59.0,42.0,32.0,24.0,26.0,22.0,18.0,15.0
5185,59.0,42.0,32.0,24.0,26.0,22.0,18.0,15.0,10.0
5186,42.0,32.0,24.0,26.0,22.0,18.0,15.0,10.0,8.0
5187,32.0,24.0,26.0,22.0,18.0,15.0,10.0,8.0,11.0
5188,24.0,26.0,22.0,18.0,15.0,10.0,8.0,11.0,15.0
5189,26.0,22.0,18.0,15.0,10.0,8.0,11.0,15.0,15.0
5190,22.0,18.0,15.0,10.0,8.0,11.0,15.0,15.0,15.0
5191,18.0,15.0,10.0,8.0,11.0,15.0,15.0,15.0,15.0
