,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,diff_8,target
4316,34.0,35.0,35.0,32.0,31.0,37.0,44.0,55.0,62.0,68.0
4317,35.0,35.0,32.0,31.0,37.0,44.0,55.0,62.0,68.0,101.0
4318,96.0,78.0,78.0,68.0,70.0,62.0,61.0,40.0,51.0,53.0
4319,78.0,78.0,68.0,70.0,62.0,61.0,40.0,51.0,53.0,47.0
4320,78.0,68.0,70.0,62.0,61.0,40.0,51.0,53.0,47.0,50.0
4321,68.0,70.0,62.0,61.0,40.0,51.0,53.0,47.0,50.0,45.0
4322,70.0,62.0,61.0,40.0,51.0,53.0,47.0,50.0,45.0,51.0
4323,62.0,61.0,40.0,51.0,53.0,47.0,50.0,45.0,51.0,47.0
4324,61.0,40.0,51.0,53.0,47.0,50.0,45.0,51.0,47.0,42.0
4325,40.0,51.0,53.0,47.0,50.0,45.0,51.0,47.0,42.0,41.0
4326,51.0,53.0,47.0,50.0,45.0,51.0,47.0,42.0,41.0,43.0
4327,53.0,47.0,50.0,45.0,51.0,47.0,42.0,41.0,43.0,48.0
4328,47.0,50.0,45.0,51.0,47.0,42.0,41.0,43.0,48.0,52.0
4329,50.0,45.0,51.0,47.0,42.0,41.0,43.0,48.0,52.0,101.0
4330,81.0,73.0,64.0,69.0,55.0,51.0,50.0,49.0,47.0,45.0
4331,73.0,64.0,69.0,55.0,51.0,50.0,49.0,47.0,45.0,39.0
4332,64.0,69.0,55.0,51.0,50.0,49.0,47.0,45.0,39.0,42.0
4333,69.0,55.0,51.0,50.0,49.0,47.0,45.0,39.0,42.0,45.0
4334,55.0,51.0,50.0,49.0,47.0,45.0,39.0,42.0,45.0,52.0
4335,51.0,50.0,49.0,47.0,45.0,39.0,42.0,45.0,52.0,57.0
4336,50.0,49.0,47.0,45.0,39.0,42.0,45.0,52.0,57.0,72.0
4337,49.0,47.0,45.0,39.0,42.0,45.0,52.0,57.0,72.0,80.0
4338,47.0,45.0,39.0,42.0,45.0,52.0,57.0,72.0,80.0,94.0
4339,45.0,39.0,42.0,45.0,52.0,57.0,72.0,80.0,94.0,99.0
4340,39.0,42.0,45.0,52.0,57.0,72.0,80.0,94.0,99.0,101.0
4341,90.0,87.0,78.0,74.0,76.0,70.0,61.0,56.0,53.0,53.0
4342,87.0,78.0,74.0,76.0,70.0,61.0,56.0,53.0,53.0,45.0
4343,78.0,74.0,76.0,70.0,61.0,56.0,53.0,53.0,45.0,40.0
4344,74.0,76.0,70.0,61.0,56.0,53.0,53.0,45.0,40.0,34.0
4345,76.0,70.0,61.0,56.0,53.0,53.0,45.0,40.0,34.0,36.0
4346,70.0,61.0,56.0,53.0,53.0,45.0,40.0,34.0,36.0,38.0
4347,61.0,56.0,53.0,53.0,45.0,40.0,34.0,36.0,38.0,38.0
4348,56.0,53.0,53.0,45.0,40.0,34.0,36.0,38.0,38.0,48.0
4349,53.0,53.0,45.0,40.0,34.0,36.0,38.0,38.0,48.0,60.0
4350,53.0,45.0,40.0,34.0,36.0,38.0,38.0,48.0,60.0,65.0
4351,45.0,40.0,34.0,36.0,38.0,38.0,48.0,60.0,65.0,71.0
4352,40.0,34.0,36.0,38.0,38.0,48.0,60.0,65.0,71.0,101.0
4353,99.0,85.0,91.0,83.0,80.0,82.0,78.0,76.0,72.0,72.0
4354,85.0,91.0,83.0,80.0,82.0,78.0,76.0,72.0,72.0,60.0
4355,91.0,83.0,80.0,82.0,78.0,76.0,72.0,72.0,60.0,63.0
4356,83.0,80.0,82.0,78.0,76.0,72.0,72.0,60.0,63.0,67.0
4357,80.0,82.0,78.0,76.0,72.0,72.0,60.0,63.0,67.0,63.0
4358,82.0,78.0,76.0,72.0,72.0,60.0,63.0,67.0,63.0,60.0
4359,78.0,76.0,72.0,72.0,60.0,63.0,67.0,63.0,60.0,61.0
4360,76.0,72.0,72.0,60.0,63.0,67.0,63.0,60.0,61.0,64.0
4361,72.0,72.0,60.0,63.0,67.0,63.0,60.0,61.0,64.0,65.0
4362,72.0,60.0,63.0,67.0,63.0,60.0,61.0,64.0,65.0,67.0
4363,60.0,63.0,67.0,63.0,60.0,61.0,64.0,65.0,67.0,60.0
4364,63.0,67.0,63.0,60.0,61.0,64.0,65.0,67.0,60.0,101.0
4365,60.0,83.0,65.0,55.0,43.0,43.0,32.0,23.0,21.0,15.0
4366,83.0,65.0,55.0,43.0,43.0,32.0,23.0,21.0,15.0,13.0
4367,65.0,55.0,43.0,43.0,32.0,23.0,21.0,15.0,13.0,15.0
4368,55.0,43.0,43.0,32.0,23.0,21.0,15.0,13.0,15.0,14.0
4369,43.0,43.0,32.0,23.0,21.0,15.0,13.0,15.0,14.0,13.0
4370,43.0,32.0,23.0,21.0,15.0,13.0,15.0,14.0,13.0,11.0
4371,32.0,23.0,21.0,15.0,13.0,15.0,14.0,13.0,11.0,12.0
4372,23.0,21.0,15.0,13.0,15.0,14.0,13.0,11.0,12.0,11.0
4373,21.0,15.0,13.0,15.0,14.0,13.0,11.0,12.0,11.0,10.0
4374,15.0,13.0,15.0,14.0,13.0,11.0,12.0,11.0,10.0,10.0
4375,13.0,15.0,14.0,13.0,11.0,12.0,11.0,10.0,10.0,12.0
4376,15.0,14.0,13.0,11.0,12.0,11.0,10.0,10.0,12.0,12.0
4377,14.0,13.0,11.0,12.0,11.0,10.0,10.0,12.0,12.0,15.0
4378,13.0,11.0,12.0,11.0,10.0,10.0,12.0,12.0,15.0,17.0
4379,11.0,12.0,11.0,10.0,10.0,12.0,12.0,15.0,17.0,19.0
4380,12.0,11.0,10.0,10.0,12.0,12.0,15.0,17.0,19.0,19.0
4381,11.0,10.0,10.0,12.0,12.0,15.0,17.0,19.0,19.0,21.0
4382,10.0,10.0,12.0,12.0,15.0,17.0,19.0,19.0,21.0,26.0
4383,10.0,12.0,12.0,15.0,17.0,19.0,19.0,21.0,26.0,26.0
4384,12.0,12.0,15.0,17.0,19.0,19.0,21.0,26.0,26.0,29.0
4385,12.0,15.0,17.0,19.0,19.0,21.0,26.0,26.0,29.0,33.0
4386,15.0,17.0,19.0,19.0,21.0,26.0,26.0,29.0,33.0,36.0
4387,17.0,19.0,19.0,21.0,26.0,26.0,29.0,33.0,36.0,39.0
4388,19.0,19.0,21.0,26.0,26.0,29.0,33.0,36.0,39.0,35.0
4389,19.0,21.0,26.0,26.0,29.0,33.0,36.0,39.0,35.0,39.0
4390,21.0,26.0,26.0,29.0,33.0,36.0,39.0,35.0,39.0,40.0
4391,26.0,26.0,29.0,33.0,36.0,39.0,35.0,39.0,40.0,45.0
4392,26.0,29.0,33.0,36.0,39.0,35.0,39.0,40.0,45.0,101.0
4393,18.0,20.0,56.0,75.0,77.0,56.0,70.0,83.0,86.0,86.0
4394,20.0,56.0,75.0,77.0,56.0,70.0,83.0,86.0,86.0,73.0
4395,56.0,75.0,77.0,56.0,70.0,83.0,86.0,86.0,73.0,68.0
4396,75.0,77.0,56.0,70.0,83.0,86.0,86.0,73.0,68.0,65.0
4397,77.0,56.0,70.0,83.0,86.0,86.0,73.0,68.0,65.0,62.0
4398,56.0,70.0,83.0,86.0,86.0,73.0,68.0,65.0,62.0,62.0
4399,70.0,83.0,86.0,86.0,73.0,68.0,65.0,62.0,62.0,70.0
4400,83.0,86.0,86.0,73.0,68.0,65.0,62.0,62.0,70.0,75.0
4401,86.0,86.0,73.0,68.0,65.0,62.0,62.0,70.0,75.0,74.0
4402,86.0,73.0,68.0,65.0,62.0,62.0,70.0,75.0,74.0,78.0
4403,73.0,68.0,65.0,62.0,62.0,70.0,75.0,74.0,78.0,75.0
4404,68.0,65.0,62.0,62.0,70.0,75.0,74.0,78.0,75.0,101.0
4405,12.0,17.0,15.0,16.0,12.0,13.0,2.0,8.0,5.0,5.0
4406,17.0,15.0,16.0,12.0,13.0,2.0,8.0,5.0,5.0,7.0
4407,15.0,16.0,12.0,13.0,2.0,8.0,5.0,5.0,7.0,7.0
4408,16.0,12.0,13.0,2.0,8.0,5.0,5.0,7.0,7.0,8.0
4409,12.0,13.0,2.0,8.0,5.0,5.0,7.0,7.0,8.0,10.0
4410,13.0,2.0,8.0,5.0,5.0,7.0,7.0,8.0,10.0,11.0
4411,2.0,8.0,5.0,5.0,7.0,7.0,8.0,10.0,11.0,17.0
4412,8.0,5.0,5.0,7.0,7.0,8.0,10.0,11.0,17.0,27.0
4413,5.0,5.0,7.0,7.0,8.0,10.0,11.0,17.0,27.0,37.0
4414,5.0,7.0,7.0,8.0,10.0,11.0,17.0,27.0,37.0,42.0
4415,7.0,7.0,8.0,10.0,11.0,17.0,27.0,37.0,42.0,51.0
4416,7.0,8.0,10.0,11.0,17.0,27.0,37.0,42.0,51.0,101.0
4417,84.0,83.0,77.0,74.0,75.0,71.0,69.0,64.0,61.0,55.0
4418,83.0,77.0,74.0,75.0,71.0,69.0,64.0,61.0,55.0,51.0
4419,77.0,74.0,75.0,71.0,69.0,64.0,61.0,55.0,51.0,44.0
4420,74.0,75.0,71.0,69.0,64.0,61.0,55.0,51.0,44.0,41.0
4421,75.0,71.0,69.0,64.0,61.0,55.0,51.0,44.0,41.0,42.0
4422,71.0,69.0,64.0,61.0,55.0,51.0,44.0,41.0,42.0,43.0
4423,69.0,64.0,61.0,55.0,51.0,44.0,41.0,42.0,43.0,56.0
4424,64.0,61.0,55.0,51.0,44.0,41.0,42.0,43.0,56.0,52.0
4425,61.0,55.0,51.0,44.0,41.0,42.0,43.0,56.0,52.0,58.0
4426,55.0,51.0,44.0,41.0,42.0,43.0,56.0,52.0,58.0,63.0
4427,51.0,44.0,41.0,42.0,43.0,56.0,52.0,58.0,63.0,101.0
4428,91.0,79.0,65.0,42.0,43.0,41.0,36.0,33.0,29.0,27.0
4429,79.0,65.0,42.0,43.0,41.0,36.0,33.0,29.0,27.0,27.0
4430,65.0,42.0,43.0,41.0,36.0,33.0,29.0,27.0,27.0,28.0
4431,42.0,43.0,41.0,36.0,33.0,29.0,27.0,27.0,28.0,29.0
4432,43.0,41.0,36.0,33.0,29.0,27.0,27.0,28.0,29.0,28.0
4433,41.0,36.0,33.0,29.0,27.0,27.0,28.0,29.0,28.0,33.0
4434,36.0,33.0,29.0,27.0,27.0,28.0,29.0,28.0,33.0,46.0
4435,33.0,29.0,27.0,27.0,28.0,29.0,28.0,33.0,46.0,53.0
4436,29.0,27.0,27.0,28.0,29.0,28.0,33.0,46.0,53.0,62.0
4437,27.0,27.0,28.0,29.0,28.0,33.0,46.0,53.0,62.0,65.0
4438,27.0,28.0,29.0,28.0,33.0,46.0,53.0,62.0,65.0,71.0
4439,28.0,29.0,28.0,33.0,46.0,53.0,62.0,65.0,71.0,101.0
4440,99.0,69.0,60.0,39.0,31.0,30.0,28.0,27.0,25.0,23.0
4441,69.0,60.0,39.0,31.0,30.0,28.0,27.0,25.0,23.0,24.0
4442,60.0,39.0,31.0,30.0,28.0,27.0,25.0,23.0,24.0,22.0
4443,39.0,31.0,30.0,28.0,27.0,25.0,23.0,24.0,22.0,16.0
4444,31.0,30.0,28.0,27.0,25.0,23.0,24.0,22.0,16.0,16.0
4445,30.0,28.0,27.0,25.0,23.0,24.0,22.0,16.0,16.0,16.0
4446,28.0,27.0,25.0,23.0,24.0,22.0,16.0,16.0,16.0,16.0
4447,27.0,25.0,23.0,24.0,22.0,16.0,16.0,16.0,16.0,17.0
4448,25.0,23.0,24.0,22.0,16.0,16.0,16.0,16.0,17.0,20.0
4449,23.0,24.0,22.0,16.0,16.0,16.0,16.0,17.0,20.0,25.0
4450,24.0,22.0,16.0,16.0,16.0,16.0,17.0,20.0,25.0,29.0
4451,22.0,16.0,16.0,16.0,16.0,17.0,20.0,25.0,29.0,33.0
4452,16.0,16.0,16.0,16.0,17.0,20.0,25.0,29.0,33.0,39.0
4453,16.0,16.0,16.0,17.0,20.0,25.0,29.0,33.0,39.0,48.0
4454,16.0,16.0,17.0,20.0,25.0,29.0,33.0,39.0,48.0,101.0
4455,94.0,69.0,62.0,61.0,59.0,61.0,52.0,54.0,49.0,44.0
4456,69.0,62.0,61.0,59.0,61.0,52.0,54.0,49.0,44.0,40.0
4457,62.0,61.0,59.0,61.0,52.0,54.0,49.0,44.0,40.0,35.0
4458,26.0,45.0,31.0,14.0,7.0,6.0,4.0,3.0,3.0,2.0
4459,45.0,31.0,14.0,7.0,6.0,4.0,3.0,3.0,2.0,2.0
4460,31.0,14.0,7.0,6.0,4.0,3.0,3.0,2.0,2.0,2.0
4461,14.0,7.0,6.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0
4462,7.0,6.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0
4463,6.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0
4464,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,6.0
4465,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,6.0,5.0
4466,3.0,2.0,2.0,2.0,3.0,3.0,4.0,6.0,5.0,6.0
4467,2.0,2.0,2.0,3.0,3.0,4.0,6.0,5.0,6.0,7.0
4468,2.0,2.0,3.0,3.0,4.0,6.0,5.0,6.0,7.0,8.0
4469,2.0,3.0,3.0,4.0,6.0,5.0,6.0,7.0,8.0,8.0
4470,3.0,3.0,4.0,6.0,5.0,6.0,7.0,8.0,8.0,9.0
4471,3.0,4.0,6.0,5.0,6.0,7.0,8.0,8.0,9.0,11.0
4472,4.0,6.0,5.0,6.0,7.0,8.0,8.0,9.0,11.0,14.0
4473,6.0,5.0,6.0,7.0,8.0,8.0,9.0,11.0,14.0,14.0
4474,5.0,6.0,7.0,8.0,8.0,9.0,11.0,14.0,14.0,13.0
4475,6.0,7.0,8.0,8.0,9.0,11.0,14.0,14.0,13.0,13.0
4476,7.0,8.0,8.0,9.0,11.0,14.0,14.0,13.0,13.0,14.0
4477,8.0,8.0,9.0,11.0,14.0,14.0,13.0,13.0,14.0,17.0
4478,8.0,9.0,11.0,14.0,14.0,13.0,13.0,14.0,17.0,16.0
4479,9.0,11.0,14.0,14.0,13.0,13.0,14.0,17.0,16.0,13.0
4480,11.0,14.0,14.0,13.0,13.0,14.0,17.0,16.0,13.0,11.0
4481,14.0,14.0,13.0,13.0,14.0,17.0,16.0,13.0,11.0,18.0
4482,14.0,13.0,13.0,14.0,17.0,16.0,13.0,11.0,18.0,21.0
4483,13.0,13.0,14.0,17.0,16.0,13.0,11.0,18.0,21.0,25.0
4484,13.0,14.0,17.0,16.0,13.0,11.0,18.0,21.0,25.0,30.0
4485,14.0,17.0,16.0,13.0,11.0,18.0,21.0,25.0,30.0,37.0
4486,17.0,16.0,13.0,11.0,18.0,21.0,25.0,30.0,37.0,40.0
4487,16.0,13.0,11.0,18.0,21.0,25.0,30.0,37.0,40.0,37.0
4488,13.0,11.0,18.0,21.0,25.0,30.0,37.0,40.0,37.0,41.0
4489,11.0,18.0,21.0,25.0,30.0,37.0,40.0,37.0,41.0,41.0
4490,18.0,21.0,25.0,30.0,37.0,40.0,37.0,41.0,41.0,47.0
4491,21.0,25.0,30.0,37.0,40.0,37.0,41.0,41.0,47.0,46.0
4492,25.0,30.0,37.0,40.0,37.0,41.0,41.0,47.0,46.0,44.0
4493,30.0,37.0,40.0,37.0,41.0,41.0,47.0,46.0,44.0,43.0
4494,37.0,40.0,37.0,41.0,41.0,47.0,46.0,44.0,43.0,44.0
4495,40.0,37.0,41.0,41.0,47.0,46.0,44.0,43.0,44.0,48.0
4496,37.0,41.0,41.0,47.0,46.0,44.0,43.0,44.0,48.0,101.0
4497,28.0,8.0,8.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0
4498,8.0,8.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
4499,8.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
4500,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
4501,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0
4502,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0
4503,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0
4504,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0
4505,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0
4506,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,7.0
4507,1.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,7.0,7.0
4508,2.0,2.0,2.0,3.0,3.0,4.0,5.0,7.0,7.0,10.0
4509,2.0,2.0,3.0,3.0,4.0,5.0,7.0,7.0,10.0,12.0
4510,2.0,3.0,3.0,4.0,5.0,7.0,7.0,10.0,12.0,14.0
4511,3.0,3.0,4.0,5.0,7.0,7.0,10.0,12.0,14.0,20.0
4512,3.0,4.0,5.0,7.0,7.0,10.0,12.0,14.0,20.0,23.0
4513,4.0,5.0,7.0,7.0,10.0,12.0,14.0,20.0,23.0,32.0
4514,5.0,7.0,7.0,10.0,12.0,14.0,20.0,23.0,32.0,37.0
4515,7.0,7.0,10.0,12.0,14.0,20.0,23.0,32.0,37.0,42.0
4516,7.0,10.0,12.0,14.0,20.0,23.0,32.0,37.0,42.0,47.0
4517,10.0,12.0,14.0,20.0,23.0,32.0,37.0,42.0,47.0,101.0
4518,49.0,87.0,82.0,70.0,27.0,38.0,29.0,12.0,9.0,9.0
4519,87.0,82.0,70.0,27.0,38.0,29.0,12.0,9.0,9.0,7.0
4520,82.0,70.0,27.0,38.0,29.0,12.0,9.0,9.0,7.0,6.0
4521,70.0,27.0,38.0,29.0,12.0,9.0,9.0,7.0,6.0,6.0
4522,27.0,38.0,29.0,12.0,9.0,9.0,7.0,6.0,6.0,5.0
4523,38.0,29.0,12.0,9.0,9.0,7.0,6.0,6.0,5.0,4.0
4524,29.0,12.0,9.0,9.0,7.0,6.0,6.0,5.0,4.0,6.0
4525,12.0,9.0,9.0,7.0,6.0,6.0,5.0,4.0,6.0,3.0
4526,9.0,9.0,7.0,6.0,6.0,5.0,4.0,6.0,3.0,4.0
4527,9.0,7.0,6.0,6.0,5.0,4.0,6.0,3.0,4.0,4.0
4528,7.0,6.0,6.0,5.0,4.0,6.0,3.0,4.0,4.0,3.0
4529,6.0,6.0,5.0,4.0,6.0,3.0,4.0,4.0,3.0,3.0
4530,6.0,5.0,4.0,6.0,3.0,4.0,4.0,3.0,3.0,5.0
4531,5.0,4.0,6.0,3.0,4.0,4.0,3.0,3.0,5.0,6.0
4532,4.0,6.0,3.0,4.0,4.0,3.0,3.0,5.0,6.0,7.0
4533,6.0,3.0,4.0,4.0,3.0,3.0,5.0,6.0,7.0,8.0
4534,3.0,4.0,4.0,3.0,3.0,5.0,6.0,7.0,8.0,10.0
4535,4.0,4.0,3.0,3.0,5.0,6.0,7.0,8.0,10.0,16.0
4536,4.0,3.0,3.0,5.0,6.0,7.0,8.0,10.0,16.0,16.0
4537,3.0,3.0,5.0,6.0,7.0,8.0,10.0,16.0,16.0,18.0
4538,3.0,5.0,6.0,7.0,8.0,10.0,16.0,16.0,18.0,22.0
4539,5.0,6.0,7.0,8.0,10.0,16.0,16.0,18.0,22.0,26.0
4540,6.0,7.0,8.0,10.0,16.0,16.0,18.0,22.0,26.0,30.0
4541,7.0,8.0,10.0,16.0,16.0,18.0,22.0,26.0,30.0,32.0
4542,8.0,10.0,16.0,16.0,18.0,22.0,26.0,30.0,32.0,34.0
4543,10.0,16.0,16.0,18.0,22.0,26.0,30.0,32.0,34.0,33.0
4544,16.0,16.0,18.0,22.0,26.0,30.0,32.0,34.0,33.0,37.0
4545,16.0,18.0,22.0,26.0,30.0,32.0,34.0,33.0,37.0,37.0
4546,18.0,22.0,26.0,30.0,32.0,34.0,33.0,37.0,37.0,34.0
4547,22.0,26.0,30.0,32.0,34.0,33.0,37.0,37.0,34.0,36.0
4548,26.0,30.0,32.0,34.0,33.0,37.0,37.0,34.0,36.0,42.0
4549,30.0,32.0,34.0,33.0,37.0,37.0,34.0,36.0,42.0,44.0
4550,32.0,34.0,33.0,37.0,37.0,34.0,36.0,42.0,44.0,47.0
4551,34.0,33.0,37.0,37.0,34.0,36.0,42.0,44.0,47.0,48.0
4552,33.0,37.0,37.0,34.0,36.0,42.0,44.0,47.0,48.0,101.0
4553,87.0,80.0,76.0,68.0,64.0,69.0,61.0,55.0,54.0,52.0
4554,80.0,76.0,68.0,64.0,69.0,61.0,55.0,54.0,52.0,50.0
4555,76.0,68.0,64.0,69.0,61.0,55.0,54.0,52.0,50.0,48.0
4556,68.0,64.0,69.0,61.0,55.0,54.0,52.0,50.0,48.0,48.0
4557,64.0,69.0,61.0,55.0,54.0,52.0,50.0,48.0,48.0,52.0
4558,69.0,61.0,55.0,54.0,52.0,50.0,48.0,48.0,52.0,51.0
4559,61.0,55.0,54.0,52.0,50.0,48.0,48.0,52.0,51.0,43.0
4560,55.0,54.0,52.0,50.0,48.0,48.0,52.0,51.0,43.0,48.0
4561,54.0,52.0,50.0,48.0,48.0,52.0,51.0,43.0,48.0,46.0
4562,52.0,50.0,48.0,48.0,52.0,51.0,43.0,48.0,46.0,45.0
4563,50.0,48.0,48.0,52.0,51.0,43.0,48.0,46.0,45.0,43.0
4564,48.0,48.0,52.0,51.0,43.0,48.0,46.0,45.0,43.0,43.0
4565,48.0,52.0,51.0,43.0,48.0,46.0,45.0,43.0,43.0,50.0
4566,52.0,51.0,43.0,48.0,46.0,45.0,43.0,43.0,50.0,48.0
4567,51.0,43.0,48.0,46.0,45.0,43.0,43.0,50.0,48.0,101.0
4568,30.0,33.0,33.0,31.0,26.0,15.0,18.0,22.0,23.0,26.0
4569,33.0,33.0,31.0,26.0,15.0,18.0,22.0,23.0,26.0,35.0
4570,33.0,31.0,26.0,15.0,18.0,22.0,23.0,26.0,35.0,47.0
4571,31.0,26.0,15.0,18.0,22.0,23.0,26.0,35.0,47.0,58.0
4572,26.0,15.0,18.0,22.0,23.0,26.0,35.0,47.0,58.0,68.0
4573,15.0,18.0,22.0,23.0,26.0,35.0,47.0,58.0,68.0,81.0
4574,18.0,22.0,23.0,26.0,35.0,47.0,58.0,68.0,81.0,88.0
4575,22.0,23.0,26.0,35.0,47.0,58.0,68.0,81.0,88.0,99.0
4576,23.0,26.0,35.0,47.0,58.0,68.0,81.0,88.0,99.0,100.0
4577,26.0,35.0,47.0,58.0,68.0,81.0,88.0,99.0,100.0,101.0
4578,92.0,90.0,88.0,86.0,82.0,82.0,77.0,74.0,72.0,74.0
4579,90.0,88.0,86.0,82.0,82.0,77.0,74.0,72.0,74.0,80.0
4580,88.0,86.0,82.0,82.0,77.0,74.0,72.0,74.0,80.0,85.0
4581,86.0,82.0,82.0,77.0,74.0,72.0,74.0,80.0,85.0,85.0
4582,82.0,82.0,77.0,74.0,72.0,74.0,80.0,85.0,85.0,101.0
4583,66.0,90.0,95.0,94.0,92.0,85.0,83.0,86.0,87.0,84.0
4584,90.0,95.0,94.0,92.0,85.0,83.0,86.0,87.0,84.0,83.0
4585,95.0,94.0,92.0,85.0,83.0,86.0,87.0,84.0,83.0,84.0
4586,94.0,92.0,85.0,83.0,86.0,87.0,84.0,83.0,84.0,83.0
4587,92.0,85.0,83.0,86.0,87.0,84.0,83.0,84.0,83.0,83.0
4588,85.0,83.0,86.0,87.0,84.0,83.0,84.0,83.0,83.0,87.0
4589,83.0,86.0,87.0,84.0,83.0,84.0,83.0,83.0,87.0,89.0
4590,86.0,87.0,84.0,83.0,84.0,83.0,83.0,87.0,89.0,76.0
4591,87.0,84.0,83.0,84.0,83.0,83.0,87.0,89.0,76.0,70.0
4592,84.0,83.0,84.0,83.0,83.0,87.0,89.0,76.0,70.0,76.0
4593,83.0,84.0,83.0,83.0,87.0,89.0,76.0,70.0,76.0,75.0
4594,84.0,83.0,83.0,87.0,89.0,76.0,70.0,76.0,75.0,73.0
4595,83.0,83.0,87.0,89.0,76.0,70.0,76.0,75.0,73.0,72.0
4596,83.0,87.0,89.0,76.0,70.0,76.0,75.0,73.0,72.0,68.0
4597,87.0,89.0,76.0,70.0,76.0,75.0,73.0,72.0,68.0,65.0
4598,89.0,76.0,70.0,76.0,75.0,73.0,72.0,68.0,65.0,56.0
4599,76.0,70.0,76.0,75.0,73.0,72.0,68.0,65.0,56.0,57.0
4600,70.0,76.0,75.0,73.0,72.0,68.0,65.0,56.0,57.0,58.0
4601,76.0,75.0,73.0,72.0,68.0,65.0,56.0,57.0,58.0,60.0
4602,75.0,73.0,72.0,68.0,65.0,56.0,57.0,58.0,60.0,58.0
4603,73.0,72.0,68.0,65.0,56.0,57.0,58.0,60.0,58.0,56.0
4604,72.0,68.0,65.0,56.0,57.0,58.0,60.0,58.0,56.0,101.0
4605,17.0,29.0,32.0,36.0,39.0,35.0,41.0,44.0,45.0,49.0
4606,29.0,32.0,36.0,39.0,35.0,41.0,44.0,45.0,49.0,48.0
4607,32.0,36.0,39.0,35.0,41.0,44.0,45.0,49.0,48.0,47.0
4608,36.0,39.0,35.0,41.0,44.0,45.0,49.0,48.0,47.0,52.0
4609,39.0,35.0,41.0,44.0,45.0,49.0,48.0,47.0,52.0,47.0
4610,35.0,41.0,44.0,45.0,49.0,48.0,47.0,52.0,47.0,52.0
4611,41.0,44.0,45.0,49.0,48.0,47.0,52.0,47.0,52.0,51.0
4612,44.0,45.0,49.0,48.0,47.0,52.0,47.0,52.0,51.0,47.0
4613,45.0,49.0,48.0,47.0,52.0,47.0,52.0,51.0,47.0,41.0
4614,49.0,48.0,47.0,52.0,47.0,52.0,51.0,47.0,41.0,42.0
4615,48.0,47.0,52.0,47.0,52.0,51.0,47.0,41.0,42.0,36.0
4616,47.0,52.0,47.0,52.0,51.0,47.0,41.0,42.0,36.0,34.0
4617,52.0,47.0,52.0,51.0,47.0,41.0,42.0,36.0,34.0,33.0
4618,47.0,52.0,51.0,47.0,41.0,42.0,36.0,34.0,33.0,32.0
4619,52.0,51.0,47.0,41.0,42.0,36.0,34.0,33.0,32.0,30.0
4620,51.0,47.0,41.0,42.0,36.0,34.0,33.0,32.0,30.0,31.0
4621,47.0,41.0,42.0,36.0,34.0,33.0,32.0,30.0,31.0,33.0
4622,41.0,42.0,36.0,34.0,33.0,32.0,30.0,31.0,33.0,35.0
4623,42.0,36.0,34.0,33.0,32.0,30.0,31.0,33.0,35.0,33.0
4624,36.0,34.0,33.0,32.0,30.0,31.0,33.0,35.0,33.0,41.0
4625,34.0,33.0,32.0,30.0,31.0,33.0,35.0,33.0,41.0,44.0
4626,33.0,32.0,30.0,31.0,33.0,35.0,33.0,41.0,44.0,101.0
4627,1.0,2.0,5.0,4.0,3.0,3.0,8.0,12.0,14.0,17.0
4628,2.0,5.0,4.0,3.0,3.0,8.0,12.0,14.0,17.0,18.0
4629,5.0,4.0,3.0,3.0,8.0,12.0,14.0,17.0,18.0,23.0
4630,4.0,3.0,3.0,8.0,12.0,14.0,17.0,18.0,23.0,28.0
4631,3.0,3.0,8.0,12.0,14.0,17.0,18.0,23.0,28.0,29.0
4632,3.0,8.0,12.0,14.0,17.0,18.0,23.0,28.0,29.0,36.0
4633,8.0,12.0,14.0,17.0,18.0,23.0,28.0,29.0,36.0,39.0
4634,12.0,14.0,17.0,18.0,23.0,28.0,29.0,36.0,39.0,47.0
4635,14.0,17.0,18.0,23.0,28.0,29.0,36.0,39.0,47.0,101.0
4636,58.0,79.0,90.0,97.0,71.0,66.0,68.0,70.0,68.0,70.0
4637,79.0,90.0,97.0,71.0,66.0,68.0,70.0,68.0,70.0,81.0
4638,90.0,97.0,71.0,66.0,68.0,70.0,68.0,70.0,81.0,86.0
4639,97.0,71.0,66.0,68.0,70.0,68.0,70.0,81.0,86.0,101.0
