,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,target
8008,17.0,18.0,18.0,21.0,30.0,30.0,42.0,53.0
8009,18.0,18.0,21.0,30.0,30.0,42.0,53.0,101.0
8010,25.0,13.0,29.0,45.0,53.0,47.0,21.0,21.0
8011,13.0,29.0,45.0,53.0,47.0,21.0,21.0,22.0
8012,29.0,45.0,53.0,47.0,21.0,21.0,22.0,21.0
8013,45.0,53.0,47.0,21.0,21.0,22.0,21.0,20.0
8014,53.0,47.0,21.0,21.0,22.0,21.0,20.0,23.0
8015,47.0,21.0,21.0,22.0,21.0,20.0,23.0,22.0
8016,21.0,21.0,22.0,21.0,20.0,23.0,22.0,22.0
8017,21.0,22.0,21.0,20.0,23.0,22.0,22.0,23.0
8018,22.0,21.0,20.0,23.0,22.0,22.0,23.0,23.0
8019,21.0,20.0,23.0,22.0,22.0,23.0,23.0,21.0
8020,20.0,23.0,22.0,22.0,23.0,23.0,21.0,18.0
8021,23.0,22.0,22.0,23.0,23.0,21.0,18.0,15.0
8022,22.0,22.0,23.0,23.0,21.0,18.0,15.0,14.0
8023,22.0,23.0,23.0,21.0,18.0,15.0,14.0,14.0
8024,23.0,23.0,21.0,18.0,15.0,14.0,14.0,13.0
8025,23.0,21.0,18.0,15.0,14.0,14.0,13.0,15.0
8026,21.0,18.0,15.0,14.0,14.0,13.0,15.0,12.0
8027,18.0,15.0,14.0,14.0,13.0,15.0,12.0,11.0
8028,15.0,14.0,14.0,13.0,15.0,12.0,11.0,10.0
8029,14.0,14.0,13.0,15.0,12.0,11.0,10.0,12.0
8030,14.0,13.0,15.0,12.0,11.0,10.0,12.0,14.0
8031,13.0,15.0,12.0,11.0,10.0,12.0,14.0,14.0
8032,15.0,12.0,11.0,10.0,12.0,14.0,14.0,13.0
8033,12.0,11.0,10.0,12.0,14.0,14.0,13.0,15.0
8034,11.0,10.0,12.0,14.0,14.0,13.0,15.0,21.0
8035,10.0,12.0,14.0,14.0,13.0,15.0,21.0,25.0
8036,12.0,14.0,14.0,13.0,15.0,21.0,25.0,28.0
8037,14.0,14.0,13.0,15.0,21.0,25.0,28.0,31.0
8038,14.0,13.0,15.0,21.0,25.0,28.0,31.0,38.0
8039,13.0,15.0,21.0,25.0,28.0,31.0,38.0,37.0
8040,15.0,21.0,25.0,28.0,31.0,38.0,37.0,37.0
8041,21.0,25.0,28.0,31.0,38.0,37.0,37.0,29.0
8042,25.0,28.0,31.0,38.0,37.0,37.0,29.0,15.0
8043,28.0,31.0,38.0,37.0,37.0,29.0,15.0,20.0
8044,31.0,38.0,37.0,37.0,29.0,15.0,20.0,26.0
8045,38.0,37.0,37.0,29.0,15.0,20.0,26.0,38.0
8046,37.0,37.0,29.0,15.0,20.0,26.0,38.0,101.0
8047,92.0,82.0,90.0,93.0,86.0,76.0,92.0,96.0
8048,82.0,90.0,93.0,86.0,76.0,92.0,96.0,85.0
8049,90.0,93.0,86.0,76.0,92.0,96.0,85.0,82.0
8050,93.0,86.0,76.0,92.0,96.0,85.0,82.0,75.0
8051,86.0,76.0,92.0,96.0,85.0,82.0,75.0,75.0
8052,76.0,92.0,96.0,85.0,82.0,75.0,75.0,81.0
8053,92.0,96.0,85.0,82.0,75.0,75.0,81.0,76.0
8054,96.0,85.0,82.0,75.0,75.0,81.0,76.0,89.0
8055,85.0,82.0,75.0,75.0,81.0,76.0,89.0,91.0
8056,82.0,75.0,75.0,81.0,76.0,89.0,91.0,97.0
8057,75.0,75.0,81.0,76.0,89.0,91.0,97.0,98.0
8058,75.0,81.0,76.0,89.0,91.0,97.0,98.0,96.0
8059,81.0,76.0,89.0,91.0,97.0,98.0,96.0,97.0
8060,76.0,89.0,91.0,97.0,98.0,96.0,97.0,101.0
8061,97.0,72.0,57.0,49.0,40.0,33.0,42.0,53.0
8062,72.0,57.0,49.0,40.0,33.0,42.0,53.0,55.0
8063,57.0,49.0,40.0,33.0,42.0,53.0,55.0,78.0
8064,49.0,40.0,33.0,42.0,53.0,55.0,78.0,89.0
8065,40.0,33.0,42.0,53.0,55.0,78.0,89.0,98.0
8066,33.0,42.0,53.0,55.0,78.0,89.0,98.0,101.0
8067,94.0,79.0,59.0,48.0,38.0,38.0,41.0,41.0
8068,79.0,59.0,48.0,38.0,38.0,41.0,41.0,43.0
8069,59.0,48.0,38.0,38.0,41.0,41.0,43.0,46.0
8070,48.0,38.0,38.0,41.0,41.0,43.0,46.0,47.0
8071,38.0,38.0,41.0,41.0,43.0,46.0,47.0,49.0
8072,38.0,41.0,41.0,43.0,46.0,47.0,49.0,54.0
8073,41.0,41.0,43.0,46.0,47.0,49.0,54.0,61.0
8074,41.0,43.0,46.0,47.0,49.0,54.0,61.0,63.0
8075,43.0,46.0,47.0,49.0,54.0,61.0,63.0,63.0
8076,46.0,47.0,49.0,54.0,61.0,63.0,63.0,66.0
8077,47.0,49.0,54.0,61.0,63.0,63.0,66.0,67.0
8078,49.0,54.0,61.0,63.0,63.0,66.0,67.0,69.0
8079,54.0,61.0,63.0,63.0,66.0,67.0,69.0,101.0
8080,55.0,53.0,53.0,56.0,54.0,53.0,64.0,58.0
8081,53.0,53.0,56.0,54.0,53.0,64.0,58.0,62.0
8082,53.0,56.0,54.0,53.0,64.0,58.0,62.0,64.0
8083,56.0,54.0,53.0,64.0,58.0,62.0,64.0,68.0
8084,54.0,53.0,64.0,58.0,62.0,64.0,68.0,80.0
8085,53.0,64.0,58.0,62.0,64.0,68.0,80.0,83.0
8086,64.0,58.0,62.0,64.0,68.0,80.0,83.0,92.0
8087,58.0,62.0,64.0,68.0,80.0,83.0,92.0,91.0
8088,62.0,64.0,68.0,80.0,83.0,92.0,91.0,101.0
8089,94.0,89.0,75.0,72.0,66.0,67.0,71.0,65.0
8090,89.0,75.0,72.0,66.0,67.0,71.0,65.0,59.0
8091,75.0,72.0,66.0,67.0,71.0,65.0,59.0,55.0
8092,72.0,66.0,67.0,71.0,65.0,59.0,55.0,55.0
8093,66.0,67.0,71.0,65.0,59.0,55.0,55.0,77.0
8094,67.0,71.0,65.0,59.0,55.0,55.0,77.0,101.0
8095,63.0,56.0,52.0,39.0,47.0,59.0,83.0,90.0
8096,56.0,52.0,39.0,47.0,59.0,83.0,90.0,97.0
8097,52.0,39.0,47.0,59.0,83.0,90.0,97.0,101.0
8098,21.0,20.0,20.0,18.0,18.0,18.0,18.0,22.0
8099,20.0,20.0,18.0,18.0,18.0,18.0,22.0,26.0
8100,20.0,18.0,18.0,18.0,18.0,22.0,26.0,29.0
8101,18.0,18.0,18.0,18.0,22.0,26.0,29.0,34.0
8102,18.0,18.0,18.0,22.0,26.0,29.0,34.0,40.0
8103,18.0,18.0,22.0,26.0,29.0,34.0,40.0,46.0
8104,18.0,22.0,26.0,29.0,34.0,40.0,46.0,54.0
8105,22.0,26.0,29.0,34.0,40.0,46.0,54.0,64.0
8106,26.0,29.0,34.0,40.0,46.0,54.0,64.0,76.0
8107,29.0,34.0,40.0,46.0,54.0,64.0,76.0,90.0
8108,34.0,40.0,46.0,54.0,64.0,76.0,90.0,93.0
8109,40.0,46.0,54.0,64.0,76.0,90.0,93.0,94.0
8110,46.0,54.0,64.0,76.0,90.0,93.0,94.0,101.0
8111,71.0,52.0,51.0,51.0,51.0,48.0,41.0,37.0
8112,52.0,51.0,51.0,51.0,48.0,41.0,37.0,29.0
8113,51.0,51.0,51.0,48.0,41.0,37.0,29.0,26.0
8114,51.0,51.0,48.0,41.0,37.0,29.0,26.0,26.0
8115,51.0,48.0,41.0,37.0,29.0,26.0,26.0,23.0
8116,48.0,41.0,37.0,29.0,26.0,26.0,23.0,30.0
8117,41.0,37.0,29.0,26.0,26.0,23.0,30.0,28.0
8118,37.0,29.0,26.0,26.0,23.0,30.0,28.0,27.0
8119,29.0,26.0,26.0,23.0,30.0,28.0,27.0,25.0
8120,26.0,26.0,23.0,30.0,28.0,27.0,25.0,31.0
8121,26.0,23.0,30.0,28.0,27.0,25.0,31.0,43.0
8122,23.0,30.0,28.0,27.0,25.0,31.0,43.0,56.0
8123,30.0,28.0,27.0,25.0,31.0,43.0,56.0,70.0
8124,28.0,27.0,25.0,31.0,43.0,56.0,70.0,101.0
8125,41.0,50.0,51.0,41.0,21.0,8.0,4.0,4.0
8126,50.0,51.0,41.0,21.0,8.0,4.0,4.0,3.0
8127,51.0,41.0,21.0,8.0,4.0,4.0,3.0,3.0
8128,41.0,21.0,8.0,4.0,4.0,3.0,3.0,4.0
8129,21.0,8.0,4.0,4.0,3.0,3.0,4.0,3.0
8130,8.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0
8131,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0
8132,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0
8133,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0
8134,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0
8135,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0
8136,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0
8137,3.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0
8138,2.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0
8139,3.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0
8140,2.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0
8141,2.0,2.0,1.0,3.0,3.0,4.0,4.0,5.0
8142,2.0,1.0,3.0,3.0,4.0,4.0,5.0,9.0
8143,1.0,3.0,3.0,4.0,4.0,5.0,9.0,9.0
8144,3.0,3.0,4.0,4.0,5.0,9.0,9.0,12.0
8145,3.0,4.0,4.0,5.0,9.0,9.0,12.0,12.0
8146,4.0,4.0,5.0,9.0,9.0,12.0,12.0,12.0
8147,4.0,5.0,9.0,9.0,12.0,12.0,12.0,16.0
8148,5.0,9.0,9.0,12.0,12.0,12.0,16.0,17.0
8149,9.0,9.0,12.0,12.0,12.0,16.0,17.0,20.0
8150,9.0,12.0,12.0,12.0,16.0,17.0,20.0,28.0
8151,12.0,12.0,12.0,16.0,17.0,20.0,28.0,32.0
8152,12.0,12.0,16.0,17.0,20.0,28.0,32.0,36.0
8153,12.0,16.0,17.0,20.0,28.0,32.0,36.0,39.0
8154,16.0,17.0,20.0,28.0,32.0,36.0,39.0,21.0
8155,17.0,20.0,28.0,32.0,36.0,39.0,21.0,20.0
8156,20.0,28.0,32.0,36.0,39.0,21.0,20.0,26.0
8157,28.0,32.0,36.0,39.0,21.0,20.0,26.0,30.0
8158,32.0,36.0,39.0,21.0,20.0,26.0,30.0,31.0
8159,36.0,39.0,21.0,20.0,26.0,30.0,31.0,36.0
8160,39.0,21.0,20.0,26.0,30.0,31.0,36.0,35.0
8161,21.0,20.0,26.0,30.0,31.0,36.0,35.0,38.0
8162,20.0,26.0,30.0,31.0,36.0,35.0,38.0,41.0
8163,26.0,30.0,31.0,36.0,35.0,38.0,41.0,45.0
8164,30.0,31.0,36.0,35.0,38.0,41.0,45.0,41.0
8165,31.0,36.0,35.0,38.0,41.0,45.0,41.0,45.0
8166,36.0,35.0,38.0,41.0,45.0,41.0,45.0,101.0
8167,85.0,65.0,53.0,49.0,40.0,32.0,31.0,28.0
8168,65.0,53.0,49.0,40.0,32.0,31.0,28.0,22.0
8169,53.0,49.0,40.0,32.0,31.0,28.0,22.0,21.0
8170,49.0,40.0,32.0,31.0,28.0,22.0,21.0,20.0
8171,40.0,32.0,31.0,28.0,22.0,21.0,20.0,21.0
8172,32.0,31.0,28.0,22.0,21.0,20.0,21.0,18.0
8173,31.0,28.0,22.0,21.0,20.0,21.0,18.0,20.0
8174,28.0,22.0,21.0,20.0,21.0,18.0,20.0,25.0
8175,22.0,21.0,20.0,21.0,18.0,20.0,25.0,29.0
8176,21.0,20.0,21.0,18.0,20.0,25.0,29.0,37.0
8177,20.0,21.0,18.0,20.0,25.0,29.0,37.0,43.0
8178,21.0,18.0,20.0,25.0,29.0,37.0,43.0,44.0
8179,18.0,20.0,25.0,29.0,37.0,43.0,44.0,49.0
8180,20.0,25.0,29.0,37.0,43.0,44.0,49.0,101.0
8181,82.0,71.0,65.0,73.0,72.0,74.0,75.0,80.0
8182,71.0,65.0,73.0,72.0,74.0,75.0,80.0,88.0
8183,65.0,73.0,72.0,74.0,75.0,80.0,88.0,89.0
8184,73.0,72.0,74.0,75.0,80.0,88.0,89.0,98.0
8185,72.0,74.0,75.0,80.0,88.0,89.0,98.0,101.0
8186,39.0,33.0,28.0,25.0,25.0,23.0,20.0,19.0
8187,33.0,28.0,25.0,25.0,23.0,20.0,19.0,21.0
8188,28.0,25.0,25.0,23.0,20.0,19.0,21.0,18.0
8189,25.0,25.0,23.0,20.0,19.0,21.0,18.0,20.0
8190,25.0,23.0,20.0,19.0,21.0,18.0,20.0,20.0
8191,23.0,20.0,19.0,21.0,18.0,20.0,20.0,26.0
8192,20.0,19.0,21.0,18.0,20.0,20.0,26.0,29.0
8193,19.0,21.0,18.0,20.0,20.0,26.0,29.0,35.0
8194,21.0,18.0,20.0,20.0,26.0,29.0,35.0,33.0
8195,18.0,20.0,20.0,26.0,29.0,35.0,33.0,41.0
8196,20.0,20.0,26.0,29.0,35.0,33.0,41.0,50.0
8197,20.0,26.0,29.0,35.0,33.0,41.0,50.0,101.0
8198,82.0,41.0,31.0,26.0,25.0,17.0,13.0,13.0
8199,41.0,31.0,26.0,25.0,17.0,13.0,13.0,11.0
8200,31.0,26.0,25.0,17.0,13.0,13.0,11.0,6.0
8201,26.0,25.0,17.0,13.0,13.0,11.0,6.0,6.0
8202,25.0,17.0,13.0,13.0,11.0,6.0,6.0,9.0
8203,17.0,13.0,13.0,11.0,6.0,6.0,9.0,10.0
8204,13.0,13.0,11.0,6.0,6.0,9.0,10.0,8.0
8205,13.0,11.0,6.0,6.0,9.0,10.0,8.0,7.0
8206,11.0,6.0,6.0,9.0,10.0,8.0,7.0,7.0
8207,6.0,6.0,9.0,10.0,8.0,7.0,7.0,13.0
8208,6.0,9.0,10.0,8.0,7.0,7.0,13.0,17.0
8209,9.0,10.0,8.0,7.0,7.0,13.0,17.0,23.0
8210,10.0,8.0,7.0,7.0,13.0,17.0,23.0,28.0
8211,8.0,7.0,7.0,13.0,17.0,23.0,28.0,31.0
8212,7.0,7.0,13.0,17.0,23.0,28.0,31.0,36.0
8213,7.0,13.0,17.0,23.0,28.0,31.0,36.0,46.0
8214,13.0,17.0,23.0,28.0,31.0,36.0,46.0,49.0
8215,17.0,23.0,28.0,31.0,36.0,46.0,49.0,101.0
8216,75.0,52.0,52.0,54.0,57.0,64.0,70.0,70.0
8217,52.0,52.0,54.0,57.0,64.0,70.0,70.0,76.0
8218,52.0,54.0,57.0,64.0,70.0,70.0,76.0,75.0
8219,54.0,57.0,64.0,70.0,70.0,76.0,75.0,68.0
8220,57.0,64.0,70.0,70.0,76.0,75.0,68.0,64.0
8221,64.0,70.0,70.0,76.0,75.0,68.0,64.0,70.0
8222,70.0,70.0,76.0,75.0,68.0,64.0,70.0,61.0
8223,70.0,76.0,75.0,68.0,64.0,70.0,61.0,57.0
8224,76.0,75.0,68.0,64.0,70.0,61.0,57.0,63.0
8225,75.0,68.0,64.0,70.0,61.0,57.0,63.0,63.0
8226,68.0,64.0,70.0,61.0,57.0,63.0,63.0,63.0
8227,64.0,70.0,61.0,57.0,63.0,63.0,63.0,71.0
8228,70.0,61.0,57.0,63.0,63.0,63.0,71.0,73.0
8229,61.0,57.0,63.0,63.0,63.0,71.0,73.0,101.0
8230,65.0,58.0,52.0,43.0,39.0,35.0,34.0,30.0
8231,58.0,52.0,43.0,39.0,35.0,34.0,30.0,30.0
8232,52.0,43.0,39.0,35.0,34.0,30.0,30.0,28.0
8233,43.0,39.0,35.0,34.0,30.0,30.0,28.0,28.0
8234,39.0,35.0,34.0,30.0,30.0,28.0,28.0,35.0
8235,35.0,34.0,30.0,30.0,28.0,28.0,35.0,43.0
8236,34.0,30.0,30.0,28.0,28.0,35.0,43.0,57.0
8237,30.0,30.0,28.0,28.0,35.0,43.0,57.0,57.0
8238,30.0,28.0,28.0,35.0,43.0,57.0,57.0,68.0
8239,28.0,28.0,35.0,43.0,57.0,57.0,68.0,82.0
8240,28.0,35.0,43.0,57.0,57.0,68.0,82.0,79.0
8241,35.0,43.0,57.0,57.0,68.0,82.0,79.0,86.0
8242,43.0,57.0,57.0,68.0,82.0,79.0,86.0,91.0
8243,57.0,57.0,68.0,82.0,79.0,86.0,91.0,101.0
8244,30.0,31.0,27.0,25.0,19.0,11.0,9.0,11.0
8245,31.0,27.0,25.0,19.0,11.0,9.0,11.0,13.0
8246,27.0,25.0,19.0,11.0,9.0,11.0,13.0,15.0
8247,25.0,19.0,11.0,9.0,11.0,13.0,15.0,16.0
8248,19.0,11.0,9.0,11.0,13.0,15.0,16.0,25.0
8249,11.0,9.0,11.0,13.0,15.0,16.0,25.0,35.0
8250,9.0,11.0,13.0,15.0,16.0,25.0,35.0,55.0
8251,11.0,13.0,15.0,16.0,25.0,35.0,55.0,58.0
8252,13.0,15.0,16.0,25.0,35.0,55.0,58.0,67.0
8253,15.0,16.0,25.0,35.0,55.0,58.0,67.0,77.0
8254,16.0,25.0,35.0,55.0,58.0,67.0,77.0,92.0
8255,25.0,35.0,55.0,58.0,67.0,77.0,92.0,95.0
8256,35.0,55.0,58.0,67.0,77.0,92.0,95.0,101.0
8257,83.0,90.0,81.0,77.0,86.0,76.0,67.0,67.0
8258,90.0,81.0,77.0,86.0,76.0,67.0,67.0,72.0
8259,81.0,77.0,86.0,76.0,67.0,67.0,72.0,72.0
8260,77.0,86.0,76.0,67.0,67.0,72.0,72.0,75.0
8261,86.0,76.0,67.0,67.0,72.0,72.0,75.0,85.0
8262,76.0,67.0,67.0,72.0,72.0,75.0,85.0,87.0
8263,67.0,67.0,72.0,72.0,75.0,85.0,87.0,92.0
8264,67.0,72.0,72.0,75.0,85.0,87.0,92.0,97.0
8265,72.0,72.0,75.0,85.0,87.0,92.0,97.0,101.0
8266,46.0,46.0,42.0,51.0,52.0,50.0,54.0,58.0
8267,46.0,42.0,51.0,52.0,50.0,54.0,58.0,101.0
8268,63.0,58.0,56.0,53.0,52.0,47.0,47.0,47.0
8269,58.0,56.0,53.0,52.0,47.0,47.0,47.0,51.0
8270,56.0,53.0,52.0,47.0,47.0,47.0,51.0,50.0
8271,53.0,52.0,47.0,47.0,47.0,51.0,50.0,52.0
8272,52.0,47.0,47.0,47.0,51.0,50.0,52.0,46.0
8273,47.0,47.0,47.0,51.0,50.0,52.0,46.0,101.0
8274,66.0,57.0,53.0,48.0,45.0,43.0,40.0,33.0
8275,57.0,53.0,48.0,45.0,43.0,40.0,33.0,33.0
8276,53.0,48.0,45.0,43.0,40.0,33.0,33.0,38.0
8277,48.0,45.0,43.0,40.0,33.0,33.0,38.0,37.0
8278,45.0,43.0,40.0,33.0,33.0,38.0,37.0,43.0
8279,43.0,40.0,33.0,33.0,38.0,37.0,43.0,51.0
8280,40.0,33.0,33.0,38.0,37.0,43.0,51.0,57.0
8281,33.0,33.0,38.0,37.0,43.0,51.0,57.0,67.0
8282,33.0,38.0,37.0,43.0,51.0,57.0,67.0,79.0
8283,38.0,37.0,43.0,51.0,57.0,67.0,79.0,80.0
8284,37.0,43.0,51.0,57.0,67.0,79.0,80.0,90.0
8285,43.0,51.0,57.0,67.0,79.0,80.0,90.0,94.0
8286,51.0,57.0,67.0,79.0,80.0,90.0,94.0,96.0
8287,57.0,67.0,79.0,80.0,90.0,94.0,96.0,101.0
8288,92.0,71.0,60.0,41.0,28.0,22.0,18.0,16.0
8289,71.0,60.0,41.0,28.0,22.0,18.0,16.0,11.0
8290,60.0,41.0,28.0,22.0,18.0,16.0,11.0,5.0
8291,41.0,28.0,22.0,18.0,16.0,11.0,5.0,4.0
8292,28.0,22.0,18.0,16.0,11.0,5.0,4.0,4.0
8293,22.0,18.0,16.0,11.0,5.0,4.0,4.0,5.0
8294,18.0,16.0,11.0,5.0,4.0,4.0,5.0,5.0
8295,16.0,11.0,5.0,4.0,4.0,5.0,5.0,5.0
8296,11.0,5.0,4.0,4.0,5.0,5.0,5.0,7.0
8297,5.0,4.0,4.0,5.0,5.0,5.0,7.0,5.0
8298,4.0,4.0,5.0,5.0,5.0,7.0,5.0,8.0
8299,4.0,5.0,5.0,5.0,7.0,5.0,8.0,11.0
8300,5.0,5.0,5.0,7.0,5.0,8.0,11.0,12.0
8301,5.0,5.0,7.0,5.0,8.0,11.0,12.0,17.0
8302,5.0,7.0,5.0,8.0,11.0,12.0,17.0,18.0
8303,7.0,5.0,8.0,11.0,12.0,17.0,18.0,18.0
8304,5.0,8.0,11.0,12.0,17.0,18.0,18.0,23.0
8305,8.0,11.0,12.0,17.0,18.0,18.0,23.0,33.0
8306,11.0,12.0,17.0,18.0,18.0,23.0,33.0,26.0
8307,12.0,17.0,18.0,18.0,23.0,33.0,26.0,41.0
8308,17.0,18.0,18.0,23.0,33.0,26.0,41.0,101.0
8309,84.0,52.0,11.0,2.0,1.0,2.0,3.0,2.0
8310,52.0,11.0,2.0,1.0,2.0,3.0,2.0,3.0
8311,11.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0
8312,2.0,1.0,2.0,3.0,2.0,3.0,2.0,4.0
8313,1.0,2.0,3.0,2.0,3.0,2.0,4.0,6.0
8314,2.0,3.0,2.0,3.0,2.0,4.0,6.0,9.0
8315,3.0,2.0,3.0,2.0,4.0,6.0,9.0,12.0
8316,2.0,3.0,2.0,4.0,6.0,9.0,12.0,17.0
8317,3.0,2.0,4.0,6.0,9.0,12.0,17.0,23.0
8318,2.0,4.0,6.0,9.0,12.0,17.0,23.0,27.0
8319,4.0,6.0,9.0,12.0,17.0,23.0,27.0,35.0
8320,6.0,9.0,12.0,17.0,23.0,27.0,35.0,44.0
8321,9.0,12.0,17.0,23.0,27.0,35.0,44.0,61.0
8322,12.0,17.0,23.0,27.0,35.0,44.0,61.0,101.0
8323,98.0,93.0,90.0,77.0,77.0,75.0,77.0,86.0
8324,93.0,90.0,77.0,77.0,75.0,77.0,86.0,99.0
8325,90.0,77.0,77.0,75.0,77.0,86.0,99.0,101.0
8326,95.0,100.0,87.0,88.0,82.0,86.0,80.0,78.0
8327,100.0,87.0,88.0,82.0,86.0,80.0,78.0,89.0
8328,87.0,88.0,82.0,86.0,80.0,78.0,89.0,96.0
8329,88.0,82.0,86.0,80.0,78.0,89.0,96.0,99.0
8330,82.0,86.0,80.0,78.0,89.0,96.0,99.0,101.0
8331,74.0,58.0,52.0,46.0,45.0,43.0,43.0,56.0
8332,58.0,52.0,46.0,45.0,43.0,43.0,56.0,62.0
8333,52.0,46.0,45.0,43.0,43.0,56.0,62.0,63.0
8334,46.0,45.0,43.0,43.0,56.0,62.0,63.0,74.0
8335,45.0,43.0,43.0,56.0,62.0,63.0,74.0,87.0
8336,43.0,43.0,56.0,62.0,63.0,74.0,87.0,89.0
8337,43.0,56.0,62.0,63.0,74.0,87.0,89.0,94.0
8338,56.0,62.0,63.0,74.0,87.0,89.0,94.0,99.0
8339,62.0,63.0,74.0,87.0,89.0,94.0,99.0,100.0
8340,63.0,74.0,87.0,89.0,94.0,99.0,100.0,89.0
8341,74.0,87.0,89.0,94.0,99.0,100.0,89.0,85.0
8342,87.0,89.0,94.0,99.0,100.0,89.0,85.0,92.0
8343,89.0,94.0,99.0,100.0,89.0,85.0,92.0,93.0
8344,94.0,99.0,100.0,89.0,85.0,92.0,93.0,101.0
8345,63.0,55.0,49.0,39.0,34.0,30.0,32.0,29.0
8346,55.0,49.0,39.0,34.0,30.0,32.0,29.0,24.0
8347,49.0,39.0,34.0,30.0,32.0,29.0,24.0,24.0
8348,39.0,34.0,30.0,32.0,29.0,24.0,24.0,24.0
8349,34.0,30.0,32.0,29.0,24.0,24.0,24.0,24.0
8350,30.0,32.0,29.0,24.0,24.0,24.0,24.0,32.0
8351,32.0,29.0,24.0,24.0,24.0,24.0,32.0,31.0
8352,29.0,24.0,24.0,24.0,24.0,32.0,31.0,36.0
8353,24.0,24.0,24.0,24.0,32.0,31.0,36.0,44.0
8354,24.0,24.0,24.0,32.0,31.0,36.0,44.0,53.0
8355,24.0,24.0,32.0,31.0,36.0,44.0,53.0,67.0
8356,24.0,32.0,31.0,36.0,44.0,53.0,67.0,75.0
8357,32.0,31.0,36.0,44.0,53.0,67.0,75.0,80.0
8358,31.0,36.0,44.0,53.0,67.0,75.0,80.0,101.0
8359,91.0,67.0,40.0,23.0,13.0,9.0,9.0,4.0
8360,67.0,40.0,23.0,13.0,9.0,9.0,4.0,4.0
8361,40.0,23.0,13.0,9.0,9.0,4.0,4.0,6.0
8362,23.0,13.0,9.0,9.0,4.0,4.0,6.0,8.0
8363,13.0,9.0,9.0,4.0,4.0,6.0,8.0,8.0
8364,9.0,9.0,4.0,4.0,6.0,8.0,8.0,7.0
8365,9.0,4.0,4.0,6.0,8.0,8.0,7.0,9.0
8366,4.0,4.0,6.0,8.0,8.0,7.0,9.0,9.0
8367,4.0,6.0,8.0,8.0,7.0,9.0,9.0,13.0
8368,6.0,8.0,8.0,7.0,9.0,9.0,13.0,17.0
8369,8.0,8.0,7.0,9.0,9.0,13.0,17.0,19.0
8370,8.0,7.0,9.0,9.0,13.0,17.0,19.0,28.0
8371,7.0,9.0,9.0,13.0,17.0,19.0,28.0,39.0
8372,9.0,9.0,13.0,17.0,19.0,28.0,39.0,101.0
8373,100.0,91.0,79.0,70.0,65.0,57.0,56.0,56.0
8374,91.0,79.0,70.0,65.0,57.0,56.0,56.0,52.0
8375,79.0,70.0,65.0,57.0,56.0,56.0,52.0,49.0
8376,70.0,65.0,57.0,56.0,56.0,52.0,49.0,47.0
8377,65.0,57.0,56.0,56.0,52.0,49.0,47.0,48.0
8378,57.0,56.0,56.0,52.0,49.0,47.0,48.0,53.0
8379,56.0,56.0,52.0,49.0,47.0,48.0,53.0,55.0
8380,56.0,52.0,49.0,47.0,48.0,53.0,55.0,61.0
8381,52.0,49.0,47.0,48.0,53.0,55.0,61.0,60.0
8382,49.0,47.0,48.0,53.0,55.0,61.0,60.0,60.0
8383,47.0,48.0,53.0,55.0,61.0,60.0,60.0,62.0
8384,48.0,53.0,55.0,61.0,60.0,60.0,62.0,59.0
8385,53.0,55.0,61.0,60.0,60.0,62.0,59.0,101.0
8386,91.0,83.0,37.0,29.0,25.0,23.0,17.0,17.0
8387,83.0,37.0,29.0,25.0,23.0,17.0,17.0,22.0
8388,37.0,29.0,25.0,23.0,17.0,17.0,22.0,19.0
8389,29.0,25.0,23.0,17.0,17.0,22.0,19.0,19.0
8390,25.0,23.0,17.0,17.0,22.0,19.0,19.0,22.0
8391,23.0,17.0,17.0,22.0,19.0,19.0,22.0,37.0
8392,17.0,17.0,22.0,19.0,19.0,22.0,37.0,58.0
8393,17.0,22.0,19.0,19.0,22.0,37.0,58.0,79.0
8394,22.0,19.0,19.0,22.0,37.0,58.0,79.0,88.0
8395,19.0,19.0,22.0,37.0,58.0,79.0,88.0,97.0
8396,19.0,22.0,37.0,58.0,79.0,88.0,97.0,97.0
8397,22.0,37.0,58.0,79.0,88.0,97.0,97.0,101.0
8398,23.0,19.0,21.0,17.0,22.0,22.0,23.0,25.0
8399,19.0,21.0,17.0,22.0,22.0,23.0,25.0,24.0
8400,21.0,17.0,22.0,22.0,23.0,25.0,24.0,26.0
8401,17.0,22.0,22.0,23.0,25.0,24.0,26.0,24.0
8402,22.0,22.0,23.0,25.0,24.0,26.0,24.0,26.0
8403,22.0,23.0,25.0,24.0,26.0,24.0,26.0,28.0
8404,23.0,25.0,24.0,26.0,24.0,26.0,28.0,28.0
8405,25.0,24.0,26.0,24.0,26.0,28.0,28.0,15.0
