,diff_0,diff_1,diff_2,diff_3,target
34553,97.0,92.0,87.0,87.0,95.0
34554,92.0,87.0,87.0,95.0,98.0
34555,87.0,87.0,95.0,98.0,97.0
34556,87.0,95.0,98.0,97.0,89.0
34557,95.0,98.0,97.0,89.0,89.0
34558,98.0,97.0,89.0,89.0,96.0
34559,97.0,89.0,89.0,96.0,86.0
34560,89.0,89.0,96.0,86.0,89.0
34561,89.0,96.0,86.0,89.0,93.0
34562,96.0,86.0,89.0,93.0,93.0
34563,86.0,89.0,93.0,93.0,90.0
34564,89.0,93.0,93.0,90.0,88.0
34565,93.0,93.0,90.0,88.0,99.0
34566,93.0,90.0,88.0,99.0,101.0
34567,89.0,78.0,70.0,68.0,64.0
34568,78.0,70.0,68.0,64.0,66.0
34569,70.0,68.0,64.0,66.0,68.0
34570,68.0,64.0,66.0,68.0,61.0
34571,64.0,66.0,68.0,61.0,59.0
34572,66.0,68.0,61.0,59.0,53.0
34573,68.0,61.0,59.0,53.0,54.0
34574,61.0,59.0,53.0,54.0,52.0
34575,59.0,53.0,54.0,52.0,56.0
34576,53.0,54.0,52.0,56.0,72.0
34577,54.0,52.0,56.0,72.0,89.0
34578,52.0,56.0,72.0,89.0,94.0
34579,56.0,72.0,89.0,94.0,101.0
34580,94.0,94.0,77.0,72.0,72.0
34581,94.0,77.0,72.0,72.0,79.0
34582,77.0,72.0,72.0,79.0,85.0
34583,72.0,72.0,79.0,85.0,94.0
34584,72.0,79.0,85.0,94.0,97.0
34585,79.0,85.0,94.0,97.0,101.0
34586,94.0,76.0,57.0,50.0,37.0
34587,76.0,57.0,50.0,37.0,32.0
34588,57.0,50.0,37.0,32.0,19.0
34589,50.0,37.0,32.0,19.0,15.0
34590,37.0,32.0,19.0,15.0,11.0
34591,32.0,19.0,15.0,11.0,8.0
34592,19.0,15.0,11.0,8.0,10.0
34593,15.0,11.0,8.0,10.0,19.0
34594,11.0,8.0,10.0,19.0,32.0
34595,8.0,10.0,19.0,32.0,54.0
34596,10.0,19.0,32.0,54.0,69.0
34597,19.0,32.0,54.0,69.0,97.0
34598,32.0,54.0,69.0,97.0,101.0
34599,23.0,49.0,81.0,86.0,93.0
34600,49.0,81.0,86.0,93.0,93.0
34601,81.0,86.0,93.0,93.0,95.0
34602,86.0,93.0,93.0,95.0,101.0
34603,100.0,96.0,94.0,91.0,77.0
34604,96.0,94.0,91.0,77.0,76.0
34605,94.0,91.0,77.0,76.0,72.0
34606,91.0,77.0,76.0,72.0,69.0
34607,77.0,76.0,72.0,69.0,64.0
34608,76.0,72.0,69.0,64.0,63.0
34609,72.0,69.0,64.0,63.0,63.0
34610,69.0,64.0,63.0,63.0,62.0
34611,64.0,63.0,63.0,62.0,62.0
34612,63.0,63.0,62.0,62.0,66.0
34613,63.0,62.0,62.0,66.0,66.0
34614,62.0,62.0,66.0,66.0,69.0
34615,62.0,66.0,66.0,69.0,74.0
34616,66.0,66.0,69.0,74.0,73.0
34617,66.0,69.0,74.0,73.0,83.0
34618,69.0,74.0,73.0,83.0,101.0
34619,77.0,72.0,68.0,76.0,76.0
34620,72.0,68.0,76.0,76.0,68.0
34621,68.0,76.0,76.0,68.0,68.0
34622,76.0,76.0,68.0,68.0,78.0
34623,76.0,68.0,68.0,78.0,92.0
34624,68.0,68.0,78.0,92.0,100.0
34625,68.0,78.0,92.0,100.0,101.0
34626,66.0,73.0,63.0,59.0,59.0
34627,73.0,63.0,59.0,59.0,57.0
34628,63.0,59.0,59.0,57.0,57.0
34629,59.0,59.0,57.0,57.0,50.0
34630,59.0,57.0,57.0,50.0,44.0
34631,57.0,57.0,50.0,44.0,40.0
34632,57.0,50.0,44.0,40.0,38.0
34633,50.0,44.0,40.0,38.0,30.0
34634,44.0,40.0,38.0,30.0,23.0
34635,40.0,38.0,30.0,23.0,20.0
34636,38.0,30.0,23.0,20.0,18.0
34637,30.0,23.0,20.0,18.0,16.0
34638,23.0,20.0,18.0,16.0,13.0
34639,20.0,18.0,16.0,13.0,7.0
34640,18.0,16.0,13.0,7.0,6.0
34641,16.0,13.0,7.0,6.0,4.0
34642,13.0,7.0,6.0,4.0,5.0
34643,7.0,6.0,4.0,5.0,3.0
34644,6.0,4.0,5.0,3.0,3.0
34645,4.0,5.0,3.0,3.0,4.0
34646,5.0,3.0,3.0,4.0,5.0
34647,3.0,3.0,4.0,5.0,6.0
34648,3.0,4.0,5.0,6.0,9.0
34649,4.0,5.0,6.0,9.0,11.0
34650,5.0,6.0,9.0,11.0,15.0
34651,6.0,9.0,11.0,15.0,16.0
34652,9.0,11.0,15.0,16.0,20.0
34653,11.0,15.0,16.0,20.0,20.0
34654,15.0,16.0,20.0,20.0,24.0
34655,16.0,20.0,20.0,24.0,28.0
34656,20.0,20.0,24.0,28.0,30.0
34657,20.0,24.0,28.0,30.0,34.0
34658,24.0,28.0,30.0,34.0,41.0
34659,28.0,30.0,34.0,41.0,47.0
34660,30.0,34.0,41.0,47.0,50.0
34661,34.0,41.0,47.0,50.0,101.0
34662,88.0,75.0,69.0,66.0,60.0
34663,75.0,69.0,66.0,60.0,54.0
34664,69.0,66.0,60.0,54.0,48.0
34665,66.0,60.0,54.0,48.0,42.0
34666,60.0,54.0,48.0,42.0,40.0
34667,54.0,48.0,42.0,40.0,35.0
34668,48.0,42.0,40.0,35.0,34.0
34669,42.0,40.0,35.0,34.0,36.0
34670,40.0,35.0,34.0,36.0,36.0
34671,35.0,34.0,36.0,36.0,40.0
34672,34.0,36.0,36.0,40.0,51.0
34673,36.0,36.0,40.0,51.0,66.0
34674,36.0,40.0,51.0,66.0,76.0
34675,40.0,51.0,66.0,76.0,77.0
34676,51.0,66.0,76.0,77.0,101.0
34677,81.0,69.0,67.0,63.0,66.0
34678,69.0,67.0,63.0,66.0,43.0
34679,67.0,63.0,66.0,43.0,34.0
34680,63.0,66.0,43.0,34.0,31.0
34681,66.0,43.0,34.0,31.0,26.0
34682,43.0,34.0,31.0,26.0,24.0
34683,34.0,31.0,26.0,24.0,20.0
34684,31.0,26.0,24.0,20.0,20.0
34685,26.0,24.0,20.0,20.0,19.0
34686,24.0,20.0,20.0,19.0,17.0
34687,20.0,20.0,19.0,17.0,17.0
34688,20.0,19.0,17.0,17.0,16.0
34689,19.0,17.0,17.0,16.0,16.0
34690,17.0,17.0,16.0,16.0,22.0
34691,17.0,16.0,16.0,22.0,25.0
34692,16.0,16.0,22.0,25.0,26.0
34693,16.0,22.0,25.0,26.0,25.0
34694,22.0,25.0,26.0,25.0,28.0
34695,25.0,26.0,25.0,28.0,37.0
34696,26.0,25.0,28.0,37.0,39.0
34697,25.0,28.0,37.0,39.0,46.0
34698,28.0,37.0,39.0,46.0,101.0
34699,99.0,91.0,99.0,98.0,79.0
34700,91.0,99.0,98.0,79.0,71.0
34701,99.0,98.0,79.0,71.0,67.0
34702,98.0,79.0,71.0,67.0,62.0
34703,79.0,71.0,67.0,62.0,66.0
34704,71.0,67.0,62.0,66.0,57.0
34705,67.0,62.0,66.0,57.0,53.0
34706,62.0,66.0,57.0,53.0,55.0
34707,66.0,57.0,53.0,55.0,50.0
34708,57.0,53.0,55.0,50.0,51.0
34709,53.0,55.0,50.0,51.0,60.0
34710,55.0,50.0,51.0,60.0,55.0
34711,50.0,51.0,60.0,55.0,56.0
34712,51.0,60.0,55.0,56.0,52.0
34713,60.0,55.0,56.0,52.0,62.0
34714,55.0,56.0,52.0,62.0,59.0
34715,56.0,52.0,62.0,59.0,101.0
34716,96.0,71.0,70.0,53.0,46.0
34717,71.0,70.0,53.0,46.0,50.0
34718,70.0,53.0,46.0,50.0,49.0
34719,53.0,46.0,50.0,49.0,46.0
34720,46.0,50.0,49.0,46.0,40.0
34721,50.0,49.0,46.0,40.0,36.0
34722,49.0,46.0,40.0,36.0,38.0
34723,46.0,40.0,36.0,38.0,37.0
34724,40.0,36.0,38.0,37.0,28.0
34725,36.0,38.0,37.0,28.0,32.0
34726,38.0,37.0,28.0,32.0,26.0
34727,37.0,28.0,32.0,26.0,26.0
34728,28.0,32.0,26.0,26.0,30.0
34729,32.0,26.0,26.0,30.0,30.0
34730,26.0,26.0,30.0,30.0,25.0
34731,26.0,30.0,30.0,25.0,33.0
34732,30.0,30.0,25.0,33.0,31.0
34733,30.0,25.0,33.0,31.0,37.0
34734,25.0,33.0,31.0,37.0,35.0
34735,33.0,31.0,37.0,35.0,50.0
34736,31.0,37.0,35.0,50.0,101.0
34737,91.0,83.0,74.0,67.0,59.0
34738,83.0,74.0,67.0,59.0,53.0
34739,74.0,67.0,59.0,53.0,52.0
34740,67.0,59.0,53.0,52.0,60.0
34741,59.0,53.0,52.0,60.0,83.0
34742,53.0,52.0,60.0,83.0,94.0
34743,52.0,60.0,83.0,94.0,101.0
34744,93.0,60.0,44.0,49.0,46.0
34745,60.0,44.0,49.0,46.0,41.0
34746,44.0,49.0,46.0,41.0,37.0
34747,49.0,46.0,41.0,37.0,32.0
34748,46.0,41.0,37.0,32.0,28.0
34749,41.0,37.0,32.0,28.0,23.0
34750,37.0,32.0,28.0,23.0,18.0
34751,32.0,28.0,23.0,18.0,13.0
34752,28.0,23.0,18.0,13.0,12.0
34753,23.0,18.0,13.0,12.0,10.0
34754,18.0,13.0,12.0,10.0,8.0
34755,13.0,12.0,10.0,8.0,5.0
34756,12.0,10.0,8.0,5.0,6.0
34757,10.0,8.0,5.0,6.0,8.0
34758,8.0,5.0,6.0,8.0,6.0
34759,5.0,6.0,8.0,6.0,8.0
34760,6.0,8.0,6.0,8.0,10.0
34761,8.0,6.0,8.0,10.0,13.0
34762,6.0,8.0,10.0,13.0,14.0
34763,8.0,10.0,13.0,14.0,16.0
34764,10.0,13.0,14.0,16.0,15.0
34765,13.0,14.0,16.0,15.0,16.0
34766,14.0,16.0,15.0,16.0,20.0
34767,16.0,15.0,16.0,20.0,23.0
34768,15.0,16.0,20.0,23.0,33.0
34769,16.0,20.0,23.0,33.0,37.0
34770,20.0,23.0,33.0,37.0,44.0
34771,23.0,33.0,37.0,44.0,101.0
34772,100.0,77.0,67.0,64.0,70.0
34773,77.0,67.0,64.0,70.0,66.0
34774,67.0,64.0,70.0,66.0,64.0
34775,64.0,70.0,66.0,64.0,57.0
34776,70.0,66.0,64.0,57.0,54.0
34777,66.0,64.0,57.0,54.0,49.0
34778,64.0,57.0,54.0,49.0,54.0
34779,57.0,54.0,49.0,54.0,57.0
34780,54.0,49.0,54.0,57.0,50.0
34781,49.0,54.0,57.0,50.0,46.0
34782,54.0,57.0,50.0,46.0,41.0
34783,57.0,50.0,46.0,41.0,37.0
34784,50.0,46.0,41.0,37.0,41.0
34785,46.0,41.0,37.0,41.0,42.0
34786,41.0,37.0,41.0,42.0,44.0
34787,37.0,41.0,42.0,44.0,54.0
34788,41.0,42.0,44.0,54.0,101.0
34789,65.0,49.0,39.0,27.0,27.0
34790,49.0,39.0,27.0,27.0,26.0
34791,39.0,27.0,27.0,26.0,26.0
34792,27.0,27.0,26.0,26.0,23.0
34793,27.0,26.0,26.0,23.0,26.0
34794,26.0,26.0,23.0,26.0,29.0
34795,26.0,23.0,26.0,29.0,36.0
34796,23.0,26.0,29.0,36.0,37.0
34797,26.0,29.0,36.0,37.0,46.0
34798,29.0,36.0,37.0,46.0,54.0
34799,36.0,37.0,46.0,54.0,63.0
34800,37.0,46.0,54.0,63.0,64.0
34801,46.0,54.0,63.0,64.0,73.0
34802,54.0,63.0,64.0,73.0,81.0
34803,63.0,64.0,73.0,81.0,86.0
34804,64.0,73.0,81.0,86.0,89.0
34805,73.0,81.0,86.0,89.0,101.0
34806,95.0,85.0,76.0,68.0,66.0
34807,85.0,76.0,68.0,66.0,59.0
34808,76.0,68.0,66.0,59.0,52.0
34809,68.0,66.0,59.0,52.0,51.0
34810,66.0,59.0,52.0,51.0,49.0
34811,59.0,52.0,51.0,49.0,47.0
34812,52.0,51.0,49.0,47.0,55.0
34813,51.0,49.0,47.0,55.0,79.0
34814,49.0,47.0,55.0,79.0,91.0
34815,47.0,55.0,79.0,91.0,98.0
34816,55.0,79.0,91.0,98.0,96.0
34817,79.0,91.0,98.0,96.0,101.0
34818,77.0,62.0,39.0,42.0,42.0
34819,62.0,39.0,42.0,42.0,37.0
34820,39.0,42.0,42.0,37.0,21.0
34821,42.0,42.0,37.0,21.0,7.0
34822,42.0,37.0,21.0,7.0,13.0
34823,37.0,21.0,7.0,13.0,12.0
34824,21.0,7.0,13.0,12.0,11.0
34825,7.0,13.0,12.0,11.0,11.0
34826,13.0,12.0,11.0,11.0,15.0
34827,12.0,11.0,11.0,15.0,13.0
34828,11.0,11.0,15.0,13.0,15.0
34829,11.0,15.0,13.0,15.0,15.0
34830,15.0,13.0,15.0,15.0,17.0
34831,84.0,84.0,97.0,98.0,101.0
34832,24.0,18.0,16.0,15.0,15.0
34833,18.0,16.0,15.0,15.0,16.0
34834,16.0,15.0,15.0,16.0,11.0
34835,15.0,15.0,16.0,11.0,6.0
34836,15.0,16.0,11.0,6.0,8.0
34837,16.0,11.0,6.0,8.0,10.0
34838,11.0,6.0,8.0,10.0,13.0
34839,6.0,8.0,10.0,13.0,17.0
34840,8.0,10.0,13.0,17.0,20.0
34841,10.0,13.0,17.0,20.0,29.0
34842,13.0,17.0,20.0,29.0,35.0
34843,17.0,20.0,29.0,35.0,46.0
34844,20.0,29.0,35.0,46.0,101.0
34845,92.0,86.0,83.0,80.0,79.0
34846,86.0,83.0,80.0,79.0,90.0
34847,83.0,80.0,79.0,90.0,88.0
34848,80.0,79.0,90.0,88.0,90.0
34849,79.0,90.0,88.0,90.0,101.0
34850,69.0,53.0,46.0,44.0,36.0
34851,53.0,46.0,44.0,36.0,33.0
34852,46.0,44.0,36.0,33.0,27.0
34853,44.0,36.0,33.0,27.0,27.0
34854,36.0,33.0,27.0,27.0,25.0
34855,33.0,27.0,27.0,25.0,23.0
34856,27.0,27.0,25.0,23.0,31.0
34857,27.0,25.0,23.0,31.0,70.0
34858,25.0,23.0,31.0,70.0,97.0
34859,23.0,31.0,70.0,97.0,101.0
34860,84.0,70.0,66.0,60.0,101.0
34861,76.0,64.0,53.0,47.0,40.0
34862,64.0,53.0,47.0,40.0,30.0
34863,53.0,47.0,40.0,30.0,21.0
34864,47.0,40.0,30.0,21.0,20.0
34865,40.0,30.0,21.0,20.0,14.0
34866,30.0,21.0,20.0,14.0,14.0
34867,21.0,20.0,14.0,14.0,10.0
34868,20.0,14.0,14.0,10.0,6.0
34869,14.0,14.0,10.0,6.0,4.0
34870,14.0,10.0,6.0,4.0,4.0
34871,10.0,6.0,4.0,4.0,4.0
34872,6.0,4.0,4.0,4.0,4.0
34873,4.0,4.0,4.0,4.0,4.0
34874,4.0,4.0,4.0,4.0,3.0
34875,4.0,4.0,4.0,3.0,2.0
34876,4.0,4.0,3.0,2.0,2.0
34877,4.0,3.0,2.0,2.0,2.0
34878,3.0,2.0,2.0,2.0,3.0
34879,2.0,2.0,2.0,3.0,2.0
34880,2.0,2.0,3.0,2.0,5.0
34881,2.0,3.0,2.0,5.0,8.0
34882,3.0,2.0,5.0,8.0,8.0
34883,2.0,5.0,8.0,8.0,11.0
34884,5.0,8.0,8.0,11.0,11.0
34885,8.0,8.0,11.0,11.0,10.0
34886,8.0,11.0,11.0,10.0,10.0
34887,11.0,11.0,10.0,10.0,10.0
34888,11.0,10.0,10.0,10.0,10.0
34889,10.0,10.0,10.0,10.0,11.0
34890,10.0,10.0,10.0,11.0,11.0
34891,10.0,10.0,11.0,11.0,13.0
34892,10.0,11.0,11.0,13.0,11.0
34893,11.0,11.0,13.0,11.0,17.0
34894,11.0,13.0,11.0,17.0,19.0
34895,13.0,11.0,17.0,19.0,23.0
34896,11.0,17.0,19.0,23.0,21.0
34897,17.0,19.0,23.0,21.0,17.0
34898,19.0,23.0,21.0,17.0,21.0
34899,23.0,21.0,17.0,21.0,26.0
34900,21.0,17.0,21.0,26.0,31.0
34901,17.0,21.0,26.0,31.0,32.0
34902,21.0,26.0,31.0,32.0,33.0
34903,26.0,31.0,32.0,33.0,40.0
34904,31.0,32.0,33.0,40.0,37.0
34905,32.0,33.0,40.0,37.0,35.0
34906,33.0,40.0,37.0,35.0,45.0
34907,40.0,37.0,35.0,45.0,45.0
34908,37.0,35.0,45.0,45.0,47.0
34909,35.0,45.0,45.0,47.0,48.0
34910,45.0,45.0,47.0,48.0,49.0
34911,45.0,47.0,48.0,49.0,101.0
34912,86.0,75.0,58.0,53.0,101.0
34913,46.0,37.0,35.0,35.0,33.0
34914,37.0,35.0,35.0,33.0,32.0
34915,35.0,35.0,33.0,32.0,29.0
34916,35.0,33.0,32.0,29.0,29.0
34917,33.0,32.0,29.0,29.0,28.0
34918,32.0,29.0,29.0,28.0,32.0
34919,29.0,29.0,28.0,32.0,38.0
34920,29.0,28.0,32.0,38.0,48.0
34921,28.0,32.0,38.0,48.0,56.0
34922,32.0,38.0,48.0,56.0,59.0
34923,38.0,48.0,56.0,59.0,61.0
34924,48.0,56.0,59.0,61.0,66.0
34925,56.0,59.0,61.0,66.0,101.0
34926,40.0,34.0,25.0,17.0,10.0
34927,34.0,25.0,17.0,10.0,13.0
34928,25.0,17.0,10.0,13.0,24.0
34929,17.0,10.0,13.0,24.0,43.0
34930,10.0,13.0,24.0,43.0,68.0
34931,13.0,24.0,43.0,68.0,83.0
34932,24.0,43.0,68.0,83.0,98.0
34933,43.0,68.0,83.0,98.0,101.0
34934,69.0,26.0,15.0,15.0,15.0
34935,26.0,15.0,15.0,15.0,18.0
34936,15.0,15.0,15.0,18.0,20.0
34937,15.0,15.0,18.0,20.0,24.0
34938,15.0,18.0,20.0,24.0,23.0
34939,18.0,20.0,24.0,23.0,23.0
34940,20.0,24.0,23.0,23.0,24.0
34941,24.0,23.0,23.0,24.0,22.0
34942,23.0,23.0,24.0,22.0,26.0
34943,23.0,24.0,22.0,26.0,36.0
34944,24.0,22.0,26.0,36.0,42.0
34945,22.0,26.0,36.0,42.0,54.0
34946,26.0,36.0,42.0,54.0,61.0
34947,36.0,42.0,54.0,61.0,76.0
34948,42.0,54.0,61.0,76.0,83.0
34949,54.0,61.0,76.0,83.0,90.0
34950,61.0,76.0,83.0,90.0,101.0
34951,89.0,89.0,87.0,91.0,101.0
34952,95.0,94.0,87.0,86.0,93.0
34953,94.0,87.0,86.0,93.0,101.0
34954,80.0,71.0,48.0,37.0,29.0
34955,71.0,48.0,37.0,29.0,30.0
34956,48.0,37.0,29.0,30.0,25.0
34957,37.0,29.0,30.0,25.0,20.0
34958,29.0,30.0,25.0,20.0,21.0
34959,30.0,25.0,20.0,21.0,28.0
34960,25.0,20.0,21.0,28.0,19.0
34961,20.0,21.0,28.0,19.0,28.0
34962,21.0,28.0,19.0,28.0,29.0
34963,28.0,19.0,28.0,29.0,40.0
34964,19.0,28.0,29.0,40.0,45.0
34965,28.0,29.0,40.0,45.0,43.0
34966,29.0,40.0,45.0,43.0,62.0
34967,40.0,45.0,43.0,62.0,77.0
34968,45.0,43.0,62.0,77.0,76.0
34969,43.0,62.0,77.0,76.0,86.0
34970,62.0,77.0,76.0,86.0,101.0
34971,78.0,83.0,82.0,86.0,95.0
34972,83.0,82.0,86.0,95.0,101.0
34973,77.0,77.0,77.0,77.0,78.0
34974,77.0,77.0,77.0,78.0,48.0
34975,77.0,77.0,78.0,48.0,33.0
34976,77.0,78.0,48.0,33.0,31.0
34977,78.0,48.0,33.0,31.0,17.0
34978,48.0,33.0,31.0,17.0,16.0
34979,33.0,31.0,17.0,16.0,16.0
34980,31.0,17.0,16.0,16.0,12.0
34981,17.0,16.0,16.0,12.0,9.0
34982,16.0,16.0,12.0,9.0,10.0
34983,16.0,12.0,9.0,10.0,8.0
34984,12.0,9.0,10.0,8.0,8.0
34985,9.0,10.0,8.0,8.0,8.0
34986,10.0,8.0,8.0,8.0,9.0
34987,8.0,8.0,8.0,9.0,14.0
34988,8.0,8.0,9.0,14.0,17.0
34989,8.0,9.0,14.0,17.0,23.0
34990,9.0,14.0,17.0,23.0,32.0
34991,14.0,17.0,23.0,32.0,45.0
34992,17.0,23.0,32.0,45.0,101.0
34993,86.0,86.0,75.0,73.0,71.0
34994,86.0,75.0,73.0,71.0,68.0
34995,75.0,73.0,71.0,68.0,70.0
34996,73.0,71.0,68.0,70.0,70.0
34997,71.0,68.0,70.0,70.0,69.0
34998,68.0,70.0,70.0,69.0,72.0
34999,70.0,70.0,69.0,72.0,78.0
35000,70.0,69.0,72.0,78.0,98.0
35001,69.0,72.0,78.0,98.0,101.0
35002,98.0,98.0,68.0,59.0,31.0
35003,98.0,68.0,59.0,31.0,70.0
35004,68.0,59.0,31.0,70.0,79.0
35005,59.0,31.0,70.0,79.0,101.0
35006,89.0,92.0,100.0,100.0,101.0
35007,98.0,56.0,25.0,11.0,8.0
35008,56.0,25.0,11.0,8.0,2.0
35009,25.0,11.0,8.0,2.0,2.0
35010,11.0,8.0,2.0,2.0,1.0
35011,8.0,2.0,2.0,1.0,1.0
35012,2.0,2.0,1.0,1.0,1.0
35013,2.0,1.0,1.0,1.0,1.0
35014,1.0,1.0,1.0,1.0,1.0
35015,1.0,1.0,1.0,1.0,1.0
35016,1.0,1.0,1.0,1.0,1.0
35017,1.0,1.0,1.0,1.0,1.0
35018,1.0,1.0,1.0,1.0,1.0
35019,1.0,1.0,1.0,1.0,1.0
35020,1.0,1.0,1.0,1.0,2.0
35021,1.0,1.0,1.0,2.0,2.0
35022,1.0,1.0,2.0,2.0,4.0
35023,1.0,2.0,2.0,4.0,4.0
35024,2.0,2.0,4.0,4.0,5.0
35025,2.0,4.0,4.0,5.0,6.0
35026,4.0,4.0,5.0,6.0,8.0
35027,4.0,5.0,6.0,8.0,10.0
35028,5.0,6.0,8.0,10.0,10.0
35029,6.0,8.0,10.0,10.0,12.0
35030,8.0,10.0,10.0,12.0,12.0
35031,10.0,10.0,12.0,12.0,12.0
35032,10.0,12.0,12.0,12.0,11.0
35033,12.0,12.0,12.0,11.0,15.0
35034,12.0,12.0,11.0,15.0,21.0
35035,12.0,11.0,15.0,21.0,19.0
35036,11.0,15.0,21.0,19.0,21.0
35037,15.0,21.0,19.0,21.0,24.0
35038,21.0,19.0,21.0,24.0,26.0
35039,19.0,21.0,24.0,26.0,29.0
35040,21.0,24.0,26.0,29.0,29.0
35041,24.0,26.0,29.0,29.0,32.0
35042,26.0,29.0,29.0,32.0,33.0
35043,29.0,29.0,32.0,33.0,35.0
35044,29.0,32.0,33.0,35.0,41.0
35045,32.0,33.0,35.0,41.0,40.0
35046,33.0,35.0,41.0,40.0,42.0
35047,35.0,41.0,40.0,42.0,45.0
35048,41.0,40.0,42.0,45.0,37.0
35049,40.0,42.0,45.0,37.0,50.0
35050,42.0,45.0,37.0,50.0,101.0
35051,43.0,40.0,37.0,32.0,36.0
35052,40.0,37.0,32.0,36.0,36.0
35053,37.0,32.0,36.0,36.0,34.0
35054,32.0,36.0,36.0,34.0,35.0
35055,36.0,36.0,34.0,35.0,38.0
35056,36.0,34.0,35.0,38.0,38.0
35057,34.0,35.0,38.0,38.0,39.0
35058,35.0,38.0,38.0,39.0,52.0
35059,38.0,38.0,39.0,52.0,67.0
35060,38.0,39.0,52.0,67.0,82.0
35061,39.0,52.0,67.0,82.0,87.0
35062,52.0,67.0,82.0,87.0,98.0
35063,67.0,82.0,87.0,98.0,101.0
35064,20.0,15.0,18.0,20.0,24.0
35065,15.0,18.0,20.0,24.0,33.0
35066,18.0,20.0,24.0,33.0,101.0
35067,99.0,83.0,75.0,67.0,60.0
35068,83.0,75.0,67.0,60.0,53.0
35069,75.0,67.0,60.0,53.0,49.0
35070,67.0,60.0,53.0,49.0,45.0
35071,60.0,53.0,49.0,45.0,50.0
35072,53.0,49.0,45.0,50.0,50.0
35073,49.0,45.0,50.0,50.0,72.0
35074,45.0,50.0,50.0,72.0,75.0
35075,50.0,50.0,72.0,75.0,72.0
35076,50.0,72.0,75.0,72.0,84.0
35077,72.0,75.0,72.0,84.0,90.0
35078,75.0,72.0,84.0,90.0,101.0
35079,84.0,69.0,53.0,45.0,36.0
35080,69.0,53.0,45.0,36.0,29.0
35081,53.0,45.0,36.0,29.0,28.0
35082,45.0,36.0,29.0,28.0,27.0
35083,36.0,29.0,28.0,27.0,26.0
35084,29.0,28.0,27.0,26.0,31.0
35085,28.0,27.0,26.0,31.0,41.0
35086,27.0,26.0,31.0,41.0,53.0
35087,26.0,31.0,41.0,53.0,69.0
35088,31.0,41.0,53.0,69.0,96.0
35089,41.0,53.0,69.0,96.0,101.0
35090,96.0,88.0,85.0,85.0,76.0
35091,88.0,85.0,85.0,76.0,75.0
35092,85.0,85.0,76.0,75.0,75.0
35093,85.0,76.0,75.0,75.0,70.0
35094,76.0,75.0,75.0,70.0,66.0
35095,75.0,75.0,70.0,66.0,62.0
35096,75.0,70.0,66.0,62.0,60.0
35097,70.0,66.0,62.0,60.0,54.0
35098,66.0,62.0,60.0,54.0,53.0
35099,62.0,60.0,54.0,53.0,49.0
35100,60.0,54.0,53.0,49.0,43.0
35101,54.0,53.0,49.0,43.0,44.0
35102,53.0,49.0,43.0,44.0,51.0
35103,49.0,43.0,44.0,51.0,41.0
35104,43.0,44.0,51.0,41.0,40.0
35105,44.0,51.0,41.0,40.0,35.0
35106,51.0,41.0,40.0,35.0,27.0
35107,41.0,40.0,35.0,27.0,34.0
35108,40.0,35.0,27.0,34.0,45.0
35109,35.0,27.0,34.0,45.0,101.0
35110,37.0,21.0,16.0,14.0,12.0
35111,21.0,16.0,14.0,12.0,14.0
35112,16.0,14.0,12.0,14.0,15.0
35113,14.0,12.0,14.0,15.0,12.0
35114,12.0,14.0,15.0,12.0,11.0
35115,14.0,15.0,12.0,11.0,9.0
35116,15.0,12.0,11.0,9.0,8.0
35117,12.0,11.0,9.0,8.0,9.0
35118,11.0,9.0,8.0,9.0,9.0
35119,9.0,8.0,9.0,9.0,11.0
35120,8.0,9.0,9.0,11.0,11.0
35121,9.0,9.0,11.0,11.0,10.0
35122,9.0,11.0,11.0,10.0,12.0
35123,11.0,11.0,10.0,12.0,13.0
35124,11.0,10.0,12.0,13.0,12.0
35125,10.0,12.0,13.0,12.0,14.0
35126,12.0,13.0,12.0,14.0,17.0
35127,13.0,12.0,14.0,17.0,18.0
35128,12.0,14.0,17.0,18.0,17.0
35129,14.0,17.0,18.0,17.0,22.0
35130,17.0,18.0,17.0,22.0,24.0
35131,18.0,17.0,22.0,24.0,27.0
35132,17.0,22.0,24.0,27.0,30.0
35133,22.0,24.0,27.0,30.0,30.0
35134,24.0,27.0,30.0,30.0,34.0
35135,27.0,30.0,30.0,34.0,36.0
35136,30.0,30.0,34.0,36.0,32.0
35137,30.0,34.0,36.0,32.0,38.0
35138,34.0,36.0,32.0,38.0,43.0
35139,36.0,32.0,38.0,43.0,49.0
35140,32.0,38.0,43.0,49.0,101.0
35141,80.0,19.0,20.0,21.0,11.0
35142,19.0,20.0,21.0,11.0,18.0
35143,20.0,21.0,11.0,18.0,15.0
35144,21.0,11.0,18.0,15.0,9.0
35145,11.0,18.0,15.0,9.0,8.0
35146,18.0,15.0,9.0,8.0,9.0
35147,15.0,9.0,8.0,9.0,10.0
35148,9.0,8.0,9.0,10.0,13.0
35149,8.0,9.0,10.0,13.0,18.0
35150,9.0,10.0,13.0,18.0,27.0
35151,10.0,13.0,18.0,27.0,34.0
35152,13.0,18.0,27.0,34.0,51.0
35153,18.0,27.0,34.0,51.0,54.0
35154,27.0,34.0,51.0,54.0,69.0
35155,34.0,51.0,54.0,69.0,68.0
35156,51.0,54.0,69.0,68.0,69.0
35157,54.0,69.0,68.0,69.0,101.0
35158,30.0,26.0,23.0,22.0,18.0
35159,26.0,23.0,22.0,18.0,18.0
