,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,target
2290,57.0,52.0,48.0,46.0,47.0,47.0,51.0,57.0,59.0
2291,52.0,48.0,46.0,47.0,47.0,51.0,57.0,59.0,65.0
2292,48.0,46.0,47.0,47.0,51.0,57.0,59.0,65.0,73.0
2293,46.0,47.0,47.0,51.0,57.0,59.0,65.0,73.0,75.0
2294,47.0,47.0,51.0,57.0,59.0,65.0,73.0,75.0,79.0
2295,47.0,51.0,57.0,59.0,65.0,73.0,75.0,79.0,88.0
2296,51.0,57.0,59.0,65.0,73.0,75.0,79.0,88.0,95.0
2297,57.0,59.0,65.0,73.0,75.0,79.0,88.0,95.0,101.0
2298,84.0,80.0,77.0,72.0,76.0,75.0,79.0,89.0,91.0
2299,80.0,77.0,72.0,76.0,75.0,79.0,89.0,91.0,90.0
2300,77.0,72.0,76.0,75.0,79.0,89.0,91.0,90.0,100.0
2301,72.0,76.0,75.0,79.0,89.0,91.0,90.0,100.0,101.0
2302,34.0,28.0,28.0,28.0,30.0,32.0,32.0,35.0,35.0
2303,28.0,28.0,28.0,30.0,32.0,32.0,35.0,35.0,41.0
2304,28.0,28.0,30.0,32.0,32.0,35.0,35.0,41.0,46.0
2305,28.0,30.0,32.0,32.0,35.0,35.0,41.0,46.0,49.0
2306,30.0,32.0,32.0,35.0,35.0,41.0,46.0,49.0,54.0
2307,32.0,32.0,35.0,35.0,41.0,46.0,49.0,54.0,60.0
2308,32.0,35.0,35.0,41.0,46.0,49.0,54.0,60.0,67.0
2309,35.0,35.0,41.0,46.0,49.0,54.0,60.0,67.0,72.0
2310,35.0,41.0,46.0,49.0,54.0,60.0,67.0,72.0,75.0
2311,41.0,46.0,49.0,54.0,60.0,67.0,72.0,75.0,81.0
2312,46.0,49.0,54.0,60.0,67.0,72.0,75.0,81.0,89.0
2313,49.0,54.0,60.0,67.0,72.0,75.0,81.0,89.0,97.0
2314,54.0,60.0,67.0,72.0,75.0,81.0,89.0,97.0,101.0
2315,95.0,91.0,99.0,98.0,94.0,100.0,90.0,90.0,86.0
2316,91.0,99.0,98.0,94.0,100.0,90.0,90.0,86.0,84.0
2317,99.0,98.0,94.0,100.0,90.0,90.0,86.0,84.0,83.0
2318,98.0,94.0,100.0,90.0,90.0,86.0,84.0,83.0,83.0
2319,94.0,100.0,90.0,90.0,86.0,84.0,83.0,83.0,92.0
2320,100.0,90.0,90.0,86.0,84.0,83.0,83.0,92.0,91.0
2321,90.0,90.0,86.0,84.0,83.0,83.0,92.0,91.0,101.0
2322,89.0,79.0,65.0,57.0,43.0,35.0,31.0,27.0,23.0
2323,79.0,65.0,57.0,43.0,35.0,31.0,27.0,23.0,19.0
2324,65.0,57.0,43.0,35.0,31.0,27.0,23.0,19.0,20.0
2325,57.0,43.0,35.0,31.0,27.0,23.0,19.0,20.0,17.0
2326,43.0,35.0,31.0,27.0,23.0,19.0,20.0,17.0,21.0
2327,35.0,31.0,27.0,23.0,19.0,20.0,17.0,21.0,19.0
2328,31.0,27.0,23.0,19.0,20.0,17.0,21.0,19.0,20.0
2329,27.0,23.0,19.0,20.0,17.0,21.0,19.0,20.0,16.0
2330,23.0,19.0,20.0,17.0,21.0,19.0,20.0,16.0,14.0
2331,19.0,20.0,17.0,21.0,19.0,20.0,16.0,14.0,13.0
2332,99.0,75.0,71.0,61.0,59.0,57.0,51.0,51.0,48.0
2333,75.0,71.0,61.0,59.0,57.0,51.0,51.0,48.0,46.0
2334,71.0,61.0,59.0,57.0,51.0,51.0,48.0,46.0,41.0
2335,61.0,59.0,57.0,51.0,51.0,48.0,46.0,41.0,42.0
2336,59.0,57.0,51.0,51.0,48.0,46.0,41.0,42.0,50.0
2337,57.0,51.0,51.0,48.0,46.0,41.0,42.0,50.0,69.0
2338,51.0,51.0,48.0,46.0,41.0,42.0,50.0,69.0,57.0
2339,51.0,48.0,46.0,41.0,42.0,50.0,69.0,57.0,53.0
2340,48.0,46.0,41.0,42.0,50.0,69.0,57.0,53.0,63.0
2341,46.0,41.0,42.0,50.0,69.0,57.0,53.0,63.0,72.0
2342,41.0,42.0,50.0,69.0,57.0,53.0,63.0,72.0,88.0
2343,42.0,50.0,69.0,57.0,53.0,63.0,72.0,88.0,101.0
2344,80.0,80.0,77.0,77.0,75.0,83.0,87.0,90.0,93.0
2345,80.0,77.0,77.0,75.0,83.0,87.0,90.0,93.0,93.0
2346,77.0,77.0,75.0,83.0,87.0,90.0,93.0,93.0,101.0
2347,91.0,87.0,69.0,58.0,55.0,49.0,41.0,35.0,30.0
2348,87.0,69.0,58.0,55.0,49.0,41.0,35.0,30.0,30.0
2349,69.0,58.0,55.0,49.0,41.0,35.0,30.0,30.0,33.0
2350,58.0,55.0,49.0,41.0,35.0,30.0,30.0,33.0,34.0
2351,55.0,49.0,41.0,35.0,30.0,30.0,33.0,34.0,30.0
2352,49.0,41.0,35.0,30.0,30.0,33.0,34.0,30.0,34.0
2353,41.0,35.0,30.0,30.0,33.0,34.0,30.0,34.0,37.0
2354,35.0,30.0,30.0,33.0,34.0,30.0,34.0,37.0,45.0
2355,30.0,30.0,33.0,34.0,30.0,34.0,37.0,45.0,52.0
2356,30.0,33.0,34.0,30.0,34.0,37.0,45.0,52.0,61.0
2357,33.0,34.0,30.0,34.0,37.0,45.0,52.0,61.0,71.0
2358,34.0,30.0,34.0,37.0,45.0,52.0,61.0,71.0,76.0
2359,30.0,34.0,37.0,45.0,52.0,61.0,71.0,76.0,101.0
2360,91.0,85.0,78.0,78.0,89.0,94.0,100.0,100.0,101.0
2361,45.0,30.0,24.0,17.0,10.0,8.0,6.0,5.0,4.0
2362,30.0,24.0,17.0,10.0,8.0,6.0,5.0,4.0,6.0
2363,24.0,17.0,10.0,8.0,6.0,5.0,4.0,6.0,7.0
2364,17.0,10.0,8.0,6.0,5.0,4.0,6.0,7.0,20.0
2365,10.0,8.0,6.0,5.0,4.0,6.0,7.0,20.0,29.0
2366,8.0,6.0,5.0,4.0,6.0,7.0,20.0,29.0,43.0
2367,6.0,5.0,4.0,6.0,7.0,20.0,29.0,43.0,65.0
2368,5.0,4.0,6.0,7.0,20.0,29.0,43.0,65.0,82.0
2369,4.0,6.0,7.0,20.0,29.0,43.0,65.0,82.0,101.0
2370,33.0,33.0,32.0,23.0,19.0,19.0,24.0,21.0,24.0
2371,33.0,32.0,23.0,19.0,19.0,24.0,21.0,24.0,31.0
2372,32.0,23.0,19.0,19.0,24.0,21.0,24.0,31.0,42.0
2373,23.0,19.0,19.0,24.0,21.0,24.0,31.0,42.0,49.0
2374,19.0,19.0,24.0,21.0,24.0,31.0,42.0,49.0,53.0
2375,19.0,24.0,21.0,24.0,31.0,42.0,49.0,53.0,61.0
2376,24.0,21.0,24.0,31.0,42.0,49.0,53.0,61.0,74.0
2377,21.0,24.0,31.0,42.0,49.0,53.0,61.0,74.0,86.0
2378,24.0,31.0,42.0,49.0,53.0,61.0,74.0,86.0,93.0
2379,31.0,42.0,49.0,53.0,61.0,74.0,86.0,93.0,99.0
2380,42.0,49.0,53.0,61.0,74.0,86.0,93.0,99.0,99.0
2381,49.0,53.0,61.0,74.0,86.0,93.0,99.0,99.0,101.0
2382,87.0,77.0,59.0,52.0,47.0,46.0,39.0,41.0,38.0
2383,77.0,59.0,52.0,47.0,46.0,39.0,41.0,38.0,35.0
2384,59.0,52.0,47.0,46.0,39.0,41.0,38.0,35.0,39.0
2385,52.0,47.0,46.0,39.0,41.0,38.0,35.0,39.0,47.0
2386,47.0,46.0,39.0,41.0,38.0,35.0,39.0,47.0,60.0
2387,46.0,39.0,41.0,38.0,35.0,39.0,47.0,60.0,81.0
2388,39.0,41.0,38.0,35.0,39.0,47.0,60.0,81.0,89.0
2389,41.0,38.0,35.0,39.0,47.0,60.0,81.0,89.0,101.0
2390,95.0,86.0,67.0,59.0,59.0,59.0,59.0,58.0,59.0
2391,86.0,67.0,59.0,59.0,59.0,59.0,58.0,59.0,63.0
2392,67.0,59.0,59.0,59.0,59.0,58.0,59.0,63.0,65.0
2393,59.0,59.0,59.0,59.0,58.0,59.0,63.0,65.0,71.0
2394,59.0,59.0,59.0,58.0,59.0,63.0,65.0,71.0,73.0
2395,59.0,59.0,58.0,59.0,63.0,65.0,71.0,73.0,84.0
2396,59.0,58.0,59.0,63.0,65.0,71.0,73.0,84.0,88.0
2397,58.0,59.0,63.0,65.0,71.0,73.0,84.0,88.0,94.0
2398,59.0,63.0,65.0,71.0,73.0,84.0,88.0,94.0,97.0
2399,63.0,65.0,71.0,73.0,84.0,88.0,94.0,97.0,98.0
2400,65.0,71.0,73.0,84.0,88.0,94.0,97.0,98.0,101.0
2401,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
2402,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0
2403,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
2404,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0
2405,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0
2406,1.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,6.0
2407,2.0,2.0,2.0,2.0,2.0,4.0,5.0,6.0,7.0
2408,2.0,2.0,2.0,2.0,4.0,5.0,6.0,7.0,11.0
2409,2.0,2.0,2.0,4.0,5.0,6.0,7.0,11.0,14.0
2410,2.0,2.0,4.0,5.0,6.0,7.0,11.0,14.0,17.0
2411,2.0,4.0,5.0,6.0,7.0,11.0,14.0,17.0,20.0
2412,4.0,5.0,6.0,7.0,11.0,14.0,17.0,20.0,20.0
2413,5.0,6.0,7.0,11.0,14.0,17.0,20.0,20.0,22.0
2414,6.0,7.0,11.0,14.0,17.0,20.0,20.0,22.0,24.0
2415,7.0,11.0,14.0,17.0,20.0,20.0,22.0,24.0,26.0
2416,11.0,14.0,17.0,20.0,20.0,22.0,24.0,26.0,31.0
2417,14.0,17.0,20.0,20.0,22.0,24.0,26.0,31.0,31.0
2418,17.0,20.0,20.0,22.0,24.0,26.0,31.0,31.0,32.0
2419,20.0,20.0,22.0,24.0,26.0,31.0,31.0,32.0,42.0
2420,20.0,22.0,24.0,26.0,31.0,31.0,32.0,42.0,41.0
2421,22.0,24.0,26.0,31.0,31.0,32.0,42.0,41.0,41.0
2422,24.0,26.0,31.0,31.0,32.0,42.0,41.0,41.0,43.0
2423,26.0,31.0,31.0,32.0,42.0,41.0,41.0,43.0,44.0
2424,31.0,31.0,32.0,42.0,41.0,41.0,43.0,44.0,48.0
2425,31.0,32.0,42.0,41.0,41.0,43.0,44.0,48.0,101.0
2426,79.0,54.0,30.0,27.0,26.0,25.0,23.0,20.0,20.0
2427,54.0,30.0,27.0,26.0,25.0,23.0,20.0,20.0,24.0
2428,30.0,27.0,26.0,25.0,23.0,20.0,20.0,24.0,26.0
2429,27.0,26.0,25.0,23.0,20.0,20.0,24.0,26.0,37.0
2430,26.0,25.0,23.0,20.0,20.0,24.0,26.0,37.0,47.0
2431,25.0,23.0,20.0,20.0,24.0,26.0,37.0,47.0,52.0
2432,23.0,20.0,20.0,24.0,26.0,37.0,47.0,52.0,58.0
2433,20.0,20.0,24.0,26.0,37.0,47.0,52.0,58.0,61.0
2434,20.0,24.0,26.0,37.0,47.0,52.0,58.0,61.0,56.0
2435,24.0,26.0,37.0,47.0,52.0,58.0,61.0,56.0,70.0
2436,26.0,37.0,47.0,52.0,58.0,61.0,56.0,70.0,79.0
2437,37.0,47.0,52.0,58.0,61.0,56.0,70.0,79.0,83.0
2438,47.0,52.0,58.0,61.0,56.0,70.0,79.0,83.0,101.0
2439,84.0,56.0,31.0,20.0,13.0,9.0,7.0,5.0,6.0
2440,56.0,31.0,20.0,13.0,9.0,7.0,5.0,6.0,5.0
2441,31.0,20.0,13.0,9.0,7.0,5.0,6.0,5.0,3.0
2442,20.0,13.0,9.0,7.0,5.0,6.0,5.0,3.0,3.0
2443,13.0,9.0,7.0,5.0,6.0,5.0,3.0,3.0,3.0
2444,9.0,7.0,5.0,6.0,5.0,3.0,3.0,3.0,3.0
2445,7.0,5.0,6.0,5.0,3.0,3.0,3.0,3.0,1.0
2446,5.0,6.0,5.0,3.0,3.0,3.0,3.0,1.0,1.0
2447,6.0,5.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0
2448,5.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0
2449,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0
2450,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0
2451,3.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,9.0
2452,3.0,1.0,1.0,2.0,2.0,2.0,4.0,9.0,12.0
2453,1.0,1.0,2.0,2.0,2.0,4.0,9.0,12.0,17.0
2454,1.0,2.0,2.0,2.0,4.0,9.0,12.0,17.0,21.0
2455,2.0,2.0,2.0,4.0,9.0,12.0,17.0,21.0,27.0
2456,2.0,2.0,4.0,9.0,12.0,17.0,21.0,27.0,34.0
2457,2.0,4.0,9.0,12.0,17.0,21.0,27.0,34.0,46.0
2458,4.0,9.0,12.0,17.0,21.0,27.0,34.0,46.0,101.0
2459,35.0,33.0,74.0,79.0,74.0,73.0,81.0,97.0,101.0
2460,98.0,93.0,94.0,89.0,91.0,75.0,68.0,65.0,54.0
2461,93.0,94.0,89.0,91.0,75.0,68.0,65.0,54.0,59.0
2462,94.0,89.0,91.0,75.0,68.0,65.0,54.0,59.0,60.0
2463,89.0,91.0,75.0,68.0,65.0,54.0,59.0,60.0,61.0
2464,91.0,75.0,68.0,65.0,54.0,59.0,60.0,61.0,66.0
2465,75.0,68.0,65.0,54.0,59.0,60.0,61.0,66.0,72.0
2466,68.0,65.0,54.0,59.0,60.0,61.0,66.0,72.0,83.0
2467,65.0,54.0,59.0,60.0,61.0,66.0,72.0,83.0,101.0
2468,98.0,76.0,70.0,55.0,48.0,41.0,35.0,33.0,33.0
2469,76.0,70.0,55.0,48.0,41.0,35.0,33.0,33.0,30.0
2470,70.0,55.0,48.0,41.0,35.0,33.0,33.0,30.0,30.0
2471,55.0,48.0,41.0,35.0,33.0,33.0,30.0,30.0,36.0
2472,48.0,41.0,35.0,33.0,33.0,30.0,30.0,36.0,39.0
2473,41.0,35.0,33.0,33.0,30.0,30.0,36.0,39.0,52.0
2474,35.0,33.0,33.0,30.0,30.0,36.0,39.0,52.0,70.0
2475,33.0,33.0,30.0,30.0,36.0,39.0,52.0,70.0,82.0
2476,33.0,30.0,30.0,36.0,39.0,52.0,70.0,82.0,92.0
2477,30.0,30.0,36.0,39.0,52.0,70.0,82.0,92.0,101.0
2478,97.0,100.0,94.0,95.0,90.0,83.0,79.0,71.0,69.0
2479,100.0,94.0,95.0,90.0,83.0,79.0,71.0,69.0,81.0
2480,94.0,95.0,90.0,83.0,79.0,71.0,69.0,81.0,89.0
2481,95.0,90.0,83.0,79.0,71.0,69.0,81.0,89.0,101.0
2482,91.0,39.0,21.0,13.0,9.0,6.0,6.0,5.0,5.0
2483,39.0,21.0,13.0,9.0,6.0,6.0,5.0,5.0,5.0
2484,21.0,13.0,9.0,6.0,6.0,5.0,5.0,5.0,4.0
2485,13.0,9.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0
2486,9.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0
2487,6.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0
2488,6.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0
2489,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0
2490,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0
2491,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0
2492,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0
2493,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,7.0
2494,4.0,5.0,5.0,4.0,4.0,4.0,5.0,7.0,8.0
2495,5.0,5.0,4.0,4.0,4.0,5.0,7.0,8.0,11.0
2496,5.0,4.0,4.0,4.0,5.0,7.0,8.0,11.0,10.0
2497,4.0,4.0,4.0,5.0,7.0,8.0,11.0,10.0,13.0
2498,4.0,4.0,5.0,7.0,8.0,11.0,10.0,13.0,16.0
2499,4.0,5.0,7.0,8.0,11.0,10.0,13.0,16.0,20.0
2500,5.0,7.0,8.0,11.0,10.0,13.0,16.0,20.0,22.0
2501,7.0,8.0,11.0,10.0,13.0,16.0,20.0,22.0,26.0
2502,8.0,11.0,10.0,13.0,16.0,20.0,22.0,26.0,32.0
2503,11.0,10.0,13.0,16.0,20.0,22.0,26.0,32.0,38.0
2504,10.0,13.0,16.0,20.0,22.0,26.0,32.0,38.0,45.0
2505,13.0,16.0,20.0,22.0,26.0,32.0,38.0,45.0,44.0
2506,16.0,20.0,22.0,26.0,32.0,38.0,45.0,44.0,101.0
2507,80.0,58.0,52.0,49.0,42.0,39.0,34.0,32.0,29.0
2508,58.0,52.0,49.0,42.0,39.0,34.0,32.0,29.0,27.0
2509,52.0,49.0,42.0,39.0,34.0,32.0,29.0,27.0,25.0
2510,49.0,42.0,39.0,34.0,32.0,29.0,27.0,25.0,22.0
2511,42.0,39.0,34.0,32.0,29.0,27.0,25.0,22.0,21.0
2512,39.0,34.0,32.0,29.0,27.0,25.0,22.0,21.0,21.0
2513,34.0,32.0,29.0,27.0,25.0,22.0,21.0,21.0,20.0
2514,32.0,29.0,27.0,25.0,22.0,21.0,21.0,20.0,22.0
2515,29.0,27.0,25.0,22.0,21.0,21.0,20.0,22.0,23.0
2516,27.0,25.0,22.0,21.0,21.0,20.0,22.0,23.0,26.0
2517,25.0,22.0,21.0,21.0,20.0,22.0,23.0,26.0,34.0
2518,22.0,21.0,21.0,20.0,22.0,23.0,26.0,34.0,35.0
2519,21.0,21.0,20.0,22.0,23.0,26.0,34.0,35.0,44.0
2520,21.0,20.0,22.0,23.0,26.0,34.0,35.0,44.0,46.0
2521,20.0,22.0,23.0,26.0,34.0,35.0,44.0,46.0,49.0
2522,22.0,23.0,26.0,34.0,35.0,44.0,46.0,49.0,101.0
2523,70.0,66.0,63.0,53.0,53.0,53.0,53.0,52.0,52.0
2524,66.0,63.0,53.0,53.0,53.0,53.0,52.0,52.0,51.0
2525,63.0,53.0,53.0,53.0,53.0,52.0,52.0,51.0,54.0
2526,53.0,53.0,53.0,53.0,52.0,52.0,51.0,54.0,55.0
2527,53.0,53.0,53.0,52.0,52.0,51.0,54.0,55.0,61.0
2528,53.0,53.0,52.0,52.0,51.0,54.0,55.0,61.0,71.0
2529,53.0,52.0,52.0,51.0,54.0,55.0,61.0,71.0,72.0
2530,52.0,52.0,51.0,54.0,55.0,61.0,71.0,72.0,80.0
2531,52.0,51.0,54.0,55.0,61.0,71.0,72.0,80.0,88.0
2532,51.0,54.0,55.0,61.0,71.0,72.0,80.0,88.0,89.0
2533,54.0,55.0,61.0,71.0,72.0,80.0,88.0,89.0,92.0
2534,55.0,61.0,71.0,72.0,80.0,88.0,89.0,92.0,95.0
2535,61.0,71.0,72.0,80.0,88.0,89.0,92.0,95.0,101.0
2536,86.0,69.0,72.0,74.0,70.0,68.0,64.0,65.0,68.0
2537,69.0,72.0,74.0,70.0,68.0,64.0,65.0,68.0,75.0
2538,72.0,74.0,70.0,68.0,64.0,65.0,68.0,75.0,87.0
2539,74.0,70.0,68.0,64.0,65.0,68.0,75.0,87.0,100.0
2540,70.0,68.0,64.0,65.0,68.0,75.0,87.0,100.0,101.0
2541,85.0,70.0,66.0,51.0,50.0,47.0,45.0,45.0,58.0
2542,70.0,66.0,51.0,50.0,47.0,45.0,45.0,58.0,62.0
2543,66.0,51.0,50.0,47.0,45.0,45.0,58.0,62.0,82.0
2544,51.0,50.0,47.0,45.0,45.0,58.0,62.0,82.0,95.0
2545,50.0,47.0,45.0,45.0,58.0,62.0,82.0,95.0,101.0
2546,93.0,92.0,83.0,85.0,89.0,90.0,92.0,98.0,96.0
2547,92.0,83.0,85.0,89.0,90.0,92.0,98.0,96.0,99.0
2548,83.0,85.0,89.0,90.0,92.0,98.0,96.0,99.0,101.0
2549,100.0,95.0,96.0,84.0,80.0,80.0,73.0,69.0,68.0
2550,95.0,96.0,84.0,80.0,80.0,73.0,69.0,68.0,65.0
2551,96.0,84.0,80.0,80.0,73.0,69.0,68.0,65.0,71.0
2552,84.0,80.0,80.0,73.0,69.0,68.0,65.0,71.0,66.0
2553,80.0,80.0,73.0,69.0,68.0,65.0,71.0,66.0,63.0
2554,80.0,73.0,69.0,68.0,65.0,71.0,66.0,63.0,59.0
2555,73.0,69.0,68.0,65.0,71.0,66.0,63.0,59.0,63.0
2556,69.0,68.0,65.0,71.0,66.0,63.0,59.0,63.0,62.0
2557,68.0,65.0,71.0,66.0,63.0,59.0,63.0,62.0,72.0
2558,65.0,71.0,66.0,63.0,59.0,63.0,62.0,72.0,72.0
2559,71.0,66.0,63.0,59.0,63.0,62.0,72.0,72.0,80.0
2560,66.0,63.0,59.0,63.0,62.0,72.0,72.0,80.0,87.0
2561,63.0,59.0,63.0,62.0,72.0,72.0,80.0,87.0,101.0
2562,81.0,54.0,44.0,39.0,38.0,33.0,29.0,29.0,32.0
2563,54.0,44.0,39.0,38.0,33.0,29.0,29.0,32.0,27.0
2564,44.0,39.0,38.0,33.0,29.0,29.0,32.0,27.0,26.0
2565,39.0,38.0,33.0,29.0,29.0,32.0,27.0,26.0,24.0
2566,38.0,33.0,29.0,29.0,32.0,27.0,26.0,24.0,27.0
2567,33.0,29.0,29.0,32.0,27.0,26.0,24.0,27.0,32.0
2568,29.0,29.0,32.0,27.0,26.0,24.0,27.0,32.0,33.0
2569,29.0,32.0,27.0,26.0,24.0,27.0,32.0,33.0,35.0
2570,32.0,27.0,26.0,24.0,27.0,32.0,33.0,35.0,35.0
2571,27.0,26.0,24.0,27.0,32.0,33.0,35.0,35.0,40.0
2572,26.0,24.0,27.0,32.0,33.0,35.0,35.0,40.0,43.0
2573,24.0,27.0,32.0,33.0,35.0,35.0,40.0,43.0,50.0
2574,27.0,32.0,33.0,35.0,35.0,40.0,43.0,50.0,101.0
2575,45.0,45.0,45.0,23.0,17.0,14.0,17.0,18.0,18.0
2576,45.0,45.0,23.0,17.0,14.0,17.0,18.0,18.0,3.0
2577,45.0,23.0,17.0,14.0,17.0,18.0,18.0,3.0,1.0
2578,23.0,17.0,14.0,17.0,18.0,18.0,3.0,1.0,1.0
2579,17.0,14.0,17.0,18.0,18.0,3.0,1.0,1.0,2.0
2580,14.0,17.0,18.0,18.0,3.0,1.0,1.0,2.0,3.0
2581,17.0,18.0,18.0,3.0,1.0,1.0,2.0,3.0,4.0
2582,18.0,18.0,3.0,1.0,1.0,2.0,3.0,4.0,4.0
2583,18.0,3.0,1.0,1.0,2.0,3.0,4.0,4.0,5.0
2584,3.0,1.0,1.0,2.0,3.0,4.0,4.0,5.0,6.0
2585,1.0,1.0,2.0,3.0,4.0,4.0,5.0,6.0,8.0
2586,1.0,2.0,3.0,4.0,4.0,5.0,6.0,8.0,9.0
2587,2.0,3.0,4.0,4.0,5.0,6.0,8.0,9.0,10.0
2588,3.0,4.0,4.0,5.0,6.0,8.0,9.0,10.0,12.0
2589,4.0,4.0,5.0,6.0,8.0,9.0,10.0,12.0,15.0
2590,4.0,5.0,6.0,8.0,9.0,10.0,12.0,15.0,20.0
2591,5.0,6.0,8.0,9.0,10.0,12.0,15.0,20.0,22.0
2592,6.0,8.0,9.0,10.0,12.0,15.0,20.0,22.0,22.0
2593,8.0,9.0,10.0,12.0,15.0,20.0,22.0,22.0,25.0
2594,9.0,10.0,12.0,15.0,20.0,22.0,22.0,25.0,26.0
2595,10.0,12.0,15.0,20.0,22.0,22.0,25.0,26.0,31.0
2596,12.0,15.0,20.0,22.0,22.0,25.0,26.0,31.0,32.0
2597,15.0,20.0,22.0,22.0,25.0,26.0,31.0,32.0,37.0
2598,20.0,22.0,22.0,25.0,26.0,31.0,32.0,37.0,42.0
2599,22.0,22.0,25.0,26.0,31.0,32.0,37.0,42.0,42.0
2600,22.0,25.0,26.0,31.0,32.0,37.0,42.0,42.0,45.0
2601,25.0,26.0,31.0,32.0,37.0,42.0,42.0,45.0,50.0
2602,26.0,31.0,32.0,37.0,42.0,42.0,45.0,50.0,101.0
2603,94.0,67.0,54.0,45.0,36.0,36.0,30.0,24.0,28.0
2604,67.0,54.0,45.0,36.0,36.0,30.0,24.0,28.0,24.0
2605,54.0,45.0,36.0,36.0,30.0,24.0,28.0,24.0,24.0
2606,45.0,36.0,36.0,30.0,24.0,28.0,24.0,24.0,24.0
2607,36.0,36.0,30.0,24.0,28.0,24.0,24.0,24.0,27.0
2608,36.0,30.0,24.0,28.0,24.0,24.0,24.0,27.0,24.0
2609,30.0,24.0,28.0,24.0,24.0,24.0,27.0,24.0,27.0
2610,24.0,28.0,24.0,24.0,24.0,27.0,24.0,27.0,27.0
2611,28.0,24.0,24.0,24.0,27.0,24.0,27.0,27.0,30.0
2612,24.0,24.0,24.0,27.0,24.0,27.0,27.0,30.0,31.0
2613,24.0,24.0,27.0,24.0,27.0,27.0,30.0,31.0,38.0
2614,24.0,27.0,24.0,27.0,27.0,30.0,31.0,38.0,38.0
2615,27.0,24.0,27.0,27.0,30.0,31.0,38.0,38.0,43.0
2616,24.0,27.0,27.0,30.0,31.0,38.0,38.0,43.0,101.0
2617,96.0,91.0,91.0,89.0,89.0,89.0,88.0,88.0,84.0
2618,91.0,91.0,89.0,89.0,89.0,88.0,88.0,84.0,83.0
2619,91.0,89.0,89.0,89.0,88.0,88.0,84.0,83.0,79.0
2620,89.0,89.0,89.0,88.0,88.0,84.0,83.0,79.0,79.0
2621,89.0,89.0,88.0,88.0,84.0,83.0,79.0,79.0,81.0
2622,89.0,88.0,88.0,84.0,83.0,79.0,79.0,81.0,82.0
2623,88.0,88.0,84.0,83.0,79.0,79.0,81.0,82.0,82.0
2624,88.0,84.0,83.0,79.0,79.0,81.0,82.0,82.0,85.0
2625,84.0,83.0,79.0,79.0,81.0,82.0,82.0,85.0,82.0
2626,83.0,79.0,79.0,81.0,82.0,82.0,85.0,82.0,83.0
2627,79.0,79.0,81.0,82.0,82.0,85.0,82.0,83.0,88.0
2628,79.0,81.0,82.0,82.0,85.0,82.0,83.0,88.0,90.0
2629,81.0,82.0,82.0,85.0,82.0,83.0,88.0,90.0,101.0
2630,19.0,16.0,33.0,53.0,68.0,76.0,75.0,83.0,85.0
2631,16.0,33.0,53.0,68.0,76.0,75.0,83.0,85.0,87.0
2632,33.0,53.0,68.0,76.0,75.0,83.0,85.0,87.0,84.0
2633,53.0,68.0,76.0,75.0,83.0,85.0,87.0,84.0,101.0
2634,98.0,93.0,71.0,64.0,63.0,65.0,54.0,52.0,35.0
2635,93.0,71.0,64.0,63.0,65.0,54.0,52.0,35.0,37.0
2636,71.0,64.0,63.0,65.0,54.0,52.0,35.0,37.0,41.0
2637,64.0,63.0,65.0,54.0,52.0,35.0,37.0,41.0,40.0
2638,63.0,65.0,54.0,52.0,35.0,37.0,41.0,40.0,31.0
2639,65.0,54.0,52.0,35.0,37.0,41.0,40.0,31.0,26.0
2640,54.0,52.0,35.0,37.0,41.0,40.0,31.0,26.0,16.0
2641,52.0,35.0,37.0,41.0,40.0,31.0,26.0,16.0,12.0
2642,35.0,37.0,41.0,40.0,31.0,26.0,16.0,12.0,12.0
2643,37.0,41.0,40.0,31.0,26.0,16.0,12.0,12.0,11.0
2644,41.0,40.0,31.0,26.0,16.0,12.0,12.0,11.0,37.0
2645,40.0,31.0,26.0,16.0,12.0,12.0,11.0,37.0,57.0
2646,31.0,26.0,16.0,12.0,12.0,11.0,37.0,57.0,53.0
