,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,diff_8,target
22446,7.0,4.0,12.0,22.0,36.0,48.0,60.0,70.0,84.0,101.0
22447,7.0,5.0,5.0,6.0,6.0,9.0,9.0,10.0,10.0,9.0
22448,5.0,5.0,6.0,6.0,9.0,9.0,10.0,10.0,9.0,22.0
22449,5.0,6.0,6.0,9.0,9.0,10.0,10.0,9.0,22.0,25.0
22450,6.0,6.0,9.0,9.0,10.0,10.0,9.0,22.0,25.0,22.0
22451,6.0,9.0,9.0,10.0,10.0,9.0,22.0,25.0,22.0,22.0
22452,9.0,9.0,10.0,10.0,9.0,22.0,25.0,22.0,22.0,26.0
22453,9.0,10.0,10.0,9.0,22.0,25.0,22.0,22.0,26.0,29.0
22454,10.0,10.0,9.0,22.0,25.0,22.0,22.0,26.0,29.0,22.0
22455,10.0,9.0,22.0,25.0,22.0,22.0,26.0,29.0,22.0,28.0
22456,9.0,22.0,25.0,22.0,22.0,26.0,29.0,22.0,28.0,35.0
22457,22.0,25.0,22.0,22.0,26.0,29.0,22.0,28.0,35.0,37.0
22458,25.0,22.0,22.0,26.0,29.0,22.0,28.0,35.0,37.0,40.0
22459,22.0,22.0,26.0,29.0,22.0,28.0,35.0,37.0,40.0,48.0
22460,22.0,26.0,29.0,22.0,28.0,35.0,37.0,40.0,48.0,49.0
22461,26.0,29.0,22.0,28.0,35.0,37.0,40.0,48.0,49.0,46.0
22462,29.0,22.0,28.0,35.0,37.0,40.0,48.0,49.0,46.0,101.0
22463,78.0,89.0,95.0,99.0,77.0,16.0,9.0,8.0,7.0,8.0
22464,89.0,95.0,99.0,77.0,16.0,9.0,8.0,7.0,8.0,11.0
22465,95.0,99.0,77.0,16.0,9.0,8.0,7.0,8.0,11.0,12.0
22466,99.0,77.0,16.0,9.0,8.0,7.0,8.0,11.0,12.0,15.0
22467,77.0,16.0,9.0,8.0,7.0,8.0,11.0,12.0,15.0,19.0
22468,16.0,9.0,8.0,7.0,8.0,11.0,12.0,15.0,19.0,29.0
22469,9.0,8.0,7.0,8.0,11.0,12.0,15.0,19.0,29.0,34.0
22470,8.0,7.0,8.0,11.0,12.0,15.0,19.0,29.0,34.0,42.0
22471,7.0,8.0,11.0,12.0,15.0,19.0,29.0,34.0,42.0,53.0
22472,8.0,11.0,12.0,15.0,19.0,29.0,34.0,42.0,53.0,63.0
22473,11.0,12.0,15.0,19.0,29.0,34.0,42.0,53.0,63.0,75.0
22474,12.0,15.0,19.0,29.0,34.0,42.0,53.0,63.0,75.0,101.0
22475,89.0,79.0,79.0,72.0,69.0,64.0,61.0,57.0,55.0,55.0
22476,79.0,79.0,72.0,69.0,64.0,61.0,57.0,55.0,55.0,52.0
22477,79.0,72.0,69.0,64.0,61.0,57.0,55.0,55.0,52.0,51.0
22478,72.0,69.0,64.0,61.0,57.0,55.0,55.0,52.0,51.0,53.0
22479,69.0,64.0,61.0,57.0,55.0,55.0,52.0,51.0,53.0,60.0
22480,64.0,61.0,57.0,55.0,55.0,52.0,51.0,53.0,60.0,81.0
22481,61.0,57.0,55.0,55.0,52.0,51.0,53.0,60.0,81.0,84.0
22482,57.0,55.0,55.0,52.0,51.0,53.0,60.0,81.0,84.0,93.0
22483,55.0,55.0,52.0,51.0,53.0,60.0,81.0,84.0,93.0,91.0
22484,55.0,52.0,51.0,53.0,60.0,81.0,84.0,93.0,91.0,94.0
22485,52.0,51.0,53.0,60.0,81.0,84.0,93.0,91.0,94.0,100.0
22486,51.0,53.0,60.0,81.0,84.0,93.0,91.0,94.0,100.0,101.0
22487,87.0,62.0,57.0,44.0,41.0,36.0,34.0,28.0,25.0,24.0
22488,62.0,57.0,44.0,41.0,36.0,34.0,28.0,25.0,24.0,20.0
22489,57.0,44.0,41.0,36.0,34.0,28.0,25.0,24.0,20.0,29.0
22490,44.0,41.0,36.0,34.0,28.0,25.0,24.0,20.0,29.0,34.0
22491,41.0,36.0,34.0,28.0,25.0,24.0,20.0,29.0,34.0,51.0
22492,36.0,34.0,28.0,25.0,24.0,20.0,29.0,34.0,51.0,68.0
22493,34.0,28.0,25.0,24.0,20.0,29.0,34.0,51.0,68.0,89.0
22494,28.0,25.0,24.0,20.0,29.0,34.0,51.0,68.0,89.0,93.0
22495,25.0,24.0,20.0,29.0,34.0,51.0,68.0,89.0,93.0,101.0
22496,95.0,89.0,85.0,82.0,79.0,79.0,78.0,78.0,92.0,88.0
22497,89.0,85.0,82.0,79.0,79.0,78.0,78.0,92.0,88.0,92.0
22498,85.0,82.0,79.0,79.0,78.0,78.0,92.0,88.0,92.0,96.0
22499,82.0,79.0,79.0,78.0,78.0,92.0,88.0,92.0,96.0,101.0
22500,85.0,85.0,75.0,67.0,54.0,39.0,30.0,23.0,23.0,23.0
22501,85.0,75.0,67.0,54.0,39.0,30.0,23.0,23.0,23.0,23.0
22502,75.0,67.0,54.0,39.0,30.0,23.0,23.0,23.0,23.0,21.0
22503,67.0,54.0,39.0,30.0,23.0,23.0,23.0,23.0,21.0,23.0
22504,54.0,39.0,30.0,23.0,23.0,23.0,23.0,21.0,23.0,30.0
22505,39.0,30.0,23.0,23.0,23.0,23.0,21.0,23.0,30.0,40.0
22506,30.0,23.0,23.0,23.0,23.0,21.0,23.0,30.0,40.0,44.0
22507,23.0,23.0,23.0,23.0,21.0,23.0,30.0,40.0,44.0,58.0
22508,23.0,23.0,23.0,21.0,23.0,30.0,40.0,44.0,58.0,69.0
22509,23.0,23.0,21.0,23.0,30.0,40.0,44.0,58.0,69.0,72.0
22510,23.0,21.0,23.0,30.0,40.0,44.0,58.0,69.0,72.0,75.0
22511,21.0,23.0,30.0,40.0,44.0,58.0,69.0,72.0,75.0,101.0
22512,54.0,48.0,44.0,36.0,36.0,29.0,28.0,16.0,12.0,11.0
22513,48.0,44.0,36.0,36.0,29.0,28.0,16.0,12.0,11.0,10.0
22514,44.0,36.0,36.0,29.0,28.0,16.0,12.0,11.0,10.0,7.0
22515,36.0,36.0,29.0,28.0,16.0,12.0,11.0,10.0,7.0,8.0
22516,36.0,29.0,28.0,16.0,12.0,11.0,10.0,7.0,8.0,23.0
22517,29.0,28.0,16.0,12.0,11.0,10.0,7.0,8.0,23.0,29.0
22518,28.0,16.0,12.0,11.0,10.0,7.0,8.0,23.0,29.0,43.0
22519,16.0,12.0,11.0,10.0,7.0,8.0,23.0,29.0,43.0,50.0
22520,12.0,11.0,10.0,7.0,8.0,23.0,29.0,43.0,50.0,63.0
22521,11.0,10.0,7.0,8.0,23.0,29.0,43.0,50.0,63.0,76.0
22522,10.0,7.0,8.0,23.0,29.0,43.0,50.0,63.0,76.0,92.0
22523,7.0,8.0,23.0,29.0,43.0,50.0,63.0,76.0,92.0,101.0
22524,82.0,77.0,73.0,65.0,65.0,65.0,65.0,70.0,73.0,79.0
22525,77.0,73.0,65.0,65.0,65.0,65.0,70.0,73.0,79.0,101.0
22526,85.0,83.0,79.0,79.0,79.0,79.0,79.0,87.0,99.0,101.0
22527,98.0,96.0,91.0,86.0,90.0,91.0,86.0,76.0,78.0,78.0
22528,96.0,91.0,86.0,90.0,91.0,86.0,76.0,78.0,78.0,77.0
22529,91.0,86.0,90.0,91.0,86.0,76.0,78.0,78.0,77.0,78.0
22530,86.0,90.0,91.0,86.0,76.0,78.0,78.0,77.0,78.0,78.0
22531,90.0,91.0,86.0,76.0,78.0,78.0,77.0,78.0,78.0,95.0
22532,91.0,86.0,76.0,78.0,78.0,77.0,78.0,78.0,95.0,101.0
22533,31.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22534,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22540,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
22541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0
22542,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,6.0
22543,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,6.0,6.0
22544,1.0,1.0,1.0,1.0,1.0,4.0,5.0,6.0,6.0,7.0
22545,1.0,1.0,1.0,1.0,4.0,5.0,6.0,6.0,7.0,9.0
22546,1.0,1.0,1.0,4.0,5.0,6.0,6.0,7.0,9.0,10.0
22547,1.0,1.0,4.0,5.0,6.0,6.0,7.0,9.0,10.0,11.0
22548,1.0,4.0,5.0,6.0,6.0,7.0,9.0,10.0,11.0,15.0
22549,4.0,5.0,6.0,6.0,7.0,9.0,10.0,11.0,15.0,22.0
22550,5.0,6.0,6.0,7.0,9.0,10.0,11.0,15.0,22.0,23.0
22551,6.0,6.0,7.0,9.0,10.0,11.0,15.0,22.0,23.0,26.0
22552,6.0,7.0,9.0,10.0,11.0,15.0,22.0,23.0,26.0,30.0
22553,7.0,9.0,10.0,11.0,15.0,22.0,23.0,26.0,30.0,34.0
22554,9.0,10.0,11.0,15.0,22.0,23.0,26.0,30.0,34.0,40.0
22555,10.0,11.0,15.0,22.0,23.0,26.0,30.0,34.0,40.0,45.0
22556,11.0,15.0,22.0,23.0,26.0,30.0,34.0,40.0,45.0,49.0
22557,15.0,22.0,23.0,26.0,30.0,34.0,40.0,45.0,49.0,101.0
22558,92.0,82.0,77.0,74.0,61.0,54.0,47.0,37.0,29.0,21.0
22559,82.0,77.0,74.0,61.0,54.0,47.0,37.0,29.0,21.0,15.0
22560,77.0,74.0,61.0,54.0,47.0,37.0,29.0,21.0,15.0,13.0
22561,74.0,61.0,54.0,47.0,37.0,29.0,21.0,15.0,13.0,12.0
22562,61.0,54.0,47.0,37.0,29.0,21.0,15.0,13.0,12.0,11.0
22563,54.0,47.0,37.0,29.0,21.0,15.0,13.0,12.0,11.0,10.0
22564,47.0,37.0,29.0,21.0,15.0,13.0,12.0,11.0,10.0,9.0
22565,37.0,29.0,21.0,15.0,13.0,12.0,11.0,10.0,9.0,8.0
22566,29.0,21.0,15.0,13.0,12.0,11.0,10.0,9.0,8.0,8.0
22567,21.0,15.0,13.0,12.0,11.0,10.0,9.0,8.0,8.0,10.0
22568,15.0,13.0,12.0,11.0,10.0,9.0,8.0,8.0,10.0,12.0
22569,13.0,12.0,11.0,10.0,9.0,8.0,8.0,10.0,12.0,16.0
22570,12.0,11.0,10.0,9.0,8.0,8.0,10.0,12.0,16.0,17.0
22571,11.0,10.0,9.0,8.0,8.0,10.0,12.0,16.0,17.0,24.0
22572,10.0,9.0,8.0,8.0,10.0,12.0,16.0,17.0,24.0,28.0
22573,9.0,8.0,8.0,10.0,12.0,16.0,17.0,24.0,28.0,30.0
22574,8.0,8.0,10.0,12.0,16.0,17.0,24.0,28.0,30.0,36.0
22575,8.0,10.0,12.0,16.0,17.0,24.0,28.0,30.0,36.0,38.0
22576,10.0,12.0,16.0,17.0,24.0,28.0,30.0,36.0,38.0,40.0
22577,12.0,16.0,17.0,24.0,28.0,30.0,36.0,38.0,40.0,47.0
22578,16.0,17.0,24.0,28.0,30.0,36.0,38.0,40.0,47.0,101.0
22579,77.0,77.0,75.0,74.0,73.0,76.0,72.0,62.0,59.0,52.0
22580,77.0,75.0,74.0,73.0,76.0,72.0,62.0,59.0,52.0,49.0
22581,75.0,74.0,73.0,76.0,72.0,62.0,59.0,52.0,49.0,39.0
22582,74.0,73.0,76.0,72.0,62.0,59.0,52.0,49.0,39.0,34.0
22583,73.0,76.0,72.0,62.0,59.0,52.0,49.0,39.0,34.0,34.0
22584,76.0,72.0,62.0,59.0,52.0,49.0,39.0,34.0,34.0,26.0
22585,72.0,62.0,59.0,52.0,49.0,39.0,34.0,34.0,26.0,26.0
22586,62.0,59.0,52.0,49.0,39.0,34.0,34.0,26.0,26.0,23.0
22587,59.0,52.0,49.0,39.0,34.0,34.0,26.0,26.0,23.0,26.0
22588,52.0,49.0,39.0,34.0,34.0,26.0,26.0,23.0,26.0,23.0
22589,49.0,39.0,34.0,34.0,26.0,26.0,23.0,26.0,23.0,35.0
22590,39.0,34.0,34.0,26.0,26.0,23.0,26.0,23.0,35.0,48.0
22591,34.0,34.0,26.0,26.0,23.0,26.0,23.0,35.0,48.0,56.0
22592,34.0,26.0,26.0,23.0,26.0,23.0,35.0,48.0,56.0,58.0
22593,26.0,26.0,23.0,26.0,23.0,35.0,48.0,56.0,58.0,73.0
22594,26.0,23.0,26.0,23.0,35.0,48.0,56.0,58.0,73.0,83.0
22595,23.0,26.0,23.0,35.0,48.0,56.0,58.0,73.0,83.0,89.0
22596,26.0,23.0,35.0,48.0,56.0,58.0,73.0,83.0,89.0,98.0
22597,23.0,35.0,48.0,56.0,58.0,73.0,83.0,89.0,98.0,101.0
22598,91.0,84.0,81.0,75.0,75.0,72.0,69.0,68.0,62.0,62.0
22599,84.0,81.0,75.0,75.0,72.0,69.0,68.0,62.0,62.0,71.0
22600,81.0,75.0,75.0,72.0,69.0,68.0,62.0,62.0,71.0,71.0
22601,75.0,75.0,72.0,69.0,68.0,62.0,62.0,71.0,71.0,79.0
22602,75.0,72.0,69.0,68.0,62.0,62.0,71.0,71.0,79.0,83.0
22603,72.0,69.0,68.0,62.0,62.0,71.0,71.0,79.0,83.0,87.0
22604,69.0,68.0,62.0,62.0,71.0,71.0,79.0,83.0,87.0,100.0
22605,68.0,62.0,62.0,71.0,71.0,79.0,83.0,87.0,100.0,101.0
22606,94.0,90.0,89.0,81.0,75.0,70.0,55.0,67.0,73.0,76.0
22607,90.0,89.0,81.0,75.0,70.0,55.0,67.0,73.0,76.0,78.0
22608,89.0,81.0,75.0,70.0,55.0,67.0,73.0,76.0,78.0,88.0
22609,81.0,75.0,70.0,55.0,67.0,73.0,76.0,78.0,88.0,99.0
22610,75.0,70.0,55.0,67.0,73.0,76.0,78.0,88.0,99.0,101.0
22611,35.0,20.0,18.0,15.0,12.0,7.0,4.0,3.0,2.0,2.0
22612,20.0,18.0,15.0,12.0,7.0,4.0,3.0,2.0,2.0,2.0
22613,18.0,15.0,12.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0
22614,15.0,12.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,5.0
22615,12.0,7.0,4.0,3.0,2.0,2.0,2.0,2.0,5.0,6.0
22616,7.0,4.0,3.0,2.0,2.0,2.0,2.0,5.0,6.0,7.0
22617,4.0,3.0,2.0,2.0,2.0,2.0,5.0,6.0,7.0,11.0
22618,3.0,2.0,2.0,2.0,2.0,5.0,6.0,7.0,11.0,13.0
22619,2.0,2.0,2.0,2.0,5.0,6.0,7.0,11.0,13.0,15.0
22620,2.0,2.0,2.0,5.0,6.0,7.0,11.0,13.0,15.0,16.0
22621,2.0,2.0,5.0,6.0,7.0,11.0,13.0,15.0,16.0,18.0
22622,2.0,5.0,6.0,7.0,11.0,13.0,15.0,16.0,18.0,22.0
22623,5.0,6.0,7.0,11.0,13.0,15.0,16.0,18.0,22.0,23.0
22624,6.0,7.0,11.0,13.0,15.0,16.0,18.0,22.0,23.0,31.0
22625,7.0,11.0,13.0,15.0,16.0,18.0,22.0,23.0,31.0,39.0
22626,11.0,13.0,15.0,16.0,18.0,22.0,23.0,31.0,39.0,45.0
22627,13.0,15.0,16.0,18.0,22.0,23.0,31.0,39.0,45.0,50.0
22628,15.0,16.0,18.0,22.0,23.0,31.0,39.0,45.0,50.0,101.0
22629,93.0,77.0,68.0,60.0,45.0,43.0,37.0,37.0,30.0,26.0
22630,77.0,68.0,60.0,45.0,43.0,37.0,37.0,30.0,26.0,23.0
22631,68.0,60.0,45.0,43.0,37.0,37.0,30.0,26.0,23.0,20.0
22632,60.0,45.0,43.0,37.0,37.0,30.0,26.0,23.0,20.0,24.0
22633,45.0,43.0,37.0,37.0,30.0,26.0,23.0,20.0,24.0,36.0
22634,43.0,37.0,37.0,30.0,26.0,23.0,20.0,24.0,36.0,42.0
22635,37.0,37.0,30.0,26.0,23.0,20.0,24.0,36.0,42.0,57.0
22636,37.0,30.0,26.0,23.0,20.0,24.0,36.0,42.0,57.0,64.0
22637,30.0,26.0,23.0,20.0,24.0,36.0,42.0,57.0,64.0,76.0
22638,26.0,23.0,20.0,24.0,36.0,42.0,57.0,64.0,76.0,77.0
22639,23.0,20.0,24.0,36.0,42.0,57.0,64.0,76.0,77.0,99.0
22640,20.0,24.0,36.0,42.0,57.0,64.0,76.0,77.0,99.0,101.0
22641,81.0,69.0,60.0,59.0,51.0,46.0,40.0,34.0,29.0,29.0
22642,69.0,60.0,59.0,51.0,46.0,40.0,34.0,29.0,29.0,29.0
22643,60.0,59.0,51.0,46.0,40.0,34.0,29.0,29.0,29.0,22.0
22644,59.0,51.0,46.0,40.0,34.0,29.0,29.0,29.0,22.0,20.0
22645,51.0,46.0,40.0,34.0,29.0,29.0,29.0,22.0,20.0,19.0
22646,46.0,40.0,34.0,29.0,29.0,29.0,22.0,20.0,19.0,18.0
22647,40.0,34.0,29.0,29.0,29.0,22.0,20.0,19.0,18.0,17.0
22648,34.0,29.0,29.0,29.0,22.0,20.0,19.0,18.0,17.0,16.0
22649,29.0,29.0,29.0,22.0,20.0,19.0,18.0,17.0,16.0,19.0
22650,29.0,29.0,22.0,20.0,19.0,18.0,17.0,16.0,19.0,18.0
22651,29.0,22.0,20.0,19.0,18.0,17.0,16.0,19.0,18.0,21.0
22652,22.0,20.0,19.0,18.0,17.0,16.0,19.0,18.0,21.0,20.0
22653,20.0,19.0,18.0,17.0,16.0,19.0,18.0,21.0,20.0,23.0
22654,19.0,18.0,17.0,16.0,19.0,18.0,21.0,20.0,23.0,24.0
22655,18.0,17.0,16.0,19.0,18.0,21.0,20.0,23.0,24.0,25.0
22656,17.0,16.0,19.0,18.0,21.0,20.0,23.0,24.0,25.0,24.0
22657,16.0,19.0,18.0,21.0,20.0,23.0,24.0,25.0,24.0,28.0
22658,19.0,18.0,21.0,20.0,23.0,24.0,25.0,24.0,28.0,30.0
22659,18.0,21.0,20.0,23.0,24.0,25.0,24.0,28.0,30.0,33.0
22660,21.0,20.0,23.0,24.0,25.0,24.0,28.0,30.0,33.0,40.0
22661,20.0,23.0,24.0,25.0,24.0,28.0,30.0,33.0,40.0,45.0
22662,23.0,24.0,25.0,24.0,28.0,30.0,33.0,40.0,45.0,101.0
22663,81.0,81.0,74.0,74.0,73.0,67.0,65.0,65.0,65.0,67.0
22664,81.0,74.0,74.0,73.0,67.0,65.0,65.0,65.0,67.0,70.0
22665,74.0,74.0,73.0,67.0,65.0,65.0,65.0,67.0,70.0,90.0
22666,74.0,73.0,67.0,65.0,65.0,65.0,67.0,70.0,90.0,101.0
22667,87.0,77.0,71.0,68.0,67.0,63.0,65.0,62.0,63.0,62.0
22668,77.0,71.0,68.0,67.0,63.0,65.0,62.0,63.0,62.0,70.0
22669,71.0,68.0,67.0,63.0,65.0,62.0,63.0,62.0,70.0,75.0
22670,68.0,67.0,63.0,65.0,62.0,63.0,62.0,70.0,75.0,84.0
22671,67.0,63.0,65.0,62.0,63.0,62.0,70.0,75.0,84.0,96.0
22672,63.0,65.0,62.0,63.0,62.0,70.0,75.0,84.0,96.0,101.0
22673,80.0,54.0,44.0,34.0,30.0,24.0,24.0,22.0,22.0,26.0
22674,54.0,44.0,34.0,30.0,24.0,24.0,22.0,22.0,26.0,24.0
22675,44.0,34.0,30.0,24.0,24.0,22.0,22.0,26.0,24.0,26.0
22676,34.0,30.0,24.0,24.0,22.0,22.0,26.0,24.0,26.0,32.0
22677,30.0,24.0,24.0,22.0,22.0,26.0,24.0,26.0,32.0,40.0
22678,24.0,24.0,22.0,22.0,26.0,24.0,26.0,32.0,40.0,38.0
22679,24.0,22.0,22.0,26.0,24.0,26.0,32.0,40.0,38.0,39.0
22680,22.0,22.0,26.0,24.0,26.0,32.0,40.0,38.0,39.0,48.0
22681,22.0,26.0,24.0,26.0,32.0,40.0,38.0,39.0,48.0,56.0
22682,26.0,24.0,26.0,32.0,40.0,38.0,39.0,48.0,56.0,64.0
22683,24.0,26.0,32.0,40.0,38.0,39.0,48.0,56.0,64.0,78.0
22684,26.0,32.0,40.0,38.0,39.0,48.0,56.0,64.0,78.0,101.0
22685,77.0,71.0,59.0,51.0,46.0,44.0,41.0,41.0,40.0,38.0
22686,71.0,59.0,51.0,46.0,44.0,41.0,41.0,40.0,38.0,45.0
22687,59.0,51.0,46.0,44.0,41.0,41.0,40.0,38.0,45.0,54.0
22688,51.0,46.0,44.0,41.0,41.0,40.0,38.0,45.0,54.0,61.0
22689,46.0,44.0,41.0,41.0,40.0,38.0,45.0,54.0,61.0,74.0
22690,44.0,41.0,41.0,40.0,38.0,45.0,54.0,61.0,74.0,82.0
22691,41.0,41.0,40.0,38.0,45.0,54.0,61.0,74.0,82.0,83.0
22692,41.0,40.0,38.0,45.0,54.0,61.0,74.0,82.0,83.0,86.0
22693,40.0,38.0,45.0,54.0,61.0,74.0,82.0,83.0,86.0,88.0
22694,38.0,45.0,54.0,61.0,74.0,82.0,83.0,86.0,88.0,90.0
22695,45.0,54.0,61.0,74.0,82.0,83.0,86.0,88.0,90.0,96.0
22696,54.0,61.0,74.0,82.0,83.0,86.0,88.0,90.0,96.0,101.0
22697,98.0,92.0,95.0,92.0,80.0,77.0,75.0,77.0,71.0,77.0
22698,92.0,95.0,92.0,80.0,77.0,75.0,77.0,71.0,77.0,87.0
22699,95.0,92.0,80.0,77.0,75.0,77.0,71.0,77.0,87.0,96.0
22700,92.0,80.0,77.0,75.0,77.0,71.0,77.0,87.0,96.0,101.0
22701,78.0,63.0,56.0,45.0,32.0,28.0,28.0,27.0,25.0,30.0
22702,63.0,56.0,45.0,32.0,28.0,28.0,27.0,25.0,30.0,45.0
22703,56.0,45.0,32.0,28.0,28.0,27.0,25.0,30.0,45.0,55.0
22704,45.0,32.0,28.0,28.0,27.0,25.0,30.0,45.0,55.0,58.0
22705,32.0,28.0,28.0,27.0,25.0,30.0,45.0,55.0,58.0,69.0
22706,28.0,28.0,27.0,25.0,30.0,45.0,55.0,58.0,69.0,79.0
22707,28.0,27.0,25.0,30.0,45.0,55.0,58.0,69.0,79.0,85.0
22708,27.0,25.0,30.0,45.0,55.0,58.0,69.0,79.0,85.0,85.0
22709,25.0,30.0,45.0,55.0,58.0,69.0,79.0,85.0,85.0,87.0
22710,30.0,45.0,55.0,58.0,69.0,79.0,85.0,85.0,87.0,93.0
22711,45.0,55.0,58.0,69.0,79.0,85.0,85.0,87.0,93.0,92.0
22712,55.0,58.0,69.0,79.0,85.0,85.0,87.0,93.0,92.0,101.0
22713,90.0,75.0,72.0,41.0,20.0,17.0,15.0,15.0,12.0,14.0
22714,75.0,72.0,41.0,20.0,17.0,15.0,15.0,12.0,14.0,18.0
22715,72.0,41.0,20.0,17.0,15.0,15.0,12.0,14.0,18.0,15.0
22716,41.0,20.0,17.0,15.0,15.0,12.0,14.0,18.0,15.0,16.0
22717,20.0,17.0,15.0,15.0,12.0,14.0,18.0,15.0,16.0,15.0
22718,17.0,15.0,15.0,12.0,14.0,18.0,15.0,16.0,15.0,22.0
22719,15.0,15.0,12.0,14.0,18.0,15.0,16.0,15.0,22.0,20.0
22720,15.0,12.0,14.0,18.0,15.0,16.0,15.0,22.0,20.0,26.0
22721,12.0,14.0,18.0,15.0,16.0,15.0,22.0,20.0,26.0,35.0
22722,14.0,18.0,15.0,16.0,15.0,22.0,20.0,26.0,35.0,53.0
22723,18.0,15.0,16.0,15.0,22.0,20.0,26.0,35.0,53.0,66.0
22724,15.0,16.0,15.0,22.0,20.0,26.0,35.0,53.0,66.0,101.0
22725,85.0,83.0,89.0,85.0,66.0,52.0,43.0,47.0,43.0,39.0
22726,83.0,89.0,85.0,66.0,52.0,43.0,47.0,43.0,39.0,39.0
22727,89.0,85.0,66.0,52.0,43.0,47.0,43.0,39.0,39.0,38.0
22728,85.0,66.0,52.0,43.0,47.0,43.0,39.0,39.0,38.0,34.0
22729,66.0,52.0,43.0,47.0,43.0,39.0,39.0,38.0,34.0,45.0
22730,52.0,43.0,47.0,43.0,39.0,39.0,38.0,34.0,45.0,65.0
22731,43.0,47.0,43.0,39.0,39.0,38.0,34.0,45.0,65.0,72.0
22732,47.0,43.0,39.0,39.0,38.0,34.0,45.0,65.0,72.0,79.0
22733,43.0,39.0,39.0,38.0,34.0,45.0,65.0,72.0,79.0,74.0
22734,39.0,39.0,38.0,34.0,45.0,65.0,72.0,79.0,74.0,85.0
22735,39.0,38.0,34.0,45.0,65.0,72.0,79.0,74.0,85.0,101.0
22736,96.0,82.0,82.0,78.0,73.0,67.0,72.0,79.0,100.0,101.0
22737,71.0,67.0,58.0,61.0,56.0,53.0,53.0,51.0,47.0,38.0
22738,67.0,58.0,61.0,56.0,53.0,53.0,51.0,47.0,38.0,40.0
22739,58.0,61.0,56.0,53.0,53.0,51.0,47.0,38.0,40.0,46.0
22740,61.0,56.0,53.0,53.0,51.0,47.0,38.0,40.0,46.0,54.0
22741,56.0,53.0,53.0,51.0,47.0,38.0,40.0,46.0,54.0,63.0
22742,53.0,53.0,51.0,47.0,38.0,40.0,46.0,54.0,63.0,68.0
22743,53.0,51.0,47.0,38.0,40.0,46.0,54.0,63.0,68.0,78.0
22744,51.0,47.0,38.0,40.0,46.0,54.0,63.0,68.0,78.0,80.0
22745,47.0,38.0,40.0,46.0,54.0,63.0,68.0,78.0,80.0,85.0
22746,38.0,40.0,46.0,54.0,63.0,68.0,78.0,80.0,85.0,89.0
22747,40.0,46.0,54.0,63.0,68.0,78.0,80.0,85.0,89.0,84.0
22748,46.0,54.0,63.0,68.0,78.0,80.0,85.0,89.0,84.0,101.0
22749,81.0,70.0,70.0,72.0,62.0,60.0,57.0,56.0,53.0,53.0
22750,70.0,70.0,72.0,62.0,60.0,57.0,56.0,53.0,53.0,55.0
22751,70.0,72.0,62.0,60.0,57.0,56.0,53.0,53.0,55.0,49.0
22752,72.0,62.0,60.0,57.0,56.0,53.0,53.0,55.0,49.0,55.0
22753,62.0,60.0,57.0,56.0,53.0,53.0,55.0,49.0,55.0,72.0
22754,60.0,57.0,56.0,53.0,53.0,55.0,49.0,55.0,72.0,86.0
22755,57.0,56.0,53.0,53.0,55.0,49.0,55.0,72.0,86.0,95.0
22756,56.0,53.0,53.0,55.0,49.0,55.0,72.0,86.0,95.0,101.0
22757,99.0,91.0,71.0,58.0,46.0,30.0,26.0,23.0,23.0,20.0
22758,91.0,71.0,58.0,46.0,30.0,26.0,23.0,23.0,20.0,20.0
22759,71.0,58.0,46.0,30.0,26.0,23.0,23.0,20.0,20.0,17.0
22760,58.0,46.0,30.0,26.0,23.0,23.0,20.0,20.0,17.0,24.0
22761,46.0,30.0,26.0,23.0,23.0,20.0,20.0,17.0,24.0,32.0
22762,30.0,26.0,23.0,23.0,20.0,20.0,17.0,24.0,32.0,34.0
22763,26.0,23.0,23.0,20.0,20.0,17.0,24.0,32.0,34.0,49.0
22764,23.0,23.0,20.0,20.0,17.0,24.0,32.0,34.0,49.0,58.0
22765,23.0,20.0,20.0,17.0,24.0,32.0,34.0,49.0,58.0,76.0
22766,20.0,20.0,17.0,24.0,32.0,34.0,49.0,58.0,76.0,85.0
22767,20.0,17.0,24.0,32.0,34.0,49.0,58.0,76.0,85.0,88.0
22768,17.0,24.0,32.0,34.0,49.0,58.0,76.0,85.0,88.0,101.0
22769,81.0,74.0,73.0,71.0,71.0,66.0,66.0,66.0,67.0,74.0
