,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,diff_8,target
18401,40.0,40.0,38.0,42.0,42.0,46.0,54.0,54.0,60.0,63.0
18402,40.0,38.0,42.0,42.0,46.0,54.0,54.0,60.0,63.0,68.0
18403,38.0,42.0,42.0,46.0,54.0,54.0,60.0,63.0,68.0,69.0
18404,42.0,42.0,46.0,54.0,54.0,60.0,63.0,68.0,69.0,101.0
18405,92.0,81.0,74.0,81.0,84.0,84.0,95.0,82.0,87.0,83.0
18406,81.0,74.0,81.0,84.0,84.0,95.0,82.0,87.0,83.0,92.0
18407,74.0,81.0,84.0,84.0,95.0,82.0,87.0,83.0,92.0,100.0
18408,81.0,84.0,84.0,95.0,82.0,87.0,83.0,92.0,100.0,101.0
18409,99.0,90.0,87.0,93.0,74.0,85.0,88.0,94.0,85.0,85.0
18410,90.0,87.0,93.0,74.0,85.0,88.0,94.0,85.0,85.0,92.0
18411,87.0,93.0,74.0,85.0,88.0,94.0,85.0,85.0,92.0,100.0
18412,93.0,74.0,85.0,88.0,94.0,85.0,85.0,92.0,100.0,101.0
18413,94.0,85.0,81.0,73.0,71.0,70.0,74.0,76.0,64.0,68.0
18414,85.0,81.0,73.0,71.0,70.0,74.0,76.0,64.0,68.0,68.0
18415,81.0,73.0,71.0,70.0,74.0,76.0,64.0,68.0,68.0,65.0
18416,73.0,71.0,70.0,74.0,76.0,64.0,68.0,68.0,65.0,60.0
18417,71.0,70.0,74.0,76.0,64.0,68.0,68.0,65.0,60.0,56.0
18418,70.0,74.0,76.0,64.0,68.0,68.0,65.0,60.0,56.0,47.0
18419,74.0,76.0,64.0,68.0,68.0,65.0,60.0,56.0,47.0,52.0
18420,76.0,64.0,68.0,68.0,65.0,60.0,56.0,47.0,52.0,54.0
18421,64.0,68.0,68.0,65.0,60.0,56.0,47.0,52.0,54.0,58.0
18422,68.0,68.0,65.0,60.0,56.0,47.0,52.0,54.0,58.0,79.0
18423,68.0,65.0,60.0,56.0,47.0,52.0,54.0,58.0,79.0,101.0
18424,34.0,23.0,15.0,8.0,8.0,9.0,11.0,13.0,12.0,19.0
18425,23.0,15.0,8.0,8.0,9.0,11.0,13.0,12.0,19.0,24.0
18426,15.0,8.0,8.0,9.0,11.0,13.0,12.0,19.0,24.0,35.0
18427,8.0,8.0,9.0,11.0,13.0,12.0,19.0,24.0,35.0,42.0
18428,8.0,9.0,11.0,13.0,12.0,19.0,24.0,35.0,42.0,55.0
18429,9.0,11.0,13.0,12.0,19.0,24.0,35.0,42.0,55.0,65.0
18430,11.0,13.0,12.0,19.0,24.0,35.0,42.0,55.0,65.0,74.0
18431,13.0,12.0,19.0,24.0,35.0,42.0,55.0,65.0,74.0,78.0
18432,12.0,19.0,24.0,35.0,42.0,55.0,65.0,74.0,78.0,87.0
18433,19.0,24.0,35.0,42.0,55.0,65.0,74.0,78.0,87.0,100.0
18434,24.0,35.0,42.0,55.0,65.0,74.0,78.0,87.0,100.0,90.0
18435,35.0,42.0,55.0,65.0,74.0,78.0,87.0,100.0,90.0,84.0
18436,42.0,55.0,65.0,74.0,78.0,87.0,100.0,90.0,84.0,83.0
18437,55.0,65.0,74.0,78.0,87.0,100.0,90.0,84.0,83.0,100.0
18438,65.0,74.0,78.0,87.0,100.0,90.0,84.0,83.0,100.0,101.0
18439,89.0,86.0,84.0,90.0,90.0,86.0,75.0,69.0,69.0,69.0
18440,86.0,84.0,90.0,90.0,86.0,75.0,69.0,69.0,69.0,76.0
18441,84.0,90.0,90.0,86.0,75.0,69.0,69.0,69.0,76.0,76.0
18442,90.0,90.0,86.0,75.0,69.0,69.0,69.0,76.0,76.0,74.0
18443,90.0,86.0,75.0,69.0,69.0,69.0,76.0,76.0,74.0,80.0
18444,86.0,75.0,69.0,69.0,69.0,76.0,76.0,74.0,80.0,80.0
18445,75.0,69.0,69.0,69.0,76.0,76.0,74.0,80.0,80.0,81.0
18446,69.0,69.0,69.0,76.0,76.0,74.0,80.0,80.0,81.0,83.0
18447,69.0,69.0,76.0,76.0,74.0,80.0,80.0,81.0,83.0,88.0
18448,69.0,76.0,76.0,74.0,80.0,80.0,81.0,83.0,88.0,87.0
18449,76.0,76.0,74.0,80.0,80.0,81.0,83.0,88.0,87.0,91.0
18450,76.0,74.0,80.0,80.0,81.0,83.0,88.0,87.0,91.0,101.0
18451,75.0,66.0,77.0,73.0,77.0,82.0,82.0,89.0,95.0,100.0
18452,66.0,77.0,73.0,77.0,82.0,82.0,89.0,95.0,100.0,101.0
18453,77.0,77.0,77.0,78.0,83.0,76.0,75.0,77.0,76.0,76.0
18454,77.0,77.0,78.0,83.0,76.0,75.0,77.0,76.0,76.0,71.0
18455,77.0,78.0,83.0,76.0,75.0,77.0,76.0,76.0,71.0,70.0
18456,78.0,83.0,76.0,75.0,77.0,76.0,76.0,71.0,70.0,70.0
18457,83.0,76.0,75.0,77.0,76.0,76.0,71.0,70.0,70.0,80.0
18458,76.0,75.0,77.0,76.0,76.0,71.0,70.0,70.0,80.0,80.0
18459,75.0,77.0,76.0,76.0,71.0,70.0,70.0,80.0,80.0,86.0
18460,77.0,76.0,76.0,71.0,70.0,70.0,80.0,80.0,86.0,93.0
18461,76.0,76.0,71.0,70.0,70.0,80.0,80.0,86.0,93.0,101.0
18462,23.0,19.0,19.0,18.0,21.0,27.0,31.0,37.0,48.0,56.0
18463,19.0,19.0,18.0,21.0,27.0,31.0,37.0,48.0,56.0,65.0
18464,19.0,18.0,21.0,27.0,31.0,37.0,48.0,56.0,65.0,78.0
18465,18.0,21.0,27.0,31.0,37.0,48.0,56.0,65.0,78.0,76.0
18466,21.0,27.0,31.0,37.0,48.0,56.0,65.0,78.0,76.0,75.0
18467,27.0,31.0,37.0,48.0,56.0,65.0,78.0,76.0,75.0,95.0
18468,31.0,37.0,48.0,56.0,65.0,78.0,76.0,75.0,95.0,94.0
18469,37.0,48.0,56.0,65.0,78.0,76.0,75.0,95.0,94.0,101.0
18470,99.0,94.0,94.0,94.0,90.0,90.0,87.0,88.0,91.0,89.0
18471,94.0,94.0,94.0,90.0,90.0,87.0,88.0,91.0,89.0,92.0
18472,94.0,94.0,90.0,90.0,87.0,88.0,91.0,89.0,92.0,95.0
18473,94.0,90.0,90.0,87.0,88.0,91.0,89.0,92.0,95.0,101.0
18474,67.0,85.0,82.0,83.0,75.0,67.0,70.0,67.0,70.0,67.0
18475,85.0,82.0,83.0,75.0,67.0,70.0,67.0,70.0,67.0,66.0
18476,82.0,83.0,75.0,67.0,70.0,67.0,70.0,67.0,66.0,81.0
18477,83.0,75.0,67.0,70.0,67.0,70.0,67.0,66.0,81.0,93.0
18478,75.0,67.0,70.0,67.0,70.0,67.0,66.0,81.0,93.0,101.0
18479,84.0,52.0,51.0,56.0,57.0,56.0,61.0,60.0,53.0,19.0
18480,52.0,51.0,56.0,57.0,56.0,61.0,60.0,53.0,19.0,28.0
18481,51.0,56.0,57.0,56.0,61.0,60.0,53.0,19.0,28.0,51.0
18482,56.0,57.0,56.0,61.0,60.0,53.0,19.0,28.0,51.0,60.0
18483,57.0,56.0,61.0,60.0,53.0,19.0,28.0,51.0,60.0,71.0
18484,56.0,61.0,60.0,53.0,19.0,28.0,51.0,60.0,71.0,70.0
18485,61.0,60.0,53.0,19.0,28.0,51.0,60.0,71.0,70.0,82.0
18486,60.0,53.0,19.0,28.0,51.0,60.0,71.0,70.0,82.0,89.0
18487,53.0,19.0,28.0,51.0,60.0,71.0,70.0,82.0,89.0,101.0
18488,61.0,79.0,78.0,67.0,67.0,59.0,59.0,56.0,50.0,50.0
18489,79.0,78.0,67.0,67.0,59.0,59.0,56.0,50.0,50.0,45.0
18490,78.0,67.0,67.0,59.0,59.0,56.0,50.0,50.0,45.0,40.0
18491,67.0,67.0,59.0,59.0,56.0,50.0,50.0,45.0,40.0,38.0
18492,67.0,59.0,59.0,56.0,50.0,50.0,45.0,40.0,38.0,36.0
18493,59.0,59.0,56.0,50.0,50.0,45.0,40.0,38.0,36.0,37.0
18494,59.0,56.0,50.0,50.0,45.0,40.0,38.0,36.0,37.0,52.0
18495,56.0,50.0,50.0,45.0,40.0,38.0,36.0,37.0,52.0,53.0
18496,50.0,50.0,45.0,40.0,38.0,36.0,37.0,52.0,53.0,58.0
18497,50.0,45.0,40.0,38.0,36.0,37.0,52.0,53.0,58.0,53.0
18498,45.0,40.0,38.0,36.0,37.0,52.0,53.0,58.0,53.0,55.0
18499,40.0,38.0,36.0,37.0,52.0,53.0,58.0,53.0,55.0,101.0
18500,74.0,17.0,28.0,54.0,78.0,62.0,55.0,48.0,43.0,25.0
18501,17.0,28.0,54.0,78.0,62.0,55.0,48.0,43.0,25.0,16.0
18502,28.0,54.0,78.0,62.0,55.0,48.0,43.0,25.0,16.0,15.0
18503,54.0,78.0,62.0,55.0,48.0,43.0,25.0,16.0,15.0,14.0
18504,78.0,62.0,55.0,48.0,43.0,25.0,16.0,15.0,14.0,15.0
18505,62.0,55.0,48.0,43.0,25.0,16.0,15.0,14.0,15.0,16.0
18506,55.0,48.0,43.0,25.0,16.0,15.0,14.0,15.0,16.0,18.0
18507,48.0,43.0,25.0,16.0,15.0,14.0,15.0,16.0,18.0,17.0
18508,43.0,25.0,16.0,15.0,14.0,15.0,16.0,18.0,17.0,19.0
18509,25.0,16.0,15.0,14.0,15.0,16.0,18.0,17.0,19.0,18.0
18510,16.0,15.0,14.0,15.0,16.0,18.0,17.0,19.0,18.0,17.0
18511,15.0,14.0,15.0,16.0,18.0,17.0,19.0,18.0,17.0,19.0
18512,14.0,15.0,16.0,18.0,17.0,19.0,18.0,17.0,19.0,18.0
18513,15.0,16.0,18.0,17.0,19.0,18.0,17.0,19.0,18.0,20.0
18514,16.0,18.0,17.0,19.0,18.0,17.0,19.0,18.0,20.0,24.0
18515,18.0,17.0,19.0,18.0,17.0,19.0,18.0,20.0,24.0,23.0
18516,17.0,19.0,18.0,17.0,19.0,18.0,20.0,24.0,23.0,28.0
18517,19.0,18.0,17.0,19.0,18.0,20.0,24.0,23.0,28.0,27.0
18518,18.0,17.0,19.0,18.0,20.0,24.0,23.0,28.0,27.0,27.0
18519,17.0,19.0,18.0,20.0,24.0,23.0,28.0,27.0,27.0,32.0
18520,19.0,18.0,20.0,24.0,23.0,28.0,27.0,27.0,32.0,35.0
18521,18.0,20.0,24.0,23.0,28.0,27.0,27.0,32.0,35.0,33.0
18522,20.0,24.0,23.0,28.0,27.0,27.0,32.0,35.0,33.0,30.0
18523,24.0,23.0,28.0,27.0,27.0,32.0,35.0,33.0,30.0,32.0
18524,23.0,28.0,27.0,27.0,32.0,35.0,33.0,30.0,32.0,28.0
18525,28.0,27.0,27.0,32.0,35.0,33.0,30.0,32.0,28.0,31.0
18526,27.0,27.0,32.0,35.0,33.0,30.0,32.0,28.0,31.0,40.0
18527,27.0,32.0,35.0,33.0,30.0,32.0,28.0,31.0,40.0,40.0
18528,32.0,35.0,33.0,30.0,32.0,28.0,31.0,40.0,40.0,40.0
18529,35.0,33.0,30.0,32.0,28.0,31.0,40.0,40.0,40.0,36.0
18530,33.0,30.0,32.0,28.0,31.0,40.0,40.0,40.0,36.0,34.0
18531,30.0,32.0,28.0,31.0,40.0,40.0,40.0,36.0,34.0,34.0
18532,32.0,28.0,31.0,40.0,40.0,40.0,36.0,34.0,34.0,40.0
18533,28.0,31.0,40.0,40.0,40.0,36.0,34.0,34.0,40.0,44.0
18534,31.0,40.0,40.0,40.0,36.0,34.0,34.0,40.0,44.0,43.0
18535,40.0,40.0,40.0,36.0,34.0,34.0,40.0,44.0,43.0,50.0
18536,40.0,40.0,36.0,34.0,34.0,40.0,44.0,43.0,50.0,101.0
18537,65.0,48.0,41.0,33.0,33.0,28.0,31.0,46.0,68.0,84.0
18538,48.0,41.0,33.0,33.0,28.0,31.0,46.0,68.0,84.0,89.0
18539,41.0,33.0,33.0,28.0,31.0,46.0,68.0,84.0,89.0,99.0
18540,33.0,33.0,28.0,31.0,46.0,68.0,84.0,89.0,99.0,101.0
18541,61.0,44.0,38.0,26.0,23.0,17.0,17.0,21.0,20.0,23.0
18542,44.0,38.0,26.0,23.0,17.0,17.0,21.0,20.0,23.0,22.0
18543,38.0,26.0,23.0,17.0,17.0,21.0,20.0,23.0,22.0,28.0
18544,26.0,23.0,17.0,17.0,21.0,20.0,23.0,22.0,28.0,35.0
18545,23.0,17.0,17.0,21.0,20.0,23.0,22.0,28.0,35.0,44.0
18546,17.0,17.0,21.0,20.0,23.0,22.0,28.0,35.0,44.0,48.0
18547,17.0,21.0,20.0,23.0,22.0,28.0,35.0,44.0,48.0,52.0
18548,21.0,20.0,23.0,22.0,28.0,35.0,44.0,48.0,52.0,65.0
18549,20.0,23.0,22.0,28.0,35.0,44.0,48.0,52.0,65.0,70.0
18550,23.0,22.0,28.0,35.0,44.0,48.0,52.0,65.0,70.0,82.0
18551,22.0,28.0,35.0,44.0,48.0,52.0,65.0,70.0,82.0,92.0
18552,28.0,35.0,44.0,48.0,52.0,65.0,70.0,82.0,92.0,101.0
18553,90.0,77.0,46.0,34.0,22.0,18.0,15.0,14.0,13.0,12.0
18554,77.0,46.0,34.0,22.0,18.0,15.0,14.0,13.0,12.0,14.0
18555,46.0,34.0,22.0,18.0,15.0,14.0,13.0,12.0,14.0,13.0
18556,34.0,22.0,18.0,15.0,14.0,13.0,12.0,14.0,13.0,12.0
18557,22.0,18.0,15.0,14.0,13.0,12.0,14.0,13.0,12.0,12.0
18558,18.0,15.0,14.0,13.0,12.0,14.0,13.0,12.0,12.0,12.0
18559,15.0,14.0,13.0,12.0,14.0,13.0,12.0,12.0,12.0,18.0
18560,14.0,13.0,12.0,14.0,13.0,12.0,12.0,12.0,18.0,22.0
18561,13.0,12.0,14.0,13.0,12.0,12.0,12.0,18.0,22.0,23.0
18562,12.0,14.0,13.0,12.0,12.0,12.0,18.0,22.0,23.0,23.0
18563,14.0,13.0,12.0,12.0,12.0,18.0,22.0,23.0,23.0,22.0
18564,13.0,12.0,12.0,12.0,18.0,22.0,23.0,23.0,22.0,29.0
18565,12.0,12.0,12.0,18.0,22.0,23.0,23.0,22.0,29.0,31.0
18566,12.0,12.0,18.0,22.0,23.0,23.0,22.0,29.0,31.0,37.0
18567,12.0,18.0,22.0,23.0,23.0,22.0,29.0,31.0,37.0,39.0
18568,18.0,22.0,23.0,23.0,22.0,29.0,31.0,37.0,39.0,38.0
18569,22.0,23.0,23.0,22.0,29.0,31.0,37.0,39.0,38.0,37.0
18570,23.0,23.0,22.0,29.0,31.0,37.0,39.0,38.0,37.0,101.0
18571,29.0,14.0,12.0,10.0,10.0,8.0,5.0,5.0,7.0,8.0
18572,14.0,12.0,10.0,10.0,8.0,5.0,5.0,7.0,8.0,7.0
18573,12.0,10.0,10.0,8.0,5.0,5.0,7.0,8.0,7.0,10.0
18574,10.0,10.0,8.0,5.0,5.0,7.0,8.0,7.0,10.0,14.0
18575,10.0,8.0,5.0,5.0,7.0,8.0,7.0,10.0,14.0,16.0
18576,8.0,5.0,5.0,7.0,8.0,7.0,10.0,14.0,16.0,21.0
18577,5.0,5.0,7.0,8.0,7.0,10.0,14.0,16.0,21.0,25.0
18578,5.0,7.0,8.0,7.0,10.0,14.0,16.0,21.0,25.0,32.0
18579,7.0,8.0,7.0,10.0,14.0,16.0,21.0,25.0,32.0,41.0
18580,8.0,7.0,10.0,14.0,16.0,21.0,25.0,32.0,41.0,43.0
18581,7.0,10.0,14.0,16.0,21.0,25.0,32.0,41.0,43.0,49.0
18582,10.0,14.0,16.0,21.0,25.0,32.0,41.0,43.0,49.0,101.0
18583,93.0,75.0,73.0,68.0,67.0,67.0,67.0,67.0,72.0,83.0
18584,75.0,73.0,68.0,67.0,67.0,67.0,67.0,72.0,83.0,92.0
18585,73.0,68.0,67.0,67.0,67.0,67.0,72.0,83.0,92.0,101.0
18586,82.0,89.0,93.0,82.0,80.0,86.0,71.0,71.0,64.0,56.0
18587,89.0,93.0,82.0,80.0,86.0,71.0,71.0,64.0,56.0,54.0
18588,93.0,82.0,80.0,86.0,71.0,71.0,64.0,56.0,54.0,75.0
18589,82.0,80.0,86.0,71.0,71.0,64.0,56.0,54.0,75.0,55.0
18590,80.0,86.0,71.0,71.0,64.0,56.0,54.0,75.0,55.0,44.0
18591,86.0,71.0,71.0,64.0,56.0,54.0,75.0,55.0,44.0,42.0
18592,71.0,71.0,64.0,56.0,54.0,75.0,55.0,44.0,42.0,41.0
18593,71.0,64.0,56.0,54.0,75.0,55.0,44.0,42.0,41.0,41.0
18594,64.0,56.0,54.0,75.0,55.0,44.0,42.0,41.0,41.0,32.0
18595,56.0,54.0,75.0,55.0,44.0,42.0,41.0,41.0,32.0,37.0
18596,54.0,75.0,55.0,44.0,42.0,41.0,41.0,32.0,37.0,45.0
18597,75.0,55.0,44.0,42.0,41.0,41.0,32.0,37.0,45.0,50.0
18598,55.0,44.0,42.0,41.0,41.0,32.0,37.0,45.0,50.0,101.0
18599,63.0,56.0,52.0,46.0,46.0,46.0,47.0,58.0,55.0,64.0
18600,56.0,52.0,46.0,46.0,46.0,47.0,58.0,55.0,64.0,75.0
18601,52.0,46.0,46.0,46.0,47.0,58.0,55.0,64.0,75.0,80.0
18602,46.0,46.0,46.0,47.0,58.0,55.0,64.0,75.0,80.0,97.0
18603,46.0,46.0,47.0,58.0,55.0,64.0,75.0,80.0,97.0,101.0
18604,97.0,91.0,84.0,76.0,71.0,71.0,66.0,75.0,78.0,100.0
18605,91.0,84.0,76.0,71.0,71.0,66.0,75.0,78.0,100.0,101.0
18606,78.0,77.0,77.0,77.0,73.0,85.0,97.0,93.0,98.0,98.0
18607,77.0,77.0,77.0,73.0,85.0,97.0,93.0,98.0,98.0,97.0
18608,77.0,77.0,73.0,85.0,97.0,93.0,98.0,98.0,97.0,101.0
18609,99.0,76.0,55.0,47.0,28.0,18.0,13.0,11.0,8.0,9.0
18610,76.0,55.0,47.0,28.0,18.0,13.0,11.0,8.0,9.0,10.0
18611,55.0,47.0,28.0,18.0,13.0,11.0,8.0,9.0,10.0,8.0
18612,47.0,28.0,18.0,13.0,11.0,8.0,9.0,10.0,8.0,9.0
18613,28.0,18.0,13.0,11.0,8.0,9.0,10.0,8.0,9.0,8.0
18614,18.0,13.0,11.0,8.0,9.0,10.0,8.0,9.0,8.0,10.0
18615,13.0,11.0,8.0,9.0,10.0,8.0,9.0,8.0,10.0,13.0
18616,11.0,8.0,9.0,10.0,8.0,9.0,8.0,10.0,13.0,17.0
18617,8.0,9.0,10.0,8.0,9.0,8.0,10.0,13.0,17.0,18.0
18618,9.0,10.0,8.0,9.0,8.0,10.0,13.0,17.0,18.0,23.0
18619,10.0,8.0,9.0,8.0,10.0,13.0,17.0,18.0,23.0,30.0
18620,8.0,9.0,8.0,10.0,13.0,17.0,18.0,23.0,30.0,34.0
18621,9.0,8.0,10.0,13.0,17.0,18.0,23.0,30.0,34.0,31.0
18622,8.0,10.0,13.0,17.0,18.0,23.0,30.0,34.0,31.0,39.0
18623,10.0,13.0,17.0,18.0,23.0,30.0,34.0,31.0,39.0,42.0
18624,13.0,17.0,18.0,23.0,30.0,34.0,31.0,39.0,42.0,101.0
18625,85.0,80.0,79.0,92.0,99.0,97.0,94.0,95.0,98.0,101.0
18626,96.0,99.0,95.0,93.0,89.0,92.0,84.0,84.0,87.0,87.0
18627,99.0,95.0,93.0,89.0,92.0,84.0,84.0,87.0,87.0,86.0
18628,95.0,93.0,89.0,92.0,84.0,84.0,87.0,87.0,86.0,101.0
18629,74.0,59.0,53.0,57.0,50.0,48.0,37.0,36.0,40.0,47.0
18630,59.0,53.0,57.0,50.0,48.0,37.0,36.0,40.0,47.0,54.0
18631,53.0,57.0,50.0,48.0,37.0,36.0,40.0,47.0,54.0,59.0
18632,57.0,50.0,48.0,37.0,36.0,40.0,47.0,54.0,59.0,69.0
18633,50.0,48.0,37.0,36.0,40.0,47.0,54.0,59.0,69.0,82.0
18634,48.0,37.0,36.0,40.0,47.0,54.0,59.0,69.0,82.0,83.0
18635,37.0,36.0,40.0,47.0,54.0,59.0,69.0,82.0,83.0,88.0
18636,36.0,40.0,47.0,54.0,59.0,69.0,82.0,83.0,88.0,89.0
18637,40.0,47.0,54.0,59.0,69.0,82.0,83.0,88.0,89.0,92.0
18638,47.0,54.0,59.0,69.0,82.0,83.0,88.0,89.0,92.0,92.0
18639,54.0,59.0,69.0,82.0,83.0,88.0,89.0,92.0,92.0,101.0
18640,79.0,79.0,66.0,54.0,54.0,54.0,54.0,51.0,61.0,79.0
18641,79.0,66.0,54.0,54.0,54.0,54.0,51.0,61.0,79.0,96.0
18642,66.0,54.0,54.0,54.0,54.0,51.0,61.0,79.0,96.0,101.0
18643,73.0,66.0,64.0,62.0,53.0,51.0,49.0,49.0,48.0,60.0
18644,66.0,64.0,62.0,53.0,51.0,49.0,49.0,48.0,60.0,63.0
18645,64.0,62.0,53.0,51.0,49.0,49.0,48.0,60.0,63.0,70.0
18646,62.0,53.0,51.0,49.0,49.0,48.0,60.0,63.0,70.0,79.0
18647,53.0,51.0,49.0,49.0,48.0,60.0,63.0,70.0,79.0,86.0
18648,51.0,49.0,49.0,48.0,60.0,63.0,70.0,79.0,86.0,86.0
18649,49.0,49.0,48.0,60.0,63.0,70.0,79.0,86.0,86.0,95.0
18650,49.0,48.0,60.0,63.0,70.0,79.0,86.0,86.0,95.0,101.0
18651,43.0,59.0,59.0,61.0,61.0,58.0,58.0,61.0,60.0,62.0
18652,59.0,59.0,61.0,61.0,58.0,58.0,61.0,60.0,62.0,63.0
18653,59.0,61.0,61.0,58.0,58.0,61.0,60.0,62.0,63.0,66.0
18654,61.0,61.0,58.0,58.0,61.0,60.0,62.0,63.0,66.0,69.0
18655,61.0,58.0,58.0,61.0,60.0,62.0,63.0,66.0,69.0,71.0
18656,58.0,58.0,61.0,60.0,62.0,63.0,66.0,69.0,71.0,75.0
18657,58.0,61.0,60.0,62.0,63.0,66.0,69.0,71.0,75.0,85.0
18658,61.0,60.0,62.0,63.0,66.0,69.0,71.0,75.0,85.0,80.0
18659,60.0,62.0,63.0,66.0,69.0,71.0,75.0,85.0,80.0,95.0
18660,62.0,63.0,66.0,69.0,71.0,75.0,85.0,80.0,95.0,101.0
18661,93.0,88.0,80.0,76.0,74.0,71.0,65.0,56.0,53.0,61.0
18662,88.0,80.0,76.0,74.0,71.0,65.0,56.0,53.0,61.0,74.0
18663,80.0,76.0,74.0,71.0,65.0,56.0,53.0,61.0,74.0,81.0
18664,76.0,74.0,71.0,65.0,56.0,53.0,61.0,74.0,81.0,87.0
18665,74.0,71.0,65.0,56.0,53.0,61.0,74.0,81.0,87.0,88.0
18666,71.0,65.0,56.0,53.0,61.0,74.0,81.0,87.0,88.0,97.0
18667,65.0,56.0,53.0,61.0,74.0,81.0,87.0,88.0,97.0,98.0
18668,56.0,53.0,61.0,74.0,81.0,87.0,88.0,97.0,98.0,95.0
18669,53.0,61.0,74.0,81.0,87.0,88.0,97.0,98.0,95.0,96.0
18670,61.0,74.0,81.0,87.0,88.0,97.0,98.0,95.0,96.0,94.0
18671,74.0,81.0,87.0,88.0,97.0,98.0,95.0,96.0,94.0,93.0
18672,81.0,87.0,88.0,97.0,98.0,95.0,96.0,94.0,93.0,101.0
18673,68.0,48.0,47.0,38.0,32.0,26.0,25.0,19.0,17.0,15.0
18674,48.0,47.0,38.0,32.0,26.0,25.0,19.0,17.0,15.0,12.0
18675,47.0,38.0,32.0,26.0,25.0,19.0,17.0,15.0,12.0,12.0
18676,38.0,32.0,26.0,25.0,19.0,17.0,15.0,12.0,12.0,9.0
18677,32.0,26.0,25.0,19.0,17.0,15.0,12.0,12.0,9.0,10.0
18678,26.0,25.0,19.0,17.0,15.0,12.0,12.0,9.0,10.0,14.0
18679,25.0,19.0,17.0,15.0,12.0,12.0,9.0,10.0,14.0,16.0
18680,19.0,17.0,15.0,12.0,12.0,9.0,10.0,14.0,16.0,22.0
18681,17.0,15.0,12.0,12.0,9.0,10.0,14.0,16.0,22.0,22.0
18682,15.0,12.0,12.0,9.0,10.0,14.0,16.0,22.0,22.0,33.0
18683,12.0,12.0,9.0,10.0,14.0,16.0,22.0,22.0,33.0,39.0
18684,12.0,9.0,10.0,14.0,16.0,22.0,22.0,33.0,39.0,53.0
18685,9.0,10.0,14.0,16.0,22.0,22.0,33.0,39.0,53.0,74.0
18686,10.0,14.0,16.0,22.0,22.0,33.0,39.0,53.0,74.0,78.0
18687,14.0,16.0,22.0,22.0,33.0,39.0,53.0,74.0,78.0,88.0
18688,16.0,22.0,22.0,33.0,39.0,53.0,74.0,78.0,88.0,98.0
18689,22.0,22.0,33.0,39.0,53.0,74.0,78.0,88.0,98.0,101.0
18690,82.0,76.0,74.0,73.0,73.0,65.0,59.0,58.0,54.0,54.0
18691,76.0,74.0,73.0,73.0,65.0,59.0,58.0,54.0,54.0,53.0
18692,74.0,73.0,73.0,65.0,59.0,58.0,54.0,54.0,53.0,52.0
18693,73.0,73.0,65.0,59.0,58.0,54.0,54.0,53.0,52.0,55.0
18694,73.0,65.0,59.0,58.0,54.0,54.0,53.0,52.0,55.0,52.0
18695,65.0,59.0,58.0,54.0,54.0,53.0,52.0,55.0,52.0,57.0
18696,59.0,58.0,54.0,54.0,53.0,52.0,55.0,52.0,57.0,76.0
18697,58.0,54.0,54.0,53.0,52.0,55.0,52.0,57.0,76.0,91.0
18698,54.0,54.0,53.0,52.0,55.0,52.0,57.0,76.0,91.0,99.0
18699,54.0,53.0,52.0,55.0,52.0,57.0,76.0,91.0,99.0,101.0
18700,73.0,69.0,62.0,62.0,60.0,64.0,61.0,56.0,57.0,57.0
18701,69.0,62.0,62.0,60.0,64.0,61.0,56.0,57.0,57.0,64.0
18702,62.0,62.0,60.0,64.0,61.0,56.0,57.0,57.0,64.0,84.0
18703,62.0,60.0,64.0,61.0,56.0,57.0,57.0,64.0,84.0,100.0
18704,60.0,64.0,61.0,56.0,57.0,57.0,64.0,84.0,100.0,101.0
18705,89.0,69.0,60.0,51.0,47.0,43.0,37.0,34.0,32.0,32.0
18706,69.0,60.0,51.0,47.0,43.0,37.0,34.0,32.0,32.0,27.0
18707,60.0,51.0,47.0,43.0,37.0,34.0,32.0,32.0,27.0,24.0
18708,51.0,47.0,43.0,37.0,34.0,32.0,32.0,27.0,24.0,26.0
18709,47.0,43.0,37.0,34.0,32.0,32.0,27.0,24.0,26.0,34.0
18710,43.0,37.0,34.0,32.0,32.0,27.0,24.0,26.0,34.0,35.0
18711,37.0,34.0,32.0,32.0,27.0,24.0,26.0,34.0,35.0,38.0
18712,34.0,32.0,32.0,27.0,24.0,26.0,34.0,35.0,38.0,36.0
18713,32.0,32.0,27.0,24.0,26.0,34.0,35.0,38.0,36.0,45.0
18714,32.0,27.0,24.0,26.0,34.0,35.0,38.0,36.0,45.0,46.0
18715,27.0,24.0,26.0,34.0,35.0,38.0,36.0,45.0,46.0,51.0
18716,24.0,26.0,34.0,35.0,38.0,36.0,45.0,46.0,51.0,101.0
18717,64.0,52.0,44.0,42.0,42.0,41.0,41.0,41.0,41.0,38.0
18718,52.0,44.0,42.0,42.0,41.0,41.0,41.0,41.0,38.0,35.0
18719,44.0,42.0,42.0,41.0,41.0,41.0,41.0,38.0,35.0,40.0
18720,42.0,42.0,41.0,41.0,41.0,41.0,38.0,35.0,40.0,45.0
18721,42.0,41.0,41.0,41.0,41.0,38.0,35.0,40.0,45.0,42.0
18722,41.0,41.0,41.0,41.0,38.0,35.0,40.0,45.0,42.0,48.0
18723,41.0,41.0,41.0,38.0,35.0,40.0,45.0,42.0,48.0,54.0
18724,41.0,41.0,38.0,35.0,40.0,45.0,42.0,48.0,54.0,65.0
