,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,diff_8,diff_9,target
7706,27.0,26.0,16.0,18.0,17.0,18.0,18.0,18.0,16.0,12.0,11.0
7707,26.0,16.0,18.0,17.0,18.0,18.0,18.0,16.0,12.0,11.0,13.0
7708,16.0,18.0,17.0,18.0,18.0,18.0,16.0,12.0,11.0,13.0,13.0
7709,18.0,17.0,18.0,18.0,18.0,16.0,12.0,11.0,13.0,13.0,15.0
7710,17.0,18.0,18.0,18.0,16.0,12.0,11.0,13.0,13.0,15.0,19.0
7711,18.0,18.0,18.0,16.0,12.0,11.0,13.0,13.0,15.0,19.0,24.0
7712,18.0,18.0,16.0,12.0,11.0,13.0,13.0,15.0,19.0,24.0,27.0
7713,18.0,16.0,12.0,11.0,13.0,13.0,15.0,19.0,24.0,27.0,37.0
7714,16.0,12.0,11.0,13.0,13.0,15.0,19.0,24.0,27.0,37.0,37.0
7715,12.0,11.0,13.0,13.0,15.0,19.0,24.0,27.0,37.0,37.0,101.0
7716,76.0,62.0,54.0,47.0,37.0,34.0,32.0,32.0,37.0,51.0,54.0
7717,62.0,54.0,47.0,37.0,34.0,32.0,32.0,37.0,51.0,54.0,56.0
7718,54.0,47.0,37.0,34.0,32.0,32.0,37.0,51.0,54.0,56.0,62.0
7719,47.0,37.0,34.0,32.0,32.0,37.0,51.0,54.0,56.0,62.0,74.0
7720,37.0,34.0,32.0,32.0,37.0,51.0,54.0,56.0,62.0,74.0,81.0
7721,34.0,32.0,32.0,37.0,51.0,54.0,56.0,62.0,74.0,81.0,87.0
7722,32.0,32.0,37.0,51.0,54.0,56.0,62.0,74.0,81.0,87.0,93.0
7723,32.0,37.0,51.0,54.0,56.0,62.0,74.0,81.0,87.0,93.0,94.0
7724,37.0,51.0,54.0,56.0,62.0,74.0,81.0,87.0,93.0,94.0,101.0
7725,96.0,80.0,71.0,69.0,64.0,49.0,39.0,34.0,34.0,28.0,28.0
7726,80.0,71.0,69.0,64.0,49.0,39.0,34.0,34.0,28.0,28.0,24.0
7727,71.0,69.0,64.0,49.0,39.0,34.0,34.0,28.0,28.0,24.0,20.0
7728,69.0,64.0,49.0,39.0,34.0,34.0,28.0,28.0,24.0,20.0,19.0
7729,64.0,49.0,39.0,34.0,34.0,28.0,28.0,24.0,20.0,19.0,18.0
7730,49.0,39.0,34.0,34.0,28.0,28.0,24.0,20.0,19.0,18.0,22.0
7731,39.0,34.0,34.0,28.0,28.0,24.0,20.0,19.0,18.0,22.0,25.0
7732,34.0,34.0,28.0,28.0,24.0,20.0,19.0,18.0,22.0,25.0,26.0
7733,34.0,28.0,28.0,24.0,20.0,19.0,18.0,22.0,25.0,26.0,26.0
7734,28.0,28.0,24.0,20.0,19.0,18.0,22.0,25.0,26.0,26.0,27.0
7735,28.0,24.0,20.0,19.0,18.0,22.0,25.0,26.0,26.0,27.0,45.0
7736,24.0,20.0,19.0,18.0,22.0,25.0,26.0,26.0,27.0,45.0,101.0
7737,84.0,77.0,73.0,75.0,75.0,73.0,76.0,84.0,78.0,79.0,87.0
7738,77.0,73.0,75.0,75.0,73.0,76.0,84.0,78.0,79.0,87.0,87.0
7739,73.0,75.0,75.0,73.0,76.0,84.0,78.0,79.0,87.0,87.0,88.0
7740,75.0,75.0,73.0,76.0,84.0,78.0,79.0,87.0,87.0,88.0,80.0
7741,75.0,73.0,76.0,84.0,78.0,79.0,87.0,87.0,88.0,80.0,83.0
7742,73.0,76.0,84.0,78.0,79.0,87.0,87.0,88.0,80.0,83.0,91.0
7743,76.0,84.0,78.0,79.0,87.0,87.0,88.0,80.0,83.0,91.0,97.0
7744,84.0,78.0,79.0,87.0,87.0,88.0,80.0,83.0,91.0,97.0,97.0
7745,78.0,79.0,87.0,87.0,88.0,80.0,83.0,91.0,97.0,97.0,101.0
7746,93.0,44.0,30.0,23.0,18.0,11.0,6.0,2.0,2.0,6.0,10.0
7747,44.0,30.0,23.0,18.0,11.0,6.0,2.0,2.0,6.0,10.0,14.0
7748,30.0,23.0,18.0,11.0,6.0,2.0,2.0,6.0,10.0,14.0,30.0
7749,23.0,18.0,11.0,6.0,2.0,2.0,6.0,10.0,14.0,30.0,43.0
7750,18.0,11.0,6.0,2.0,2.0,6.0,10.0,14.0,30.0,43.0,58.0
7751,11.0,6.0,2.0,2.0,6.0,10.0,14.0,30.0,43.0,58.0,76.0
7752,6.0,2.0,2.0,6.0,10.0,14.0,30.0,43.0,58.0,76.0,90.0
7753,2.0,2.0,6.0,10.0,14.0,30.0,43.0,58.0,76.0,90.0,101.0
7754,79.0,82.0,88.0,91.0,82.0,84.0,79.0,69.0,64.0,61.0,55.0
7755,82.0,88.0,91.0,82.0,84.0,79.0,69.0,64.0,61.0,55.0,59.0
7756,88.0,91.0,82.0,84.0,79.0,69.0,64.0,61.0,55.0,59.0,62.0
7757,91.0,82.0,84.0,79.0,69.0,64.0,61.0,55.0,59.0,62.0,79.0
7758,82.0,84.0,79.0,69.0,64.0,61.0,55.0,59.0,62.0,79.0,91.0
7759,84.0,79.0,69.0,64.0,61.0,55.0,59.0,62.0,79.0,91.0,72.0
7760,79.0,69.0,64.0,61.0,55.0,59.0,62.0,79.0,91.0,72.0,74.0
7761,69.0,64.0,61.0,55.0,59.0,62.0,79.0,91.0,72.0,74.0,88.0
7762,64.0,61.0,55.0,59.0,62.0,79.0,91.0,72.0,74.0,88.0,92.0
7763,61.0,55.0,59.0,62.0,79.0,91.0,72.0,74.0,88.0,92.0,101.0
7764,53.0,47.0,41.0,41.0,35.0,37.0,43.0,45.0,52.0,65.0,77.0
7765,47.0,41.0,41.0,35.0,37.0,43.0,45.0,52.0,65.0,77.0,87.0
7766,41.0,41.0,35.0,37.0,43.0,45.0,52.0,65.0,77.0,87.0,98.0
7767,41.0,35.0,37.0,43.0,45.0,52.0,65.0,77.0,87.0,98.0,101.0
7768,99.0,89.0,82.0,89.0,88.0,71.0,65.0,65.0,75.0,75.0,70.0
7769,89.0,82.0,89.0,88.0,71.0,65.0,65.0,75.0,75.0,70.0,78.0
7770,82.0,89.0,88.0,71.0,65.0,65.0,75.0,75.0,70.0,78.0,74.0
7771,89.0,88.0,71.0,65.0,65.0,75.0,75.0,70.0,78.0,74.0,83.0
7772,88.0,71.0,65.0,65.0,75.0,75.0,70.0,78.0,74.0,83.0,96.0
7773,71.0,65.0,65.0,75.0,75.0,70.0,78.0,74.0,83.0,96.0,101.0
7774,82.0,80.0,76.0,74.0,71.0,62.0,60.0,60.0,59.0,60.0,61.0
7775,80.0,76.0,74.0,71.0,62.0,60.0,60.0,59.0,60.0,61.0,55.0
7776,76.0,74.0,71.0,62.0,60.0,60.0,59.0,60.0,61.0,55.0,65.0
7777,74.0,71.0,62.0,60.0,60.0,59.0,60.0,61.0,55.0,65.0,79.0
7778,71.0,62.0,60.0,60.0,59.0,60.0,61.0,55.0,65.0,79.0,98.0
7779,62.0,60.0,60.0,59.0,60.0,61.0,55.0,65.0,79.0,98.0,101.0
7780,93.0,77.0,63.0,61.0,55.0,53.0,47.0,40.0,33.0,34.0,34.0
7781,77.0,63.0,61.0,55.0,53.0,47.0,40.0,33.0,34.0,34.0,37.0
7782,63.0,61.0,55.0,53.0,47.0,40.0,33.0,34.0,34.0,37.0,45.0
7783,61.0,55.0,53.0,47.0,40.0,33.0,34.0,34.0,37.0,45.0,47.0
7784,55.0,53.0,47.0,40.0,33.0,34.0,34.0,37.0,45.0,47.0,53.0
7785,53.0,47.0,40.0,33.0,34.0,34.0,37.0,45.0,47.0,53.0,53.0
7786,47.0,40.0,33.0,34.0,34.0,37.0,45.0,47.0,53.0,53.0,57.0
7787,40.0,33.0,34.0,34.0,37.0,45.0,47.0,53.0,53.0,57.0,59.0
7788,33.0,34.0,34.0,37.0,45.0,47.0,53.0,53.0,57.0,59.0,58.0
7789,34.0,34.0,37.0,45.0,47.0,53.0,53.0,57.0,59.0,58.0,62.0
7790,34.0,37.0,45.0,47.0,53.0,53.0,57.0,59.0,58.0,62.0,101.0
7791,89.0,85.0,85.0,75.0,72.0,69.0,72.0,70.0,72.0,64.0,73.0
7792,85.0,85.0,75.0,72.0,69.0,72.0,70.0,72.0,64.0,73.0,63.0
7793,85.0,75.0,72.0,69.0,72.0,70.0,72.0,64.0,73.0,63.0,74.0
7794,75.0,72.0,69.0,72.0,70.0,72.0,64.0,73.0,63.0,74.0,70.0
7795,72.0,69.0,72.0,70.0,72.0,64.0,73.0,63.0,74.0,70.0,80.0
7796,69.0,72.0,70.0,72.0,64.0,73.0,63.0,74.0,70.0,80.0,81.0
7797,72.0,70.0,72.0,64.0,73.0,63.0,74.0,70.0,80.0,81.0,78.0
7798,70.0,72.0,64.0,73.0,63.0,74.0,70.0,80.0,81.0,78.0,59.0
7799,72.0,64.0,73.0,63.0,74.0,70.0,80.0,81.0,78.0,59.0,67.0
7800,64.0,73.0,63.0,74.0,70.0,80.0,81.0,78.0,59.0,67.0,78.0
7801,73.0,63.0,74.0,70.0,80.0,81.0,78.0,59.0,67.0,78.0,101.0
7802,45.0,29.0,23.0,18.0,11.0,9.0,9.0,11.0,1.0,1.0,1.0
7803,29.0,23.0,18.0,11.0,9.0,9.0,11.0,1.0,1.0,1.0,1.0
7804,23.0,18.0,11.0,9.0,9.0,11.0,1.0,1.0,1.0,1.0,4.0
7805,18.0,11.0,9.0,9.0,11.0,1.0,1.0,1.0,1.0,4.0,8.0
7806,11.0,9.0,9.0,11.0,1.0,1.0,1.0,1.0,4.0,8.0,12.0
7807,9.0,9.0,11.0,1.0,1.0,1.0,1.0,4.0,8.0,12.0,22.0
7808,9.0,11.0,1.0,1.0,1.0,1.0,4.0,8.0,12.0,22.0,23.0
7809,11.0,1.0,1.0,1.0,1.0,4.0,8.0,12.0,22.0,23.0,43.0
7810,1.0,1.0,1.0,1.0,4.0,8.0,12.0,22.0,23.0,43.0,44.0
7811,1.0,1.0,1.0,4.0,8.0,12.0,22.0,23.0,43.0,44.0,101.0
7812,74.0,67.0,61.0,58.0,58.0,58.0,58.0,61.0,70.0,81.0,101.0
7813,75.0,67.0,67.0,67.0,57.0,52.0,51.0,47.0,44.0,44.0,44.0
7814,67.0,67.0,67.0,57.0,52.0,51.0,47.0,44.0,44.0,44.0,52.0
7815,67.0,67.0,57.0,52.0,51.0,47.0,44.0,44.0,44.0,52.0,55.0
7816,67.0,57.0,52.0,51.0,47.0,44.0,44.0,44.0,52.0,55.0,60.0
7817,57.0,52.0,51.0,47.0,44.0,44.0,44.0,52.0,55.0,60.0,71.0
7818,52.0,51.0,47.0,44.0,44.0,44.0,52.0,55.0,60.0,71.0,81.0
7819,51.0,47.0,44.0,44.0,44.0,52.0,55.0,60.0,71.0,81.0,93.0
7820,47.0,44.0,44.0,44.0,52.0,55.0,60.0,71.0,81.0,93.0,96.0
7821,44.0,44.0,44.0,52.0,55.0,60.0,71.0,81.0,93.0,96.0,98.0
7822,44.0,44.0,52.0,55.0,60.0,71.0,81.0,93.0,96.0,98.0,101.0
7823,75.0,67.0,56.0,55.0,50.0,51.0,47.0,44.0,47.0,45.0,38.0
7824,67.0,56.0,55.0,50.0,51.0,47.0,44.0,47.0,45.0,38.0,37.0
7825,56.0,55.0,50.0,51.0,47.0,44.0,47.0,45.0,38.0,37.0,34.0
7826,55.0,50.0,51.0,47.0,44.0,47.0,45.0,38.0,37.0,34.0,40.0
7827,50.0,51.0,47.0,44.0,47.0,45.0,38.0,37.0,34.0,40.0,32.0
7828,51.0,47.0,44.0,47.0,45.0,38.0,37.0,34.0,40.0,32.0,32.0
7829,47.0,44.0,47.0,45.0,38.0,37.0,34.0,40.0,32.0,32.0,34.0
7830,44.0,47.0,45.0,38.0,37.0,34.0,40.0,32.0,32.0,34.0,42.0
7831,47.0,45.0,38.0,37.0,34.0,40.0,32.0,32.0,34.0,42.0,44.0
7832,45.0,38.0,37.0,34.0,40.0,32.0,32.0,34.0,42.0,44.0,47.0
7833,38.0,37.0,34.0,40.0,32.0,32.0,34.0,42.0,44.0,47.0,101.0
7834,90.0,69.0,58.0,48.0,43.0,39.0,39.0,39.0,33.0,33.0,33.0
7835,69.0,58.0,48.0,43.0,39.0,39.0,39.0,33.0,33.0,33.0,47.0
7836,58.0,48.0,43.0,39.0,39.0,39.0,33.0,33.0,33.0,47.0,45.0
7837,48.0,43.0,39.0,39.0,39.0,33.0,33.0,33.0,47.0,45.0,52.0
7838,43.0,39.0,39.0,39.0,33.0,33.0,33.0,47.0,45.0,52.0,59.0
7839,39.0,39.0,39.0,33.0,33.0,33.0,47.0,45.0,52.0,59.0,66.0
7840,39.0,39.0,33.0,33.0,33.0,47.0,45.0,52.0,59.0,66.0,68.0
7841,39.0,33.0,33.0,33.0,47.0,45.0,52.0,59.0,66.0,68.0,80.0
7842,33.0,33.0,33.0,47.0,45.0,52.0,59.0,66.0,68.0,80.0,92.0
7843,33.0,33.0,47.0,45.0,52.0,59.0,66.0,68.0,80.0,92.0,95.0
7844,33.0,47.0,45.0,52.0,59.0,66.0,68.0,80.0,92.0,95.0,101.0
7845,93.0,25.0,28.0,30.0,29.0,28.0,18.0,9.0,15.0,17.0,20.0
7846,25.0,28.0,30.0,29.0,28.0,18.0,9.0,15.0,17.0,20.0,21.0
7847,28.0,30.0,29.0,28.0,18.0,9.0,15.0,17.0,20.0,21.0,26.0
7848,30.0,29.0,28.0,18.0,9.0,15.0,17.0,20.0,21.0,26.0,34.0
7849,29.0,28.0,18.0,9.0,15.0,17.0,20.0,21.0,26.0,34.0,43.0
7850,28.0,18.0,9.0,15.0,17.0,20.0,21.0,26.0,34.0,43.0,48.0
7851,18.0,9.0,15.0,17.0,20.0,21.0,26.0,34.0,43.0,48.0,61.0
7852,9.0,15.0,17.0,20.0,21.0,26.0,34.0,43.0,48.0,61.0,67.0
7853,15.0,17.0,20.0,21.0,26.0,34.0,43.0,48.0,61.0,67.0,72.0
7854,17.0,20.0,21.0,26.0,34.0,43.0,48.0,61.0,67.0,72.0,80.0
7855,20.0,21.0,26.0,34.0,43.0,48.0,61.0,67.0,72.0,80.0,101.0
7856,92.0,88.0,84.0,75.0,74.0,68.0,62.0,58.0,48.0,48.0,40.0
7857,88.0,84.0,75.0,74.0,68.0,62.0,58.0,48.0,48.0,40.0,38.0
7858,84.0,75.0,74.0,68.0,62.0,58.0,48.0,48.0,40.0,38.0,37.0
7859,75.0,74.0,68.0,62.0,58.0,48.0,48.0,40.0,38.0,37.0,37.0
7860,74.0,68.0,62.0,58.0,48.0,48.0,40.0,38.0,37.0,37.0,36.0
7861,68.0,62.0,58.0,48.0,48.0,40.0,38.0,37.0,37.0,36.0,35.0
7862,62.0,58.0,48.0,48.0,40.0,38.0,37.0,37.0,36.0,35.0,35.0
7863,58.0,48.0,48.0,40.0,38.0,37.0,37.0,36.0,35.0,35.0,32.0
7864,48.0,48.0,40.0,38.0,37.0,37.0,36.0,35.0,35.0,32.0,31.0
7865,48.0,40.0,38.0,37.0,37.0,36.0,35.0,35.0,32.0,31.0,28.0
7866,40.0,38.0,37.0,37.0,36.0,35.0,35.0,32.0,31.0,28.0,30.0
7867,38.0,37.0,37.0,36.0,35.0,35.0,32.0,31.0,28.0,30.0,30.0
7868,37.0,37.0,36.0,35.0,35.0,32.0,31.0,28.0,30.0,30.0,27.0
7869,37.0,36.0,35.0,35.0,32.0,31.0,28.0,30.0,30.0,27.0,28.0
7870,36.0,35.0,35.0,32.0,31.0,28.0,30.0,30.0,27.0,28.0,25.0
7871,35.0,35.0,32.0,31.0,28.0,30.0,30.0,27.0,28.0,25.0,30.0
7872,35.0,32.0,31.0,28.0,30.0,30.0,27.0,28.0,25.0,30.0,28.0
7873,32.0,31.0,28.0,30.0,30.0,27.0,28.0,25.0,30.0,28.0,28.0
7874,31.0,28.0,30.0,30.0,27.0,28.0,25.0,30.0,28.0,28.0,25.0
7875,28.0,30.0,30.0,27.0,28.0,25.0,30.0,28.0,28.0,25.0,27.0
7876,30.0,30.0,27.0,28.0,25.0,30.0,28.0,28.0,25.0,27.0,25.0
7877,30.0,27.0,28.0,25.0,30.0,28.0,28.0,25.0,27.0,25.0,25.0
7878,27.0,28.0,25.0,30.0,28.0,28.0,25.0,27.0,25.0,25.0,27.0
7879,28.0,25.0,30.0,28.0,28.0,25.0,27.0,25.0,25.0,27.0,37.0
7880,25.0,30.0,28.0,28.0,25.0,27.0,25.0,25.0,27.0,37.0,36.0
7881,30.0,28.0,28.0,25.0,27.0,25.0,25.0,27.0,37.0,36.0,37.0
7882,28.0,28.0,25.0,27.0,25.0,25.0,27.0,37.0,36.0,37.0,45.0
7883,28.0,25.0,27.0,25.0,25.0,27.0,37.0,36.0,37.0,45.0,43.0
7884,25.0,27.0,25.0,25.0,27.0,37.0,36.0,37.0,45.0,43.0,42.0
7885,27.0,25.0,25.0,27.0,37.0,36.0,37.0,45.0,43.0,42.0,42.0
7886,25.0,25.0,27.0,37.0,36.0,37.0,45.0,43.0,42.0,42.0,44.0
7887,25.0,27.0,37.0,36.0,37.0,45.0,43.0,42.0,42.0,44.0,48.0
7888,27.0,37.0,36.0,37.0,45.0,43.0,42.0,42.0,44.0,48.0,42.0
7889,37.0,36.0,37.0,45.0,43.0,42.0,42.0,44.0,48.0,42.0,42.0
7890,36.0,37.0,45.0,43.0,42.0,42.0,44.0,48.0,42.0,42.0,101.0
7891,86.0,59.0,42.0,32.0,24.0,17.0,15.0,11.0,10.0,7.0,7.0
7892,59.0,42.0,32.0,24.0,17.0,15.0,11.0,10.0,7.0,7.0,9.0
7893,42.0,32.0,24.0,17.0,15.0,11.0,10.0,7.0,7.0,9.0,10.0
7894,32.0,24.0,17.0,15.0,11.0,10.0,7.0,7.0,9.0,10.0,13.0
7895,24.0,17.0,15.0,11.0,10.0,7.0,7.0,9.0,10.0,13.0,17.0
7896,17.0,15.0,11.0,10.0,7.0,7.0,9.0,10.0,13.0,17.0,19.0
7897,15.0,11.0,10.0,7.0,7.0,9.0,10.0,13.0,17.0,19.0,23.0
7898,11.0,10.0,7.0,7.0,9.0,10.0,13.0,17.0,19.0,23.0,34.0
7899,10.0,7.0,7.0,9.0,10.0,13.0,17.0,19.0,23.0,34.0,35.0
7900,7.0,7.0,9.0,10.0,13.0,17.0,19.0,23.0,34.0,35.0,42.0
7901,7.0,9.0,10.0,13.0,17.0,19.0,23.0,34.0,35.0,42.0,41.0
7902,9.0,10.0,13.0,17.0,19.0,23.0,34.0,35.0,42.0,41.0,45.0
7903,10.0,13.0,17.0,19.0,23.0,34.0,35.0,42.0,41.0,45.0,48.0
7904,13.0,17.0,19.0,23.0,34.0,35.0,42.0,41.0,45.0,48.0,49.0
7905,17.0,19.0,23.0,34.0,35.0,42.0,41.0,45.0,48.0,49.0,49.0
7906,19.0,23.0,34.0,35.0,42.0,41.0,45.0,48.0,49.0,49.0,101.0
7907,84.0,68.0,68.0,72.0,71.0,69.0,90.0,89.0,86.0,84.0,87.0
7908,68.0,68.0,72.0,71.0,69.0,90.0,89.0,86.0,84.0,87.0,101.0
7909,10.0,6.0,7.0,6.0,4.0,6.0,7.0,9.0,14.0,17.0,20.0
7910,6.0,7.0,6.0,4.0,6.0,7.0,9.0,14.0,17.0,20.0,24.0
7911,7.0,6.0,4.0,6.0,7.0,9.0,14.0,17.0,20.0,24.0,29.0
7912,6.0,4.0,6.0,7.0,9.0,14.0,17.0,20.0,24.0,29.0,32.0
7913,4.0,6.0,7.0,9.0,14.0,17.0,20.0,24.0,29.0,32.0,39.0
7914,6.0,7.0,9.0,14.0,17.0,20.0,24.0,29.0,32.0,39.0,48.0
7915,7.0,9.0,14.0,17.0,20.0,24.0,29.0,32.0,39.0,48.0,54.0
7916,9.0,14.0,17.0,20.0,24.0,29.0,32.0,39.0,48.0,54.0,61.0
7917,14.0,17.0,20.0,24.0,29.0,32.0,39.0,48.0,54.0,61.0,67.0
7918,17.0,20.0,24.0,29.0,32.0,39.0,48.0,54.0,61.0,67.0,74.0
7919,20.0,24.0,29.0,32.0,39.0,48.0,54.0,61.0,67.0,74.0,101.0
7920,94.0,91.0,90.0,78.0,71.0,71.0,69.0,62.0,55.0,44.0,43.0
7921,91.0,90.0,78.0,71.0,71.0,69.0,62.0,55.0,44.0,43.0,43.0
7922,90.0,78.0,71.0,71.0,69.0,62.0,55.0,44.0,43.0,43.0,49.0
7923,78.0,71.0,71.0,69.0,62.0,55.0,44.0,43.0,43.0,49.0,50.0
7924,71.0,71.0,69.0,62.0,55.0,44.0,43.0,43.0,49.0,50.0,58.0
7925,71.0,69.0,62.0,55.0,44.0,43.0,43.0,49.0,50.0,58.0,64.0
7926,69.0,62.0,55.0,44.0,43.0,43.0,49.0,50.0,58.0,64.0,68.0
7927,62.0,55.0,44.0,43.0,43.0,49.0,50.0,58.0,64.0,68.0,66.0
7928,55.0,44.0,43.0,43.0,49.0,50.0,58.0,64.0,68.0,66.0,64.0
7929,44.0,43.0,43.0,49.0,50.0,58.0,64.0,68.0,66.0,64.0,66.0
7930,43.0,43.0,49.0,50.0,58.0,64.0,68.0,66.0,64.0,66.0,101.0
7931,57.0,51.0,47.0,42.0,42.0,41.0,35.0,34.0,33.0,30.0,33.0
7932,51.0,47.0,42.0,42.0,41.0,35.0,34.0,33.0,30.0,33.0,37.0
7933,47.0,42.0,42.0,41.0,35.0,34.0,33.0,30.0,33.0,37.0,38.0
7934,42.0,42.0,41.0,35.0,34.0,33.0,30.0,33.0,37.0,38.0,42.0
7935,42.0,41.0,35.0,34.0,33.0,30.0,33.0,37.0,38.0,42.0,50.0
7936,41.0,35.0,34.0,33.0,30.0,33.0,37.0,38.0,42.0,50.0,56.0
7937,35.0,34.0,33.0,30.0,33.0,37.0,38.0,42.0,50.0,56.0,53.0
7938,34.0,33.0,30.0,33.0,37.0,38.0,42.0,50.0,56.0,53.0,61.0
7939,33.0,30.0,33.0,37.0,38.0,42.0,50.0,56.0,53.0,61.0,60.0
7940,30.0,33.0,37.0,38.0,42.0,50.0,56.0,53.0,61.0,60.0,58.0
7941,33.0,37.0,38.0,42.0,50.0,56.0,53.0,61.0,60.0,58.0,101.0
7942,57.0,54.0,43.0,32.0,26.0,20.0,17.0,15.0,13.0,15.0,13.0
7943,54.0,43.0,32.0,26.0,20.0,17.0,15.0,13.0,15.0,13.0,11.0
7944,43.0,32.0,26.0,20.0,17.0,15.0,13.0,15.0,13.0,11.0,10.0
7945,32.0,26.0,20.0,17.0,15.0,13.0,15.0,13.0,11.0,10.0,12.0
7946,26.0,20.0,17.0,15.0,13.0,15.0,13.0,11.0,10.0,12.0,12.0
7947,20.0,17.0,15.0,13.0,15.0,13.0,11.0,10.0,12.0,12.0,13.0
7948,17.0,15.0,13.0,15.0,13.0,11.0,10.0,12.0,12.0,13.0,16.0
7949,15.0,13.0,15.0,13.0,11.0,10.0,12.0,12.0,13.0,16.0,20.0
7950,13.0,15.0,13.0,11.0,10.0,12.0,12.0,13.0,16.0,20.0,25.0
7951,15.0,13.0,11.0,10.0,12.0,12.0,13.0,16.0,20.0,25.0,28.0
7952,13.0,11.0,10.0,12.0,12.0,13.0,16.0,20.0,25.0,28.0,37.0
7953,11.0,10.0,12.0,12.0,13.0,16.0,20.0,25.0,28.0,37.0,38.0
7954,10.0,12.0,12.0,13.0,16.0,20.0,25.0,28.0,37.0,38.0,40.0
7955,12.0,12.0,13.0,16.0,20.0,25.0,28.0,37.0,38.0,40.0,50.0
7956,12.0,13.0,16.0,20.0,25.0,28.0,37.0,38.0,40.0,50.0,101.0
7957,97.0,97.0,94.0,83.0,77.0,71.0,64.0,58.0,57.0,56.0,57.0
7958,97.0,94.0,83.0,77.0,71.0,64.0,58.0,57.0,56.0,57.0,69.0
7959,94.0,83.0,77.0,71.0,64.0,58.0,57.0,56.0,57.0,69.0,68.0
7960,83.0,77.0,71.0,64.0,58.0,57.0,56.0,57.0,69.0,68.0,70.0
7961,77.0,71.0,64.0,58.0,57.0,56.0,57.0,69.0,68.0,70.0,68.0
7962,71.0,64.0,58.0,57.0,56.0,57.0,69.0,68.0,70.0,68.0,77.0
7963,64.0,58.0,57.0,56.0,57.0,69.0,68.0,70.0,68.0,77.0,93.0
7964,58.0,57.0,56.0,57.0,69.0,68.0,70.0,68.0,77.0,93.0,101.0
7965,85.0,68.0,64.0,61.0,60.0,63.0,64.0,61.0,76.0,79.0,86.0
7966,68.0,64.0,61.0,60.0,63.0,64.0,61.0,76.0,79.0,86.0,96.0
7967,64.0,61.0,60.0,63.0,64.0,61.0,76.0,79.0,86.0,96.0,101.0
7968,55.0,38.0,33.0,26.0,17.0,10.0,9.0,4.0,3.0,1.0,1.0
7969,38.0,33.0,26.0,17.0,10.0,9.0,4.0,3.0,1.0,1.0,8.0
7970,33.0,26.0,17.0,10.0,9.0,4.0,3.0,1.0,1.0,8.0,19.0
7971,26.0,17.0,10.0,9.0,4.0,3.0,1.0,1.0,8.0,19.0,28.0
7972,17.0,10.0,9.0,4.0,3.0,1.0,1.0,8.0,19.0,28.0,38.0
7973,10.0,9.0,4.0,3.0,1.0,1.0,8.0,19.0,28.0,38.0,57.0
7974,9.0,4.0,3.0,1.0,1.0,8.0,19.0,28.0,38.0,57.0,75.0
7975,4.0,3.0,1.0,1.0,8.0,19.0,28.0,38.0,57.0,75.0,80.0
7976,3.0,1.0,1.0,8.0,19.0,28.0,38.0,57.0,75.0,80.0,96.0
7977,1.0,1.0,8.0,19.0,28.0,38.0,57.0,75.0,80.0,96.0,101.0
7978,91.0,73.0,58.0,44.0,40.0,32.0,32.0,35.0,44.0,55.0,68.0
7979,73.0,58.0,44.0,40.0,32.0,32.0,35.0,44.0,55.0,68.0,71.0
7980,58.0,44.0,40.0,32.0,32.0,35.0,44.0,55.0,68.0,71.0,81.0
7981,44.0,40.0,32.0,32.0,35.0,44.0,55.0,68.0,71.0,81.0,93.0
7982,40.0,32.0,32.0,35.0,44.0,55.0,68.0,71.0,81.0,93.0,98.0
7983,32.0,32.0,35.0,44.0,55.0,68.0,71.0,81.0,93.0,98.0,101.0
7984,68.0,51.0,44.0,30.0,18.0,11.0,7.0,4.0,3.0,2.0,3.0
7985,51.0,44.0,30.0,18.0,11.0,7.0,4.0,3.0,2.0,3.0,3.0
7986,44.0,30.0,18.0,11.0,7.0,4.0,3.0,2.0,3.0,3.0,3.0
7987,30.0,18.0,11.0,7.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0
7988,18.0,11.0,7.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0
7989,11.0,7.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0
7990,7.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0
7991,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0
7992,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0
7993,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0
7994,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,6.0
7995,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,6.0,10.0
7996,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,6.0,10.0,12.0
7997,3.0,2.0,3.0,3.0,3.0,4.0,4.0,6.0,10.0,12.0,15.0
7998,2.0,3.0,3.0,3.0,4.0,4.0,6.0,10.0,12.0,15.0,15.0
7999,3.0,3.0,3.0,4.0,4.0,6.0,10.0,12.0,15.0,15.0,19.0
8000,3.0,3.0,4.0,4.0,6.0,10.0,12.0,15.0,15.0,19.0,23.0
8001,3.0,4.0,4.0,6.0,10.0,12.0,15.0,15.0,19.0,23.0,27.0
