,diff_0,diff_1,diff_2,diff_3,diff_4,target
2455,36.0,44.0,53.0,67.0,75.0,80.0
2456,44.0,53.0,67.0,75.0,80.0,101.0
2457,100.0,91.0,79.0,70.0,65.0,57.0
2458,91.0,79.0,70.0,65.0,57.0,56.0
2459,79.0,70.0,65.0,57.0,56.0,56.0
2460,70.0,65.0,57.0,56.0,56.0,52.0
2461,65.0,57.0,56.0,56.0,52.0,49.0
2462,57.0,56.0,56.0,52.0,49.0,47.0
2463,56.0,56.0,52.0,49.0,47.0,48.0
2464,56.0,52.0,49.0,47.0,48.0,53.0
2465,52.0,49.0,47.0,48.0,53.0,55.0
2466,49.0,47.0,48.0,53.0,55.0,61.0
2467,47.0,48.0,53.0,55.0,61.0,60.0
2468,48.0,53.0,55.0,61.0,60.0,60.0
2469,53.0,55.0,61.0,60.0,60.0,62.0
2470,55.0,61.0,60.0,60.0,62.0,59.0
2471,61.0,60.0,60.0,62.0,59.0,101.0
2472,91.0,83.0,37.0,29.0,25.0,23.0
2473,83.0,37.0,29.0,25.0,23.0,17.0
2474,37.0,29.0,25.0,23.0,17.0,17.0
2475,29.0,25.0,23.0,17.0,17.0,22.0
2476,25.0,23.0,17.0,17.0,22.0,19.0
2477,23.0,17.0,17.0,22.0,19.0,19.0
2478,17.0,17.0,22.0,19.0,19.0,22.0
2479,17.0,22.0,19.0,19.0,22.0,37.0
2480,22.0,19.0,19.0,22.0,37.0,58.0
2481,19.0,19.0,22.0,37.0,58.0,79.0
2482,19.0,22.0,37.0,58.0,79.0,88.0
2483,22.0,37.0,58.0,79.0,88.0,97.0
2484,37.0,58.0,79.0,88.0,97.0,97.0
2485,58.0,79.0,88.0,97.0,97.0,101.0
2486,23.0,19.0,21.0,17.0,22.0,22.0
2487,19.0,21.0,17.0,22.0,22.0,23.0
2488,21.0,17.0,22.0,22.0,23.0,25.0
2489,17.0,22.0,22.0,23.0,25.0,24.0
2490,22.0,22.0,23.0,25.0,24.0,26.0
2491,22.0,23.0,25.0,24.0,26.0,24.0
2492,23.0,25.0,24.0,26.0,24.0,26.0
2493,25.0,24.0,26.0,24.0,26.0,28.0
2494,24.0,26.0,24.0,26.0,28.0,28.0
2495,26.0,24.0,26.0,28.0,28.0,15.0
2496,24.0,26.0,28.0,28.0,15.0,22.0
2497,26.0,28.0,28.0,15.0,22.0,23.0
2498,28.0,28.0,15.0,22.0,23.0,28.0
2499,28.0,15.0,22.0,23.0,28.0,31.0
2500,15.0,22.0,23.0,28.0,31.0,33.0
2501,22.0,23.0,28.0,31.0,33.0,36.0
2502,23.0,28.0,31.0,33.0,36.0,45.0
2503,28.0,31.0,33.0,36.0,45.0,45.0
2504,31.0,33.0,36.0,45.0,45.0,101.0
2505,84.0,78.0,75.0,65.0,60.0,57.0
2506,78.0,75.0,65.0,60.0,57.0,53.0
2507,75.0,65.0,60.0,57.0,53.0,58.0
2508,65.0,60.0,57.0,53.0,58.0,32.0
2509,60.0,57.0,53.0,58.0,32.0,39.0
2510,57.0,53.0,58.0,32.0,39.0,40.0
2511,53.0,58.0,32.0,39.0,40.0,41.0
2512,58.0,32.0,39.0,40.0,41.0,42.0
2513,32.0,39.0,40.0,41.0,42.0,42.0
2514,39.0,40.0,41.0,42.0,42.0,33.0
2515,40.0,41.0,42.0,42.0,33.0,37.0
2516,41.0,42.0,42.0,33.0,37.0,50.0
2517,42.0,42.0,33.0,37.0,50.0,101.0
2518,94.0,92.0,95.0,94.0,90.0,79.0
2519,92.0,95.0,94.0,90.0,79.0,82.0
2520,95.0,94.0,90.0,79.0,82.0,74.0
2521,94.0,90.0,79.0,82.0,74.0,81.0
2522,90.0,79.0,82.0,74.0,81.0,85.0
2523,79.0,82.0,74.0,81.0,85.0,84.0
2524,82.0,74.0,81.0,85.0,84.0,93.0
2525,74.0,81.0,85.0,84.0,93.0,101.0
2526,64.0,51.0,43.0,29.0,29.0,25.0
2527,51.0,43.0,29.0,29.0,25.0,19.0
2528,43.0,29.0,29.0,25.0,19.0,14.0
2529,29.0,29.0,25.0,19.0,14.0,11.0
2530,29.0,25.0,19.0,14.0,11.0,12.0
2531,25.0,19.0,14.0,11.0,12.0,6.0
2532,19.0,14.0,11.0,12.0,6.0,8.0
2533,14.0,11.0,12.0,6.0,8.0,7.0
2534,11.0,12.0,6.0,8.0,7.0,5.0
2535,12.0,6.0,8.0,7.0,5.0,3.0
2536,6.0,8.0,7.0,5.0,3.0,4.0
2537,8.0,7.0,5.0,3.0,4.0,1.0
2538,7.0,5.0,3.0,4.0,1.0,4.0
2539,5.0,3.0,4.0,1.0,4.0,10.0
2540,3.0,4.0,1.0,4.0,10.0,18.0
2541,4.0,1.0,4.0,10.0,18.0,26.0
2542,1.0,4.0,10.0,18.0,26.0,29.0
2543,4.0,10.0,18.0,26.0,29.0,34.0
2544,10.0,18.0,26.0,29.0,34.0,38.0
2545,18.0,26.0,29.0,34.0,38.0,101.0
2546,99.0,68.0,67.0,74.0,69.0,68.0
2547,68.0,67.0,74.0,69.0,68.0,78.0
2548,67.0,74.0,69.0,68.0,78.0,89.0
2549,74.0,69.0,68.0,78.0,89.0,101.0
2550,97.0,65.0,45.0,29.0,19.0,15.0
2551,65.0,45.0,29.0,19.0,15.0,8.0
2552,45.0,29.0,19.0,15.0,8.0,6.0
2553,29.0,19.0,15.0,8.0,6.0,6.0
2554,19.0,15.0,8.0,6.0,6.0,5.0
2555,15.0,8.0,6.0,6.0,5.0,4.0
2556,8.0,6.0,6.0,5.0,4.0,5.0
2557,6.0,6.0,5.0,4.0,5.0,4.0
2558,6.0,5.0,4.0,5.0,4.0,3.0
2559,5.0,4.0,5.0,4.0,3.0,3.0
2560,4.0,5.0,4.0,3.0,3.0,4.0
2561,5.0,4.0,3.0,3.0,4.0,6.0
2562,4.0,3.0,3.0,4.0,6.0,6.0
2563,3.0,3.0,4.0,6.0,6.0,9.0
2564,3.0,4.0,6.0,6.0,9.0,16.0
2565,4.0,6.0,6.0,9.0,16.0,23.0
2566,6.0,6.0,9.0,16.0,23.0,24.0
2567,6.0,9.0,16.0,23.0,24.0,30.0
2568,9.0,16.0,23.0,24.0,30.0,30.0
2569,16.0,23.0,24.0,30.0,30.0,33.0
2570,23.0,24.0,30.0,30.0,33.0,29.0
2571,24.0,30.0,30.0,33.0,29.0,31.0
2572,30.0,30.0,33.0,29.0,31.0,37.0
2573,30.0,33.0,29.0,31.0,37.0,44.0
2574,33.0,29.0,31.0,37.0,44.0,48.0
2575,29.0,31.0,37.0,44.0,48.0,101.0
2576,92.0,87.0,87.0,69.0,61.0,58.0
2577,87.0,87.0,69.0,61.0,58.0,49.0
2578,87.0,69.0,61.0,58.0,49.0,47.0
2579,69.0,61.0,58.0,49.0,47.0,46.0
2580,61.0,58.0,49.0,47.0,46.0,41.0
2581,58.0,49.0,47.0,46.0,41.0,42.0
2582,49.0,47.0,46.0,41.0,42.0,32.0
2583,47.0,46.0,41.0,42.0,32.0,33.0
2584,46.0,41.0,42.0,32.0,33.0,40.0
2585,41.0,42.0,32.0,33.0,40.0,45.0
2586,42.0,32.0,33.0,40.0,45.0,53.0
2587,32.0,33.0,40.0,45.0,53.0,69.0
2588,33.0,40.0,45.0,53.0,69.0,73.0
2589,40.0,45.0,53.0,69.0,73.0,93.0
2590,45.0,53.0,69.0,73.0,93.0,96.0
2591,53.0,69.0,73.0,93.0,96.0,101.0
2592,7.0,12.0,21.0,27.0,22.0,11.0
2593,12.0,21.0,27.0,22.0,11.0,11.0
2594,21.0,27.0,22.0,11.0,11.0,11.0
2595,27.0,22.0,11.0,11.0,11.0,13.0
2596,22.0,11.0,11.0,11.0,13.0,16.0
2597,11.0,11.0,11.0,13.0,16.0,15.0
2598,11.0,11.0,13.0,16.0,15.0,16.0
2599,11.0,13.0,16.0,15.0,16.0,22.0
2600,13.0,16.0,15.0,16.0,22.0,36.0
2601,16.0,15.0,16.0,22.0,36.0,54.0
2602,15.0,16.0,22.0,36.0,54.0,60.0
2603,16.0,22.0,36.0,54.0,60.0,73.0
2604,22.0,36.0,54.0,60.0,73.0,80.0
2605,36.0,54.0,60.0,73.0,80.0,86.0
2606,54.0,60.0,73.0,80.0,86.0,92.0
2607,60.0,73.0,80.0,86.0,92.0,101.0
2608,31.0,36.0,38.0,32.0,31.0,26.0
2609,36.0,38.0,32.0,31.0,26.0,21.0
2610,38.0,32.0,31.0,26.0,21.0,19.0
2611,32.0,31.0,26.0,21.0,19.0,20.0
2612,31.0,26.0,21.0,19.0,20.0,21.0
2613,26.0,21.0,19.0,20.0,21.0,21.0
2614,21.0,19.0,20.0,21.0,21.0,23.0
2615,19.0,20.0,21.0,21.0,23.0,22.0
2616,20.0,21.0,21.0,23.0,22.0,21.0
2617,21.0,21.0,23.0,22.0,21.0,26.0
2618,21.0,23.0,22.0,21.0,26.0,31.0
2619,23.0,22.0,21.0,26.0,31.0,32.0
2620,22.0,21.0,26.0,31.0,32.0,32.0
2621,21.0,26.0,31.0,32.0,32.0,40.0
2622,26.0,31.0,32.0,32.0,40.0,50.0
2623,31.0,32.0,32.0,40.0,50.0,101.0
2624,18.0,13.0,1.0,1.0,1.0,1.0
2625,13.0,1.0,1.0,1.0,1.0,1.0
2626,1.0,1.0,1.0,1.0,1.0,1.0
2627,1.0,1.0,1.0,1.0,1.0,1.0
2628,1.0,1.0,1.0,1.0,1.0,2.0
2629,1.0,1.0,1.0,1.0,2.0,2.0
2630,1.0,1.0,1.0,2.0,2.0,3.0
2631,1.0,1.0,2.0,2.0,3.0,4.0
2632,1.0,2.0,2.0,3.0,4.0,4.0
2633,2.0,2.0,3.0,4.0,4.0,5.0
2634,2.0,3.0,4.0,4.0,5.0,7.0
2635,3.0,4.0,4.0,5.0,7.0,7.0
2636,4.0,4.0,5.0,7.0,7.0,8.0
2637,4.0,5.0,7.0,7.0,8.0,10.0
2638,5.0,7.0,7.0,8.0,10.0,12.0
2639,7.0,7.0,8.0,10.0,12.0,11.0
2640,7.0,8.0,10.0,12.0,11.0,13.0
2641,8.0,10.0,12.0,11.0,13.0,17.0
2642,10.0,12.0,11.0,13.0,17.0,19.0
2643,12.0,11.0,13.0,17.0,19.0,23.0
2644,11.0,13.0,17.0,19.0,23.0,24.0
2645,13.0,17.0,19.0,23.0,24.0,25.0
2646,17.0,19.0,23.0,24.0,25.0,26.0
2647,19.0,23.0,24.0,25.0,26.0,29.0
2648,23.0,24.0,25.0,26.0,29.0,32.0
2649,24.0,25.0,26.0,29.0,32.0,35.0
2650,25.0,26.0,29.0,32.0,35.0,37.0
2651,26.0,29.0,32.0,35.0,37.0,42.0
2652,29.0,32.0,35.0,37.0,42.0,42.0
2653,32.0,35.0,37.0,42.0,42.0,45.0
2654,35.0,37.0,42.0,42.0,45.0,50.0
2655,37.0,42.0,42.0,45.0,50.0,101.0
2656,85.0,96.0,93.0,80.0,75.0,70.0
2657,96.0,93.0,80.0,75.0,70.0,66.0
2658,93.0,80.0,75.0,70.0,66.0,66.0
2659,80.0,75.0,70.0,66.0,66.0,63.0
2660,75.0,70.0,66.0,66.0,63.0,63.0
2661,70.0,66.0,66.0,63.0,63.0,76.0
2662,66.0,66.0,63.0,63.0,76.0,81.0
2663,66.0,63.0,63.0,76.0,81.0,81.0
2664,63.0,63.0,76.0,81.0,81.0,83.0
2665,63.0,76.0,81.0,81.0,83.0,87.0
2666,76.0,81.0,81.0,83.0,87.0,83.0
2667,81.0,81.0,83.0,87.0,83.0,99.0
2668,81.0,83.0,87.0,83.0,99.0,99.0
2669,83.0,87.0,83.0,99.0,99.0,101.0
2670,99.0,97.0,92.0,81.0,88.0,80.0
2671,97.0,92.0,81.0,88.0,80.0,72.0
2672,92.0,81.0,88.0,80.0,72.0,65.0
2673,81.0,88.0,80.0,72.0,65.0,62.0
2674,88.0,80.0,72.0,65.0,62.0,67.0
2675,80.0,72.0,65.0,62.0,67.0,67.0
2676,72.0,65.0,62.0,67.0,67.0,70.0
2677,65.0,62.0,67.0,67.0,70.0,67.0
2678,62.0,67.0,67.0,70.0,67.0,68.0
2679,67.0,67.0,70.0,67.0,68.0,65.0
2680,67.0,70.0,67.0,68.0,65.0,68.0
2681,70.0,67.0,68.0,65.0,68.0,69.0
2682,67.0,68.0,65.0,68.0,69.0,74.0
2683,68.0,65.0,68.0,69.0,74.0,101.0
2684,54.0,53.0,68.0,36.0,30.0,35.0
2685,53.0,68.0,36.0,30.0,35.0,33.0
2686,68.0,36.0,30.0,35.0,33.0,30.0
2687,36.0,30.0,35.0,33.0,30.0,30.0
2688,30.0,35.0,33.0,30.0,30.0,28.0
2689,35.0,33.0,30.0,30.0,28.0,28.0
2690,33.0,30.0,30.0,28.0,28.0,29.0
2691,30.0,30.0,28.0,28.0,29.0,28.0
2692,30.0,28.0,28.0,29.0,28.0,32.0
2693,28.0,28.0,29.0,28.0,32.0,35.0
2694,28.0,29.0,28.0,32.0,35.0,45.0
2695,29.0,28.0,32.0,35.0,45.0,43.0
2696,28.0,32.0,35.0,45.0,43.0,46.0
2697,32.0,35.0,45.0,43.0,46.0,46.0
2698,35.0,45.0,43.0,46.0,46.0,48.0
2699,45.0,43.0,46.0,46.0,48.0,101.0
2700,58.0,9.0,10.0,10.0,10.0,11.0
2701,9.0,10.0,10.0,10.0,11.0,12.0
2702,10.0,10.0,10.0,11.0,12.0,12.0
2703,10.0,10.0,11.0,12.0,12.0,11.0
2704,10.0,11.0,12.0,12.0,11.0,6.0
2705,11.0,12.0,12.0,11.0,6.0,5.0
2706,12.0,12.0,11.0,6.0,5.0,5.0
2707,12.0,11.0,6.0,5.0,5.0,5.0
2708,11.0,6.0,5.0,5.0,5.0,9.0
2709,6.0,5.0,5.0,5.0,9.0,9.0
2710,5.0,5.0,5.0,9.0,9.0,10.0
2711,5.0,5.0,9.0,9.0,10.0,12.0
2712,5.0,9.0,9.0,10.0,12.0,15.0
2713,9.0,9.0,10.0,12.0,15.0,16.0
2714,9.0,10.0,12.0,15.0,16.0,18.0
2715,10.0,12.0,15.0,16.0,18.0,27.0
2716,12.0,15.0,16.0,18.0,27.0,30.0
2717,15.0,16.0,18.0,27.0,30.0,35.0
2718,16.0,18.0,27.0,30.0,35.0,44.0
2719,18.0,27.0,30.0,35.0,44.0,47.0
2720,27.0,30.0,35.0,44.0,47.0,47.0
2721,30.0,35.0,44.0,47.0,47.0,47.0
2722,35.0,44.0,47.0,47.0,47.0,101.0
2723,96.0,66.0,51.0,32.0,11.0,7.0
2724,66.0,51.0,32.0,11.0,7.0,10.0
2725,51.0,32.0,11.0,7.0,10.0,11.0
2726,32.0,11.0,7.0,10.0,11.0,11.0
2727,11.0,7.0,10.0,11.0,11.0,11.0
2728,7.0,10.0,11.0,11.0,11.0,11.0
2729,10.0,11.0,11.0,11.0,11.0,12.0
2730,11.0,11.0,11.0,11.0,12.0,9.0
2731,11.0,11.0,11.0,12.0,9.0,8.0
2732,11.0,11.0,12.0,9.0,8.0,11.0
2733,11.0,12.0,9.0,8.0,11.0,15.0
2734,12.0,9.0,8.0,11.0,15.0,18.0
2735,9.0,8.0,11.0,15.0,18.0,19.0
2736,8.0,11.0,15.0,18.0,19.0,20.0
2737,11.0,15.0,18.0,19.0,20.0,19.0
2738,15.0,18.0,19.0,20.0,19.0,25.0
2739,18.0,19.0,20.0,19.0,25.0,27.0
2740,19.0,20.0,19.0,25.0,27.0,36.0
2741,20.0,19.0,25.0,27.0,36.0,34.0
2742,19.0,25.0,27.0,36.0,34.0,43.0
2743,25.0,27.0,36.0,34.0,43.0,101.0
2744,89.0,72.0,47.0,38.0,30.0,31.0
2745,72.0,47.0,38.0,30.0,31.0,30.0
2746,47.0,38.0,30.0,31.0,30.0,28.0
2747,38.0,30.0,31.0,30.0,28.0,28.0
2748,30.0,31.0,30.0,28.0,28.0,24.0
2749,31.0,30.0,28.0,28.0,24.0,29.0
2750,30.0,28.0,28.0,24.0,29.0,24.0
2751,28.0,28.0,24.0,29.0,24.0,20.0
2752,28.0,24.0,29.0,24.0,20.0,21.0
2753,24.0,29.0,24.0,20.0,21.0,23.0
2754,29.0,24.0,20.0,21.0,23.0,21.0
2755,24.0,20.0,21.0,23.0,21.0,25.0
2756,20.0,21.0,23.0,21.0,25.0,39.0
2757,21.0,23.0,21.0,25.0,39.0,42.0
2758,23.0,21.0,25.0,39.0,42.0,49.0
2759,21.0,25.0,39.0,42.0,49.0,101.0
2760,94.0,89.0,70.0,54.0,12.0,11.0
2761,89.0,70.0,54.0,12.0,11.0,6.0
2762,70.0,54.0,12.0,11.0,6.0,1.0
2763,54.0,12.0,11.0,6.0,1.0,1.0
2764,12.0,11.0,6.0,1.0,1.0,1.0
2765,11.0,6.0,1.0,1.0,1.0,1.0
2766,6.0,1.0,1.0,1.0,1.0,1.0
2767,1.0,1.0,1.0,1.0,1.0,1.0
2768,1.0,1.0,1.0,1.0,1.0,1.0
2769,1.0,1.0,1.0,1.0,1.0,1.0
2770,1.0,1.0,1.0,1.0,1.0,1.0
2771,1.0,1.0,1.0,1.0,1.0,1.0
2772,1.0,1.0,1.0,1.0,1.0,1.0
2773,1.0,1.0,1.0,1.0,1.0,1.0
2774,1.0,1.0,1.0,1.0,1.0,2.0
2775,1.0,1.0,1.0,1.0,2.0,2.0
2776,1.0,1.0,1.0,2.0,2.0,4.0
2777,1.0,1.0,2.0,2.0,4.0,5.0
2778,1.0,2.0,2.0,4.0,5.0,7.0
2779,2.0,2.0,4.0,5.0,7.0,8.0
2780,2.0,4.0,5.0,7.0,8.0,9.0
2781,4.0,5.0,7.0,8.0,9.0,10.0
2782,5.0,7.0,8.0,9.0,10.0,11.0
2783,7.0,8.0,9.0,10.0,11.0,14.0
2784,8.0,9.0,10.0,11.0,14.0,18.0
2785,9.0,10.0,11.0,14.0,18.0,15.0
2786,10.0,11.0,14.0,18.0,15.0,21.0
2787,11.0,14.0,18.0,15.0,21.0,24.0
2788,14.0,18.0,15.0,21.0,24.0,24.0
2789,18.0,15.0,21.0,24.0,24.0,25.0
2790,15.0,21.0,24.0,24.0,25.0,27.0
2791,21.0,24.0,24.0,25.0,27.0,28.0
2792,24.0,24.0,25.0,27.0,28.0,19.0
2793,24.0,25.0,27.0,28.0,19.0,28.0
2794,25.0,27.0,28.0,19.0,28.0,33.0
2795,27.0,28.0,19.0,28.0,33.0,31.0
2796,28.0,19.0,28.0,33.0,31.0,31.0
2797,19.0,28.0,33.0,31.0,31.0,39.0
2798,28.0,33.0,31.0,31.0,39.0,43.0
2799,33.0,31.0,31.0,39.0,43.0,42.0
2800,31.0,31.0,39.0,43.0,42.0,39.0
2801,31.0,39.0,43.0,42.0,39.0,43.0
2802,39.0,43.0,42.0,39.0,43.0,48.0
2803,43.0,42.0,39.0,43.0,48.0,101.0
2804,43.0,90.0,89.0,89.0,79.0,72.0
2805,90.0,89.0,89.0,79.0,72.0,64.0
2806,89.0,89.0,79.0,72.0,64.0,67.0
2807,89.0,79.0,72.0,64.0,67.0,73.0
2808,79.0,72.0,64.0,67.0,73.0,75.0
2809,72.0,64.0,67.0,73.0,75.0,75.0
2810,64.0,67.0,73.0,75.0,75.0,79.0
2811,67.0,73.0,75.0,75.0,79.0,84.0
2812,73.0,75.0,75.0,79.0,84.0,91.0
2813,75.0,75.0,79.0,84.0,91.0,98.0
2814,75.0,79.0,84.0,91.0,98.0,101.0
2815,98.0,97.0,94.0,88.0,76.0,76.0
2816,97.0,94.0,88.0,76.0,76.0,70.0
2817,94.0,88.0,76.0,76.0,70.0,65.0
2818,88.0,76.0,76.0,70.0,65.0,71.0
2819,76.0,76.0,70.0,65.0,71.0,75.0
2820,76.0,70.0,65.0,71.0,75.0,83.0
2821,70.0,65.0,71.0,75.0,83.0,84.0
2822,65.0,71.0,75.0,83.0,84.0,96.0
2823,71.0,75.0,83.0,84.0,96.0,101.0
2824,69.0,80.0,45.0,67.0,98.0,101.0
2825,100.0,100.0,88.0,87.0,80.0,78.0
2826,100.0,88.0,87.0,80.0,78.0,89.0
2827,88.0,87.0,80.0,78.0,89.0,91.0
2828,87.0,80.0,78.0,89.0,91.0,84.0
2829,80.0,78.0,89.0,91.0,84.0,92.0
2830,78.0,89.0,91.0,84.0,92.0,92.0
2831,89.0,91.0,84.0,92.0,92.0,72.0
2832,91.0,84.0,92.0,92.0,72.0,76.0
2833,84.0,92.0,92.0,72.0,76.0,83.0
2834,92.0,92.0,72.0,76.0,83.0,89.0
2835,92.0,72.0,76.0,83.0,89.0,87.0
2836,72.0,76.0,83.0,89.0,87.0,94.0
2837,76.0,83.0,89.0,87.0,94.0,85.0
2838,83.0,89.0,87.0,94.0,85.0,101.0
2839,35.0,46.0,55.0,51.0,50.0,47.0
2840,46.0,55.0,51.0,50.0,47.0,46.0
2841,55.0,51.0,50.0,47.0,46.0,40.0
2842,51.0,50.0,47.0,46.0,40.0,38.0
2843,50.0,47.0,46.0,40.0,38.0,34.0
2844,47.0,46.0,40.0,38.0,34.0,25.0
2845,46.0,40.0,38.0,34.0,25.0,22.0
2846,40.0,38.0,34.0,25.0,22.0,27.0
2847,38.0,34.0,25.0,22.0,27.0,30.0
2848,34.0,25.0,22.0,27.0,30.0,30.0
2849,25.0,22.0,27.0,30.0,30.0,35.0
2850,22.0,27.0,30.0,30.0,35.0,41.0
2851,27.0,30.0,30.0,35.0,41.0,46.0
2852,30.0,30.0,35.0,41.0,46.0,53.0
2853,30.0,35.0,41.0,46.0,53.0,53.0
2854,35.0,41.0,46.0,53.0,53.0,101.0
2855,62.0,29.0,31.0,25.0,20.0,16.0
2856,29.0,31.0,25.0,20.0,16.0,14.0
2857,31.0,25.0,20.0,16.0,14.0,13.0
2858,25.0,20.0,16.0,14.0,13.0,11.0
2859,20.0,16.0,14.0,13.0,11.0,10.0
2860,16.0,14.0,13.0,11.0,10.0,11.0
2861,14.0,13.0,11.0,10.0,11.0,12.0
2862,13.0,11.0,10.0,11.0,12.0,10.0
2863,11.0,10.0,11.0,12.0,10.0,11.0
2864,10.0,11.0,12.0,10.0,11.0,10.0
2865,11.0,12.0,10.0,11.0,10.0,8.0
2866,12.0,10.0,11.0,10.0,8.0,11.0
2867,10.0,11.0,10.0,8.0,11.0,16.0
2868,11.0,10.0,8.0,11.0,16.0,17.0
2869,10.0,8.0,11.0,16.0,17.0,21.0
2870,8.0,11.0,16.0,17.0,21.0,24.0
2871,11.0,16.0,17.0,21.0,24.0,36.0
2872,16.0,17.0,21.0,24.0,36.0,37.0
2873,17.0,21.0,24.0,36.0,37.0,47.0
2874,21.0,24.0,36.0,37.0,47.0,49.0
2875,24.0,36.0,37.0,47.0,49.0,101.0
2876,44.0,58.0,68.0,74.0,93.0,94.0
2877,58.0,68.0,74.0,93.0,94.0,94.0
2878,68.0,74.0,93.0,94.0,94.0,101.0
2879,18.0,45.0,71.0,81.0,85.0,80.0
2880,45.0,71.0,81.0,85.0,80.0,101.0
2881,1.0,1.0,1.0,1.0,1.0,1.0
2882,1.0,1.0,1.0,1.0,1.0,4.0
2883,1.0,1.0,1.0,1.0,4.0,5.0
2884,1.0,1.0,1.0,4.0,5.0,5.0
2885,1.0,1.0,4.0,5.0,5.0,13.0
2886,1.0,4.0,5.0,5.0,13.0,15.0
2887,4.0,5.0,5.0,13.0,15.0,16.0
2888,5.0,5.0,13.0,15.0,16.0,18.0
2889,5.0,13.0,15.0,16.0,18.0,19.0
2890,13.0,15.0,16.0,18.0,19.0,24.0
2891,15.0,16.0,18.0,19.0,24.0,42.0
2892,16.0,18.0,19.0,24.0,42.0,37.0
2893,18.0,19.0,24.0,42.0,37.0,49.0
2894,19.0,24.0,42.0,37.0,49.0,56.0
2895,24.0,42.0,37.0,49.0,56.0,57.0
2896,42.0,37.0,49.0,56.0,57.0,101.0
2897,18.0,75.0,91.0,81.0,77.0,68.0
2898,75.0,91.0,81.0,77.0,68.0,56.0
2899,91.0,81.0,77.0,68.0,56.0,54.0
2900,81.0,77.0,68.0,56.0,54.0,46.0
2901,77.0,68.0,56.0,54.0,46.0,47.0
2902,68.0,56.0,54.0,46.0,47.0,50.0
2903,56.0,54.0,46.0,47.0,50.0,56.0
2904,54.0,46.0,47.0,50.0,56.0,61.0
2905,46.0,47.0,50.0,56.0,61.0,72.0
2906,47.0,50.0,56.0,61.0,72.0,71.0
2907,50.0,56.0,61.0,72.0,71.0,74.0
2908,56.0,61.0,72.0,71.0,74.0,80.0
2909,61.0,72.0,71.0,74.0,80.0,81.0
2910,72.0,71.0,74.0,80.0,81.0,83.0
2911,71.0,74.0,80.0,81.0,83.0,101.0
2912,58.0,80.0,91.0,77.0,67.0,59.0
2913,80.0,91.0,77.0,67.0,59.0,58.0
2914,91.0,77.0,67.0,59.0,58.0,48.0
2915,77.0,67.0,59.0,58.0,48.0,42.0
2916,67.0,59.0,58.0,48.0,42.0,34.0
2917,59.0,58.0,48.0,42.0,34.0,32.0
2918,58.0,48.0,42.0,34.0,32.0,30.0
2919,48.0,42.0,34.0,32.0,30.0,30.0
2920,42.0,34.0,32.0,30.0,30.0,28.0
2921,34.0,32.0,30.0,30.0,28.0,28.0
2922,32.0,30.0,30.0,28.0,28.0,24.0
2923,30.0,30.0,28.0,28.0,24.0,20.0
2924,30.0,28.0,28.0,24.0,20.0,22.0
2925,28.0,28.0,24.0,20.0,22.0,22.0
2926,28.0,24.0,20.0,22.0,22.0,22.0
2927,24.0,20.0,22.0,22.0,22.0,29.0
2928,20.0,22.0,22.0,22.0,29.0,30.0
2929,22.0,22.0,22.0,29.0,30.0,38.0
2930,22.0,22.0,29.0,30.0,38.0,41.0
2931,22.0,29.0,30.0,38.0,41.0,38.0
2932,29.0,30.0,38.0,41.0,38.0,101.0
2933,22.0,27.0,27.0,20.0,17.0,13.0
2934,27.0,27.0,20.0,17.0,13.0,13.0
2935,27.0,20.0,17.0,13.0,13.0,11.0
2936,20.0,17.0,13.0,13.0,11.0,13.0
2937,17.0,13.0,13.0,11.0,13.0,10.0
2938,13.0,13.0,11.0,13.0,10.0,6.0
2939,13.0,11.0,13.0,10.0,6.0,7.0
2940,11.0,13.0,10.0,6.0,7.0,8.0
2941,13.0,10.0,6.0,7.0,8.0,10.0
2942,10.0,6.0,7.0,8.0,10.0,10.0
2943,6.0,7.0,8.0,10.0,10.0,11.0
2944,7.0,8.0,10.0,10.0,11.0,10.0
2945,8.0,10.0,10.0,11.0,10.0,10.0
2946,10.0,10.0,11.0,10.0,10.0,11.0
2947,10.0,11.0,10.0,10.0,11.0,8.0
2948,11.0,10.0,10.0,11.0,8.0,11.0
2949,10.0,10.0,11.0,8.0,11.0,14.0
2950,10.0,11.0,8.0,11.0,14.0,24.0
2951,11.0,8.0,11.0,14.0,24.0,27.0
2952,8.0,11.0,14.0,24.0,27.0,32.0
2953,11.0,14.0,24.0,27.0,32.0,39.0
2954,14.0,24.0,27.0,32.0,39.0,101.0
2955,96.0,81.0,92.0,92.0,88.0,86.0
2956,81.0,92.0,92.0,88.0,86.0,81.0
2957,92.0,92.0,88.0,86.0,81.0,75.0
2958,92.0,88.0,86.0,81.0,75.0,78.0
2959,88.0,86.0,81.0,75.0,78.0,74.0
2960,86.0,81.0,75.0,78.0,74.0,75.0
2961,81.0,75.0,78.0,74.0,75.0,76.0
2962,75.0,78.0,74.0,75.0,76.0,78.0
2963,78.0,74.0,75.0,76.0,78.0,78.0
2964,74.0,75.0,76.0,78.0,78.0,83.0
2965,75.0,76.0,78.0,78.0,83.0,90.0
2966,76.0,78.0,78.0,83.0,90.0,91.0
2967,78.0,78.0,83.0,90.0,91.0,81.0
2968,78.0,83.0,90.0,91.0,81.0,93.0
2969,83.0,90.0,91.0,81.0,93.0,101.0
2970,73.0,12.0,60.0,76.0,87.0,99.0
2971,12.0,60.0,76.0,87.0,99.0,101.0
