,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,diff_6,diff_7,diff_8,diff_9,target
300,58.0,52.0,42.0,47.0,55.0,51.0,57.0,58.0,53.0,50.0,56.0
301,52.0,42.0,47.0,55.0,51.0,57.0,58.0,53.0,50.0,56.0,101.0
302,55.0,41.0,36.0,33.0,26.0,21.0,24.0,21.0,20.0,20.0,17.0
303,41.0,36.0,33.0,26.0,21.0,24.0,21.0,20.0,20.0,17.0,17.0
304,36.0,33.0,26.0,21.0,24.0,21.0,20.0,20.0,17.0,17.0,18.0
305,33.0,26.0,21.0,24.0,21.0,20.0,20.0,17.0,17.0,18.0,18.0
306,26.0,21.0,24.0,21.0,20.0,20.0,17.0,17.0,18.0,18.0,19.0
307,21.0,24.0,21.0,20.0,20.0,17.0,17.0,18.0,18.0,19.0,19.0
308,24.0,21.0,20.0,20.0,17.0,17.0,18.0,18.0,19.0,19.0,28.0
309,21.0,20.0,20.0,17.0,17.0,18.0,18.0,19.0,19.0,28.0,35.0
310,20.0,20.0,17.0,17.0,18.0,18.0,19.0,19.0,28.0,35.0,41.0
311,20.0,17.0,17.0,18.0,18.0,19.0,19.0,28.0,35.0,41.0,48.0
312,17.0,17.0,18.0,18.0,19.0,19.0,28.0,35.0,41.0,48.0,101.0
313,100.0,99.0,98.0,95.0,82.0,76.0,75.0,77.0,76.0,73.0,70.0
314,22.0,32.0,34.0,30.0,30.0,25.0,24.0,21.0,25.0,30.0,47.0
315,32.0,34.0,30.0,30.0,25.0,24.0,21.0,25.0,30.0,47.0,47.0
316,34.0,30.0,30.0,25.0,24.0,21.0,25.0,30.0,47.0,47.0,67.0
317,30.0,30.0,25.0,24.0,21.0,25.0,30.0,47.0,47.0,67.0,81.0
318,30.0,25.0,24.0,21.0,25.0,30.0,47.0,47.0,67.0,81.0,89.0
319,25.0,24.0,21.0,25.0,30.0,47.0,47.0,67.0,81.0,89.0,92.0
320,24.0,21.0,25.0,30.0,47.0,47.0,67.0,81.0,89.0,92.0,101.0
321,82.0,77.0,68.0,58.0,53.0,41.0,35.0,31.0,31.0,27.0,26.0
322,77.0,68.0,58.0,53.0,41.0,35.0,31.0,31.0,27.0,26.0,22.0
323,68.0,58.0,53.0,41.0,35.0,31.0,31.0,27.0,26.0,22.0,18.0
324,58.0,53.0,41.0,35.0,31.0,31.0,27.0,26.0,22.0,18.0,18.0
325,53.0,41.0,35.0,31.0,31.0,27.0,26.0,22.0,18.0,18.0,17.0
326,41.0,35.0,31.0,31.0,27.0,26.0,22.0,18.0,18.0,17.0,17.0
327,35.0,31.0,31.0,27.0,26.0,22.0,18.0,18.0,17.0,17.0,19.0
328,31.0,31.0,27.0,26.0,22.0,18.0,18.0,17.0,17.0,19.0,19.0
329,31.0,27.0,26.0,22.0,18.0,18.0,17.0,17.0,19.0,19.0,23.0
330,27.0,26.0,22.0,18.0,18.0,17.0,17.0,19.0,19.0,23.0,23.0
331,26.0,22.0,18.0,18.0,17.0,17.0,19.0,19.0,23.0,23.0,25.0
332,22.0,18.0,18.0,17.0,17.0,19.0,19.0,23.0,23.0,25.0,44.0
333,18.0,18.0,17.0,17.0,19.0,19.0,23.0,23.0,25.0,44.0,36.0
334,18.0,17.0,17.0,19.0,19.0,23.0,23.0,25.0,44.0,36.0,34.0
335,17.0,17.0,19.0,19.0,23.0,23.0,25.0,44.0,36.0,34.0,38.0
336,17.0,19.0,19.0,23.0,23.0,25.0,44.0,36.0,34.0,38.0,36.0
337,19.0,19.0,23.0,23.0,25.0,44.0,36.0,34.0,38.0,36.0,41.0
338,19.0,23.0,23.0,25.0,44.0,36.0,34.0,38.0,36.0,41.0,35.0
339,23.0,23.0,25.0,44.0,36.0,34.0,38.0,36.0,41.0,35.0,27.0
340,23.0,25.0,44.0,36.0,34.0,38.0,36.0,41.0,35.0,27.0,40.0
341,25.0,44.0,36.0,34.0,38.0,36.0,41.0,35.0,27.0,40.0,42.0
342,44.0,36.0,34.0,38.0,36.0,41.0,35.0,27.0,40.0,42.0,41.0
343,36.0,34.0,38.0,36.0,41.0,35.0,27.0,40.0,42.0,41.0,46.0
344,34.0,38.0,36.0,41.0,35.0,27.0,40.0,42.0,41.0,46.0,101.0
345,55.0,72.0,53.0,54.0,39.0,44.0,55.0,54.0,52.0,50.0,47.0
346,72.0,53.0,54.0,39.0,44.0,55.0,54.0,52.0,50.0,47.0,45.0
347,53.0,54.0,39.0,44.0,55.0,54.0,52.0,50.0,47.0,45.0,36.0
348,54.0,39.0,44.0,55.0,54.0,52.0,50.0,47.0,45.0,36.0,13.0
349,39.0,44.0,55.0,54.0,52.0,50.0,47.0,45.0,36.0,13.0,28.0
350,44.0,55.0,54.0,52.0,50.0,47.0,45.0,36.0,13.0,28.0,33.0
351,55.0,54.0,52.0,50.0,47.0,45.0,36.0,13.0,28.0,33.0,41.0
352,54.0,52.0,50.0,47.0,45.0,36.0,13.0,28.0,33.0,41.0,53.0
353,52.0,50.0,47.0,45.0,36.0,13.0,28.0,33.0,41.0,53.0,65.0
354,50.0,47.0,45.0,36.0,13.0,28.0,33.0,41.0,53.0,65.0,76.0
355,47.0,45.0,36.0,13.0,28.0,33.0,41.0,53.0,65.0,76.0,101.0
356,33.0,40.0,38.0,42.0,47.0,50.0,44.0,39.0,39.0,37.0,41.0
357,40.0,38.0,42.0,47.0,50.0,44.0,39.0,39.0,37.0,41.0,42.0
358,38.0,42.0,47.0,50.0,44.0,39.0,39.0,37.0,41.0,42.0,39.0
359,42.0,47.0,50.0,44.0,39.0,39.0,37.0,41.0,42.0,39.0,41.0
360,47.0,50.0,44.0,39.0,39.0,37.0,41.0,42.0,39.0,41.0,45.0
361,50.0,44.0,39.0,39.0,37.0,41.0,42.0,39.0,41.0,45.0,42.0
362,44.0,39.0,39.0,37.0,41.0,42.0,39.0,41.0,45.0,42.0,42.0
363,39.0,39.0,37.0,41.0,42.0,39.0,41.0,45.0,42.0,42.0,42.0
364,39.0,37.0,41.0,42.0,39.0,41.0,45.0,42.0,42.0,42.0,45.0
365,37.0,41.0,42.0,39.0,41.0,45.0,42.0,42.0,42.0,45.0,44.0
366,41.0,42.0,39.0,41.0,45.0,42.0,42.0,42.0,45.0,44.0,38.0
367,42.0,39.0,41.0,45.0,42.0,42.0,42.0,45.0,44.0,38.0,43.0
368,39.0,41.0,45.0,42.0,42.0,42.0,45.0,44.0,38.0,43.0,47.0
369,41.0,45.0,42.0,42.0,42.0,45.0,44.0,38.0,43.0,47.0,43.0
370,45.0,42.0,42.0,42.0,45.0,44.0,38.0,43.0,47.0,43.0,46.0
371,42.0,42.0,42.0,45.0,44.0,38.0,43.0,47.0,43.0,46.0,50.0
372,42.0,42.0,45.0,44.0,38.0,43.0,47.0,43.0,46.0,50.0,101.0
373,95.0,98.0,97.0,91.0,81.0,90.0,96.0,94.0,99.0,98.0,101.0
374,73.0,74.0,72.0,64.0,64.0,61.0,59.0,50.0,52.0,55.0,62.0
375,74.0,72.0,64.0,64.0,61.0,59.0,50.0,52.0,55.0,62.0,75.0
376,72.0,64.0,64.0,61.0,59.0,50.0,52.0,55.0,62.0,75.0,85.0
377,64.0,64.0,61.0,59.0,50.0,52.0,55.0,62.0,75.0,85.0,101.0
378,96.0,75.0,63.0,46.0,41.0,34.0,26.0,21.0,14.0,13.0,10.0
379,75.0,63.0,46.0,41.0,34.0,26.0,21.0,14.0,13.0,10.0,12.0
380,63.0,46.0,41.0,34.0,26.0,21.0,14.0,13.0,10.0,12.0,11.0
381,46.0,41.0,34.0,26.0,21.0,14.0,13.0,10.0,12.0,11.0,12.0
382,41.0,34.0,26.0,21.0,14.0,13.0,10.0,12.0,11.0,12.0,13.0
383,34.0,26.0,21.0,14.0,13.0,10.0,12.0,11.0,12.0,13.0,12.0
384,26.0,21.0,14.0,13.0,10.0,12.0,11.0,12.0,13.0,12.0,15.0
385,21.0,14.0,13.0,10.0,12.0,11.0,12.0,13.0,12.0,15.0,14.0
386,14.0,13.0,10.0,12.0,11.0,12.0,13.0,12.0,15.0,14.0,18.0
387,13.0,10.0,12.0,11.0,12.0,13.0,12.0,15.0,14.0,18.0,20.0
388,10.0,12.0,11.0,12.0,13.0,12.0,15.0,14.0,18.0,20.0,28.0
389,12.0,11.0,12.0,13.0,12.0,15.0,14.0,18.0,20.0,28.0,35.0
390,11.0,12.0,13.0,12.0,15.0,14.0,18.0,20.0,28.0,35.0,41.0
391,12.0,13.0,12.0,15.0,14.0,18.0,20.0,28.0,35.0,41.0,49.0
392,13.0,12.0,15.0,14.0,18.0,20.0,28.0,35.0,41.0,49.0,101.0
393,97.0,83.0,76.0,76.0,69.0,70.0,66.0,63.0,69.0,73.0,79.0
394,83.0,76.0,76.0,69.0,70.0,66.0,63.0,69.0,73.0,79.0,84.0
395,76.0,76.0,69.0,70.0,66.0,63.0,69.0,73.0,79.0,84.0,98.0
396,76.0,69.0,70.0,66.0,63.0,69.0,73.0,79.0,84.0,98.0,101.0
397,99.0,89.0,83.0,77.0,69.0,70.0,67.0,59.0,53.0,52.0,48.0
398,89.0,83.0,77.0,69.0,70.0,67.0,59.0,53.0,52.0,48.0,43.0
399,83.0,77.0,69.0,70.0,67.0,59.0,53.0,52.0,48.0,43.0,49.0
400,77.0,69.0,70.0,67.0,59.0,53.0,52.0,48.0,43.0,49.0,48.0
401,69.0,70.0,67.0,59.0,53.0,52.0,48.0,43.0,49.0,48.0,55.0
402,70.0,67.0,59.0,53.0,52.0,48.0,43.0,49.0,48.0,55.0,65.0
403,67.0,59.0,53.0,52.0,48.0,43.0,49.0,48.0,55.0,65.0,70.0
404,59.0,53.0,52.0,48.0,43.0,49.0,48.0,55.0,65.0,70.0,86.0
405,53.0,52.0,48.0,43.0,49.0,48.0,55.0,65.0,70.0,86.0,90.0
406,52.0,48.0,43.0,49.0,48.0,55.0,65.0,70.0,86.0,90.0,101.0
407,12.0,9.0,7.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0
408,9.0,7.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0
409,7.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0
410,5.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0
411,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0
412,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0
413,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,6.0
414,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,6.0,9.0
415,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,6.0,9.0,11.0
416,3.0,4.0,4.0,3.0,3.0,4.0,4.0,6.0,9.0,11.0,12.0
417,4.0,4.0,3.0,3.0,4.0,4.0,6.0,9.0,11.0,12.0,14.0
418,4.0,3.0,3.0,4.0,4.0,6.0,9.0,11.0,12.0,14.0,14.0
419,3.0,3.0,4.0,4.0,6.0,9.0,11.0,12.0,14.0,14.0,16.0
420,3.0,4.0,4.0,6.0,9.0,11.0,12.0,14.0,14.0,16.0,18.0
421,4.0,4.0,6.0,9.0,11.0,12.0,14.0,14.0,16.0,18.0,22.0
422,4.0,6.0,9.0,11.0,12.0,14.0,14.0,16.0,18.0,22.0,24.0
423,6.0,9.0,11.0,12.0,14.0,14.0,16.0,18.0,22.0,24.0,31.0
424,9.0,11.0,12.0,14.0,14.0,16.0,18.0,22.0,24.0,31.0,33.0
425,11.0,12.0,14.0,14.0,16.0,18.0,22.0,24.0,31.0,33.0,39.0
426,12.0,14.0,14.0,16.0,18.0,22.0,24.0,31.0,33.0,39.0,47.0
427,14.0,14.0,16.0,18.0,22.0,24.0,31.0,33.0,39.0,47.0,101.0
428,72.0,50.0,28.0,20.0,16.0,11.0,8.0,6.0,6.0,7.0,6.0
429,50.0,28.0,20.0,16.0,11.0,8.0,6.0,6.0,7.0,6.0,6.0
430,28.0,20.0,16.0,11.0,8.0,6.0,6.0,7.0,6.0,6.0,9.0
431,20.0,16.0,11.0,8.0,6.0,6.0,7.0,6.0,6.0,9.0,12.0
432,16.0,11.0,8.0,6.0,6.0,7.0,6.0,6.0,9.0,12.0,13.0
433,11.0,8.0,6.0,6.0,7.0,6.0,6.0,9.0,12.0,13.0,14.0
434,8.0,6.0,6.0,7.0,6.0,6.0,9.0,12.0,13.0,14.0,18.0
435,6.0,6.0,7.0,6.0,6.0,9.0,12.0,13.0,14.0,18.0,21.0
436,6.0,7.0,6.0,6.0,9.0,12.0,13.0,14.0,18.0,21.0,22.0
437,7.0,6.0,6.0,9.0,12.0,13.0,14.0,18.0,21.0,22.0,28.0
438,6.0,6.0,9.0,12.0,13.0,14.0,18.0,21.0,22.0,28.0,38.0
439,6.0,9.0,12.0,13.0,14.0,18.0,21.0,22.0,28.0,38.0,44.0
440,9.0,12.0,13.0,14.0,18.0,21.0,22.0,28.0,38.0,44.0,46.0
441,12.0,13.0,14.0,18.0,21.0,22.0,28.0,38.0,44.0,46.0,101.0
442,99.0,79.0,72.0,68.0,57.0,51.0,45.0,40.0,42.0,44.0,38.0
443,79.0,72.0,68.0,57.0,51.0,45.0,40.0,42.0,44.0,38.0,32.0
444,72.0,68.0,57.0,51.0,45.0,40.0,42.0,44.0,38.0,32.0,35.0
445,68.0,57.0,51.0,45.0,40.0,42.0,44.0,38.0,32.0,35.0,44.0
446,57.0,51.0,45.0,40.0,42.0,44.0,38.0,32.0,35.0,44.0,55.0
447,51.0,45.0,40.0,42.0,44.0,38.0,32.0,35.0,44.0,55.0,60.0
448,45.0,40.0,42.0,44.0,38.0,32.0,35.0,44.0,55.0,60.0,72.0
449,40.0,42.0,44.0,38.0,32.0,35.0,44.0,55.0,60.0,72.0,72.0
450,42.0,44.0,38.0,32.0,35.0,44.0,55.0,60.0,72.0,72.0,82.0
451,44.0,38.0,32.0,35.0,44.0,55.0,60.0,72.0,72.0,82.0,89.0
452,38.0,32.0,35.0,44.0,55.0,60.0,72.0,72.0,82.0,89.0,101.0
453,84.0,54.0,28.0,8.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0
454,54.0,28.0,8.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0
455,28.0,8.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
456,8.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
457,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
458,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
459,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
460,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
463,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
464,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0
465,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,7.0
466,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,7.0,10.0
467,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,7.0,10.0,5.0
468,1.0,2.0,2.0,2.0,2.0,2.0,3.0,7.0,10.0,5.0,6.0
469,2.0,2.0,2.0,2.0,2.0,3.0,7.0,10.0,5.0,6.0,10.0
470,2.0,2.0,2.0,2.0,3.0,7.0,10.0,5.0,6.0,10.0,10.0
471,2.0,2.0,2.0,3.0,7.0,10.0,5.0,6.0,10.0,10.0,11.0
472,2.0,2.0,3.0,7.0,10.0,5.0,6.0,10.0,10.0,11.0,12.0
473,2.0,3.0,7.0,10.0,5.0,6.0,10.0,10.0,11.0,12.0,16.0
474,3.0,7.0,10.0,5.0,6.0,10.0,10.0,11.0,12.0,16.0,17.0
475,7.0,10.0,5.0,6.0,10.0,10.0,11.0,12.0,16.0,17.0,19.0
476,10.0,5.0,6.0,10.0,10.0,11.0,12.0,16.0,17.0,19.0,28.0
477,5.0,6.0,10.0,10.0,11.0,12.0,16.0,17.0,19.0,28.0,26.0
478,6.0,10.0,10.0,11.0,12.0,16.0,17.0,19.0,28.0,26.0,28.0
479,10.0,10.0,11.0,12.0,16.0,17.0,19.0,28.0,26.0,28.0,25.0
480,10.0,11.0,12.0,16.0,17.0,19.0,28.0,26.0,28.0,25.0,32.0
481,11.0,12.0,16.0,17.0,19.0,28.0,26.0,28.0,25.0,32.0,37.0
482,12.0,16.0,17.0,19.0,28.0,26.0,28.0,25.0,32.0,37.0,36.0
483,16.0,17.0,19.0,28.0,26.0,28.0,25.0,32.0,37.0,36.0,35.0
484,17.0,19.0,28.0,26.0,28.0,25.0,32.0,37.0,36.0,35.0,43.0
485,19.0,28.0,26.0,28.0,25.0,32.0,37.0,36.0,35.0,43.0,43.0
486,28.0,26.0,28.0,25.0,32.0,37.0,36.0,35.0,43.0,43.0,43.0
487,26.0,28.0,25.0,32.0,37.0,36.0,35.0,43.0,43.0,43.0,49.0
488,28.0,25.0,32.0,37.0,36.0,35.0,43.0,43.0,43.0,49.0,47.0
489,25.0,32.0,37.0,36.0,35.0,43.0,43.0,43.0,49.0,47.0,49.0
490,32.0,37.0,36.0,35.0,43.0,43.0,43.0,49.0,47.0,49.0,101.0
491,98.0,97.0,91.0,84.0,78.0,81.0,77.0,70.0,37.0,52.0,55.0
492,97.0,91.0,84.0,78.0,81.0,77.0,70.0,37.0,52.0,55.0,61.0
493,91.0,84.0,78.0,81.0,77.0,70.0,37.0,52.0,55.0,61.0,61.0
494,84.0,78.0,81.0,77.0,70.0,37.0,52.0,55.0,61.0,61.0,73.0
495,78.0,81.0,77.0,70.0,37.0,52.0,55.0,61.0,61.0,73.0,82.0
496,81.0,77.0,70.0,37.0,52.0,55.0,61.0,61.0,73.0,82.0,90.0
497,77.0,70.0,37.0,52.0,55.0,61.0,61.0,73.0,82.0,90.0,92.0
498,70.0,37.0,52.0,55.0,61.0,61.0,73.0,82.0,90.0,92.0,92.0
499,37.0,52.0,55.0,61.0,61.0,73.0,82.0,90.0,92.0,92.0,98.0
500,52.0,55.0,61.0,61.0,73.0,82.0,90.0,92.0,92.0,98.0,101.0
501,15.0,51.0,53.0,62.0,69.0,52.0,61.0,55.0,58.0,59.0,55.0
502,51.0,53.0,62.0,69.0,52.0,61.0,55.0,58.0,59.0,55.0,60.0
503,53.0,62.0,69.0,52.0,61.0,55.0,58.0,59.0,55.0,60.0,79.0
504,62.0,69.0,52.0,61.0,55.0,58.0,59.0,55.0,60.0,79.0,91.0
505,69.0,52.0,61.0,55.0,58.0,59.0,55.0,60.0,79.0,91.0,93.0
506,52.0,61.0,55.0,58.0,59.0,55.0,60.0,79.0,91.0,93.0,101.0
507,81.0,32.0,29.0,28.0,30.0,21.0,43.0,42.0,47.0,31.0,28.0
508,32.0,29.0,28.0,30.0,21.0,43.0,42.0,47.0,31.0,28.0,28.0
509,29.0,28.0,30.0,21.0,43.0,42.0,47.0,31.0,28.0,28.0,26.0
510,28.0,30.0,21.0,43.0,42.0,47.0,31.0,28.0,28.0,26.0,28.0
511,30.0,21.0,43.0,42.0,47.0,31.0,28.0,28.0,26.0,28.0,30.0
512,21.0,43.0,42.0,47.0,31.0,28.0,28.0,26.0,28.0,30.0,35.0
513,43.0,42.0,47.0,31.0,28.0,28.0,26.0,28.0,30.0,35.0,36.0
514,42.0,47.0,31.0,28.0,28.0,26.0,28.0,30.0,35.0,36.0,43.0
515,47.0,31.0,28.0,28.0,26.0,28.0,30.0,35.0,36.0,43.0,45.0
516,31.0,28.0,28.0,26.0,28.0,30.0,35.0,36.0,43.0,45.0,57.0
517,28.0,28.0,26.0,28.0,30.0,35.0,36.0,43.0,45.0,57.0,101.0
518,96.0,81.0,77.0,61.0,52.0,42.0,40.0,36.0,37.0,46.0,41.0
519,81.0,77.0,61.0,52.0,42.0,40.0,36.0,37.0,46.0,41.0,40.0
520,77.0,61.0,52.0,42.0,40.0,36.0,37.0,46.0,41.0,40.0,44.0
521,61.0,52.0,42.0,40.0,36.0,37.0,46.0,41.0,40.0,44.0,45.0
522,52.0,42.0,40.0,36.0,37.0,46.0,41.0,40.0,44.0,45.0,52.0
523,42.0,40.0,36.0,37.0,46.0,41.0,40.0,44.0,45.0,52.0,55.0
524,40.0,36.0,37.0,46.0,41.0,40.0,44.0,45.0,52.0,55.0,67.0
525,36.0,37.0,46.0,41.0,40.0,44.0,45.0,52.0,55.0,67.0,75.0
526,37.0,46.0,41.0,40.0,44.0,45.0,52.0,55.0,67.0,75.0,81.0
527,46.0,41.0,40.0,44.0,45.0,52.0,55.0,67.0,75.0,81.0,86.0
528,41.0,40.0,44.0,45.0,52.0,55.0,67.0,75.0,81.0,86.0,101.0
529,64.0,80.0,91.0,97.0,89.0,73.0,67.0,64.0,48.0,45.0,39.0
530,80.0,91.0,97.0,89.0,73.0,67.0,64.0,48.0,45.0,39.0,43.0
531,91.0,97.0,89.0,73.0,67.0,64.0,48.0,45.0,39.0,43.0,40.0
532,97.0,89.0,73.0,67.0,64.0,48.0,45.0,39.0,43.0,40.0,39.0
533,89.0,73.0,67.0,64.0,48.0,45.0,39.0,43.0,40.0,39.0,37.0
534,73.0,67.0,64.0,48.0,45.0,39.0,43.0,40.0,39.0,37.0,33.0
535,67.0,64.0,48.0,45.0,39.0,43.0,40.0,39.0,37.0,33.0,27.0
536,64.0,48.0,45.0,39.0,43.0,40.0,39.0,37.0,33.0,27.0,29.0
537,48.0,45.0,39.0,43.0,40.0,39.0,37.0,33.0,27.0,29.0,34.0
538,45.0,39.0,43.0,40.0,39.0,37.0,33.0,27.0,29.0,34.0,26.0
539,39.0,43.0,40.0,39.0,37.0,33.0,27.0,29.0,34.0,26.0,24.0
540,43.0,40.0,39.0,37.0,33.0,27.0,29.0,34.0,26.0,24.0,27.0
541,40.0,39.0,37.0,33.0,27.0,29.0,34.0,26.0,24.0,27.0,30.0
542,39.0,37.0,33.0,27.0,29.0,34.0,26.0,24.0,27.0,30.0,44.0
543,37.0,33.0,27.0,29.0,34.0,26.0,24.0,27.0,30.0,44.0,101.0
544,91.0,80.0,85.0,72.0,61.0,58.0,61.0,60.0,73.0,73.0,89.0
545,80.0,85.0,72.0,61.0,58.0,61.0,60.0,73.0,73.0,89.0,73.0
546,85.0,72.0,61.0,58.0,61.0,60.0,73.0,73.0,89.0,73.0,79.0
547,72.0,61.0,58.0,61.0,60.0,73.0,73.0,89.0,73.0,79.0,89.0
548,61.0,58.0,61.0,60.0,73.0,73.0,89.0,73.0,79.0,89.0,101.0
549,20.0,40.0,41.0,43.0,44.0,45.0,52.0,45.0,46.0,40.0,37.0
550,40.0,41.0,43.0,44.0,45.0,52.0,45.0,46.0,40.0,37.0,40.0
551,41.0,43.0,44.0,45.0,52.0,45.0,46.0,40.0,37.0,40.0,37.0
552,43.0,44.0,45.0,52.0,45.0,46.0,40.0,37.0,40.0,37.0,41.0
553,44.0,45.0,52.0,45.0,46.0,40.0,37.0,40.0,37.0,41.0,44.0
554,45.0,52.0,45.0,46.0,40.0,37.0,40.0,37.0,41.0,44.0,42.0
555,52.0,45.0,46.0,40.0,37.0,40.0,37.0,41.0,44.0,42.0,44.0
556,45.0,46.0,40.0,37.0,40.0,37.0,41.0,44.0,42.0,44.0,44.0
557,46.0,40.0,37.0,40.0,37.0,41.0,44.0,42.0,44.0,44.0,53.0
558,40.0,37.0,40.0,37.0,41.0,44.0,42.0,44.0,44.0,53.0,54.0
559,37.0,40.0,37.0,41.0,44.0,42.0,44.0,44.0,53.0,54.0,101.0
560,97.0,97.0,66.0,68.0,72.0,56.0,52.0,55.0,68.0,60.0,54.0
561,97.0,66.0,68.0,72.0,56.0,52.0,55.0,68.0,60.0,54.0,49.0
562,66.0,68.0,72.0,56.0,52.0,55.0,68.0,60.0,54.0,49.0,27.0
563,68.0,72.0,56.0,52.0,55.0,68.0,60.0,54.0,49.0,27.0,17.0
564,72.0,56.0,52.0,55.0,68.0,60.0,54.0,49.0,27.0,17.0,15.0
565,56.0,52.0,55.0,68.0,60.0,54.0,49.0,27.0,17.0,15.0,11.0
566,52.0,55.0,68.0,60.0,54.0,49.0,27.0,17.0,15.0,11.0,4.0
567,55.0,68.0,60.0,54.0,49.0,27.0,17.0,15.0,11.0,4.0,4.0
568,68.0,60.0,54.0,49.0,27.0,17.0,15.0,11.0,4.0,4.0,3.0
569,60.0,54.0,49.0,27.0,17.0,15.0,11.0,4.0,4.0,3.0,3.0
570,54.0,49.0,27.0,17.0,15.0,11.0,4.0,4.0,3.0,3.0,2.0
571,49.0,27.0,17.0,15.0,11.0,4.0,4.0,3.0,3.0,2.0,2.0
572,27.0,17.0,15.0,11.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0
573,17.0,15.0,11.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0
574,15.0,11.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
575,11.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
576,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
577,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
578,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
579,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0
580,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0
581,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0
582,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0
583,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,7.0
584,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,7.0,7.0
585,2.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,7.0,7.0,8.0
586,1.0,1.0,1.0,3.0,3.0,3.0,4.0,7.0,7.0,8.0,7.0
587,1.0,1.0,3.0,3.0,3.0,4.0,7.0,7.0,8.0,7.0,6.0
588,1.0,3.0,3.0,3.0,4.0,7.0,7.0,8.0,7.0,6.0,8.0
589,3.0,3.0,3.0,4.0,7.0,7.0,8.0,7.0,6.0,8.0,12.0
590,3.0,3.0,4.0,7.0,7.0,8.0,7.0,6.0,8.0,12.0,14.0
591,3.0,4.0,7.0,7.0,8.0,7.0,6.0,8.0,12.0,14.0,16.0
592,4.0,7.0,7.0,8.0,7.0,6.0,8.0,12.0,14.0,16.0,20.0
593,7.0,7.0,8.0,7.0,6.0,8.0,12.0,14.0,16.0,20.0,19.0
594,7.0,8.0,7.0,6.0,8.0,12.0,14.0,16.0,20.0,19.0,22.0
595,8.0,7.0,6.0,8.0,12.0,14.0,16.0,20.0,19.0,22.0,23.0
596,7.0,6.0,8.0,12.0,14.0,16.0,20.0,19.0,22.0,23.0,24.0
597,6.0,8.0,12.0,14.0,16.0,20.0,19.0,22.0,23.0,24.0,26.0
598,8.0,12.0,14.0,16.0,20.0,19.0,22.0,23.0,24.0,26.0,27.0
599,12.0,14.0,16.0,20.0,19.0,22.0,23.0,24.0,26.0,27.0,24.0
600,14.0,16.0,20.0,19.0,22.0,23.0,24.0,26.0,27.0,24.0,28.0
601,16.0,20.0,19.0,22.0,23.0,24.0,26.0,27.0,24.0,28.0,32.0
602,20.0,19.0,22.0,23.0,24.0,26.0,27.0,24.0,28.0,32.0,39.0
