,diff_0,diff_1,diff_2,target
769,3.0,3.0,3.0,4.0
770,3.0,3.0,4.0,4.0
771,3.0,4.0,4.0,3.0
772,4.0,4.0,3.0,3.0
773,4.0,3.0,3.0,4.0
774,3.0,3.0,4.0,4.0
775,3.0,4.0,4.0,6.0
776,4.0,4.0,6.0,9.0
777,4.0,6.0,9.0,11.0
778,6.0,9.0,11.0,12.0
779,9.0,11.0,12.0,14.0
780,11.0,12.0,14.0,14.0
781,12.0,14.0,14.0,16.0
782,14.0,14.0,16.0,18.0
783,14.0,16.0,18.0,22.0
784,16.0,18.0,22.0,24.0
785,18.0,22.0,24.0,31.0
786,22.0,24.0,31.0,33.0
787,24.0,31.0,33.0,39.0
788,31.0,33.0,39.0,47.0
789,33.0,39.0,47.0,101.0
790,72.0,50.0,28.0,20.0
791,50.0,28.0,20.0,16.0
792,28.0,20.0,16.0,11.0
793,20.0,16.0,11.0,8.0
794,16.0,11.0,8.0,6.0
795,11.0,8.0,6.0,6.0
796,8.0,6.0,6.0,7.0
797,6.0,6.0,7.0,6.0
798,6.0,7.0,6.0,6.0
799,7.0,6.0,6.0,9.0
800,6.0,6.0,9.0,12.0
801,6.0,9.0,12.0,13.0
802,9.0,12.0,13.0,14.0
803,12.0,13.0,14.0,18.0
804,13.0,14.0,18.0,21.0
805,14.0,18.0,21.0,22.0
806,18.0,21.0,22.0,28.0
807,21.0,22.0,28.0,38.0
808,22.0,28.0,38.0,44.0
809,28.0,38.0,44.0,46.0
810,38.0,44.0,46.0,101.0
811,71.0,71.0,95.0,101.0
812,99.0,79.0,72.0,68.0
813,79.0,72.0,68.0,57.0
814,72.0,68.0,57.0,51.0
815,68.0,57.0,51.0,45.0
816,57.0,51.0,45.0,40.0
817,51.0,45.0,40.0,42.0
818,45.0,40.0,42.0,44.0
819,40.0,42.0,44.0,38.0
820,42.0,44.0,38.0,32.0
821,44.0,38.0,32.0,35.0
822,38.0,32.0,35.0,44.0
823,32.0,35.0,44.0,55.0
824,35.0,44.0,55.0,60.0
825,44.0,55.0,60.0,72.0
826,55.0,60.0,72.0,72.0
827,60.0,72.0,72.0,82.0
828,72.0,72.0,82.0,89.0
829,72.0,82.0,89.0,101.0
830,100.0,78.0,76.0,71.0
831,78.0,76.0,71.0,101.0
832,84.0,54.0,28.0,8.0
833,54.0,28.0,8.0,4.0
834,28.0,8.0,4.0,2.0
835,8.0,4.0,2.0,3.0
836,4.0,2.0,3.0,2.0
837,2.0,3.0,2.0,1.0
838,3.0,2.0,1.0,1.0
839,2.0,1.0,1.0,1.0
840,1.0,1.0,1.0,1.0
841,1.0,1.0,1.0,1.0
842,1.0,1.0,1.0,1.0
843,1.0,1.0,1.0,1.0
844,1.0,1.0,1.0,1.0
845,1.0,1.0,1.0,2.0
846,1.0,1.0,2.0,2.0
847,1.0,2.0,2.0,2.0
848,2.0,2.0,2.0,2.0
849,2.0,2.0,2.0,2.0
850,2.0,2.0,2.0,3.0
851,2.0,2.0,3.0,7.0
852,2.0,3.0,7.0,10.0
853,3.0,7.0,10.0,5.0
854,7.0,10.0,5.0,6.0
855,10.0,5.0,6.0,10.0
856,5.0,6.0,10.0,10.0
857,6.0,10.0,10.0,11.0
858,10.0,10.0,11.0,12.0
859,10.0,11.0,12.0,16.0
860,11.0,12.0,16.0,17.0
861,12.0,16.0,17.0,19.0
862,16.0,17.0,19.0,28.0
863,17.0,19.0,28.0,26.0
864,19.0,28.0,26.0,28.0
865,28.0,26.0,28.0,25.0
866,26.0,28.0,25.0,32.0
867,28.0,25.0,32.0,37.0
868,25.0,32.0,37.0,36.0
869,32.0,37.0,36.0,35.0
870,37.0,36.0,35.0,43.0
871,36.0,35.0,43.0,43.0
872,35.0,43.0,43.0,43.0
873,43.0,43.0,43.0,49.0
874,43.0,43.0,49.0,47.0
875,43.0,49.0,47.0,49.0
876,49.0,47.0,49.0,101.0
877,98.0,97.0,91.0,84.0
878,97.0,91.0,84.0,78.0
879,91.0,84.0,78.0,81.0
880,84.0,78.0,81.0,77.0
881,78.0,81.0,77.0,70.0
882,81.0,77.0,70.0,37.0
883,77.0,70.0,37.0,52.0
884,70.0,37.0,52.0,55.0
885,37.0,52.0,55.0,61.0
886,52.0,55.0,61.0,61.0
887,55.0,61.0,61.0,73.0
888,61.0,61.0,73.0,82.0
889,61.0,73.0,82.0,90.0
890,73.0,82.0,90.0,92.0
891,82.0,90.0,92.0,92.0
892,90.0,92.0,92.0,98.0
893,92.0,92.0,98.0,101.0
894,90.0,86.0,80.0,74.0
895,86.0,80.0,74.0,65.0
896,80.0,74.0,65.0,97.0
897,74.0,65.0,97.0,101.0
898,15.0,51.0,53.0,62.0
899,51.0,53.0,62.0,69.0
900,53.0,62.0,69.0,52.0
901,62.0,69.0,52.0,61.0
902,69.0,52.0,61.0,55.0
903,52.0,61.0,55.0,58.0
904,61.0,55.0,58.0,59.0
905,55.0,58.0,59.0,55.0
906,58.0,59.0,55.0,60.0
907,59.0,55.0,60.0,79.0
908,55.0,60.0,79.0,91.0
909,60.0,79.0,91.0,93.0
910,79.0,91.0,93.0,101.0
911,81.0,32.0,29.0,28.0
912,32.0,29.0,28.0,30.0
913,29.0,28.0,30.0,21.0
914,28.0,30.0,21.0,43.0
915,30.0,21.0,43.0,42.0
916,21.0,43.0,42.0,47.0
917,43.0,42.0,47.0,31.0
918,42.0,47.0,31.0,28.0
919,47.0,31.0,28.0,28.0
920,31.0,28.0,28.0,26.0
921,28.0,28.0,26.0,28.0
922,28.0,26.0,28.0,30.0
923,26.0,28.0,30.0,35.0
924,28.0,30.0,35.0,36.0
925,30.0,35.0,36.0,43.0
926,35.0,36.0,43.0,45.0
927,36.0,43.0,45.0,57.0
928,43.0,45.0,57.0,101.0
929,96.0,81.0,77.0,61.0
930,81.0,77.0,61.0,52.0
931,77.0,61.0,52.0,42.0
932,61.0,52.0,42.0,40.0
933,52.0,42.0,40.0,36.0
934,42.0,40.0,36.0,37.0
935,40.0,36.0,37.0,46.0
936,36.0,37.0,46.0,41.0
937,37.0,46.0,41.0,40.0
938,46.0,41.0,40.0,44.0
939,41.0,40.0,44.0,45.0
940,40.0,44.0,45.0,52.0
941,44.0,45.0,52.0,55.0
942,45.0,52.0,55.0,67.0
943,52.0,55.0,67.0,75.0
944,55.0,67.0,75.0,81.0
945,67.0,75.0,81.0,86.0
946,75.0,81.0,86.0,101.0
947,64.0,80.0,91.0,97.0
948,80.0,91.0,97.0,89.0
949,91.0,97.0,89.0,73.0
950,97.0,89.0,73.0,67.0
951,89.0,73.0,67.0,64.0
952,73.0,67.0,64.0,48.0
953,67.0,64.0,48.0,45.0
954,64.0,48.0,45.0,39.0
955,48.0,45.0,39.0,43.0
956,45.0,39.0,43.0,40.0
957,39.0,43.0,40.0,39.0
958,43.0,40.0,39.0,37.0
959,40.0,39.0,37.0,33.0
960,39.0,37.0,33.0,27.0
961,37.0,33.0,27.0,29.0
962,33.0,27.0,29.0,34.0
963,27.0,29.0,34.0,26.0
964,29.0,34.0,26.0,24.0
965,34.0,26.0,24.0,27.0
966,26.0,24.0,27.0,30.0
967,24.0,27.0,30.0,44.0
968,27.0,30.0,44.0,101.0
969,99.0,96.0,96.0,97.0
970,96.0,96.0,97.0,98.0
971,96.0,97.0,98.0,100.0
972,97.0,98.0,100.0,101.0
973,29.0,25.0,21.0,101.0
974,26.0,27.0,26.0,101.0
975,50.0,40.0,35.0,101.0
976,26.0,22.0,18.0,11.0
977,22.0,18.0,11.0,101.0
978,91.0,80.0,85.0,72.0
979,80.0,85.0,72.0,61.0
980,85.0,72.0,61.0,58.0
981,72.0,61.0,58.0,61.0
982,61.0,58.0,61.0,60.0
983,58.0,61.0,60.0,73.0
984,61.0,60.0,73.0,73.0
985,60.0,73.0,73.0,89.0
986,73.0,73.0,89.0,73.0
987,73.0,89.0,73.0,79.0
988,89.0,73.0,79.0,89.0
989,73.0,79.0,89.0,101.0
990,97.0,95.0,99.0,93.0
991,95.0,99.0,93.0,89.0
992,99.0,93.0,89.0,101.0
993,20.0,40.0,41.0,43.0
994,40.0,41.0,43.0,44.0
995,41.0,43.0,44.0,45.0
996,43.0,44.0,45.0,52.0
997,44.0,45.0,52.0,45.0
998,45.0,52.0,45.0,46.0
999,52.0,45.0,46.0,40.0
1000,45.0,46.0,40.0,37.0
1001,46.0,40.0,37.0,40.0
1002,40.0,37.0,40.0,37.0
1003,37.0,40.0,37.0,41.0
1004,40.0,37.0,41.0,44.0
1005,37.0,41.0,44.0,42.0
1006,41.0,44.0,42.0,44.0
1007,44.0,42.0,44.0,44.0
1008,42.0,44.0,44.0,53.0
1009,44.0,44.0,53.0,54.0
1010,44.0,53.0,54.0,101.0
1011,97.0,97.0,66.0,68.0
1012,97.0,66.0,68.0,72.0
1013,66.0,68.0,72.0,56.0
1014,68.0,72.0,56.0,52.0
1015,72.0,56.0,52.0,55.0
1016,56.0,52.0,55.0,68.0
1017,52.0,55.0,68.0,60.0
1018,55.0,68.0,60.0,54.0
1019,68.0,60.0,54.0,49.0
1020,60.0,54.0,49.0,27.0
1021,54.0,49.0,27.0,17.0
1022,49.0,27.0,17.0,15.0
1023,27.0,17.0,15.0,11.0
1024,17.0,15.0,11.0,4.0
1025,15.0,11.0,4.0,4.0
1026,11.0,4.0,4.0,3.0
1027,4.0,4.0,3.0,3.0
1028,4.0,3.0,3.0,2.0
1029,3.0,3.0,2.0,2.0
1030,3.0,2.0,2.0,2.0
1031,2.0,2.0,2.0,2.0
1032,2.0,2.0,2.0,2.0
1033,2.0,2.0,2.0,2.0
1034,2.0,2.0,2.0,1.0
1035,2.0,2.0,1.0,1.0
1036,2.0,1.0,1.0,1.0
1037,1.0,1.0,1.0,3.0
1038,1.0,1.0,3.0,3.0
1039,1.0,3.0,3.0,3.0
1040,3.0,3.0,3.0,4.0
1041,3.0,3.0,4.0,7.0
1042,3.0,4.0,7.0,7.0
1043,4.0,7.0,7.0,8.0
1044,7.0,7.0,8.0,7.0
1045,7.0,8.0,7.0,6.0
1046,8.0,7.0,6.0,8.0
1047,7.0,6.0,8.0,12.0
1048,6.0,8.0,12.0,14.0
1049,8.0,12.0,14.0,16.0
1050,12.0,14.0,16.0,20.0
1051,14.0,16.0,20.0,19.0
1052,16.0,20.0,19.0,22.0
1053,20.0,19.0,22.0,23.0
1054,19.0,22.0,23.0,24.0
1055,22.0,23.0,24.0,26.0
1056,23.0,24.0,26.0,27.0
1057,24.0,26.0,27.0,24.0
1058,26.0,27.0,24.0,28.0
1059,27.0,24.0,28.0,32.0
1060,24.0,28.0,32.0,39.0
1061,28.0,32.0,39.0,34.0
1062,32.0,39.0,34.0,36.0
1063,39.0,34.0,36.0,43.0
1064,34.0,36.0,43.0,101.0
1065,88.0,74.0,60.0,55.0
1066,74.0,60.0,55.0,58.0
1067,60.0,55.0,58.0,59.0
1068,55.0,58.0,59.0,54.0
1069,58.0,59.0,54.0,31.0
1070,59.0,54.0,31.0,29.0
1071,54.0,31.0,29.0,28.0
1072,31.0,29.0,28.0,25.0
1073,29.0,28.0,25.0,25.0
1074,28.0,25.0,25.0,26.0
1075,25.0,25.0,26.0,23.0
1076,25.0,26.0,23.0,19.0
1077,26.0,23.0,19.0,20.0
1078,23.0,19.0,20.0,18.0
1079,19.0,20.0,18.0,20.0
1080,20.0,18.0,20.0,23.0
1081,18.0,20.0,23.0,27.0
1082,20.0,23.0,27.0,32.0
1083,23.0,27.0,32.0,32.0
1084,27.0,32.0,32.0,38.0
1085,32.0,32.0,38.0,47.0
1086,32.0,38.0,47.0,101.0
1087,97.0,91.0,87.0,90.0
1088,91.0,87.0,90.0,84.0
1089,87.0,90.0,84.0,85.0
1090,90.0,84.0,85.0,83.0
1091,84.0,85.0,83.0,81.0
1092,85.0,83.0,81.0,77.0
1093,83.0,81.0,77.0,71.0
1094,81.0,77.0,71.0,66.0
1095,77.0,71.0,66.0,64.0
1096,71.0,66.0,64.0,63.0
1097,66.0,64.0,63.0,60.0
1098,64.0,63.0,60.0,59.0
1099,63.0,60.0,59.0,60.0
1100,60.0,59.0,60.0,73.0
1101,59.0,60.0,73.0,91.0
1102,60.0,73.0,91.0,101.0
1103,98.0,95.0,89.0,81.0
1104,95.0,89.0,81.0,81.0
1105,89.0,81.0,81.0,71.0
1106,81.0,81.0,71.0,66.0
1107,81.0,71.0,66.0,61.0
1108,71.0,66.0,61.0,60.0
1109,66.0,61.0,60.0,57.0
1110,61.0,60.0,57.0,57.0
1111,60.0,57.0,57.0,61.0
1112,57.0,57.0,61.0,58.0
1113,57.0,61.0,58.0,52.0
1114,61.0,58.0,52.0,54.0
1115,58.0,52.0,54.0,53.0
1116,52.0,54.0,53.0,54.0
1117,54.0,53.0,54.0,51.0
1118,53.0,54.0,51.0,59.0
1119,54.0,51.0,59.0,77.0
1120,51.0,59.0,77.0,101.0
1121,53.0,84.0,85.0,59.0
1122,84.0,85.0,59.0,80.0
1123,85.0,59.0,80.0,92.0
1124,59.0,80.0,92.0,100.0
1125,80.0,92.0,100.0,101.0
1126,79.0,78.0,56.0,60.0
1127,78.0,56.0,60.0,57.0
1128,56.0,60.0,57.0,50.0
1129,60.0,57.0,50.0,56.0
1130,57.0,50.0,56.0,50.0
1131,50.0,56.0,50.0,47.0
1132,56.0,50.0,47.0,41.0
1133,50.0,47.0,41.0,34.0
1134,47.0,41.0,34.0,25.0
1135,41.0,34.0,25.0,23.0
1136,34.0,25.0,23.0,21.0
1137,25.0,23.0,21.0,20.0
1138,23.0,21.0,20.0,18.0
1139,21.0,20.0,18.0,19.0
1140,20.0,18.0,19.0,18.0
1141,18.0,19.0,18.0,22.0
1142,19.0,18.0,22.0,22.0
1143,18.0,22.0,22.0,23.0
1144,22.0,22.0,23.0,29.0
1145,22.0,23.0,29.0,36.0
1146,23.0,29.0,36.0,44.0
1147,29.0,36.0,44.0,47.0
1148,36.0,44.0,47.0,101.0
1149,100.0,92.0,85.0,80.0
1150,92.0,85.0,80.0,61.0
1151,85.0,80.0,61.0,46.0
1152,80.0,61.0,46.0,53.0
1153,61.0,46.0,53.0,53.0
1154,46.0,53.0,53.0,62.0
1155,53.0,53.0,62.0,68.0
1156,53.0,62.0,68.0,81.0
1157,62.0,68.0,81.0,91.0
1158,68.0,81.0,91.0,101.0
1159,95.0,88.0,78.0,76.0
1160,88.0,78.0,76.0,80.0
1161,78.0,76.0,80.0,72.0
1162,76.0,80.0,72.0,73.0
1163,80.0,72.0,73.0,69.0
1164,72.0,73.0,69.0,63.0
1165,73.0,69.0,63.0,37.0
1166,69.0,63.0,37.0,47.0
1167,63.0,37.0,47.0,51.0
1168,37.0,47.0,51.0,51.0
1169,47.0,51.0,51.0,47.0
1170,51.0,51.0,47.0,53.0
1171,51.0,47.0,53.0,58.0
1172,47.0,53.0,58.0,56.0
1173,53.0,58.0,56.0,55.0
1174,58.0,56.0,55.0,49.0
1175,56.0,55.0,49.0,47.0
1176,55.0,49.0,47.0,41.0
1177,49.0,47.0,41.0,37.0
1178,47.0,41.0,37.0,40.0
1179,41.0,37.0,40.0,101.0
1180,96.0,91.0,83.0,81.0
1181,91.0,83.0,81.0,71.0
1182,83.0,81.0,71.0,76.0
1183,81.0,71.0,76.0,86.0
1184,71.0,76.0,86.0,97.0
1185,76.0,86.0,97.0,101.0
1186,90.0,72.0,77.0,74.0
1187,72.0,77.0,74.0,60.0
1188,77.0,74.0,60.0,56.0
1189,74.0,60.0,56.0,53.0
1190,60.0,56.0,53.0,50.0
1191,56.0,53.0,50.0,50.0
1192,53.0,50.0,50.0,53.0
1193,50.0,50.0,53.0,55.0
1194,50.0,53.0,55.0,48.0
1195,53.0,55.0,48.0,47.0
1196,55.0,48.0,47.0,43.0
1197,48.0,47.0,43.0,42.0
1198,47.0,43.0,42.0,41.0
1199,43.0,42.0,41.0,42.0
1200,42.0,41.0,42.0,52.0
1201,41.0,42.0,52.0,56.0
1202,42.0,52.0,56.0,59.0
1203,52.0,56.0,59.0,101.0
1204,15.0,18.0,28.0,26.0
1205,18.0,28.0,26.0,25.0
1206,28.0,26.0,25.0,28.0
1207,26.0,25.0,28.0,33.0
1208,25.0,28.0,33.0,30.0
1209,28.0,33.0,30.0,34.0
1210,33.0,30.0,34.0,40.0
1211,30.0,34.0,40.0,42.0
1212,34.0,40.0,42.0,42.0
1213,40.0,42.0,42.0,101.0
1214,82.0,86.0,88.0,90.0
1215,86.0,88.0,90.0,94.0
1216,88.0,90.0,94.0,92.0
1217,90.0,94.0,92.0,89.0
1218,94.0,92.0,89.0,94.0
1219,92.0,89.0,94.0,89.0
1220,89.0,94.0,89.0,84.0
1221,94.0,89.0,84.0,82.0
1222,89.0,84.0,82.0,81.0
1223,84.0,82.0,81.0,98.0
1224,82.0,81.0,98.0,101.0
1225,89.0,81.0,68.0,71.0
1226,81.0,68.0,71.0,67.0
1227,68.0,71.0,67.0,67.0
1228,71.0,67.0,67.0,68.0
1229,67.0,67.0,68.0,64.0
1230,67.0,68.0,64.0,63.0
1231,68.0,64.0,63.0,58.0
1232,64.0,63.0,58.0,57.0
1233,63.0,58.0,57.0,45.0
1234,58.0,57.0,45.0,39.0
1235,57.0,45.0,39.0,44.0
1236,45.0,39.0,44.0,42.0
1237,39.0,44.0,42.0,46.0
1238,44.0,42.0,46.0,49.0
1239,42.0,46.0,49.0,62.0
1240,46.0,49.0,62.0,77.0
1241,49.0,62.0,77.0,82.0
1242,62.0,77.0,82.0,101.0
1243,91.0,54.0,26.0,18.0
1244,54.0,26.0,18.0,17.0
1245,26.0,18.0,17.0,8.0
1246,18.0,17.0,8.0,6.0
1247,17.0,8.0,6.0,8.0
1248,8.0,6.0,8.0,7.0
1249,6.0,8.0,7.0,4.0
1250,8.0,7.0,4.0,4.0
1251,7.0,4.0,4.0,4.0
1252,4.0,4.0,4.0,4.0
1253,4.0,4.0,4.0,5.0
1254,4.0,4.0,5.0,4.0
1255,4.0,5.0,4.0,4.0
1256,5.0,4.0,4.0,5.0
1257,4.0,4.0,5.0,6.0
1258,4.0,5.0,6.0,10.0
1259,5.0,6.0,10.0,14.0
1260,6.0,10.0,14.0,14.0
1261,10.0,14.0,14.0,15.0
1262,14.0,14.0,15.0,17.0
1263,14.0,15.0,17.0,18.0
1264,15.0,17.0,18.0,22.0
1265,17.0,18.0,22.0,21.0
1266,18.0,22.0,21.0,25.0
1267,22.0,21.0,25.0,29.0
1268,21.0,25.0,29.0,31.0
1269,25.0,29.0,31.0,36.0
1270,29.0,31.0,36.0,40.0
1271,31.0,36.0,40.0,101.0
1272,93.0,86.0,83.0,86.0
1273,86.0,83.0,86.0,101.0
1274,86.0,92.0,94.0,77.0
1275,92.0,94.0,77.0,64.0
1276,94.0,77.0,64.0,65.0
1277,77.0,64.0,65.0,62.0
1278,64.0,65.0,62.0,57.0
1279,65.0,62.0,57.0,60.0
1280,62.0,57.0,60.0,57.0
1281,57.0,60.0,57.0,59.0
1282,60.0,57.0,59.0,65.0
1283,57.0,59.0,65.0,69.0
1284,59.0,65.0,69.0,72.0
1285,65.0,69.0,72.0,76.0
1286,69.0,72.0,76.0,85.0
1287,72.0,76.0,85.0,93.0
1288,76.0,85.0,93.0,99.0
1289,85.0,93.0,99.0,101.0
1290,100.0,97.0,92.0,87.0
1291,97.0,92.0,87.0,89.0
1292,92.0,87.0,89.0,100.0
1293,87.0,89.0,100.0,101.0
1294,84.0,75.0,65.0,57.0
1295,75.0,65.0,57.0,47.0
1296,65.0,57.0,47.0,33.0
1297,57.0,47.0,33.0,32.0
1298,47.0,33.0,32.0,34.0
1299,33.0,32.0,34.0,35.0
1300,32.0,34.0,35.0,31.0
1301,34.0,35.0,31.0,27.0
1302,35.0,31.0,27.0,25.0
1303,31.0,27.0,25.0,27.0
1304,27.0,25.0,27.0,37.0
1305,25.0,27.0,37.0,43.0
1306,27.0,37.0,43.0,52.0
1307,37.0,43.0,52.0,58.0
1308,43.0,52.0,58.0,101.0
1309,82.0,43.0,28.0,24.0
1310,43.0,28.0,24.0,23.0
1311,28.0,24.0,23.0,25.0
1312,24.0,23.0,25.0,27.0
1313,23.0,25.0,27.0,28.0
1314,25.0,27.0,28.0,25.0
1315,27.0,28.0,25.0,27.0
1316,28.0,25.0,27.0,31.0
1317,25.0,27.0,31.0,29.0
1318,27.0,31.0,29.0,33.0
1319,31.0,29.0,33.0,40.0
1320,29.0,33.0,40.0,34.0
1321,33.0,40.0,34.0,49.0
1322,40.0,34.0,49.0,61.0
1323,34.0,49.0,61.0,69.0
1324,49.0,61.0,69.0,69.0
1325,61.0,69.0,69.0,85.0
1326,69.0,69.0,85.0,101.0
1327,91.0,78.0,91.0,97.0
1328,78.0,91.0,97.0,101.0
1329,89.0,87.0,80.0,78.0
1330,87.0,80.0,78.0,67.0
1331,80.0,78.0,67.0,70.0
1332,78.0,67.0,70.0,68.0
1333,67.0,70.0,68.0,69.0
1334,70.0,68.0,69.0,74.0
1335,68.0,69.0,74.0,79.0
1336,69.0,74.0,79.0,82.0
1337,74.0,79.0,82.0,94.0
1338,79.0,82.0,94.0,101.0
1339,16.0,93.0,94.0,81.0
1340,93.0,94.0,81.0,67.0
1341,94.0,81.0,67.0,55.0
1342,81.0,67.0,55.0,54.0
1343,67.0,55.0,54.0,46.0
1344,55.0,54.0,46.0,33.0
1345,54.0,46.0,33.0,37.0
1346,46.0,33.0,37.0,40.0
1347,33.0,37.0,40.0,37.0
1348,37.0,40.0,37.0,24.0
1349,40.0,37.0,24.0,37.0
1350,37.0,24.0,37.0,39.0
1351,24.0,37.0,39.0,42.0
1352,37.0,39.0,42.0,51.0
1353,39.0,42.0,51.0,65.0
1354,42.0,51.0,65.0,67.0
1355,51.0,65.0,67.0,72.0
1356,65.0,67.0,72.0,101.0
1357,19.0,39.0,2.0,3.0
1358,39.0,2.0,3.0,3.0
1359,2.0,3.0,3.0,3.0
1360,3.0,3.0,3.0,4.0
1361,3.0,3.0,4.0,3.0
1362,3.0,4.0,3.0,5.0
1363,4.0,3.0,5.0,8.0
1364,3.0,5.0,8.0,11.0
1365,5.0,8.0,11.0,23.0
1366,8.0,11.0,23.0,38.0
1367,11.0,23.0,38.0,33.0
1368,23.0,38.0,33.0,34.0
1369,38.0,33.0,34.0,54.0
1370,33.0,34.0,54.0,49.0
1371,34.0,54.0,49.0,55.0
1372,54.0,49.0,55.0,55.0
1373,49.0,55.0,55.0,48.0
1374,55.0,55.0,48.0,48.0
1375,55.0,48.0,48.0,48.0
1376,48.0,48.0,48.0,101.0
1377,98.0,91.0,81.0,69.0
1378,91.0,81.0,69.0,65.0
1379,81.0,69.0,65.0,63.0
1380,69.0,65.0,63.0,59.0
1381,65.0,63.0,59.0,55.0
1382,63.0,59.0,55.0,44.0
1383,59.0,55.0,44.0,43.0
1384,55.0,44.0,43.0,34.0
1385,44.0,43.0,34.0,32.0
1386,43.0,34.0,32.0,33.0
1387,34.0,32.0,33.0,34.0
1388,32.0,33.0,34.0,40.0
1389,33.0,34.0,40.0,51.0
1390,34.0,40.0,51.0,60.0
1391,40.0,51.0,60.0,67.0
1392,51.0,60.0,67.0,77.0
1393,60.0,67.0,77.0,75.0
1394,67.0,77.0,75.0,101.0
1395,91.0,79.0,94.0,101.0
1396,85.0,90.0,87.0,101.0
1397,100.0,93.0,88.0,83.0
1398,93.0,88.0,83.0,77.0
1399,88.0,83.0,77.0,66.0
1400,83.0,77.0,66.0,61.0
1401,77.0,66.0,61.0,70.0
1402,66.0,61.0,70.0,54.0
1403,61.0,70.0,54.0,59.0
1404,70.0,54.0,59.0,54.0
1405,54.0,59.0,54.0,43.0
1406,59.0,54.0,43.0,33.0
1407,54.0,43.0,33.0,30.0
1408,43.0,33.0,30.0,24.0
1409,33.0,30.0,24.0,22.0
1410,30.0,24.0,22.0,22.0
1411,24.0,22.0,22.0,15.0
1412,22.0,22.0,15.0,15.0
1413,22.0,15.0,15.0,15.0
1414,15.0,15.0,15.0,15.0
1415,15.0,15.0,15.0,13.0
1416,15.0,15.0,13.0,15.0
1417,15.0,13.0,15.0,15.0
1418,13.0,15.0,15.0,16.0
1419,15.0,15.0,16.0,15.0
1420,15.0,16.0,15.0,16.0
1421,16.0,15.0,16.0,21.0
1422,15.0,16.0,21.0,23.0
1423,16.0,21.0,23.0,24.0
1424,21.0,23.0,24.0,24.0
1425,23.0,24.0,24.0,27.0
1426,24.0,24.0,27.0,34.0
1427,24.0,27.0,34.0,38.0
1428,27.0,34.0,38.0,41.0
1429,34.0,38.0,41.0,47.0
1430,38.0,41.0,47.0,101.0
1431,86.0,54.0,55.0,56.0
1432,54.0,55.0,56.0,51.0
1433,55.0,56.0,51.0,33.0
1434,56.0,51.0,33.0,8.0
1435,51.0,33.0,8.0,7.0
1436,33.0,8.0,7.0,7.0
1437,8.0,7.0,7.0,5.0
1438,7.0,7.0,5.0,4.0
1439,7.0,5.0,4.0,3.0
1440,5.0,4.0,3.0,4.0
1441,4.0,3.0,4.0,4.0
1442,3.0,4.0,4.0,5.0
1443,4.0,4.0,5.0,4.0
1444,4.0,5.0,4.0,8.0
1445,5.0,4.0,8.0,9.0
1446,4.0,8.0,9.0,8.0
1447,8.0,9.0,8.0,10.0
1448,9.0,8.0,10.0,11.0
1449,8.0,10.0,11.0,16.0
1450,10.0,11.0,16.0,18.0
1451,11.0,16.0,18.0,23.0
1452,16.0,18.0,23.0,28.0
1453,18.0,23.0,28.0,31.0
1454,23.0,28.0,31.0,37.0
1455,28.0,31.0,37.0,35.0
1456,31.0,37.0,35.0,40.0
1457,37.0,35.0,40.0,40.0
1458,35.0,40.0,40.0,35.0
1459,40.0,40.0,35.0,42.0
1460,40.0,35.0,42.0,47.0
1461,35.0,42.0,47.0,101.0
1462,86.0,99.0,93.0,88.0
1463,99.0,93.0,88.0,88.0
1464,93.0,88.0,88.0,87.0
1465,88.0,88.0,87.0,75.0
1466,88.0,87.0,75.0,81.0
1467,87.0,75.0,81.0,83.0
1468,75.0,81.0,83.0,72.0
1469,81.0,83.0,72.0,63.0
1470,83.0,72.0,63.0,51.0
1471,72.0,63.0,51.0,56.0
1472,63.0,51.0,56.0,59.0
1473,51.0,56.0,59.0,55.0
1474,56.0,59.0,55.0,51.0
1475,59.0,55.0,51.0,59.0
1476,55.0,51.0,59.0,53.0
1477,51.0,59.0,53.0,50.0
1478,59.0,53.0,50.0,48.0
1479,53.0,50.0,48.0,45.0
1480,50.0,48.0,45.0,37.0
1481,48.0,45.0,37.0,36.0
1482,45.0,37.0,36.0,31.0
1483,37.0,36.0,31.0,26.0
1484,36.0,31.0,26.0,26.0
1485,31.0,26.0,26.0,23.0
1486,26.0,26.0,23.0,24.0
1487,26.0,23.0,24.0,23.0
1488,23.0,24.0,23.0,21.0
1489,24.0,23.0,21.0,24.0
1490,23.0,21.0,24.0,24.0
1491,21.0,24.0,24.0,40.0
1492,24.0,24.0,40.0,47.0
1493,24.0,40.0,47.0,101.0
1494,83.0,82.0,80.0,84.0
1495,82.0,80.0,84.0,96.0
1496,80.0,84.0,96.0,100.0
1497,84.0,96.0,100.0,101.0
1498,75.0,73.0,65.0,65.0
1499,73.0,65.0,65.0,51.0
1500,65.0,65.0,51.0,41.0
1501,65.0,51.0,41.0,35.0
1502,51.0,41.0,35.0,32.0
1503,41.0,35.0,32.0,27.0
1504,35.0,32.0,27.0,24.0
1505,32.0,27.0,24.0,23.0
1506,27.0,24.0,23.0,20.0
1507,24.0,23.0,20.0,19.0
1508,23.0,20.0,19.0,16.0
1509,20.0,19.0,16.0,16.0
1510,19.0,16.0,16.0,16.0
1511,16.0,16.0,16.0,17.0
1512,16.0,16.0,17.0,19.0
1513,16.0,17.0,19.0,17.0
1514,17.0,19.0,17.0,19.0
1515,19.0,17.0,19.0,23.0
1516,17.0,19.0,23.0,28.0
