,diff_0,diff_1,diff_2,diff_3,diff_4,diff_5,target
31145,63.0,40.0,25.0,22.0,22.0,16.0,16.0
31146,40.0,25.0,22.0,22.0,16.0,16.0,14.0
31147,25.0,22.0,22.0,16.0,16.0,14.0,15.0
31148,22.0,22.0,16.0,16.0,14.0,15.0,14.0
31149,22.0,16.0,16.0,14.0,15.0,14.0,13.0
31150,16.0,16.0,14.0,15.0,14.0,13.0,17.0
31151,16.0,14.0,15.0,14.0,13.0,17.0,22.0
31152,14.0,15.0,14.0,13.0,17.0,22.0,25.0
31153,15.0,14.0,13.0,17.0,22.0,25.0,33.0
31154,14.0,13.0,17.0,22.0,25.0,33.0,33.0
31155,13.0,17.0,22.0,25.0,33.0,33.0,41.0
31156,17.0,22.0,25.0,33.0,33.0,41.0,44.0
31157,22.0,25.0,33.0,33.0,41.0,44.0,47.0
31158,25.0,33.0,33.0,41.0,44.0,47.0,53.0
31159,33.0,33.0,41.0,44.0,47.0,53.0,101.0
31160,34.0,54.0,57.0,64.0,82.0,87.0,85.0
31161,54.0,57.0,64.0,82.0,87.0,85.0,72.0
31162,57.0,64.0,82.0,87.0,85.0,72.0,67.0
31163,64.0,82.0,87.0,85.0,72.0,67.0,61.0
31164,82.0,87.0,85.0,72.0,67.0,61.0,61.0
31165,87.0,85.0,72.0,67.0,61.0,61.0,52.0
31166,85.0,72.0,67.0,61.0,61.0,52.0,52.0
31167,72.0,67.0,61.0,61.0,52.0,52.0,29.0
31168,67.0,61.0,61.0,52.0,52.0,29.0,27.0
31169,61.0,61.0,52.0,52.0,29.0,27.0,29.0
31170,61.0,52.0,52.0,29.0,27.0,29.0,40.0
31171,52.0,52.0,29.0,27.0,29.0,40.0,59.0
31172,52.0,29.0,27.0,29.0,40.0,59.0,74.0
31173,29.0,27.0,29.0,40.0,59.0,74.0,72.0
31174,27.0,29.0,40.0,59.0,74.0,72.0,101.0
31175,87.0,76.0,71.0,71.0,80.0,99.0,101.0
31176,70.0,74.0,84.0,89.0,77.0,79.0,94.0
31177,74.0,84.0,89.0,77.0,79.0,94.0,82.0
31178,84.0,89.0,77.0,79.0,94.0,82.0,79.0
31179,89.0,77.0,79.0,94.0,82.0,79.0,77.0
31180,77.0,79.0,94.0,82.0,79.0,77.0,58.0
31181,79.0,94.0,82.0,79.0,77.0,58.0,71.0
31182,94.0,82.0,79.0,77.0,58.0,71.0,73.0
31183,82.0,79.0,77.0,58.0,71.0,73.0,76.0
31184,79.0,77.0,58.0,71.0,73.0,76.0,69.0
31185,77.0,58.0,71.0,73.0,76.0,69.0,73.0
31186,58.0,71.0,73.0,76.0,69.0,73.0,69.0
31187,71.0,73.0,76.0,69.0,73.0,69.0,68.0
31188,73.0,76.0,69.0,73.0,69.0,68.0,62.0
31189,76.0,69.0,73.0,69.0,68.0,62.0,69.0
31190,69.0,73.0,69.0,68.0,62.0,69.0,101.0
31191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31193,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31194,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31195,1.0,1.0,1.0,1.0,1.0,1.0,2.0
31196,1.0,1.0,1.0,1.0,1.0,2.0,2.0
31197,1.0,1.0,1.0,1.0,2.0,2.0,3.0
31198,1.0,1.0,1.0,2.0,2.0,3.0,4.0
31199,1.0,1.0,2.0,2.0,3.0,4.0,5.0
31200,1.0,2.0,2.0,3.0,4.0,5.0,6.0
31201,2.0,2.0,3.0,4.0,5.0,6.0,7.0
31202,2.0,3.0,4.0,5.0,6.0,7.0,8.0
31203,3.0,4.0,5.0,6.0,7.0,8.0,11.0
31204,4.0,5.0,6.0,7.0,8.0,11.0,12.0
31205,5.0,6.0,7.0,8.0,11.0,12.0,16.0
31206,6.0,7.0,8.0,11.0,12.0,16.0,19.0
31207,7.0,8.0,11.0,12.0,16.0,19.0,19.0
31208,89.0,77.0,64.0,62.0,62.0,70.0,77.0
31209,77.0,64.0,62.0,62.0,70.0,77.0,97.0
31210,64.0,62.0,62.0,70.0,77.0,97.0,101.0
31211,91.0,91.0,86.0,76.0,62.0,60.0,52.0
31212,91.0,86.0,76.0,62.0,60.0,52.0,54.0
31213,86.0,76.0,62.0,60.0,52.0,54.0,46.0
31214,76.0,62.0,60.0,52.0,54.0,46.0,48.0
31215,62.0,60.0,52.0,54.0,46.0,48.0,46.0
31216,60.0,52.0,54.0,46.0,48.0,46.0,50.0
31217,52.0,54.0,46.0,48.0,46.0,50.0,51.0
31218,54.0,46.0,48.0,46.0,50.0,51.0,54.0
31219,46.0,48.0,46.0,50.0,51.0,54.0,56.0
31220,48.0,46.0,50.0,51.0,54.0,56.0,63.0
31221,46.0,50.0,51.0,54.0,56.0,63.0,58.0
31222,50.0,51.0,54.0,56.0,63.0,58.0,66.0
31223,51.0,54.0,56.0,63.0,58.0,66.0,64.0
31224,54.0,56.0,63.0,58.0,66.0,64.0,62.0
31225,56.0,63.0,58.0,66.0,64.0,62.0,101.0
31226,89.0,88.0,84.0,86.0,73.0,70.0,76.0
31227,88.0,84.0,86.0,73.0,70.0,76.0,77.0
31228,84.0,86.0,73.0,70.0,76.0,77.0,72.0
31229,86.0,73.0,70.0,76.0,77.0,72.0,61.0
31230,73.0,70.0,76.0,77.0,72.0,61.0,53.0
31231,70.0,76.0,77.0,72.0,61.0,53.0,51.0
31232,76.0,77.0,72.0,61.0,53.0,51.0,54.0
31233,77.0,72.0,61.0,53.0,51.0,54.0,56.0
31234,72.0,61.0,53.0,51.0,54.0,56.0,54.0
31235,61.0,53.0,51.0,54.0,56.0,54.0,74.0
31236,53.0,51.0,54.0,56.0,54.0,74.0,78.0
31237,51.0,54.0,56.0,54.0,74.0,78.0,88.0
31238,54.0,56.0,54.0,74.0,78.0,88.0,86.0
31239,56.0,54.0,74.0,78.0,88.0,86.0,95.0
31240,54.0,74.0,78.0,88.0,86.0,95.0,101.0
31241,90.0,85.0,82.0,79.0,74.0,67.0,70.0
31242,85.0,82.0,79.0,74.0,67.0,70.0,59.0
31243,82.0,79.0,74.0,67.0,70.0,59.0,57.0
31244,79.0,74.0,67.0,70.0,59.0,57.0,53.0
31245,74.0,67.0,70.0,59.0,57.0,53.0,55.0
31246,67.0,70.0,59.0,57.0,53.0,55.0,56.0
31247,70.0,59.0,57.0,53.0,55.0,56.0,61.0
31248,59.0,57.0,53.0,55.0,56.0,61.0,64.0
31249,57.0,53.0,55.0,56.0,61.0,64.0,65.0
31250,53.0,55.0,56.0,61.0,64.0,65.0,77.0
31251,55.0,56.0,61.0,64.0,65.0,77.0,83.0
31252,56.0,61.0,64.0,65.0,77.0,83.0,95.0
31253,61.0,64.0,65.0,77.0,83.0,95.0,101.0
31254,86.0,79.0,76.0,73.0,68.0,61.0,56.0
31255,79.0,76.0,73.0,68.0,61.0,56.0,54.0
31256,76.0,73.0,68.0,61.0,56.0,54.0,52.0
31257,73.0,68.0,61.0,56.0,54.0,52.0,47.0
31258,68.0,61.0,56.0,54.0,52.0,47.0,41.0
31259,61.0,56.0,54.0,52.0,47.0,41.0,41.0
31260,56.0,54.0,52.0,47.0,41.0,41.0,37.0
31261,54.0,52.0,47.0,41.0,41.0,37.0,37.0
31262,52.0,47.0,41.0,41.0,37.0,37.0,35.0
31263,47.0,41.0,41.0,37.0,37.0,35.0,29.0
31264,41.0,41.0,37.0,37.0,35.0,29.0,33.0
31265,41.0,37.0,37.0,35.0,29.0,33.0,52.0
31266,37.0,37.0,35.0,29.0,33.0,52.0,69.0
31267,37.0,35.0,29.0,33.0,52.0,69.0,78.0
31268,35.0,29.0,33.0,52.0,69.0,78.0,101.0
31269,91.0,92.0,87.0,81.0,76.0,76.0,74.0
31270,92.0,87.0,81.0,76.0,76.0,74.0,66.0
31271,87.0,81.0,76.0,76.0,74.0,66.0,67.0
31272,81.0,76.0,76.0,74.0,66.0,67.0,71.0
31273,76.0,76.0,74.0,66.0,67.0,71.0,93.0
31274,76.0,74.0,66.0,67.0,71.0,93.0,101.0
31275,77.0,74.0,70.0,69.0,62.0,53.0,52.0
31276,74.0,70.0,69.0,62.0,53.0,52.0,48.0
31277,70.0,69.0,62.0,53.0,52.0,48.0,101.0
31278,40.0,35.0,34.0,31.0,30.0,30.0,30.0
31279,35.0,34.0,31.0,30.0,30.0,30.0,31.0
31280,34.0,31.0,30.0,30.0,30.0,31.0,31.0
31281,31.0,30.0,30.0,30.0,31.0,31.0,32.0
31282,30.0,30.0,30.0,31.0,31.0,32.0,31.0
31283,30.0,30.0,31.0,31.0,32.0,31.0,34.0
31284,30.0,31.0,31.0,32.0,31.0,34.0,42.0
31285,31.0,31.0,32.0,31.0,34.0,42.0,47.0
31286,31.0,32.0,31.0,34.0,42.0,47.0,101.0
31287,42.0,57.0,52.0,44.0,41.0,32.0,23.0
31288,57.0,52.0,44.0,41.0,32.0,23.0,28.0
31289,52.0,44.0,41.0,32.0,23.0,28.0,38.0
31290,44.0,41.0,32.0,23.0,28.0,38.0,36.0
31291,41.0,32.0,23.0,28.0,38.0,36.0,36.0
31292,32.0,23.0,28.0,38.0,36.0,36.0,35.0
31293,23.0,28.0,38.0,36.0,36.0,35.0,35.0
31294,28.0,38.0,36.0,36.0,35.0,35.0,34.0
31295,38.0,36.0,36.0,35.0,35.0,34.0,33.0
31296,36.0,36.0,35.0,35.0,34.0,33.0,36.0
31297,36.0,35.0,35.0,34.0,33.0,36.0,41.0
31298,35.0,35.0,34.0,33.0,36.0,41.0,57.0
31299,35.0,34.0,33.0,36.0,41.0,57.0,56.0
31300,34.0,33.0,36.0,41.0,57.0,56.0,61.0
31301,33.0,36.0,41.0,57.0,56.0,61.0,101.0
31302,69.0,69.0,63.0,53.0,48.0,42.0,36.0
31303,69.0,63.0,53.0,48.0,42.0,36.0,29.0
31304,63.0,53.0,48.0,42.0,36.0,29.0,27.0
31305,53.0,48.0,42.0,36.0,29.0,27.0,24.0
31306,48.0,42.0,36.0,29.0,27.0,24.0,24.0
31307,42.0,36.0,29.0,27.0,24.0,24.0,21.0
31308,36.0,29.0,27.0,24.0,24.0,21.0,15.0
31309,29.0,27.0,24.0,24.0,21.0,15.0,10.0
31310,27.0,24.0,24.0,21.0,15.0,10.0,8.0
31311,24.0,24.0,21.0,15.0,10.0,8.0,7.0
31312,24.0,21.0,15.0,10.0,8.0,7.0,6.0
31313,21.0,15.0,10.0,8.0,7.0,6.0,7.0
31314,15.0,10.0,8.0,7.0,6.0,7.0,20.0
31315,10.0,8.0,7.0,6.0,7.0,20.0,26.0
31316,8.0,7.0,6.0,7.0,20.0,26.0,36.0
31317,7.0,6.0,7.0,20.0,26.0,36.0,52.0
31318,6.0,7.0,20.0,26.0,36.0,52.0,63.0
31319,7.0,20.0,26.0,36.0,52.0,63.0,70.0
31320,20.0,26.0,36.0,52.0,63.0,70.0,72.0
31321,26.0,36.0,52.0,63.0,70.0,72.0,89.0
31322,36.0,52.0,63.0,70.0,72.0,89.0,101.0
31323,97.0,84.0,83.0,62.0,73.0,75.0,63.0
31324,84.0,83.0,62.0,73.0,75.0,63.0,56.0
31325,83.0,62.0,73.0,75.0,63.0,56.0,52.0
31326,62.0,73.0,75.0,63.0,56.0,52.0,48.0
31327,73.0,75.0,63.0,56.0,52.0,48.0,38.0
31328,75.0,63.0,56.0,52.0,48.0,38.0,32.0
31329,63.0,56.0,52.0,48.0,38.0,32.0,19.0
31330,56.0,52.0,48.0,38.0,32.0,19.0,14.0
31331,52.0,48.0,38.0,32.0,19.0,14.0,17.0
31332,48.0,38.0,32.0,19.0,14.0,17.0,19.0
31333,38.0,32.0,19.0,14.0,17.0,19.0,19.0
31334,32.0,19.0,14.0,17.0,19.0,19.0,27.0
31335,19.0,14.0,17.0,19.0,19.0,27.0,39.0
31336,14.0,17.0,19.0,19.0,27.0,39.0,47.0
31337,17.0,19.0,19.0,27.0,39.0,47.0,47.0
31338,19.0,19.0,27.0,39.0,47.0,47.0,101.0
31339,83.0,68.0,68.0,65.0,65.0,61.0,60.0
31340,68.0,68.0,65.0,65.0,61.0,60.0,56.0
31341,68.0,65.0,65.0,61.0,60.0,56.0,64.0
31342,65.0,65.0,61.0,60.0,56.0,64.0,67.0
31343,65.0,61.0,60.0,56.0,64.0,67.0,75.0
31344,61.0,60.0,56.0,64.0,67.0,75.0,101.0
31345,93.0,98.0,98.0,100.0,94.0,99.0,101.0
31346,89.0,76.0,11.0,21.0,36.0,34.0,33.0
31347,76.0,11.0,21.0,36.0,34.0,33.0,33.0
31348,11.0,21.0,36.0,34.0,33.0,33.0,34.0
31349,21.0,36.0,34.0,33.0,33.0,34.0,36.0
31350,36.0,34.0,33.0,33.0,34.0,36.0,48.0
31351,34.0,33.0,33.0,34.0,36.0,48.0,56.0
31352,33.0,33.0,34.0,36.0,48.0,56.0,78.0
31353,33.0,34.0,36.0,48.0,56.0,78.0,76.0
31354,34.0,36.0,48.0,56.0,78.0,76.0,86.0
31355,36.0,48.0,56.0,78.0,76.0,86.0,91.0
31356,48.0,56.0,78.0,76.0,86.0,91.0,101.0
31357,85.0,83.0,78.0,75.0,56.0,54.0,60.0
31358,83.0,78.0,75.0,56.0,54.0,60.0,61.0
31359,78.0,75.0,56.0,54.0,60.0,61.0,66.0
31360,75.0,56.0,54.0,60.0,61.0,66.0,70.0
31361,56.0,54.0,60.0,61.0,66.0,70.0,70.0
31362,54.0,60.0,61.0,66.0,70.0,70.0,86.0
31363,60.0,61.0,66.0,70.0,70.0,86.0,92.0
31364,61.0,66.0,70.0,70.0,86.0,92.0,99.0
31365,66.0,70.0,70.0,86.0,92.0,99.0,101.0
31366,97.0,77.0,59.0,41.0,28.0,17.0,10.0
31367,77.0,59.0,41.0,28.0,17.0,10.0,5.0
31368,59.0,41.0,28.0,17.0,10.0,5.0,4.0
31369,41.0,28.0,17.0,10.0,5.0,4.0,2.0
31370,28.0,17.0,10.0,5.0,4.0,2.0,2.0
31371,17.0,10.0,5.0,4.0,2.0,2.0,2.0
31372,10.0,5.0,4.0,2.0,2.0,2.0,2.0
31373,5.0,4.0,2.0,2.0,2.0,2.0,1.0
31374,4.0,2.0,2.0,2.0,2.0,1.0,1.0
31375,2.0,2.0,2.0,2.0,1.0,1.0,2.0
31376,2.0,2.0,2.0,1.0,1.0,2.0,3.0
31377,2.0,2.0,1.0,1.0,2.0,3.0,5.0
31378,2.0,1.0,1.0,2.0,3.0,5.0,6.0
31379,1.0,1.0,2.0,3.0,5.0,6.0,6.0
31380,1.0,2.0,3.0,5.0,6.0,6.0,9.0
31381,2.0,3.0,5.0,6.0,6.0,9.0,13.0
31382,3.0,5.0,6.0,6.0,9.0,13.0,18.0
31383,5.0,6.0,6.0,9.0,13.0,18.0,24.0
31384,6.0,6.0,9.0,13.0,18.0,24.0,25.0
31385,6.0,9.0,13.0,18.0,24.0,25.0,33.0
31386,9.0,13.0,18.0,24.0,25.0,33.0,37.0
31387,13.0,18.0,24.0,25.0,33.0,37.0,44.0
31388,18.0,24.0,25.0,33.0,37.0,44.0,45.0
31389,24.0,25.0,33.0,37.0,44.0,45.0,49.0
31390,25.0,33.0,37.0,44.0,45.0,49.0,101.0
31391,65.0,66.0,72.0,75.0,70.0,70.0,71.0
31392,66.0,72.0,75.0,70.0,70.0,71.0,72.0
31393,72.0,75.0,70.0,70.0,71.0,72.0,70.0
31394,75.0,70.0,70.0,71.0,72.0,70.0,74.0
31395,70.0,70.0,71.0,72.0,70.0,74.0,53.0
31396,70.0,71.0,72.0,70.0,74.0,53.0,51.0
31397,71.0,72.0,70.0,74.0,53.0,51.0,53.0
31398,72.0,70.0,74.0,53.0,51.0,53.0,53.0
31399,70.0,74.0,53.0,51.0,53.0,53.0,46.0
31400,74.0,53.0,51.0,53.0,53.0,46.0,49.0
31401,53.0,51.0,53.0,53.0,46.0,49.0,58.0
31402,51.0,53.0,53.0,46.0,49.0,58.0,66.0
31403,53.0,53.0,46.0,49.0,58.0,66.0,77.0
31404,53.0,46.0,49.0,58.0,66.0,77.0,91.0
31405,46.0,49.0,58.0,66.0,77.0,91.0,101.0
31406,69.0,61.0,53.0,52.0,48.0,46.0,40.0
31407,61.0,53.0,52.0,48.0,46.0,40.0,40.0
31408,53.0,52.0,48.0,46.0,40.0,40.0,39.0
31409,52.0,48.0,46.0,40.0,40.0,39.0,42.0
31410,48.0,46.0,40.0,40.0,39.0,42.0,46.0
31411,46.0,40.0,40.0,39.0,42.0,46.0,52.0
31412,40.0,40.0,39.0,42.0,46.0,52.0,71.0
31413,40.0,39.0,42.0,46.0,52.0,71.0,88.0
31414,39.0,42.0,46.0,52.0,71.0,88.0,90.0
31415,42.0,46.0,52.0,71.0,88.0,90.0,95.0
31416,46.0,52.0,71.0,88.0,90.0,95.0,100.0
31417,52.0,71.0,88.0,90.0,95.0,100.0,101.0
31418,97.0,78.0,72.0,66.0,63.0,46.0,44.0
31419,78.0,72.0,66.0,63.0,46.0,44.0,41.0
31420,72.0,66.0,63.0,46.0,44.0,41.0,39.0
31421,66.0,63.0,46.0,44.0,41.0,39.0,32.0
31422,63.0,46.0,44.0,41.0,39.0,32.0,27.0
31423,46.0,44.0,41.0,39.0,32.0,27.0,25.0
31424,44.0,41.0,39.0,32.0,27.0,25.0,15.0
31425,41.0,39.0,32.0,27.0,25.0,15.0,13.0
31426,39.0,32.0,27.0,25.0,15.0,13.0,12.0
31427,32.0,27.0,25.0,15.0,13.0,12.0,10.0
31428,27.0,25.0,15.0,13.0,12.0,10.0,7.0
31429,25.0,15.0,13.0,12.0,10.0,7.0,10.0
31430,15.0,13.0,12.0,10.0,7.0,10.0,18.0
31431,13.0,12.0,10.0,7.0,10.0,18.0,33.0
31432,12.0,10.0,7.0,10.0,18.0,33.0,45.0
31433,10.0,7.0,10.0,18.0,33.0,45.0,49.0
31434,7.0,10.0,18.0,33.0,45.0,49.0,61.0
31435,10.0,18.0,33.0,45.0,49.0,61.0,78.0
31436,18.0,33.0,45.0,49.0,61.0,78.0,94.0
31437,33.0,45.0,49.0,61.0,78.0,94.0,101.0
31438,99.0,76.0,68.0,58.0,55.0,42.0,41.0
31439,76.0,68.0,58.0,55.0,42.0,41.0,46.0
31440,68.0,58.0,55.0,42.0,41.0,46.0,44.0
31441,58.0,55.0,42.0,41.0,46.0,44.0,47.0
31442,55.0,42.0,41.0,46.0,44.0,47.0,55.0
31443,42.0,41.0,46.0,44.0,47.0,55.0,64.0
31444,41.0,46.0,44.0,47.0,55.0,64.0,72.0
31445,46.0,44.0,47.0,55.0,64.0,72.0,96.0
31446,44.0,47.0,55.0,64.0,72.0,96.0,101.0
31447,63.0,44.0,26.0,22.0,20.0,20.0,19.0
31448,44.0,26.0,22.0,20.0,20.0,19.0,19.0
31449,26.0,22.0,20.0,20.0,19.0,19.0,19.0
31450,22.0,20.0,20.0,19.0,19.0,19.0,18.0
31451,20.0,20.0,19.0,19.0,19.0,18.0,24.0
31452,20.0,19.0,19.0,19.0,18.0,24.0,33.0
31453,19.0,19.0,19.0,18.0,24.0,33.0,41.0
31454,19.0,19.0,18.0,24.0,33.0,41.0,48.0
31455,19.0,18.0,24.0,33.0,41.0,48.0,57.0
31456,18.0,24.0,33.0,41.0,48.0,57.0,65.0
31457,24.0,33.0,41.0,48.0,57.0,65.0,70.0
31458,33.0,41.0,48.0,57.0,65.0,70.0,68.0
31459,41.0,48.0,57.0,65.0,70.0,68.0,79.0
31460,48.0,57.0,65.0,70.0,68.0,79.0,80.0
31461,57.0,65.0,70.0,68.0,79.0,80.0,101.0
31462,86.0,84.0,73.0,71.0,75.0,74.0,76.0
31463,84.0,73.0,71.0,75.0,74.0,76.0,74.0
31464,73.0,71.0,75.0,74.0,76.0,74.0,93.0
31465,71.0,75.0,74.0,76.0,74.0,93.0,100.0
31466,75.0,74.0,76.0,74.0,93.0,100.0,101.0
31467,87.0,38.0,44.0,53.0,66.0,74.0,80.0
31468,38.0,44.0,53.0,66.0,74.0,80.0,79.0
31469,44.0,53.0,66.0,74.0,80.0,79.0,90.0
31470,53.0,66.0,74.0,80.0,79.0,90.0,77.0
31471,66.0,74.0,80.0,79.0,90.0,77.0,72.0
31472,74.0,80.0,79.0,90.0,77.0,72.0,74.0
31473,80.0,79.0,90.0,77.0,72.0,74.0,80.0
31474,79.0,90.0,77.0,72.0,74.0,80.0,75.0
31475,90.0,77.0,72.0,74.0,80.0,75.0,87.0
31476,77.0,72.0,74.0,80.0,75.0,87.0,62.0
31477,72.0,74.0,80.0,75.0,87.0,62.0,42.0
31478,74.0,80.0,75.0,87.0,62.0,42.0,39.0
31479,80.0,75.0,87.0,62.0,42.0,39.0,49.0
31480,75.0,87.0,62.0,42.0,39.0,49.0,58.0
31481,87.0,62.0,42.0,39.0,49.0,58.0,101.0
31482,72.0,72.0,76.0,75.0,78.0,79.0,87.0
31483,72.0,76.0,75.0,78.0,79.0,87.0,87.0
31484,76.0,75.0,78.0,79.0,87.0,87.0,87.0
31485,75.0,78.0,79.0,87.0,87.0,87.0,93.0
31486,78.0,79.0,87.0,87.0,87.0,93.0,100.0
31487,79.0,87.0,87.0,87.0,93.0,100.0,100.0
31488,87.0,87.0,87.0,93.0,100.0,100.0,101.0
31489,44.0,44.0,37.0,31.0,23.0,19.0,14.0
31490,44.0,37.0,31.0,23.0,19.0,14.0,12.0
31491,37.0,31.0,23.0,19.0,14.0,12.0,8.0
31492,31.0,23.0,19.0,14.0,12.0,8.0,6.0
31493,23.0,19.0,14.0,12.0,8.0,6.0,8.0
31494,19.0,14.0,12.0,8.0,6.0,8.0,25.0
31495,14.0,12.0,8.0,6.0,8.0,25.0,29.0
31496,12.0,8.0,6.0,8.0,25.0,29.0,44.0
31497,8.0,6.0,8.0,25.0,29.0,44.0,55.0
31498,6.0,8.0,25.0,29.0,44.0,55.0,62.0
31499,8.0,25.0,29.0,44.0,55.0,62.0,76.0
31500,25.0,29.0,44.0,55.0,62.0,76.0,88.0
31501,29.0,44.0,55.0,62.0,76.0,88.0,96.0
31502,44.0,55.0,62.0,76.0,88.0,96.0,101.0
31503,98.0,79.0,60.0,55.0,53.0,37.0,101.0
31504,94.0,94.0,76.0,79.0,79.0,83.0,84.0
31505,94.0,76.0,79.0,79.0,83.0,84.0,88.0
31506,76.0,79.0,79.0,83.0,84.0,88.0,96.0
31507,79.0,79.0,83.0,84.0,88.0,96.0,94.0
31508,79.0,83.0,84.0,88.0,96.0,94.0,93.0
31509,83.0,84.0,88.0,96.0,94.0,93.0,101.0
31510,51.0,63.0,66.0,24.0,15.0,53.0,80.0
31511,63.0,66.0,24.0,15.0,53.0,80.0,87.0
31512,66.0,24.0,15.0,53.0,80.0,87.0,89.0
31513,24.0,15.0,53.0,80.0,87.0,89.0,101.0
31514,31.0,26.0,22.0,18.0,20.0,17.0,15.0
31515,26.0,22.0,18.0,20.0,17.0,15.0,11.0
31516,22.0,18.0,20.0,17.0,15.0,11.0,11.0
31517,18.0,20.0,17.0,15.0,11.0,11.0,12.0
31518,20.0,17.0,15.0,11.0,11.0,12.0,12.0
31519,17.0,15.0,11.0,11.0,12.0,12.0,14.0
31520,15.0,11.0,11.0,12.0,12.0,14.0,21.0
31521,11.0,11.0,12.0,12.0,14.0,21.0,101.0
31522,82.0,56.0,44.0,36.0,30.0,21.0,15.0
31523,56.0,44.0,36.0,30.0,21.0,15.0,10.0
31524,44.0,36.0,30.0,21.0,15.0,10.0,5.0
31525,36.0,30.0,21.0,15.0,10.0,5.0,4.0
31526,30.0,21.0,15.0,10.0,5.0,4.0,4.0
31527,21.0,15.0,10.0,5.0,4.0,4.0,3.0
31528,15.0,10.0,5.0,4.0,4.0,3.0,7.0
31529,10.0,5.0,4.0,4.0,3.0,7.0,14.0
31530,5.0,4.0,4.0,3.0,7.0,14.0,18.0
31531,4.0,4.0,3.0,7.0,14.0,18.0,26.0
31532,4.0,3.0,7.0,14.0,18.0,26.0,35.0
31533,3.0,7.0,14.0,18.0,26.0,35.0,45.0
31534,7.0,14.0,18.0,26.0,35.0,45.0,67.0
31535,14.0,18.0,26.0,35.0,45.0,67.0,84.0
31536,18.0,26.0,35.0,45.0,67.0,84.0,101.0
31537,77.0,72.0,72.0,76.0,74.0,81.0,80.0
31538,72.0,72.0,76.0,74.0,81.0,80.0,75.0
31539,72.0,76.0,74.0,81.0,80.0,75.0,75.0
31540,76.0,74.0,81.0,80.0,75.0,75.0,83.0
31541,74.0,81.0,80.0,75.0,75.0,83.0,91.0
31542,81.0,80.0,75.0,75.0,83.0,91.0,83.0
31543,80.0,75.0,75.0,83.0,91.0,83.0,94.0
31544,75.0,75.0,83.0,91.0,83.0,94.0,94.0
31545,75.0,83.0,91.0,83.0,94.0,94.0,101.0
31546,92.0,69.0,36.0,28.0,27.0,28.0,24.0
31547,69.0,36.0,28.0,27.0,28.0,24.0,19.0
31548,36.0,28.0,27.0,28.0,24.0,19.0,17.0
31549,28.0,27.0,28.0,24.0,19.0,17.0,18.0
31550,27.0,28.0,24.0,19.0,17.0,18.0,19.0
31551,28.0,24.0,19.0,17.0,18.0,19.0,20.0
31552,24.0,19.0,17.0,18.0,19.0,20.0,18.0
31553,19.0,17.0,18.0,19.0,20.0,18.0,27.0
31554,17.0,18.0,19.0,20.0,18.0,27.0,41.0
31555,18.0,19.0,20.0,18.0,27.0,41.0,35.0
31556,19.0,20.0,18.0,27.0,41.0,35.0,36.0
31557,20.0,18.0,27.0,41.0,35.0,36.0,53.0
31558,18.0,27.0,41.0,35.0,36.0,53.0,68.0
31559,27.0,41.0,35.0,36.0,53.0,68.0,77.0
31560,41.0,35.0,36.0,53.0,68.0,77.0,101.0
31561,40.0,25.0,17.0,13.0,8.0,6.0,6.0
31562,25.0,17.0,13.0,8.0,6.0,6.0,5.0
31563,17.0,13.0,8.0,6.0,6.0,5.0,5.0
31564,13.0,8.0,6.0,6.0,5.0,5.0,6.0
31565,8.0,6.0,6.0,5.0,5.0,6.0,6.0
31566,6.0,6.0,5.0,5.0,6.0,6.0,6.0
31567,6.0,5.0,5.0,6.0,6.0,6.0,7.0
31568,5.0,5.0,6.0,6.0,6.0,7.0,5.0
31569,5.0,6.0,6.0,6.0,7.0,5.0,7.0
31570,6.0,6.0,6.0,7.0,5.0,7.0,8.0
31571,6.0,6.0,7.0,5.0,7.0,8.0,8.0
31572,6.0,7.0,5.0,7.0,8.0,8.0,7.0
31573,7.0,5.0,7.0,8.0,8.0,7.0,10.0
31574,5.0,7.0,8.0,8.0,7.0,10.0,11.0
31575,7.0,8.0,8.0,7.0,10.0,11.0,9.0
31576,8.0,8.0,7.0,10.0,11.0,9.0,10.0
31577,8.0,7.0,10.0,11.0,9.0,10.0,13.0
31578,7.0,10.0,11.0,9.0,10.0,13.0,17.0
31579,10.0,11.0,9.0,10.0,13.0,17.0,21.0
31580,11.0,9.0,10.0,13.0,17.0,21.0,21.0
31581,9.0,10.0,13.0,17.0,21.0,21.0,24.0
31582,10.0,13.0,17.0,21.0,21.0,24.0,27.0
31583,13.0,17.0,21.0,21.0,24.0,27.0,29.0
31584,17.0,21.0,21.0,24.0,27.0,29.0,33.0
31585,21.0,21.0,24.0,27.0,29.0,33.0,33.0
31586,21.0,24.0,27.0,29.0,33.0,33.0,34.0
31587,24.0,27.0,29.0,33.0,33.0,34.0,31.0
31588,27.0,29.0,33.0,33.0,34.0,31.0,30.0
31589,29.0,33.0,33.0,34.0,31.0,30.0,31.0
31590,33.0,33.0,34.0,31.0,30.0,31.0,29.0
31591,33.0,34.0,31.0,30.0,31.0,29.0,26.0
31592,34.0,31.0,30.0,31.0,29.0,26.0,27.0
31593,31.0,30.0,31.0,29.0,26.0,27.0,33.0
31594,30.0,31.0,29.0,26.0,27.0,33.0,34.0
