,diff_0,diff_1,diff_2,diff_3,diff_4,target
3664,69.0,83.0,67.0,93.0,97.0,101.0
3665,89.0,68.0,58.0,53.0,49.0,50.0
3666,68.0,58.0,53.0,49.0,50.0,57.0
3667,58.0,53.0,49.0,50.0,57.0,66.0
3668,53.0,49.0,50.0,57.0,66.0,75.0
3669,49.0,50.0,57.0,66.0,75.0,83.0
3670,50.0,57.0,66.0,75.0,83.0,85.0
3671,57.0,66.0,75.0,83.0,85.0,99.0
3672,66.0,75.0,83.0,85.0,99.0,101.0
3673,70.0,63.0,59.0,55.0,54.0,51.0
3674,63.0,59.0,55.0,54.0,51.0,44.0
3675,59.0,55.0,54.0,51.0,44.0,48.0
3676,55.0,54.0,51.0,44.0,48.0,51.0
3677,54.0,51.0,44.0,48.0,51.0,51.0
3678,51.0,44.0,48.0,51.0,51.0,58.0
3679,44.0,48.0,51.0,51.0,58.0,69.0
3680,48.0,51.0,51.0,58.0,69.0,79.0
3681,51.0,51.0,58.0,69.0,79.0,95.0
3682,51.0,58.0,69.0,79.0,95.0,101.0
3683,53.0,84.0,85.0,59.0,80.0,92.0
3684,84.0,85.0,59.0,80.0,92.0,100.0
3685,85.0,59.0,80.0,92.0,100.0,101.0
3686,92.0,68.0,42.0,21.0,8.0,4.0
3687,68.0,42.0,21.0,8.0,4.0,3.0
3688,42.0,21.0,8.0,4.0,3.0,2.0
3689,21.0,8.0,4.0,3.0,2.0,2.0
3690,8.0,4.0,3.0,2.0,2.0,3.0
3691,4.0,3.0,2.0,2.0,3.0,3.0
3692,3.0,2.0,2.0,3.0,3.0,3.0
3693,2.0,2.0,3.0,3.0,3.0,3.0
3694,2.0,3.0,3.0,3.0,3.0,2.0
3695,3.0,3.0,3.0,3.0,2.0,3.0
3696,3.0,3.0,3.0,2.0,3.0,3.0
3697,3.0,3.0,2.0,3.0,3.0,3.0
3698,3.0,2.0,3.0,3.0,3.0,3.0
3699,2.0,3.0,3.0,3.0,3.0,5.0
3700,3.0,3.0,3.0,3.0,5.0,7.0
3701,3.0,3.0,3.0,5.0,7.0,6.0
3702,3.0,3.0,5.0,7.0,6.0,10.0
3703,3.0,5.0,7.0,6.0,10.0,20.0
3704,5.0,7.0,6.0,10.0,20.0,22.0
3705,7.0,6.0,10.0,20.0,22.0,19.0
3706,6.0,10.0,20.0,22.0,19.0,24.0
3707,10.0,20.0,22.0,19.0,24.0,25.0
3708,20.0,22.0,19.0,24.0,25.0,27.0
3709,22.0,19.0,24.0,25.0,27.0,26.0
3710,19.0,24.0,25.0,27.0,26.0,27.0
3711,24.0,25.0,27.0,26.0,27.0,27.0
3712,25.0,27.0,26.0,27.0,27.0,31.0
3713,27.0,26.0,27.0,27.0,31.0,30.0
3714,26.0,27.0,27.0,31.0,30.0,41.0
3715,27.0,27.0,31.0,30.0,41.0,43.0
3716,27.0,31.0,30.0,41.0,43.0,50.0
3717,31.0,30.0,41.0,43.0,50.0,101.0
3718,54.0,39.0,43.0,57.0,54.0,45.0
3719,39.0,43.0,57.0,54.0,45.0,48.0
3720,43.0,57.0,54.0,45.0,48.0,42.0
3721,57.0,54.0,45.0,48.0,42.0,47.0
3722,54.0,45.0,48.0,42.0,47.0,47.0
3723,45.0,48.0,42.0,47.0,47.0,52.0
3724,48.0,42.0,47.0,47.0,52.0,55.0
3725,42.0,47.0,47.0,52.0,55.0,54.0
3726,47.0,47.0,52.0,55.0,54.0,47.0
3727,47.0,52.0,55.0,54.0,47.0,41.0
3728,52.0,55.0,54.0,47.0,41.0,42.0
3729,55.0,54.0,47.0,41.0,42.0,43.0
3730,54.0,47.0,41.0,42.0,43.0,52.0
3731,47.0,41.0,42.0,43.0,52.0,55.0
3732,41.0,42.0,43.0,52.0,55.0,58.0
3733,42.0,43.0,52.0,55.0,58.0,101.0
3734,53.0,53.0,37.0,33.0,18.0,11.0
3735,53.0,37.0,33.0,18.0,11.0,8.0
3736,37.0,33.0,18.0,11.0,8.0,3.0
3737,33.0,18.0,11.0,8.0,3.0,2.0
3738,18.0,11.0,8.0,3.0,2.0,1.0
3739,11.0,8.0,3.0,2.0,1.0,1.0
3740,8.0,3.0,2.0,1.0,1.0,3.0
3741,3.0,2.0,1.0,1.0,3.0,7.0
3742,2.0,1.0,1.0,3.0,7.0,16.0
3743,1.0,1.0,3.0,7.0,16.0,21.0
3744,1.0,3.0,7.0,16.0,21.0,29.0
3745,3.0,7.0,16.0,21.0,29.0,40.0
3746,7.0,16.0,21.0,29.0,40.0,52.0
3747,16.0,21.0,29.0,40.0,52.0,69.0
3748,21.0,29.0,40.0,52.0,69.0,85.0
3749,29.0,40.0,52.0,69.0,85.0,89.0
3750,40.0,52.0,69.0,85.0,89.0,92.0
3751,52.0,69.0,85.0,89.0,92.0,100.0
3752,69.0,85.0,89.0,92.0,100.0,101.0
3753,37.0,33.0,28.0,26.0,31.0,26.0
3754,33.0,28.0,26.0,31.0,26.0,26.0
3755,28.0,26.0,31.0,26.0,26.0,33.0
3756,26.0,31.0,26.0,26.0,33.0,34.0
3757,31.0,26.0,26.0,33.0,34.0,38.0
3758,26.0,26.0,33.0,34.0,38.0,45.0
3759,26.0,33.0,34.0,38.0,45.0,41.0
3760,33.0,34.0,38.0,45.0,41.0,39.0
3761,34.0,38.0,45.0,41.0,39.0,68.0
3762,38.0,45.0,41.0,39.0,68.0,87.0
3763,45.0,41.0,39.0,68.0,87.0,95.0
3764,41.0,39.0,68.0,87.0,95.0,101.0
3765,58.0,85.0,68.0,84.0,83.0,72.0
3766,85.0,68.0,84.0,83.0,72.0,53.0
3767,68.0,84.0,83.0,72.0,53.0,73.0
3768,84.0,83.0,72.0,53.0,73.0,77.0
3769,83.0,72.0,53.0,73.0,77.0,79.0
3770,72.0,53.0,73.0,77.0,79.0,78.0
3771,53.0,73.0,77.0,79.0,78.0,56.0
3772,73.0,77.0,79.0,78.0,56.0,60.0
3773,77.0,79.0,78.0,56.0,60.0,57.0
3774,79.0,78.0,56.0,60.0,57.0,50.0
3775,78.0,56.0,60.0,57.0,50.0,56.0
3776,56.0,60.0,57.0,50.0,56.0,50.0
3777,60.0,57.0,50.0,56.0,50.0,47.0
3778,57.0,50.0,56.0,50.0,47.0,41.0
3779,50.0,56.0,50.0,47.0,41.0,34.0
3780,56.0,50.0,47.0,41.0,34.0,25.0
3781,50.0,47.0,41.0,34.0,25.0,23.0
3782,47.0,41.0,34.0,25.0,23.0,21.0
3783,41.0,34.0,25.0,23.0,21.0,20.0
3784,34.0,25.0,23.0,21.0,20.0,18.0
3785,25.0,23.0,21.0,20.0,18.0,19.0
3786,23.0,21.0,20.0,18.0,19.0,18.0
3787,21.0,20.0,18.0,19.0,18.0,22.0
3788,20.0,18.0,19.0,18.0,22.0,22.0
3789,18.0,19.0,18.0,22.0,22.0,23.0
3790,19.0,18.0,22.0,22.0,23.0,29.0
3791,18.0,22.0,22.0,23.0,29.0,36.0
3792,22.0,22.0,23.0,29.0,36.0,44.0
3793,22.0,23.0,29.0,36.0,44.0,47.0
3794,23.0,29.0,36.0,44.0,47.0,101.0
3795,89.0,76.0,69.0,59.0,52.0,51.0
3796,76.0,69.0,59.0,52.0,51.0,50.0
3797,69.0,59.0,52.0,51.0,50.0,35.0
3798,59.0,52.0,51.0,50.0,35.0,26.0
3799,52.0,51.0,50.0,35.0,26.0,15.0
3800,51.0,50.0,35.0,26.0,15.0,7.0
3801,50.0,35.0,26.0,15.0,7.0,6.0
3802,35.0,26.0,15.0,7.0,6.0,8.0
3803,26.0,15.0,7.0,6.0,8.0,8.0
3804,15.0,7.0,6.0,8.0,8.0,9.0
3805,7.0,6.0,8.0,8.0,9.0,11.0
3806,6.0,8.0,8.0,9.0,11.0,14.0
3807,8.0,8.0,9.0,11.0,14.0,16.0
3808,8.0,9.0,11.0,14.0,16.0,18.0
3809,9.0,11.0,14.0,16.0,18.0,23.0
3810,11.0,14.0,16.0,18.0,23.0,33.0
3811,14.0,16.0,18.0,23.0,33.0,41.0
3812,16.0,18.0,23.0,33.0,41.0,43.0
3813,18.0,23.0,33.0,41.0,43.0,101.0
3814,85.0,84.0,78.0,55.0,43.0,101.0
3815,36.0,30.0,23.0,23.0,22.0,20.0
3816,30.0,23.0,23.0,22.0,20.0,20.0
3817,23.0,23.0,22.0,20.0,20.0,30.0
3818,23.0,22.0,20.0,20.0,30.0,32.0
3819,22.0,20.0,20.0,30.0,32.0,46.0
3820,20.0,20.0,30.0,32.0,46.0,52.0
3821,20.0,30.0,32.0,46.0,52.0,72.0
3822,30.0,32.0,46.0,52.0,72.0,83.0
3823,32.0,46.0,52.0,72.0,83.0,90.0
3824,46.0,52.0,72.0,83.0,90.0,100.0
3825,52.0,72.0,83.0,90.0,100.0,101.0
3826,78.0,58.0,39.0,29.0,26.0,25.0
3827,58.0,39.0,29.0,26.0,25.0,17.0
3828,39.0,29.0,26.0,25.0,17.0,11.0
3829,29.0,26.0,25.0,17.0,11.0,15.0
3830,26.0,25.0,17.0,11.0,15.0,11.0
3831,25.0,17.0,11.0,15.0,11.0,14.0
3832,17.0,11.0,15.0,11.0,14.0,14.0
3833,11.0,15.0,11.0,14.0,14.0,15.0
3834,15.0,11.0,14.0,14.0,15.0,19.0
3835,11.0,14.0,14.0,15.0,19.0,21.0
3836,14.0,14.0,15.0,19.0,21.0,22.0
3837,14.0,15.0,19.0,21.0,22.0,29.0
3838,15.0,19.0,21.0,22.0,29.0,41.0
3839,19.0,21.0,22.0,29.0,41.0,48.0
3840,21.0,22.0,29.0,41.0,48.0,52.0
3841,22.0,29.0,41.0,48.0,52.0,101.0
3842,100.0,92.0,85.0,80.0,61.0,46.0
3843,92.0,85.0,80.0,61.0,46.0,53.0
3844,85.0,80.0,61.0,46.0,53.0,53.0
3845,80.0,61.0,46.0,53.0,53.0,62.0
3846,61.0,46.0,53.0,53.0,62.0,68.0
3847,46.0,53.0,53.0,62.0,68.0,81.0
3848,53.0,53.0,62.0,68.0,81.0,91.0
3849,53.0,62.0,68.0,81.0,91.0,101.0
3850,87.0,74.0,68.0,63.0,63.0,76.0
3851,74.0,68.0,63.0,63.0,76.0,98.0
3852,68.0,63.0,63.0,76.0,98.0,101.0
3853,95.0,87.0,89.0,74.0,84.0,86.0
3854,87.0,89.0,74.0,84.0,86.0,91.0
3855,89.0,74.0,84.0,86.0,91.0,95.0
3856,74.0,84.0,86.0,91.0,95.0,95.0
3857,84.0,86.0,91.0,95.0,95.0,87.0
3858,86.0,91.0,95.0,95.0,87.0,100.0
3859,91.0,95.0,95.0,87.0,100.0,94.0
3860,95.0,95.0,87.0,100.0,94.0,100.0
3861,95.0,87.0,100.0,94.0,100.0,99.0
3862,87.0,100.0,94.0,100.0,99.0,101.0
3863,98.0,97.0,89.0,87.0,83.0,72.0
3864,97.0,89.0,87.0,83.0,72.0,71.0
3865,89.0,87.0,83.0,72.0,71.0,66.0
3866,87.0,83.0,72.0,71.0,66.0,64.0
3867,83.0,72.0,71.0,66.0,64.0,64.0
3868,72.0,71.0,66.0,64.0,64.0,64.0
3869,71.0,66.0,64.0,64.0,64.0,60.0
3870,66.0,64.0,64.0,64.0,60.0,55.0
3871,64.0,64.0,64.0,60.0,55.0,55.0
3872,64.0,64.0,60.0,55.0,55.0,57.0
3873,64.0,60.0,55.0,55.0,57.0,65.0
3874,60.0,55.0,55.0,57.0,65.0,76.0
3875,55.0,55.0,57.0,65.0,76.0,68.0
3876,55.0,57.0,65.0,76.0,68.0,73.0
3877,57.0,65.0,76.0,68.0,73.0,88.0
3878,65.0,76.0,68.0,73.0,88.0,101.0
3879,66.0,46.0,31.0,25.0,18.0,13.0
3880,46.0,31.0,25.0,18.0,13.0,8.0
3881,31.0,25.0,18.0,13.0,8.0,6.0
3882,25.0,18.0,13.0,8.0,6.0,5.0
3883,18.0,13.0,8.0,6.0,5.0,14.0
3884,13.0,8.0,6.0,5.0,14.0,27.0
3885,8.0,6.0,5.0,14.0,27.0,45.0
3886,6.0,5.0,14.0,27.0,45.0,61.0
3887,5.0,14.0,27.0,45.0,61.0,79.0
3888,14.0,27.0,45.0,61.0,79.0,99.0
3889,27.0,45.0,61.0,79.0,99.0,101.0
3890,83.0,80.0,80.0,84.0,85.0,89.0
3891,80.0,80.0,84.0,85.0,89.0,94.0
3892,80.0,84.0,85.0,89.0,94.0,101.0
3893,89.0,81.0,73.0,63.0,54.0,51.0
3894,81.0,73.0,63.0,54.0,51.0,49.0
3895,73.0,63.0,54.0,51.0,49.0,43.0
3896,63.0,54.0,51.0,49.0,43.0,43.0
3897,54.0,51.0,49.0,43.0,43.0,79.0
3898,51.0,49.0,43.0,43.0,79.0,100.0
3899,49.0,43.0,43.0,79.0,100.0,101.0
3900,87.0,78.0,69.0,63.0,63.0,57.0
3901,78.0,69.0,63.0,63.0,57.0,56.0
3902,69.0,63.0,63.0,57.0,56.0,56.0
3903,63.0,63.0,57.0,56.0,56.0,57.0
3904,63.0,57.0,56.0,56.0,57.0,65.0
3905,57.0,56.0,56.0,57.0,65.0,59.0
3906,56.0,56.0,57.0,65.0,59.0,56.0
3907,56.0,57.0,65.0,59.0,56.0,74.0
3908,57.0,65.0,59.0,56.0,74.0,77.0
3909,65.0,59.0,56.0,74.0,77.0,83.0
3910,59.0,56.0,74.0,77.0,83.0,79.0
3911,56.0,74.0,77.0,83.0,79.0,93.0
3912,74.0,77.0,83.0,79.0,93.0,101.0
3913,67.0,56.0,51.0,45.0,37.0,24.0
3914,56.0,51.0,45.0,37.0,24.0,19.0
3915,51.0,45.0,37.0,24.0,19.0,18.0
3916,45.0,37.0,24.0,19.0,18.0,16.0
3917,37.0,24.0,19.0,18.0,16.0,15.0
3918,24.0,19.0,18.0,16.0,15.0,12.0
3919,19.0,18.0,16.0,15.0,12.0,7.0
3920,18.0,16.0,15.0,12.0,7.0,7.0
3921,16.0,15.0,12.0,7.0,7.0,6.0
3922,15.0,12.0,7.0,7.0,6.0,9.0
3923,12.0,7.0,7.0,6.0,9.0,10.0
3924,7.0,7.0,6.0,9.0,10.0,11.0
3925,7.0,6.0,9.0,10.0,11.0,15.0
3926,6.0,9.0,10.0,11.0,15.0,16.0
3927,9.0,10.0,11.0,15.0,16.0,21.0
3928,10.0,11.0,15.0,16.0,21.0,23.0
3929,11.0,15.0,16.0,21.0,23.0,24.0
3930,15.0,16.0,21.0,23.0,24.0,32.0
3931,16.0,21.0,23.0,24.0,32.0,32.0
3932,21.0,23.0,24.0,32.0,32.0,32.0
3933,23.0,24.0,32.0,32.0,32.0,42.0
3934,24.0,32.0,32.0,32.0,42.0,43.0
3935,32.0,32.0,32.0,42.0,43.0,46.0
3936,32.0,32.0,42.0,43.0,46.0,101.0
3937,97.0,88.0,76.0,65.0,57.0,56.0
3938,88.0,76.0,65.0,57.0,56.0,67.0
3939,76.0,65.0,57.0,56.0,67.0,87.0
3940,65.0,57.0,56.0,67.0,87.0,101.0
3941,95.0,88.0,78.0,76.0,80.0,72.0
3942,88.0,78.0,76.0,80.0,72.0,73.0
3943,78.0,76.0,80.0,72.0,73.0,69.0
3944,76.0,80.0,72.0,73.0,69.0,63.0
3945,80.0,72.0,73.0,69.0,63.0,37.0
3946,72.0,73.0,69.0,63.0,37.0,47.0
3947,73.0,69.0,63.0,37.0,47.0,51.0
3948,69.0,63.0,37.0,47.0,51.0,51.0
3949,63.0,37.0,47.0,51.0,51.0,47.0
3950,37.0,47.0,51.0,51.0,47.0,53.0
3951,47.0,51.0,51.0,47.0,53.0,58.0
3952,51.0,51.0,47.0,53.0,58.0,56.0
3953,51.0,47.0,53.0,58.0,56.0,55.0
3954,47.0,53.0,58.0,56.0,55.0,49.0
3955,53.0,58.0,56.0,55.0,49.0,47.0
3956,58.0,56.0,55.0,49.0,47.0,41.0
3957,56.0,55.0,49.0,47.0,41.0,37.0
3958,55.0,49.0,47.0,41.0,37.0,40.0
3959,49.0,47.0,41.0,37.0,40.0,101.0
3960,84.0,68.0,64.0,55.0,47.0,40.0
3961,68.0,64.0,55.0,47.0,40.0,35.0
3962,64.0,55.0,47.0,40.0,35.0,30.0
3963,55.0,47.0,40.0,35.0,30.0,29.0
3964,47.0,40.0,35.0,30.0,29.0,27.0
3965,40.0,35.0,30.0,29.0,27.0,28.0
3966,35.0,30.0,29.0,27.0,28.0,30.0
3967,30.0,29.0,27.0,28.0,30.0,39.0
3968,29.0,27.0,28.0,30.0,39.0,52.0
3969,27.0,28.0,30.0,39.0,52.0,55.0
3970,28.0,30.0,39.0,52.0,55.0,51.0
3971,30.0,39.0,52.0,55.0,51.0,54.0
3972,39.0,52.0,55.0,51.0,54.0,60.0
3973,52.0,55.0,51.0,54.0,60.0,74.0
3974,55.0,51.0,54.0,60.0,74.0,78.0
3975,51.0,54.0,60.0,74.0,78.0,101.0
3976,90.0,54.0,36.0,31.0,25.0,25.0
3977,54.0,36.0,31.0,25.0,25.0,22.0
3978,36.0,31.0,25.0,25.0,22.0,20.0
3979,31.0,25.0,25.0,22.0,20.0,16.0
3980,25.0,25.0,22.0,20.0,16.0,17.0
3981,25.0,22.0,20.0,16.0,17.0,17.0
3982,22.0,20.0,16.0,17.0,17.0,20.0
3983,20.0,16.0,17.0,17.0,20.0,24.0
3984,16.0,17.0,17.0,20.0,24.0,27.0
3985,17.0,17.0,20.0,24.0,27.0,43.0
3986,17.0,20.0,24.0,27.0,43.0,51.0
3987,20.0,24.0,27.0,43.0,51.0,52.0
3988,24.0,27.0,43.0,51.0,52.0,50.0
3989,27.0,43.0,51.0,52.0,50.0,61.0
3990,43.0,51.0,52.0,50.0,61.0,84.0
3991,51.0,52.0,50.0,61.0,84.0,101.0
3992,84.0,67.0,58.0,53.0,50.0,55.0
3993,67.0,58.0,53.0,50.0,55.0,61.0
3994,58.0,53.0,50.0,55.0,61.0,75.0
3995,53.0,50.0,55.0,61.0,75.0,92.0
3996,50.0,55.0,61.0,75.0,92.0,101.0
3997,71.0,66.0,59.0,59.0,62.0,69.0
3998,66.0,59.0,59.0,62.0,69.0,72.0
3999,59.0,59.0,62.0,69.0,72.0,78.0
4000,59.0,62.0,69.0,72.0,78.0,90.0
4001,62.0,69.0,72.0,78.0,90.0,87.0
4002,69.0,72.0,78.0,90.0,87.0,89.0
4003,72.0,78.0,90.0,87.0,89.0,89.0
4004,78.0,90.0,87.0,89.0,89.0,89.0
4005,90.0,87.0,89.0,89.0,89.0,94.0
4006,87.0,89.0,89.0,89.0,94.0,101.0
4007,97.0,94.0,85.0,85.0,85.0,85.0
4008,94.0,85.0,85.0,85.0,85.0,94.0
4009,85.0,85.0,85.0,85.0,94.0,101.0
4010,95.0,87.0,79.0,65.0,58.0,57.0
4011,87.0,79.0,65.0,58.0,57.0,52.0
4012,79.0,65.0,58.0,57.0,52.0,48.0
4013,65.0,58.0,57.0,52.0,48.0,46.0
4014,58.0,57.0,52.0,48.0,46.0,47.0
4015,57.0,52.0,48.0,46.0,47.0,47.0
4016,52.0,48.0,46.0,47.0,47.0,51.0
4017,48.0,46.0,47.0,47.0,51.0,57.0
4018,46.0,47.0,47.0,51.0,57.0,59.0
4019,47.0,47.0,51.0,57.0,59.0,65.0
4020,47.0,51.0,57.0,59.0,65.0,73.0
4021,51.0,57.0,59.0,65.0,73.0,75.0
4022,57.0,59.0,65.0,73.0,75.0,79.0
4023,59.0,65.0,73.0,75.0,79.0,88.0
4024,65.0,73.0,75.0,79.0,88.0,95.0
4025,73.0,75.0,79.0,88.0,95.0,101.0
4026,96.0,91.0,83.0,81.0,71.0,76.0
4027,91.0,83.0,81.0,71.0,76.0,86.0
4028,83.0,81.0,71.0,76.0,86.0,97.0
4029,81.0,71.0,76.0,86.0,97.0,101.0
4030,90.0,72.0,77.0,74.0,60.0,56.0
4031,72.0,77.0,74.0,60.0,56.0,53.0
4032,77.0,74.0,60.0,56.0,53.0,50.0
4033,74.0,60.0,56.0,53.0,50.0,50.0
4034,60.0,56.0,53.0,50.0,50.0,53.0
4035,56.0,53.0,50.0,50.0,53.0,55.0
4036,53.0,50.0,50.0,53.0,55.0,48.0
4037,50.0,50.0,53.0,55.0,48.0,47.0
4038,50.0,53.0,55.0,48.0,47.0,43.0
4039,53.0,55.0,48.0,47.0,43.0,42.0
4040,55.0,48.0,47.0,43.0,42.0,41.0
4041,48.0,47.0,43.0,42.0,41.0,42.0
4042,47.0,43.0,42.0,41.0,42.0,52.0
4043,43.0,42.0,41.0,42.0,52.0,56.0
4044,42.0,41.0,42.0,52.0,56.0,59.0
4045,41.0,42.0,52.0,56.0,59.0,101.0
4046,84.0,80.0,77.0,72.0,76.0,75.0
4047,80.0,77.0,72.0,76.0,75.0,79.0
4048,77.0,72.0,76.0,75.0,79.0,89.0
4049,72.0,76.0,75.0,79.0,89.0,91.0
4050,76.0,75.0,79.0,89.0,91.0,90.0
4051,75.0,79.0,89.0,91.0,90.0,100.0
4052,79.0,89.0,91.0,90.0,100.0,101.0
4053,34.0,28.0,28.0,28.0,30.0,32.0
4054,28.0,28.0,28.0,30.0,32.0,32.0
4055,28.0,28.0,30.0,32.0,32.0,35.0
4056,28.0,30.0,32.0,32.0,35.0,35.0
4057,30.0,32.0,32.0,35.0,35.0,41.0
4058,32.0,32.0,35.0,35.0,41.0,46.0
4059,32.0,35.0,35.0,41.0,46.0,49.0
4060,35.0,35.0,41.0,46.0,49.0,54.0
4061,35.0,41.0,46.0,49.0,54.0,60.0
4062,41.0,46.0,49.0,54.0,60.0,67.0
4063,46.0,49.0,54.0,60.0,67.0,72.0
4064,49.0,54.0,60.0,67.0,72.0,75.0
4065,54.0,60.0,67.0,72.0,75.0,81.0
4066,60.0,67.0,72.0,75.0,81.0,89.0
4067,67.0,72.0,75.0,81.0,89.0,97.0
4068,72.0,75.0,81.0,89.0,97.0,101.0
4069,95.0,91.0,99.0,98.0,94.0,100.0
4070,91.0,99.0,98.0,94.0,100.0,90.0
4071,99.0,98.0,94.0,100.0,90.0,90.0
4072,98.0,94.0,100.0,90.0,90.0,86.0
4073,94.0,100.0,90.0,90.0,86.0,84.0
4074,100.0,90.0,90.0,86.0,84.0,83.0
4075,90.0,90.0,86.0,84.0,83.0,83.0
4076,90.0,86.0,84.0,83.0,83.0,92.0
4077,86.0,84.0,83.0,83.0,92.0,91.0
4078,84.0,83.0,83.0,92.0,91.0,101.0
4079,89.0,79.0,65.0,57.0,43.0,35.0
4080,79.0,65.0,57.0,43.0,35.0,31.0
4081,65.0,57.0,43.0,35.0,31.0,27.0
4082,57.0,43.0,35.0,31.0,27.0,23.0
4083,43.0,35.0,31.0,27.0,23.0,19.0
4084,35.0,31.0,27.0,23.0,19.0,20.0
4085,31.0,27.0,23.0,19.0,20.0,17.0
4086,27.0,23.0,19.0,20.0,17.0,21.0
4087,23.0,19.0,20.0,17.0,21.0,19.0
4088,19.0,20.0,17.0,21.0,19.0,20.0
4089,20.0,17.0,21.0,19.0,20.0,16.0
4090,17.0,21.0,19.0,20.0,16.0,14.0
4091,21.0,19.0,20.0,16.0,14.0,13.0
4092,19.0,20.0,16.0,14.0,13.0,15.0
4093,20.0,16.0,14.0,13.0,15.0,18.0
4094,16.0,14.0,13.0,15.0,18.0,28.0
4095,14.0,13.0,15.0,18.0,28.0,26.0
4096,13.0,15.0,18.0,28.0,26.0,25.0
4097,15.0,18.0,28.0,26.0,25.0,28.0
4098,18.0,28.0,26.0,25.0,28.0,33.0
4099,28.0,26.0,25.0,28.0,33.0,30.0
4100,26.0,25.0,28.0,33.0,30.0,34.0
4101,25.0,28.0,33.0,30.0,34.0,40.0
4102,28.0,33.0,30.0,34.0,40.0,42.0
4103,33.0,30.0,34.0,40.0,42.0,42.0
4104,30.0,34.0,40.0,42.0,42.0,101.0
4105,99.0,75.0,71.0,61.0,59.0,57.0
4106,75.0,71.0,61.0,59.0,57.0,51.0
4107,71.0,61.0,59.0,57.0,51.0,51.0
4108,61.0,59.0,57.0,51.0,51.0,48.0
4109,59.0,57.0,51.0,51.0,48.0,46.0
4110,57.0,51.0,51.0,48.0,46.0,41.0
4111,51.0,51.0,48.0,46.0,41.0,42.0
4112,51.0,48.0,46.0,41.0,42.0,50.0
4113,48.0,46.0,41.0,42.0,50.0,69.0
4114,46.0,41.0,42.0,50.0,69.0,57.0
4115,41.0,42.0,50.0,69.0,57.0,53.0
4116,42.0,50.0,69.0,57.0,53.0,63.0
4117,50.0,69.0,57.0,53.0,63.0,72.0
4118,69.0,57.0,53.0,63.0,72.0,88.0
4119,57.0,53.0,63.0,72.0,88.0,101.0
4120,80.0,80.0,77.0,77.0,75.0,83.0
4121,80.0,77.0,77.0,75.0,83.0,87.0
4122,77.0,77.0,75.0,83.0,87.0,90.0
4123,77.0,75.0,83.0,87.0,90.0,93.0
4124,75.0,83.0,87.0,90.0,93.0,93.0
4125,83.0,87.0,90.0,93.0,93.0,101.0
4126,91.0,87.0,69.0,58.0,55.0,49.0
4127,87.0,69.0,58.0,55.0,49.0,41.0
4128,69.0,58.0,55.0,49.0,41.0,35.0
4129,58.0,55.0,49.0,41.0,35.0,30.0
4130,55.0,49.0,41.0,35.0,30.0,30.0
4131,49.0,41.0,35.0,30.0,30.0,33.0
4132,41.0,35.0,30.0,30.0,33.0,34.0
4133,35.0,30.0,30.0,33.0,34.0,30.0
4134,30.0,30.0,33.0,34.0,30.0,34.0
4135,30.0,33.0,34.0,30.0,34.0,37.0
4136,33.0,34.0,30.0,34.0,37.0,45.0
4137,34.0,30.0,34.0,37.0,45.0,52.0
4138,30.0,34.0,37.0,45.0,52.0,61.0
4139,34.0,37.0,45.0,52.0,61.0,71.0
4140,37.0,45.0,52.0,61.0,71.0,76.0
4141,45.0,52.0,61.0,71.0,76.0,101.0
4142,91.0,85.0,78.0,78.0,89.0,94.0
4143,85.0,78.0,78.0,89.0,94.0,100.0
4144,78.0,78.0,89.0,94.0,100.0,100.0
4145,78.0,89.0,94.0,100.0,100.0,101.0
4146,45.0,30.0,24.0,17.0,10.0,8.0
4147,30.0,24.0,17.0,10.0,8.0,6.0
4148,24.0,17.0,10.0,8.0,6.0,5.0
4149,17.0,10.0,8.0,6.0,5.0,4.0
4150,10.0,8.0,6.0,5.0,4.0,6.0
4151,8.0,6.0,5.0,4.0,6.0,7.0
4152,6.0,5.0,4.0,6.0,7.0,20.0
4153,5.0,4.0,6.0,7.0,20.0,29.0
4154,4.0,6.0,7.0,20.0,29.0,43.0
4155,6.0,7.0,20.0,29.0,43.0,65.0
4156,7.0,20.0,29.0,43.0,65.0,82.0
4157,20.0,29.0,43.0,65.0,82.0,101.0
4158,82.0,86.0,88.0,90.0,94.0,92.0
4159,86.0,88.0,90.0,94.0,92.0,89.0
4160,88.0,90.0,94.0,92.0,89.0,94.0
4161,90.0,94.0,92.0,89.0,94.0,89.0
4162,94.0,92.0,89.0,94.0,89.0,84.0
4163,92.0,89.0,94.0,89.0,84.0,82.0
4164,89.0,94.0,89.0,84.0,82.0,81.0
4165,94.0,89.0,84.0,82.0,81.0,98.0
4166,89.0,84.0,82.0,81.0,98.0,101.0
4167,33.0,33.0,32.0,23.0,19.0,19.0
4168,33.0,32.0,23.0,19.0,19.0,24.0
4169,32.0,23.0,19.0,19.0,24.0,21.0
4170,23.0,19.0,19.0,24.0,21.0,24.0
4171,19.0,19.0,24.0,21.0,24.0,31.0
4172,19.0,24.0,21.0,24.0,31.0,42.0
4173,24.0,21.0,24.0,31.0,42.0,49.0
4174,21.0,24.0,31.0,42.0,49.0,53.0
4175,24.0,31.0,42.0,49.0,53.0,61.0
4176,31.0,42.0,49.0,53.0,61.0,74.0
4177,42.0,49.0,53.0,61.0,74.0,86.0
4178,49.0,53.0,61.0,74.0,86.0,93.0
4179,53.0,61.0,74.0,86.0,93.0,99.0
4180,61.0,74.0,86.0,93.0,99.0,99.0
