,diff_0,diff_1,target
997,25.0,26.0,24.0
998,26.0,24.0,27.0
999,24.0,27.0,27.0
1000,27.0,27.0,29.0
1001,27.0,29.0,28.0
1002,29.0,28.0,26.0
1003,28.0,26.0,22.0
1004,26.0,22.0,31.0
1005,22.0,31.0,43.0
1006,31.0,43.0,51.0
1007,43.0,51.0,48.0
1008,51.0,48.0,40.0
1009,48.0,40.0,58.0
1010,40.0,58.0,60.0
1011,58.0,60.0,101.0
1012,21.0,15.0,10.0
1013,15.0,10.0,5.0
1014,10.0,5.0,5.0
1015,5.0,5.0,4.0
1016,5.0,4.0,2.0
1017,4.0,2.0,2.0
1018,2.0,2.0,1.0
1019,2.0,1.0,1.0
1020,1.0,1.0,1.0
1021,1.0,1.0,1.0
1022,1.0,1.0,3.0
1023,1.0,3.0,5.0
1024,3.0,5.0,5.0
1025,5.0,5.0,11.0
1026,5.0,11.0,16.0
1027,11.0,16.0,22.0
1028,16.0,22.0,35.0
1029,22.0,35.0,38.0
1030,35.0,38.0,49.0
1031,38.0,49.0,101.0
1032,74.0,47.0,101.0
1033,64.0,26.0,33.0
1034,26.0,33.0,34.0
1035,33.0,34.0,32.0
1036,34.0,32.0,24.0
1037,32.0,24.0,20.0
1038,24.0,20.0,21.0
1039,20.0,21.0,25.0
1040,21.0,25.0,26.0
1041,25.0,26.0,23.0
1042,26.0,23.0,24.0
1043,23.0,24.0,26.0
1044,24.0,26.0,32.0
1045,26.0,32.0,41.0
1046,32.0,41.0,49.0
1047,41.0,49.0,55.0
1048,49.0,55.0,65.0
1049,55.0,65.0,101.0
1050,11.0,17.0,14.0
1051,17.0,14.0,14.0
1052,14.0,14.0,12.0
1053,14.0,12.0,13.0
1054,12.0,13.0,17.0
1055,13.0,17.0,12.0
1056,17.0,12.0,15.0
1057,12.0,15.0,16.0
1058,15.0,16.0,21.0
1059,16.0,21.0,18.0
1060,21.0,18.0,20.0
1061,18.0,20.0,14.0
1062,20.0,14.0,22.0
1063,14.0,22.0,23.0
1064,22.0,23.0,29.0
1065,23.0,29.0,37.0
1066,29.0,37.0,42.0
1067,37.0,42.0,47.0
1068,42.0,47.0,48.0
1069,47.0,48.0,50.0
1070,48.0,50.0,101.0
1071,97.0,91.0,86.0
1072,91.0,86.0,86.0
1073,86.0,86.0,85.0
1074,86.0,85.0,90.0
1075,85.0,90.0,96.0
1076,90.0,96.0,101.0
1077,99.0,99.0,90.0
1078,99.0,90.0,86.0
1079,90.0,86.0,82.0
1080,86.0,82.0,82.0
1081,82.0,82.0,82.0
1082,82.0,82.0,82.0
1083,82.0,82.0,81.0
1084,82.0,81.0,80.0
1085,81.0,80.0,78.0
1086,80.0,78.0,78.0
1087,78.0,78.0,81.0
1088,78.0,81.0,87.0
1089,81.0,87.0,91.0
1090,87.0,91.0,101.0
1091,83.0,80.0,76.0
1092,80.0,76.0,68.0
1093,76.0,68.0,22.0
1094,68.0,22.0,17.0
1095,22.0,17.0,10.0
1096,17.0,10.0,10.0
1097,10.0,10.0,12.0
1098,10.0,12.0,14.0
1099,12.0,14.0,16.0
1100,14.0,16.0,24.0
1101,16.0,24.0,35.0
1102,24.0,35.0,45.0
1103,35.0,45.0,53.0
1104,45.0,53.0,58.0
1105,53.0,58.0,64.0
1106,58.0,64.0,69.0
1107,64.0,69.0,84.0
1108,69.0,84.0,87.0
1109,84.0,87.0,101.0
1110,84.0,69.0,65.0
1111,69.0,65.0,57.0
1112,65.0,57.0,55.0
1113,57.0,55.0,58.0
1114,55.0,58.0,61.0
1115,58.0,61.0,57.0
1116,61.0,57.0,61.0
1117,57.0,61.0,67.0
1118,61.0,67.0,57.0
1119,67.0,57.0,55.0
1120,57.0,55.0,55.0
1121,55.0,55.0,61.0
1122,55.0,61.0,63.0
1123,61.0,63.0,74.0
1124,63.0,74.0,75.0
1125,74.0,75.0,75.0
1126,75.0,75.0,101.0
1127,97.0,97.0,89.0
1128,97.0,89.0,89.0
1129,89.0,89.0,94.0
1130,89.0,94.0,90.0
1131,94.0,90.0,99.0
1132,90.0,99.0,97.0
1133,99.0,97.0,98.0
1134,97.0,98.0,101.0
1135,1.0,5.0,8.0
1136,5.0,8.0,8.0
1137,8.0,8.0,8.0
1138,8.0,8.0,6.0
1139,8.0,6.0,9.0
1140,6.0,9.0,10.0
1141,9.0,10.0,9.0
1142,10.0,9.0,9.0
1143,9.0,9.0,10.0
1144,9.0,10.0,13.0
1145,10.0,13.0,16.0
1146,13.0,16.0,15.0
1147,16.0,15.0,24.0
1148,15.0,24.0,35.0
1149,24.0,35.0,39.0
1150,35.0,39.0,53.0
1151,39.0,53.0,63.0
1152,53.0,63.0,72.0
1153,63.0,72.0,101.0
1154,95.0,87.0,73.0
1155,87.0,73.0,68.0
1156,73.0,68.0,62.0
1157,68.0,62.0,52.0
1158,62.0,52.0,54.0
1159,52.0,54.0,63.0
1160,54.0,63.0,55.0
1161,63.0,55.0,63.0
1162,55.0,63.0,63.0
1163,63.0,63.0,59.0
1164,63.0,59.0,66.0
1165,59.0,66.0,74.0
1166,66.0,74.0,84.0
1167,74.0,84.0,101.0
1168,88.0,92.0,101.0
1169,71.0,67.0,62.0
1170,67.0,62.0,56.0
1171,62.0,56.0,53.0
1172,56.0,53.0,53.0
1173,53.0,53.0,46.0
1174,53.0,46.0,40.0
1175,46.0,40.0,37.0
1176,40.0,37.0,37.0
1177,37.0,37.0,46.0
1178,37.0,46.0,51.0
1179,46.0,51.0,54.0
1180,51.0,54.0,56.0
1181,54.0,56.0,62.0
1182,56.0,62.0,65.0
1183,62.0,65.0,83.0
1184,65.0,83.0,86.0
1185,83.0,86.0,93.0
1186,86.0,93.0,100.0
1187,93.0,100.0,101.0
1188,71.0,63.0,55.0
1189,63.0,55.0,50.0
1190,55.0,50.0,49.0
1191,50.0,49.0,47.0
1192,49.0,47.0,45.0
1193,47.0,45.0,42.0
1194,45.0,42.0,44.0
1195,42.0,44.0,39.0
1196,44.0,39.0,40.0
1197,39.0,40.0,45.0
1198,40.0,45.0,52.0
1199,45.0,52.0,55.0
1200,52.0,55.0,62.0
1201,55.0,62.0,66.0
1202,62.0,66.0,73.0
1203,66.0,73.0,84.0
1204,73.0,84.0,89.0
1205,84.0,89.0,89.0
1206,89.0,89.0,101.0
1207,95.0,90.0,87.0
1208,90.0,87.0,88.0
1209,87.0,88.0,80.0
1210,88.0,80.0,76.0
1211,80.0,76.0,68.0
1212,76.0,68.0,79.0
1213,68.0,79.0,76.0
1214,79.0,76.0,92.0
1215,76.0,92.0,96.0
1216,92.0,96.0,97.0
1217,96.0,97.0,93.0
1218,97.0,93.0,98.0
1219,93.0,98.0,101.0
1220,94.0,71.0,46.0
1221,71.0,46.0,36.0
1222,46.0,36.0,29.0
1223,36.0,29.0,21.0
1224,29.0,21.0,16.0
1225,21.0,16.0,11.0
1226,16.0,11.0,10.0
1227,11.0,10.0,9.0
1228,10.0,9.0,7.0
1229,9.0,7.0,5.0
1230,7.0,5.0,10.0
1231,5.0,10.0,21.0
1232,10.0,21.0,29.0
1233,21.0,29.0,43.0
1234,29.0,43.0,53.0
1235,43.0,53.0,71.0
1236,53.0,71.0,83.0
1237,71.0,83.0,101.0
1238,97.0,91.0,101.0
1239,90.0,86.0,87.0
1240,86.0,87.0,81.0
1241,87.0,81.0,81.0
1242,81.0,81.0,96.0
1243,81.0,96.0,101.0
1244,41.0,40.0,37.0
1245,40.0,37.0,37.0
1246,37.0,37.0,49.0
1247,37.0,49.0,54.0
1248,49.0,54.0,71.0
1249,54.0,71.0,80.0
1250,71.0,80.0,88.0
1251,80.0,88.0,96.0
1252,88.0,96.0,101.0
1253,92.0,91.0,81.0
1254,91.0,81.0,72.0
1255,81.0,72.0,68.0
1256,72.0,68.0,60.0
1257,68.0,60.0,60.0
1258,60.0,60.0,54.0
1259,60.0,54.0,51.0
1260,54.0,51.0,48.0
1261,51.0,48.0,101.0
1262,75.0,68.0,65.0
1263,68.0,65.0,61.0
1264,65.0,61.0,60.0
1265,61.0,60.0,61.0
1266,60.0,61.0,57.0
1267,61.0,57.0,59.0
1268,57.0,59.0,54.0
1269,59.0,54.0,57.0
1270,54.0,57.0,59.0
1271,57.0,59.0,66.0
1272,59.0,66.0,83.0
1273,66.0,83.0,90.0
1274,83.0,90.0,92.0
1275,90.0,92.0,96.0
1276,92.0,96.0,101.0
1277,94.0,81.0,74.0
1278,81.0,74.0,72.0
1279,74.0,72.0,64.0
1280,72.0,64.0,65.0
1281,64.0,65.0,63.0
1282,65.0,63.0,57.0
1283,63.0,57.0,52.0
1284,57.0,52.0,58.0
1285,52.0,58.0,58.0
1286,58.0,58.0,77.0
1287,58.0,77.0,77.0
1288,77.0,77.0,91.0
1289,77.0,91.0,101.0
1290,68.0,3.0,3.0
1291,3.0,3.0,7.0
1292,3.0,7.0,6.0
1293,7.0,6.0,4.0
1294,6.0,4.0,6.0
1295,4.0,6.0,7.0
1296,6.0,7.0,7.0
1297,7.0,7.0,8.0
1298,7.0,8.0,10.0
1299,8.0,10.0,10.0
1300,10.0,10.0,15.0
1301,10.0,15.0,22.0
1302,15.0,22.0,28.0
1303,22.0,28.0,31.0
1304,28.0,31.0,44.0
1305,31.0,44.0,54.0
1306,44.0,54.0,60.0
1307,54.0,60.0,69.0
1308,60.0,69.0,101.0
1309,2.0,1.0,2.0
1310,1.0,2.0,2.0
1311,2.0,2.0,4.0
1312,2.0,4.0,4.0
1313,4.0,4.0,4.0
1314,4.0,4.0,4.0
1315,4.0,4.0,7.0
1316,4.0,7.0,8.0
1317,7.0,8.0,11.0
1318,8.0,11.0,15.0
1319,11.0,15.0,19.0
1320,15.0,19.0,24.0
1321,19.0,24.0,25.0
1322,24.0,25.0,24.0
1323,25.0,24.0,28.0
1324,24.0,28.0,35.0
1325,28.0,35.0,39.0
1326,35.0,39.0,44.0
1327,39.0,44.0,101.0
1328,47.0,41.0,27.0
1329,41.0,27.0,21.0
1330,27.0,21.0,23.0
1331,21.0,23.0,28.0
1332,23.0,28.0,33.0
1333,28.0,33.0,48.0
1334,33.0,48.0,69.0
1335,48.0,69.0,87.0
1336,69.0,87.0,95.0
1337,87.0,95.0,94.0
1338,95.0,94.0,101.0
1339,75.0,86.0,99.0
1340,86.0,99.0,86.0
1341,99.0,86.0,83.0
1342,86.0,83.0,79.0
1343,83.0,79.0,84.0
1344,79.0,84.0,81.0
1345,84.0,81.0,79.0
1346,81.0,79.0,83.0
1347,79.0,83.0,86.0
1348,83.0,86.0,98.0
1349,86.0,98.0,101.0
1350,84.0,68.0,62.0
1351,68.0,62.0,56.0
1352,62.0,56.0,101.0
1353,61.0,58.0,52.0
1354,58.0,52.0,43.0
1355,52.0,43.0,41.0
1356,43.0,41.0,39.0
1357,41.0,39.0,39.0
1358,39.0,39.0,41.0
1359,39.0,41.0,49.0
1360,41.0,49.0,49.0
1361,49.0,49.0,53.0
1362,49.0,53.0,64.0
1363,53.0,64.0,71.0
1364,64.0,71.0,67.0
1365,71.0,67.0,70.0
1366,67.0,70.0,91.0
1367,70.0,91.0,101.0
1368,83.0,79.0,71.0
1369,79.0,71.0,63.0
1370,71.0,63.0,55.0
1371,63.0,55.0,49.0
1372,55.0,49.0,43.0
1373,49.0,43.0,29.0
1374,43.0,29.0,24.0
1375,29.0,24.0,24.0
1376,24.0,24.0,24.0
1377,24.0,24.0,29.0
1378,24.0,29.0,33.0
1379,29.0,33.0,42.0
1380,33.0,42.0,53.0
1381,42.0,53.0,59.0
1382,53.0,59.0,69.0
1383,59.0,69.0,77.0
1384,69.0,77.0,85.0
1385,77.0,85.0,100.0
1386,85.0,100.0,101.0
1387,62.0,30.0,25.0
1388,30.0,25.0,20.0
1389,25.0,20.0,14.0
1390,20.0,14.0,11.0
1391,14.0,11.0,12.0
1392,11.0,12.0,15.0
1393,12.0,15.0,11.0
1394,15.0,11.0,11.0
1395,11.0,11.0,10.0
1396,11.0,10.0,10.0
1397,10.0,10.0,13.0
1398,10.0,13.0,16.0
1399,13.0,16.0,22.0
1400,16.0,22.0,29.0
1401,22.0,29.0,40.0
1402,29.0,40.0,55.0
1403,40.0,55.0,76.0
1404,55.0,76.0,83.0
1405,76.0,83.0,101.0
1406,79.0,84.0,101.0
1407,94.0,73.0,66.0
1408,73.0,66.0,56.0
1409,66.0,56.0,48.0
1410,56.0,48.0,40.0
1411,48.0,40.0,37.0
1412,40.0,37.0,34.0
1413,37.0,34.0,37.0
1414,34.0,37.0,36.0
1415,37.0,36.0,33.0
1416,36.0,33.0,40.0
1417,33.0,40.0,51.0
1418,40.0,51.0,59.0
1419,51.0,59.0,71.0
1420,59.0,71.0,77.0
1421,71.0,77.0,83.0
1422,77.0,83.0,85.0
1423,83.0,85.0,93.0
1424,85.0,93.0,90.0
1425,93.0,90.0,101.0
1426,90.0,80.0,80.0
1427,80.0,80.0,72.0
1428,80.0,72.0,73.0
1429,72.0,73.0,72.0
1430,73.0,72.0,76.0
1431,72.0,76.0,75.0
1432,76.0,75.0,83.0
1433,75.0,83.0,89.0
1434,83.0,89.0,99.0
1435,89.0,99.0,97.0
1436,99.0,97.0,98.0
1437,97.0,98.0,101.0
1438,98.0,92.0,83.0
1439,92.0,83.0,71.0
1440,83.0,71.0,54.0
1441,71.0,54.0,52.0
1442,54.0,52.0,34.0
1443,52.0,34.0,32.0
1444,34.0,32.0,31.0
1445,32.0,31.0,30.0
1446,31.0,30.0,26.0
1447,30.0,26.0,30.0
1448,26.0,30.0,28.0
1449,30.0,28.0,24.0
1450,28.0,24.0,20.0
1451,24.0,20.0,21.0
1452,20.0,21.0,24.0
1453,21.0,24.0,24.0
1454,24.0,24.0,28.0
1455,24.0,28.0,44.0
1456,28.0,44.0,101.0
1457,98.0,98.0,101.0
1458,78.0,68.0,68.0
1459,68.0,68.0,68.0
1460,68.0,68.0,81.0
1461,68.0,81.0,94.0
1462,81.0,94.0,101.0
1463,9.0,11.0,17.0
1464,11.0,17.0,12.0
1465,17.0,12.0,11.0
1466,12.0,11.0,14.0
1467,11.0,14.0,17.0
1468,14.0,17.0,18.0
1469,17.0,18.0,16.0
1470,18.0,16.0,20.0
1471,16.0,20.0,28.0
1472,20.0,28.0,24.0
1473,28.0,24.0,21.0
1474,24.0,21.0,28.0
1475,21.0,28.0,30.0
1476,28.0,30.0,32.0
1477,30.0,32.0,32.0
1478,32.0,32.0,33.0
1479,32.0,33.0,34.0
1480,33.0,34.0,35.0
1481,34.0,35.0,44.0
1482,35.0,44.0,101.0
1483,95.0,100.0,101.0
1484,94.0,94.0,89.0
1485,94.0,89.0,79.0
1486,89.0,79.0,79.0
1487,79.0,79.0,72.0
1488,79.0,72.0,71.0
1489,72.0,71.0,70.0
1490,71.0,70.0,63.0
1491,70.0,63.0,56.0
1492,63.0,56.0,55.0
1493,56.0,55.0,55.0
1494,55.0,55.0,55.0
1495,55.0,55.0,55.0
1496,55.0,55.0,55.0
1497,55.0,55.0,52.0
1498,55.0,52.0,51.0
1499,52.0,51.0,49.0
1500,51.0,49.0,49.0
1501,49.0,49.0,48.0
1502,49.0,48.0,45.0
1503,48.0,45.0,49.0
1504,45.0,49.0,101.0
1505,34.0,19.0,18.0
1506,19.0,18.0,18.0
1507,18.0,18.0,16.0
1508,18.0,16.0,17.0
1509,16.0,17.0,13.0
1510,17.0,13.0,8.0
1511,13.0,8.0,7.0
1512,8.0,7.0,8.0
1513,7.0,8.0,8.0
1514,8.0,8.0,7.0
1515,8.0,7.0,6.0
1516,7.0,6.0,5.0
1517,6.0,5.0,5.0
1518,5.0,5.0,4.0
1519,5.0,4.0,6.0
1520,4.0,6.0,8.0
1521,6.0,8.0,9.0
1522,8.0,9.0,7.0
1523,9.0,7.0,8.0
1524,7.0,8.0,9.0
1525,8.0,9.0,11.0
1526,9.0,11.0,11.0
1527,11.0,11.0,11.0
1528,11.0,11.0,14.0
1529,11.0,14.0,12.0
1530,14.0,12.0,18.0
1531,12.0,18.0,18.0
1532,18.0,18.0,20.0
1533,18.0,20.0,28.0
1534,20.0,28.0,31.0
1535,28.0,31.0,31.0
1536,31.0,31.0,34.0
1537,31.0,34.0,30.0
1538,34.0,30.0,35.0
1539,30.0,35.0,39.0
1540,35.0,39.0,40.0
1541,39.0,40.0,39.0
1542,40.0,39.0,40.0
1543,61.0,50.0,35.0
1544,50.0,35.0,35.0
1545,35.0,35.0,27.0
1546,35.0,27.0,30.0
1547,27.0,30.0,23.0
1548,30.0,23.0,20.0
1549,23.0,20.0,16.0
1550,20.0,16.0,14.0
1551,16.0,14.0,13.0
1552,14.0,13.0,12.0
1553,13.0,12.0,10.0
1554,12.0,10.0,13.0
1555,10.0,13.0,15.0
1556,13.0,15.0,19.0
1557,15.0,19.0,21.0
1558,19.0,21.0,32.0
1559,21.0,32.0,42.0
1560,32.0,42.0,54.0
1561,42.0,54.0,101.0
1562,98.0,98.0,100.0
1563,98.0,100.0,100.0
1564,100.0,100.0,101.0
1565,84.0,70.0,10.0
1566,70.0,10.0,16.0
1567,10.0,16.0,10.0
1568,16.0,10.0,9.0
1569,10.0,9.0,13.0
1570,9.0,13.0,18.0
1571,13.0,18.0,24.0
1572,18.0,24.0,33.0
1573,24.0,33.0,45.0
1574,33.0,45.0,61.0
1575,45.0,61.0,81.0
1576,61.0,81.0,83.0
1577,81.0,83.0,94.0
1578,83.0,94.0,101.0
1579,96.0,57.0,43.0
1580,57.0,43.0,35.0
1581,43.0,35.0,20.0
1582,35.0,20.0,12.0
1583,20.0,12.0,9.0
1584,12.0,9.0,5.0
1585,9.0,5.0,3.0
1586,5.0,3.0,2.0
1587,3.0,2.0,2.0
1588,98.0,57.0,44.0
1589,57.0,44.0,101.0
1590,38.0,29.0,23.0
1591,29.0,23.0,19.0
1592,23.0,19.0,15.0
1593,19.0,15.0,13.0
1594,15.0,13.0,10.0
1595,13.0,10.0,8.0
1596,10.0,8.0,8.0
1597,8.0,8.0,8.0
1598,8.0,8.0,7.0
1599,8.0,7.0,11.0
1600,7.0,11.0,13.0
1601,11.0,13.0,20.0
1602,13.0,20.0,23.0
1603,20.0,23.0,27.0
1604,23.0,27.0,33.0
1605,27.0,33.0,36.0
1606,33.0,36.0,39.0
1607,36.0,39.0,47.0
1608,39.0,47.0,101.0
1609,18.0,13.0,20.0
1610,13.0,20.0,24.0
1611,20.0,24.0,25.0
1612,24.0,25.0,24.0
1613,25.0,24.0,20.0
1614,24.0,20.0,18.0
1615,20.0,18.0,19.0
1616,18.0,19.0,22.0
1617,19.0,22.0,20.0
1618,22.0,20.0,23.0
1619,20.0,23.0,25.0
1620,23.0,25.0,31.0
1621,25.0,31.0,35.0
1622,31.0,35.0,36.0
1623,35.0,36.0,42.0
1624,36.0,42.0,44.0
1625,42.0,44.0,49.0
1626,44.0,49.0,51.0
1627,49.0,51.0,101.0
1628,77.0,57.0,57.0
1629,57.0,57.0,35.0
1630,57.0,35.0,22.0
1631,35.0,22.0,14.0
1632,22.0,14.0,10.0
1633,14.0,10.0,10.0
1634,10.0,10.0,8.0
1635,10.0,8.0,8.0
1636,8.0,8.0,12.0
1637,8.0,12.0,16.0
1638,12.0,16.0,17.0
1639,16.0,17.0,16.0
1640,17.0,16.0,18.0
1641,16.0,18.0,20.0
1642,18.0,20.0,30.0
1643,20.0,30.0,36.0
1644,30.0,36.0,53.0
1645,36.0,53.0,58.0
1646,53.0,58.0,101.0
1647,95.0,94.0,101.0
1648,78.0,78.0,65.0
1649,78.0,65.0,62.0
1650,65.0,62.0,60.0
1651,62.0,60.0,55.0
1652,60.0,55.0,51.0
1653,55.0,51.0,49.0
1654,51.0,49.0,54.0
1655,49.0,54.0,60.0
1656,54.0,60.0,60.0
1657,60.0,60.0,77.0
1658,60.0,77.0,92.0
1659,77.0,92.0,95.0
1660,92.0,95.0,90.0
1661,95.0,90.0,93.0
1662,90.0,93.0,87.0
1663,93.0,87.0,95.0
1664,87.0,95.0,98.0
1665,95.0,98.0,99.0
1666,98.0,99.0,101.0
1667,61.0,86.0,101.0
1668,98.0,98.0,84.0
1669,98.0,84.0,78.0
1670,84.0,78.0,81.0
1671,78.0,81.0,78.0
1672,81.0,78.0,74.0
1673,78.0,74.0,71.0
1674,74.0,71.0,101.0
1675,74.0,79.0,80.0
1676,79.0,80.0,95.0
1677,80.0,95.0,98.0
1678,95.0,98.0,101.0
1679,77.0,74.0,64.0
1680,74.0,64.0,61.0
1681,64.0,61.0,53.0
1682,61.0,53.0,48.0
1683,53.0,48.0,43.0
1684,48.0,43.0,38.0
1685,43.0,38.0,42.0
1686,38.0,42.0,38.0
1687,42.0,38.0,44.0
1688,38.0,44.0,49.0
1689,44.0,49.0,53.0
1690,49.0,53.0,61.0
1691,53.0,61.0,66.0
1692,61.0,66.0,68.0
1693,66.0,68.0,80.0
1694,68.0,80.0,85.0
1695,80.0,85.0,96.0
1696,85.0,96.0,101.0
1697,94.0,81.0,80.0
1698,81.0,80.0,72.0
1699,80.0,72.0,76.0
1700,72.0,76.0,80.0
1701,76.0,80.0,81.0
1702,80.0,81.0,85.0
1703,81.0,85.0,96.0
1704,85.0,96.0,101.0
1705,93.0,86.0,86.0
1706,86.0,86.0,91.0
1707,86.0,91.0,99.0
1708,91.0,99.0,101.0
1709,94.0,84.0,69.0
1710,84.0,69.0,66.0
1711,69.0,66.0,55.0
1712,66.0,55.0,43.0
1713,55.0,43.0,39.0
1714,43.0,39.0,30.0
1715,39.0,30.0,44.0
1716,30.0,44.0,57.0
1717,44.0,57.0,71.0
1718,57.0,71.0,87.0
1719,71.0,87.0,101.0
1720,89.0,86.0,78.0
1721,86.0,78.0,91.0
1722,78.0,91.0,101.0
1723,77.0,72.0,65.0
1724,72.0,65.0,61.0
1725,65.0,61.0,61.0
1726,61.0,61.0,59.0
1727,61.0,59.0,57.0
1728,59.0,57.0,63.0
1729,57.0,63.0,86.0
1730,63.0,86.0,94.0
1731,86.0,94.0,100.0
1732,94.0,100.0,101.0
1733,83.0,83.0,80.0
1734,83.0,80.0,84.0
1735,80.0,84.0,85.0
1736,84.0,85.0,95.0
1737,85.0,95.0,100.0
1738,95.0,100.0,101.0
1739,94.0,59.0,45.0
1740,59.0,45.0,101.0
1741,43.0,43.0,49.0
1742,43.0,49.0,51.0
1743,49.0,51.0,61.0
1744,51.0,61.0,71.0
1745,61.0,71.0,83.0
1746,71.0,83.0,94.0
1747,83.0,94.0,101.0
1748,95.0,85.0,24.0
1749,85.0,24.0,13.0
1750,24.0,13.0,8.0
1751,13.0,8.0,7.0
1752,8.0,7.0,8.0
1753,7.0,8.0,10.0
1754,8.0,10.0,8.0
1755,10.0,8.0,9.0
1756,8.0,9.0,10.0
1757,9.0,10.0,14.0
1758,10.0,14.0,16.0
1759,14.0,16.0,15.0
1760,16.0,15.0,25.0
1761,15.0,25.0,31.0
1762,25.0,31.0,43.0
1763,31.0,43.0,54.0
1764,43.0,54.0,61.0
1765,54.0,61.0,64.0
1766,61.0,64.0,101.0
1767,86.0,65.0,52.0
1768,65.0,52.0,45.0
1769,52.0,45.0,37.0
1770,45.0,37.0,35.0
1771,37.0,35.0,25.0
1772,35.0,25.0,21.0
1773,25.0,21.0,18.0
1774,21.0,18.0,20.0
1775,18.0,20.0,28.0
1776,20.0,28.0,43.0
1777,28.0,43.0,61.0
1778,43.0,61.0,67.0
1779,61.0,67.0,94.0
1780,67.0,94.0,101.0
1781,97.0,100.0,96.0
1782,100.0,96.0,88.0
1783,96.0,88.0,90.0
1784,88.0,90.0,94.0
1785,90.0,94.0,100.0
1786,94.0,100.0,101.0
1787,87.0,77.0,67.0
1788,77.0,67.0,61.0
1789,67.0,61.0,53.0
1790,61.0,53.0,53.0
1791,53.0,53.0,53.0
1792,53.0,53.0,50.0
1793,53.0,50.0,54.0
1794,50.0,54.0,54.0
1795,54.0,54.0,58.0
1796,54.0,58.0,64.0
1797,58.0,64.0,74.0
1798,64.0,74.0,82.0
1799,74.0,82.0,92.0
1800,82.0,92.0,81.0
1801,92.0,81.0,81.0
1802,81.0,81.0,81.0
1803,81.0,81.0,81.0
1804,81.0,81.0,78.0
1805,81.0,78.0,101.0
1806,93.0,75.0,92.0
1807,75.0,92.0,101.0
1808,91.0,75.0,67.0
1809,75.0,67.0,62.0
1810,67.0,62.0,55.0
1811,62.0,55.0,50.0
1812,55.0,50.0,49.0
1813,50.0,49.0,57.0
1814,49.0,57.0,62.0
1815,57.0,62.0,52.0
1816,62.0,52.0,59.0
1817,52.0,59.0,70.0
1818,59.0,70.0,68.0
1819,70.0,68.0,68.0
1820,68.0,68.0,73.0
1821,68.0,73.0,79.0
1822,73.0,79.0,80.0
1823,79.0,80.0,85.0
1824,80.0,85.0,93.0
1825,85.0,93.0,94.0
1826,93.0,94.0,101.0
1827,86.0,72.0,65.0
1828,72.0,65.0,63.0
1829,65.0,63.0,70.0
1830,63.0,70.0,68.0
1831,70.0,68.0,83.0
1832,68.0,83.0,92.0
1833,83.0,92.0,99.0
1834,92.0,99.0,101.0
1835,63.0,80.0,81.0
1836,80.0,81.0,87.0
1837,81.0,87.0,88.0
1838,87.0,88.0,88.0
1839,88.0,88.0,85.0
1840,88.0,85.0,85.0
1841,85.0,85.0,81.0
1842,85.0,81.0,82.0
1843,81.0,82.0,85.0
1844,82.0,85.0,79.0
1845,85.0,79.0,77.0
1846,79.0,77.0,73.0
1847,77.0,73.0,59.0
1848,73.0,59.0,58.0
1849,59.0,58.0,59.0
1850,58.0,59.0,69.0
1851,59.0,69.0,88.0
1852,69.0,88.0,99.0
1853,88.0,99.0,101.0
1854,95.0,90.0,85.0
1855,90.0,85.0,86.0
1856,85.0,86.0,94.0
1857,86.0,94.0,101.0
1858,73.0,66.0,54.0
1859,66.0,54.0,46.0
1860,54.0,46.0,51.0
1861,46.0,51.0,69.0
1862,51.0,69.0,81.0
1863,69.0,81.0,93.0
1864,81.0,93.0,101.0
1865,78.0,68.0,65.0
1866,68.0,65.0,61.0
1867,65.0,61.0,61.0
1868,61.0,61.0,61.0
1869,61.0,61.0,60.0
1870,61.0,60.0,59.0
1871,60.0,59.0,55.0
1872,59.0,55.0,55.0
1873,55.0,55.0,74.0
1874,55.0,74.0,85.0
1875,74.0,85.0,99.0
1876,85.0,99.0,101.0
1877,43.0,40.0,32.0
1878,40.0,32.0,41.0
1879,32.0,41.0,40.0
1880,41.0,40.0,50.0
1881,40.0,50.0,63.0
1882,50.0,63.0,73.0
1883,63.0,73.0,87.0
1884,73.0,87.0,101.0
1885,77.0,77.0,75.0
1886,77.0,75.0,68.0
1887,75.0,68.0,64.0
1888,68.0,64.0,55.0
1889,64.0,55.0,52.0
1890,55.0,52.0,46.0
1891,52.0,46.0,45.0
1892,46.0,45.0,41.0
1893,45.0,41.0,39.0
1894,41.0,39.0,38.0
1895,39.0,38.0,60.0
1896,38.0,60.0,69.0
1897,60.0,69.0,77.0
1898,69.0,77.0,87.0
1899,77.0,87.0,95.0
1900,87.0,95.0,101.0
1901,76.0,83.0,79.0
1902,83.0,79.0,80.0
1903,79.0,80.0,80.0
1904,80.0,80.0,78.0
1905,80.0,78.0,77.0
1906,78.0,77.0,86.0
1907,77.0,86.0,99.0
1908,86.0,99.0,101.0
1909,97.0,97.0,99.0
1910,97.0,99.0,98.0
1911,99.0,98.0,91.0
1912,98.0,91.0,90.0
1913,91.0,90.0,87.0
1914,90.0,87.0,86.0
1915,87.0,86.0,82.0
1916,86.0,82.0,77.0
1917,82.0,77.0,74.0
1918,77.0,74.0,73.0
1919,74.0,73.0,64.0
1920,73.0,64.0,65.0
1921,64.0,65.0,62.0
1922,65.0,62.0,59.0
1923,62.0,59.0,56.0
1924,59.0,56.0,52.0
1925,56.0,52.0,51.0
1926,52.0,51.0,52.0
1927,51.0,52.0,101.0
1928,81.0,81.0,79.0
