,diff_0,diff_1,diff_2,target
22658,42.0,50.0,50.0,101.0
22659,82.0,71.0,71.0,95.0
22660,71.0,71.0,95.0,86.0
22661,71.0,95.0,86.0,94.0
22662,95.0,86.0,94.0,100.0
22663,86.0,94.0,100.0,101.0
22664,99.0,99.0,96.0,100.0
22665,99.0,96.0,100.0,99.0
22666,96.0,100.0,99.0,98.0
22667,100.0,99.0,98.0,97.0
22668,99.0,98.0,97.0,97.0
22669,98.0,97.0,97.0,94.0
22670,97.0,97.0,94.0,96.0
22671,97.0,94.0,96.0,93.0
22672,94.0,96.0,93.0,97.0
22673,96.0,93.0,97.0,101.0
22674,94.0,89.0,79.0,76.0
22675,89.0,79.0,76.0,71.0
22676,79.0,76.0,71.0,67.0
22677,76.0,71.0,67.0,63.0
22678,71.0,67.0,63.0,62.0
22679,67.0,63.0,62.0,62.0
22680,63.0,62.0,62.0,61.0
22681,62.0,62.0,61.0,66.0
22682,62.0,61.0,66.0,70.0
22683,61.0,66.0,70.0,74.0
22684,66.0,70.0,74.0,80.0
22685,70.0,74.0,80.0,82.0
22686,74.0,80.0,82.0,84.0
22687,80.0,82.0,84.0,77.0
22688,82.0,84.0,77.0,80.0
22689,84.0,77.0,80.0,87.0
22690,77.0,80.0,87.0,97.0
22691,80.0,87.0,97.0,101.0
22692,72.0,64.0,71.0,68.0
22693,64.0,71.0,68.0,61.0
22694,71.0,68.0,61.0,61.0
22695,68.0,61.0,61.0,64.0
22696,61.0,61.0,64.0,66.0
22697,61.0,64.0,66.0,72.0
22698,64.0,66.0,72.0,69.0
22699,66.0,72.0,69.0,72.0
22700,72.0,69.0,72.0,68.0
22701,69.0,72.0,68.0,77.0
22702,72.0,68.0,77.0,78.0
22703,68.0,77.0,78.0,84.0
22704,77.0,78.0,84.0,81.0
22705,78.0,84.0,81.0,85.0
22706,84.0,81.0,85.0,89.0
22707,81.0,85.0,89.0,90.0
22708,85.0,89.0,90.0,98.0
22709,89.0,90.0,98.0,101.0
22710,29.0,18.0,12.0,9.0
22711,18.0,12.0,9.0,9.0
22712,12.0,9.0,9.0,8.0
22713,9.0,9.0,8.0,7.0
22714,9.0,8.0,7.0,7.0
22715,8.0,7.0,7.0,6.0
22716,7.0,7.0,6.0,5.0
22717,7.0,6.0,5.0,5.0
22718,6.0,5.0,5.0,6.0
22719,5.0,5.0,6.0,7.0
22720,5.0,6.0,7.0,8.0
22721,6.0,7.0,8.0,13.0
22722,7.0,8.0,13.0,15.0
22723,8.0,13.0,15.0,19.0
22724,13.0,15.0,19.0,23.0
22725,15.0,19.0,23.0,28.0
22726,19.0,23.0,28.0,42.0
22727,23.0,28.0,42.0,38.0
22728,28.0,42.0,38.0,101.0
22729,89.0,89.0,86.0,88.0
22730,89.0,86.0,88.0,90.0
22731,86.0,88.0,90.0,97.0
22732,88.0,90.0,97.0,92.0
22733,90.0,97.0,92.0,94.0
22734,97.0,92.0,94.0,101.0
22735,96.0,91.0,93.0,100.0
22736,91.0,93.0,100.0,101.0
22737,96.0,87.0,89.0,84.0
22738,87.0,89.0,84.0,75.0
22739,89.0,84.0,75.0,73.0
22740,84.0,75.0,73.0,61.0
22741,75.0,73.0,61.0,52.0
22742,73.0,61.0,52.0,50.0
22743,61.0,52.0,50.0,53.0
22744,52.0,50.0,53.0,51.0
22745,50.0,53.0,51.0,51.0
22746,53.0,51.0,51.0,53.0
22747,51.0,51.0,53.0,53.0
22748,51.0,53.0,53.0,71.0
22749,53.0,53.0,71.0,75.0
22750,53.0,71.0,75.0,67.0
22751,71.0,75.0,67.0,71.0
22752,75.0,67.0,71.0,84.0
22753,67.0,71.0,84.0,99.0
22754,71.0,84.0,99.0,101.0
22755,95.0,95.0,98.0,98.0
22756,95.0,98.0,98.0,92.0
22757,98.0,98.0,92.0,84.0
22758,98.0,92.0,84.0,83.0
22759,92.0,84.0,83.0,83.0
22760,84.0,83.0,83.0,80.0
22761,83.0,83.0,80.0,80.0
22762,83.0,80.0,80.0,86.0
22763,80.0,80.0,86.0,91.0
22764,80.0,86.0,91.0,95.0
22765,86.0,91.0,95.0,100.0
22766,91.0,95.0,100.0,101.0
22767,97.0,94.0,82.0,58.0
22768,94.0,82.0,58.0,46.0
22769,82.0,58.0,46.0,24.0
22770,58.0,46.0,24.0,11.0
22771,46.0,24.0,11.0,9.0
22772,24.0,11.0,9.0,7.0
22773,11.0,9.0,7.0,1.0
22774,9.0,7.0,1.0,2.0
22775,7.0,1.0,2.0,1.0
22776,1.0,2.0,1.0,2.0
22777,2.0,1.0,2.0,3.0
22778,1.0,2.0,3.0,4.0
22779,2.0,3.0,4.0,5.0
22780,91.0,78.0,85.0,72.0
22781,78.0,85.0,72.0,50.0
22782,85.0,72.0,50.0,36.0
22783,72.0,50.0,36.0,32.0
22784,50.0,36.0,32.0,38.0
22785,36.0,32.0,38.0,38.0
22786,32.0,38.0,38.0,37.0
22787,38.0,38.0,37.0,42.0
22788,38.0,37.0,42.0,42.0
22789,37.0,42.0,42.0,55.0
22790,42.0,42.0,55.0,56.0
22791,42.0,55.0,56.0,74.0
22792,55.0,56.0,74.0,78.0
22793,56.0,74.0,78.0,96.0
22794,74.0,78.0,96.0,101.0
22795,84.0,67.0,66.0,59.0
22796,67.0,66.0,59.0,46.0
22797,66.0,59.0,46.0,41.0
22798,59.0,46.0,41.0,32.0
22799,46.0,41.0,32.0,32.0
22800,41.0,32.0,32.0,32.0
22801,32.0,32.0,32.0,30.0
22802,32.0,32.0,30.0,40.0
22803,32.0,30.0,40.0,48.0
22804,30.0,40.0,48.0,54.0
22805,40.0,48.0,54.0,57.0
22806,48.0,54.0,57.0,60.0
22807,54.0,57.0,60.0,60.0
22808,57.0,60.0,60.0,64.0
22809,60.0,60.0,64.0,69.0
22810,60.0,64.0,69.0,74.0
22811,64.0,69.0,74.0,74.0
22812,69.0,74.0,74.0,101.0
22813,85.0,76.0,86.0,85.0
22814,76.0,86.0,85.0,85.0
22815,86.0,85.0,85.0,85.0
22816,85.0,85.0,85.0,86.0
22817,85.0,85.0,86.0,99.0
22818,85.0,86.0,99.0,101.0
22819,48.0,74.0,89.0,86.0
22820,74.0,89.0,86.0,83.0
22821,89.0,86.0,83.0,77.0
22822,86.0,83.0,77.0,63.0
22823,83.0,77.0,63.0,63.0
22824,77.0,63.0,63.0,53.0
22825,63.0,63.0,53.0,45.0
22826,63.0,53.0,45.0,36.0
22827,53.0,45.0,36.0,37.0
22828,45.0,36.0,37.0,41.0
22829,36.0,37.0,41.0,34.0
22830,37.0,41.0,34.0,32.0
22831,41.0,34.0,32.0,29.0
22832,34.0,32.0,29.0,26.0
22833,32.0,29.0,26.0,29.0
22834,29.0,26.0,29.0,32.0
22835,26.0,29.0,32.0,30.0
22836,29.0,32.0,30.0,35.0
22837,32.0,30.0,35.0,41.0
22838,30.0,35.0,41.0,37.0
22839,35.0,41.0,37.0,34.0
22840,41.0,37.0,34.0,38.0
22841,37.0,34.0,38.0,45.0
22842,34.0,38.0,45.0,101.0
22843,96.0,95.0,86.0,82.0
22844,95.0,86.0,82.0,83.0
22845,86.0,82.0,83.0,81.0
22846,82.0,83.0,81.0,81.0
22847,83.0,81.0,81.0,88.0
22848,81.0,81.0,88.0,89.0
22849,81.0,88.0,89.0,92.0
22850,88.0,89.0,92.0,91.0
22851,89.0,92.0,91.0,93.0
22852,92.0,91.0,93.0,101.0
22853,77.0,59.0,75.0,84.0
22854,59.0,75.0,84.0,88.0
22855,75.0,84.0,88.0,101.0
22856,81.0,58.0,58.0,60.0
22857,58.0,58.0,60.0,59.0
22858,58.0,60.0,59.0,63.0
22859,60.0,59.0,63.0,68.0
22860,59.0,63.0,68.0,79.0
22861,63.0,68.0,79.0,84.0
22862,68.0,79.0,84.0,85.0
22863,79.0,84.0,85.0,101.0
22864,75.0,75.0,74.0,73.0
22865,75.0,74.0,73.0,80.0
22866,74.0,73.0,80.0,78.0
22867,73.0,80.0,78.0,77.0
22868,80.0,78.0,77.0,74.0
22869,78.0,77.0,74.0,73.0
22870,77.0,74.0,73.0,75.0
22871,74.0,73.0,75.0,81.0
22872,73.0,75.0,81.0,81.0
22873,75.0,81.0,81.0,81.0
22874,81.0,81.0,81.0,79.0
22875,81.0,81.0,79.0,82.0
22876,81.0,79.0,82.0,90.0
22877,79.0,82.0,90.0,93.0
22878,82.0,90.0,93.0,101.0
22879,63.0,54.0,53.0,52.0
22880,54.0,53.0,52.0,52.0
22881,53.0,52.0,52.0,65.0
22882,52.0,52.0,65.0,54.0
22883,52.0,65.0,54.0,66.0
22884,65.0,54.0,66.0,73.0
22885,54.0,66.0,73.0,87.0
22886,66.0,73.0,87.0,95.0
22887,73.0,87.0,95.0,101.0
22888,75.0,57.0,50.0,39.0
22889,57.0,50.0,39.0,36.0
22890,50.0,39.0,36.0,49.0
22891,39.0,36.0,49.0,35.0
22892,36.0,49.0,35.0,30.0
22893,49.0,35.0,30.0,29.0
22894,35.0,30.0,29.0,30.0
22895,30.0,29.0,30.0,33.0
22896,29.0,30.0,33.0,36.0
22897,30.0,33.0,36.0,33.0
22898,33.0,36.0,33.0,38.0
22899,36.0,33.0,38.0,37.0
22900,33.0,38.0,37.0,46.0
22901,38.0,37.0,46.0,54.0
22902,37.0,46.0,54.0,62.0
22903,46.0,54.0,62.0,62.0
22904,54.0,62.0,62.0,64.0
22905,62.0,62.0,64.0,101.0
22906,74.0,73.0,90.0,101.0
22907,68.0,51.0,44.0,36.0
22908,51.0,44.0,36.0,29.0
22909,44.0,36.0,29.0,20.0
22910,36.0,29.0,20.0,20.0
22911,29.0,20.0,20.0,20.0
22912,20.0,20.0,20.0,21.0
22913,20.0,20.0,21.0,16.0
22914,20.0,21.0,16.0,19.0
22915,21.0,16.0,19.0,19.0
22916,16.0,19.0,19.0,23.0
22917,19.0,19.0,23.0,9.0
22918,19.0,23.0,9.0,10.0
22919,23.0,9.0,10.0,16.0
22920,9.0,10.0,16.0,18.0
22921,10.0,16.0,18.0,23.0
22922,16.0,18.0,23.0,27.0
22923,18.0,23.0,27.0,32.0
22924,23.0,27.0,32.0,35.0
22925,27.0,32.0,35.0,31.0
22926,32.0,35.0,31.0,31.0
22927,35.0,31.0,31.0,43.0
22928,31.0,31.0,43.0,49.0
22929,31.0,43.0,49.0,101.0
22930,69.0,55.0,55.0,49.0
22931,55.0,55.0,49.0,47.0
22932,55.0,49.0,47.0,43.0
22933,49.0,47.0,43.0,41.0
22934,47.0,43.0,41.0,41.0
22935,43.0,41.0,41.0,41.0
22936,41.0,41.0,41.0,42.0
22937,41.0,41.0,42.0,43.0
22938,41.0,42.0,43.0,49.0
22939,42.0,43.0,49.0,53.0
22940,43.0,49.0,53.0,64.0
22941,49.0,53.0,64.0,85.0
22942,53.0,64.0,85.0,87.0
22943,64.0,85.0,87.0,91.0
22944,85.0,87.0,91.0,94.0
22945,87.0,91.0,94.0,99.0
22946,91.0,94.0,99.0,97.0
22947,94.0,99.0,97.0,101.0
22948,83.0,62.0,53.0,45.0
22949,62.0,53.0,45.0,38.0
22950,53.0,45.0,38.0,30.0
22951,45.0,38.0,30.0,30.0
22952,38.0,30.0,30.0,29.0
22953,30.0,30.0,29.0,26.0
22954,30.0,29.0,26.0,26.0
22955,29.0,26.0,26.0,22.0
22956,26.0,26.0,22.0,16.0
22957,26.0,22.0,16.0,13.0
22958,22.0,16.0,13.0,27.0
22959,16.0,13.0,27.0,44.0
22960,13.0,27.0,44.0,51.0
22961,27.0,44.0,51.0,61.0
22962,44.0,51.0,61.0,80.0
22963,51.0,61.0,80.0,99.0
22964,61.0,80.0,99.0,101.0
22965,95.0,98.0,100.0,101.0
22966,97.0,90.0,90.0,90.0
22967,90.0,90.0,90.0,90.0
22968,90.0,90.0,90.0,83.0
22969,90.0,90.0,83.0,81.0
22970,90.0,83.0,81.0,78.0
22971,83.0,81.0,78.0,78.0
22972,81.0,78.0,78.0,78.0
22973,78.0,78.0,78.0,78.0
22974,78.0,78.0,78.0,73.0
22975,78.0,78.0,73.0,69.0
22976,78.0,73.0,69.0,75.0
22977,73.0,69.0,75.0,68.0
22978,69.0,75.0,68.0,75.0
22979,75.0,68.0,75.0,78.0
22980,68.0,75.0,78.0,81.0
22981,75.0,78.0,81.0,91.0
22982,78.0,81.0,91.0,99.0
22983,81.0,91.0,99.0,101.0
22984,73.0,72.0,65.0,57.0
22985,72.0,65.0,57.0,54.0
22986,65.0,57.0,54.0,47.0
22987,57.0,54.0,47.0,47.0
22988,54.0,47.0,47.0,51.0
22989,47.0,47.0,51.0,57.0
22990,47.0,51.0,57.0,56.0
22991,51.0,57.0,56.0,61.0
22992,57.0,56.0,61.0,64.0
22993,56.0,61.0,64.0,69.0
22994,61.0,64.0,69.0,75.0
22995,64.0,69.0,75.0,93.0
22996,69.0,75.0,93.0,86.0
22997,75.0,93.0,86.0,82.0
22998,93.0,86.0,82.0,99.0
22999,86.0,82.0,99.0,101.0
23000,56.0,46.0,40.0,37.0
23001,46.0,40.0,37.0,37.0
23002,40.0,37.0,37.0,37.0
23003,37.0,37.0,37.0,37.0
23004,37.0,37.0,37.0,41.0
23005,37.0,37.0,41.0,41.0
23006,37.0,41.0,41.0,47.0
23007,41.0,41.0,47.0,52.0
23008,41.0,47.0,52.0,54.0
23009,47.0,52.0,54.0,58.0
23010,52.0,54.0,58.0,62.0
23011,54.0,58.0,62.0,68.0
23012,58.0,62.0,68.0,77.0
23013,62.0,68.0,77.0,82.0
23014,68.0,77.0,82.0,85.0
23015,77.0,82.0,85.0,93.0
23016,82.0,85.0,93.0,101.0
23017,95.0,88.0,88.0,82.0
23018,88.0,88.0,82.0,82.0
23019,88.0,82.0,82.0,77.0
23020,82.0,82.0,77.0,72.0
23021,82.0,77.0,72.0,67.0
23022,77.0,72.0,67.0,65.0
23023,72.0,67.0,65.0,65.0
23024,67.0,65.0,65.0,65.0
23025,65.0,65.0,65.0,60.0
23026,65.0,65.0,60.0,60.0
23027,65.0,60.0,60.0,53.0
23028,60.0,60.0,53.0,51.0
23029,60.0,53.0,51.0,50.0
23030,53.0,51.0,50.0,57.0
23031,51.0,50.0,57.0,77.0
23032,50.0,57.0,77.0,101.0
23033,95.0,85.0,75.0,68.0
23034,85.0,75.0,68.0,62.0
23035,75.0,68.0,62.0,72.0
23036,68.0,62.0,72.0,71.0
23037,62.0,72.0,71.0,61.0
23038,72.0,71.0,61.0,54.0
23039,71.0,61.0,54.0,54.0
23040,61.0,54.0,54.0,53.0
23041,54.0,54.0,53.0,56.0
23042,54.0,53.0,56.0,55.0
23043,53.0,56.0,55.0,69.0
23044,56.0,55.0,69.0,93.0
23045,55.0,69.0,93.0,101.0
23046,52.0,48.0,45.0,53.0
23047,48.0,45.0,53.0,52.0
23048,45.0,53.0,52.0,45.0
23049,53.0,52.0,45.0,41.0
23050,52.0,45.0,41.0,39.0
23051,45.0,41.0,39.0,39.0
23052,41.0,39.0,39.0,40.0
23053,39.0,39.0,40.0,41.0
23054,39.0,40.0,41.0,32.0
23055,40.0,41.0,32.0,34.0
23056,41.0,32.0,34.0,36.0
23057,32.0,34.0,36.0,31.0
23058,34.0,36.0,31.0,31.0
23059,36.0,31.0,31.0,28.0
23060,31.0,31.0,28.0,29.0
23061,31.0,28.0,29.0,22.0
23062,28.0,29.0,22.0,22.0
23063,29.0,22.0,22.0,21.0
23064,22.0,22.0,21.0,15.0
23065,22.0,21.0,15.0,12.0
23066,21.0,15.0,12.0,14.0
23067,15.0,12.0,14.0,21.0
23068,12.0,14.0,21.0,24.0
23069,14.0,21.0,24.0,25.0
23070,21.0,24.0,25.0,28.0
23071,24.0,25.0,28.0,29.0
23072,25.0,28.0,29.0,36.0
23073,28.0,29.0,36.0,43.0
23074,29.0,36.0,43.0,50.0
23075,36.0,43.0,50.0,101.0
23076,91.0,86.0,81.0,72.0
23077,86.0,81.0,72.0,62.0
23078,81.0,72.0,62.0,62.0
23079,72.0,62.0,62.0,58.0
23080,62.0,62.0,58.0,51.0
23081,62.0,58.0,51.0,48.0
23082,58.0,51.0,48.0,47.0
23083,51.0,48.0,47.0,65.0
23084,48.0,47.0,65.0,82.0
23085,47.0,65.0,82.0,91.0
23086,65.0,82.0,91.0,101.0
23087,17.0,17.0,13.0,12.0
23088,17.0,13.0,12.0,10.0
23089,13.0,12.0,10.0,15.0
23090,12.0,10.0,15.0,20.0
23091,10.0,15.0,20.0,25.0
23092,15.0,20.0,25.0,34.0
23093,20.0,25.0,34.0,51.0
23094,25.0,34.0,51.0,59.0
23095,34.0,51.0,59.0,67.0
23096,51.0,59.0,67.0,75.0
23097,59.0,67.0,75.0,81.0
23098,67.0,75.0,81.0,82.0
23099,75.0,81.0,82.0,75.0
23100,81.0,82.0,75.0,74.0
23101,82.0,75.0,74.0,75.0
23102,75.0,74.0,75.0,84.0
23103,74.0,75.0,84.0,91.0
23104,75.0,84.0,91.0,101.0
23105,97.0,80.0,61.0,50.0
23106,80.0,61.0,50.0,42.0
23107,61.0,50.0,42.0,36.0
23108,50.0,42.0,36.0,28.0
23109,42.0,36.0,28.0,23.0
23110,36.0,28.0,23.0,23.0
23111,28.0,23.0,23.0,20.0
23112,23.0,23.0,20.0,19.0
23113,23.0,20.0,19.0,29.0
23114,20.0,19.0,29.0,39.0
23115,19.0,29.0,39.0,43.0
23116,29.0,39.0,43.0,49.0
23117,39.0,43.0,49.0,61.0
23118,43.0,49.0,61.0,64.0
23119,49.0,61.0,64.0,92.0
23120,61.0,64.0,92.0,101.0
23121,2.0,2.0,13.0,18.0
23122,2.0,13.0,18.0,38.0
23123,13.0,18.0,38.0,55.0
23124,18.0,38.0,55.0,70.0
23125,38.0,55.0,70.0,71.0
23126,55.0,70.0,71.0,85.0
23127,70.0,71.0,85.0,91.0
23128,71.0,85.0,91.0,101.0
23129,89.0,85.0,84.0,84.0
23130,85.0,84.0,84.0,84.0
23131,84.0,84.0,84.0,81.0
23132,84.0,84.0,81.0,71.0
23133,84.0,81.0,71.0,78.0
23134,81.0,71.0,78.0,85.0
23135,71.0,78.0,85.0,96.0
23136,78.0,85.0,96.0,96.0
23137,85.0,96.0,96.0,101.0
23138,48.0,42.0,42.0,41.0
23139,42.0,42.0,41.0,46.0
23140,42.0,41.0,46.0,47.0
23141,41.0,46.0,47.0,54.0
23142,46.0,47.0,54.0,57.0
23143,47.0,54.0,57.0,66.0
23144,54.0,57.0,66.0,73.0
23145,57.0,66.0,73.0,79.0
23146,66.0,73.0,79.0,88.0
23147,73.0,79.0,88.0,89.0
23148,79.0,88.0,89.0,98.0
23149,88.0,89.0,98.0,101.0
23150,72.0,60.0,55.0,49.0
23151,60.0,55.0,49.0,32.0
23152,55.0,49.0,32.0,25.0
23153,49.0,32.0,25.0,22.0
23154,32.0,25.0,22.0,13.0
23155,25.0,22.0,13.0,9.0
23156,22.0,13.0,9.0,9.0
23157,13.0,9.0,9.0,7.0
23158,9.0,9.0,7.0,6.0
23159,9.0,7.0,6.0,6.0
23160,7.0,6.0,6.0,5.0
23161,6.0,6.0,5.0,5.0
23162,6.0,5.0,5.0,7.0
23163,5.0,5.0,7.0,11.0
23164,5.0,7.0,11.0,15.0
23165,7.0,11.0,15.0,13.0
23166,11.0,15.0,13.0,16.0
23167,15.0,13.0,16.0,23.0
23168,13.0,16.0,23.0,23.0
23169,16.0,23.0,23.0,24.0
23170,23.0,23.0,24.0,23.0
23171,23.0,24.0,23.0,26.0
23172,24.0,23.0,26.0,29.0
23173,23.0,26.0,29.0,29.0
23174,26.0,29.0,29.0,32.0
23175,29.0,29.0,32.0,33.0
23176,29.0,32.0,33.0,37.0
23177,32.0,33.0,37.0,39.0
23178,33.0,37.0,39.0,48.0
23179,37.0,39.0,48.0,50.0
23180,39.0,48.0,50.0,101.0
23181,92.0,77.0,73.0,72.0
23182,77.0,73.0,72.0,74.0
23183,73.0,72.0,74.0,100.0
23184,72.0,74.0,100.0,101.0
23185,12.0,11.0,11.0,10.0
23186,11.0,11.0,10.0,9.0
23187,11.0,10.0,9.0,9.0
23188,10.0,9.0,9.0,9.0
23189,9.0,9.0,9.0,9.0
23190,9.0,9.0,9.0,11.0
23191,9.0,9.0,11.0,10.0
23192,9.0,11.0,10.0,13.0
23193,11.0,10.0,13.0,11.0
23194,10.0,13.0,11.0,10.0
23195,13.0,11.0,10.0,12.0
23196,11.0,10.0,12.0,11.0
23197,10.0,12.0,11.0,10.0
23198,12.0,11.0,10.0,11.0
23199,11.0,10.0,11.0,14.0
23200,10.0,11.0,14.0,17.0
23201,11.0,14.0,17.0,19.0
23202,14.0,17.0,19.0,20.0
23203,17.0,19.0,20.0,22.0
23204,19.0,20.0,22.0,27.0
23205,20.0,22.0,27.0,33.0
23206,22.0,27.0,33.0,30.0
23207,27.0,33.0,30.0,27.0
23208,33.0,30.0,27.0,27.0
23209,30.0,27.0,27.0,30.0
23210,27.0,27.0,30.0,33.0
23211,27.0,30.0,33.0,33.0
23212,30.0,33.0,33.0,37.0
23213,33.0,33.0,37.0,39.0
23214,33.0,37.0,39.0,43.0
23215,37.0,39.0,43.0,48.0
23216,39.0,43.0,48.0,45.0
23217,43.0,48.0,45.0,43.0
23218,48.0,45.0,43.0,43.0
23219,45.0,43.0,43.0,44.0
23220,43.0,43.0,44.0,42.0
23221,43.0,44.0,42.0,46.0
23222,44.0,42.0,46.0,47.0
23223,42.0,46.0,47.0,48.0
23224,46.0,47.0,48.0,45.0
23225,47.0,48.0,45.0,40.0
23226,48.0,45.0,40.0,45.0
23227,45.0,40.0,45.0,44.0
23228,40.0,45.0,44.0,101.0
23229,46.0,46.0,54.0,73.0
23230,46.0,54.0,73.0,88.0
23231,54.0,73.0,88.0,98.0
23232,73.0,88.0,98.0,101.0
23233,96.0,90.0,75.0,71.0
23234,90.0,75.0,71.0,62.0
23235,75.0,71.0,62.0,54.0
23236,71.0,62.0,54.0,47.0
23237,62.0,54.0,47.0,43.0
23238,54.0,47.0,43.0,43.0
23239,47.0,43.0,43.0,42.0
23240,43.0,43.0,42.0,41.0
23241,43.0,42.0,41.0,38.0
23242,42.0,41.0,38.0,40.0
23243,41.0,38.0,40.0,53.0
23244,38.0,40.0,53.0,54.0
23245,40.0,53.0,54.0,68.0
23246,53.0,54.0,68.0,72.0
23247,54.0,68.0,72.0,83.0
23248,68.0,72.0,83.0,88.0
23249,72.0,83.0,88.0,96.0
23250,83.0,88.0,96.0,101.0
23251,10.0,11.0,11.0,13.0
23252,11.0,11.0,13.0,14.0
23253,11.0,13.0,14.0,18.0
23254,13.0,14.0,18.0,22.0
23255,14.0,18.0,22.0,26.0
23256,18.0,22.0,26.0,29.0
23257,22.0,26.0,29.0,25.0
23258,26.0,29.0,25.0,25.0
23259,29.0,25.0,25.0,33.0
23260,25.0,25.0,33.0,38.0
23261,25.0,33.0,38.0,42.0
23262,33.0,38.0,42.0,47.0
23263,38.0,42.0,47.0,101.0
23264,94.0,94.0,98.0,101.0
23265,78.0,69.0,51.0,29.0
23266,69.0,51.0,29.0,20.0
23267,51.0,29.0,20.0,11.0
23268,29.0,20.0,11.0,9.0
23269,20.0,11.0,9.0,4.0
23270,11.0,9.0,4.0,3.0
23271,9.0,4.0,3.0,1.0
23272,4.0,3.0,1.0,1.0
23273,3.0,1.0,1.0,1.0
23274,1.0,1.0,1.0,1.0
23275,1.0,1.0,1.0,1.0
23276,1.0,1.0,1.0,1.0
23277,1.0,1.0,1.0,1.0
23278,1.0,1.0,1.0,1.0
23279,1.0,1.0,1.0,1.0
23280,1.0,1.0,1.0,1.0
23281,1.0,1.0,1.0,3.0
23282,1.0,1.0,3.0,3.0
23283,1.0,3.0,3.0,5.0
23284,3.0,3.0,5.0,9.0
23285,3.0,5.0,9.0,13.0
23286,5.0,9.0,13.0,17.0
23287,9.0,13.0,17.0,20.0
23288,13.0,17.0,20.0,21.0
23289,17.0,20.0,21.0,27.0
23290,20.0,21.0,27.0,34.0
23291,21.0,27.0,34.0,47.0
23292,27.0,34.0,47.0,50.0
23293,34.0,47.0,50.0,49.0
23294,47.0,50.0,49.0,101.0
23295,97.0,93.0,96.0,94.0
23296,93.0,96.0,94.0,93.0
23297,96.0,94.0,93.0,100.0
23298,94.0,93.0,100.0,101.0
23299,86.0,74.0,68.0,60.0
23300,74.0,68.0,60.0,61.0
23301,68.0,60.0,61.0,64.0
23302,60.0,61.0,64.0,56.0
23303,61.0,64.0,56.0,45.0
23304,64.0,56.0,45.0,41.0
23305,56.0,45.0,41.0,39.0
23306,45.0,41.0,39.0,37.0
23307,41.0,39.0,37.0,43.0
23308,39.0,37.0,43.0,52.0
23309,37.0,43.0,52.0,62.0
23310,43.0,52.0,62.0,91.0
23311,52.0,62.0,91.0,101.0
23312,98.0,91.0,82.0,78.0
23313,91.0,82.0,78.0,72.0
23314,82.0,78.0,72.0,72.0
23315,78.0,72.0,72.0,74.0
23316,72.0,72.0,74.0,81.0
23317,72.0,74.0,81.0,82.0
23318,74.0,81.0,82.0,91.0
23319,81.0,82.0,91.0,98.0
23320,82.0,91.0,98.0,101.0
23321,94.0,81.0,81.0,85.0
23322,81.0,81.0,85.0,88.0
23323,81.0,85.0,88.0,86.0
23324,85.0,88.0,86.0,89.0
23325,88.0,86.0,89.0,89.0
23326,86.0,89.0,89.0,88.0
23327,89.0,89.0,88.0,101.0
23328,90.0,90.0,90.0,66.0
23329,90.0,90.0,66.0,66.0
23330,90.0,66.0,66.0,82.0
23331,66.0,66.0,82.0,84.0
23332,66.0,82.0,84.0,96.0
23333,82.0,84.0,96.0,101.0
23334,90.0,64.0,55.0,53.0
23335,64.0,55.0,53.0,55.0
23336,55.0,53.0,55.0,53.0
23337,53.0,55.0,53.0,44.0
23338,55.0,53.0,44.0,31.0
23339,53.0,44.0,31.0,34.0
23340,44.0,31.0,34.0,40.0
23341,31.0,34.0,40.0,35.0
23342,34.0,40.0,35.0,30.0
23343,40.0,35.0,30.0,29.0
23344,35.0,30.0,29.0,29.0
23345,30.0,29.0,29.0,34.0
23346,29.0,29.0,34.0,35.0
23347,29.0,34.0,35.0,41.0
23348,34.0,35.0,41.0,47.0
23349,35.0,41.0,47.0,55.0
23350,41.0,47.0,55.0,60.0
23351,47.0,55.0,60.0,101.0
23352,9.0,9.0,8.0,9.0
23353,9.0,8.0,9.0,5.0
23354,8.0,9.0,5.0,4.0
23355,9.0,5.0,4.0,4.0
23356,5.0,4.0,4.0,4.0
23357,4.0,4.0,4.0,5.0
23358,4.0,4.0,5.0,5.0
23359,4.0,5.0,5.0,4.0
23360,5.0,5.0,4.0,6.0
23361,5.0,4.0,6.0,12.0
23362,4.0,6.0,12.0,13.0
23363,6.0,12.0,13.0,14.0
23364,12.0,13.0,14.0,14.0
23365,13.0,14.0,14.0,15.0
23366,14.0,14.0,15.0,18.0
23367,14.0,15.0,18.0,20.0
23368,15.0,18.0,20.0,24.0
23369,18.0,20.0,24.0,25.0
23370,20.0,24.0,25.0,25.0
23371,24.0,25.0,25.0,26.0
23372,25.0,25.0,26.0,26.0
23373,25.0,26.0,26.0,27.0
23374,26.0,26.0,27.0,29.0
23375,26.0,27.0,29.0,32.0
23376,27.0,29.0,32.0,28.0
23377,29.0,32.0,28.0,33.0
23378,32.0,28.0,33.0,40.0
23379,28.0,33.0,40.0,42.0
23380,33.0,40.0,42.0,49.0
23381,40.0,42.0,49.0,101.0
23382,76.0,74.0,75.0,75.0
23383,74.0,75.0,75.0,79.0
23384,75.0,75.0,79.0,82.0
23385,75.0,79.0,82.0,82.0
23386,79.0,82.0,82.0,79.0
23387,82.0,82.0,79.0,55.0
23388,82.0,79.0,55.0,61.0
23389,79.0,55.0,61.0,52.0
23390,55.0,61.0,52.0,54.0
23391,61.0,52.0,54.0,53.0
23392,52.0,54.0,53.0,57.0
